open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-05,sma-07,sma-25,long_jcrosk,short_kdj,sma-compare,ask,bid,is_short,nlpreds,action,predicted_action,reward
153.62,153.67,155.005469417755,155.50479104181915,152.79,1,153.14,1162.03,154.07600000000133,154.5457142857133,156.2768000000001,0,0,1,580.1058619115921,581.924138088408,0,go_short,go_short,do_nothing,33.15718792
0.02977,0.030285,0.0277539735300723,0.0269431216135581,0.0294,0,0.0299949999999999,94948460.0,0.0287339999999999,0.0279504285714285,0.0266566799999999,0,0,0,47652958.38199607,47295501.61800393,1,go_short,go_short,do_nothing,43.58117599
1.709,1.712,1.7080957350108004,1.737997103866911,1.479,1,1.487,642686.1,1.6812000000000205,1.702142857142863,1.7522799999999978,1,0,1,299021.97456195246,343664.1254380476,0,go_short,do_nothing,go_short,-3.975862
4.896,4.901,4.848310415056703,4.937475286416517,4.079,1,4.121,538496.0,4.780999999999992,4.84242857142859,4.979119999999995,0,0,1,246106.46733946993,292389.5326605301,0,do_nothing,go_short,do_nothing,10.7921772
3.987,3.987,3.996126189615584,4.009078719519722,3.963,1,3.968,5868.88,3.989399999999982,3.993285714285717,4.006520000000003,0,0,1,2927.431280955374,2941.448719044626,0,do_nothing,do_nothing,do_nothing,-20.87891045
0.3284,0.3417,0.3255053836046508,0.3200886340884026,0.3242,0,0.3361,2649658.9,0.3311599999999986,0.3282285714285702,0.3177959999999998,0,0,0,1340181.1230850262,1309477.7769149735,1,do_nothing,go_short,go_short,17.15635056
35.95,38.05,35.27499995178517,35.067050541016684,35.645,0,36.38,61315.73,35.320000000000185,35.18857142857146,35.13640000000002,0,0,0,30840.12522328218,30475.60477671782,1,do_nothing,do_nothing,go_long,-5.76109374
271.25,271.64,270.7895819900512,273.02,269.69,0,270.27,70.195,270.25999999999993,270.1471428571429,272.6756,0,0,0,35.033983324715614,35.16101667528439,0,do_nothing,go_short,go_short,65.29400317
0.2461,0.2461,0.2471274173529787,0.2473214692668688,0.2422,1,0.2435,62612.0,0.2471400000000033,0.2475999999999991,0.2475760000000003,0,0,0,31139.75081699346,31472.249183006534,0,do_nothing,do_nothing,go_long,-27.67041363
4.8,4.803,4.849576667016863,4.880402946307335,4.734,1,4.791,15296.7,4.819800000000031,4.837285714285765,4.892519999999988,0,0,1,7641.172943384423,7655.527056615577,0,do_nothing,do_nothing,do_nothing,-30.27314712
