,Unnamed: 0,open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-25,long_jcrosk,short_kdj,sma-05,sma-07,sma-compare,is_short,action,imit-action,nlpreds,reward
26,5,0.5537000000000001,0.5564,0.5517655021199334,0.5508699304449453,0.5514,0,0.5556,529608.0,0.5524680000000057,1,0,0.5546799999999846,0.5531285714285935,0,1,do_nothing,go_short,do_nothing,29.89305454
27,89,148.0,148.08,146.61829631659472,142.35257834757832,146.8,0,147.38,2693.24,141.84359999999998,0,0,147.926,147.84857142857143,0,0,go_long,go_short,do_nothing,1.80154208
28,24,0.3082,0.3378,0.2922139663756578,0.2854581072858243,0.3079,0,0.3352,23964537.5,0.2816000000000003,0,0,0.2971000000000015,0.2921428571428573,0,1,do_nothing,go_short,do_nothing,-22.17277973
29,14,1092.56,1115.0,1144.102288987258,1175.5047937318232,1073.0,0,1113.19,327022.54,1188.676399999992,0,0,1108.4240000000275,1124.3542857142395,1,0,go_long,go_short,go_long,48.1788411
30,84,19.372,19.372,19.678858122100927,20.2064459195104,18.554,1,18.799,26236.2,20.390320000000045,1,0,19.35599999999993,19.469285714285604,1,0,go_long,go_short,go_long,21.74795993
31,9,5.0383,5.1052,5.023867506309114,4.882885081918512,5.03,1,5.0343,953079.9,4.928183999999988,0,0,5.099299999999983,5.117714285714277,0,1,do_nothing,go_short,do_nothing,58.19758328
32,70,153.4,153.52,152.47358905435425,152.38335342738011,147.25,1,149.86,540.71,153.13559999999998,0,0,152.302,152.36428571428584,1,0,do_nothing,go_short,do_nothing,-32.56543609
33,78,0.08778,0.08949,0.0871809999564766,0.0867302885661552,0.08774,0,0.08849,9543054.0,0.0866939999999999,1,0,0.0875400000000001,0.0872985714285715,0,1,do_nothing,go_short,do_nothing,13.57763249
34,79,2.0179,2.0286,2.014105317192734,2.013362872616176,2.0068,1,2.0134,455870.0,2.0168760000000163,1,0,2.0204599999999964,2.0173571428571786,0,0,do_nothing,go_short,do_nothing,-23.46319442
35,29,502.04,507.4,501.889784106815,498.3409572195296,499.13,1,505.79,8236.709,497.00479999999953,0,0,502.59800000000143,502.8685714285734,0,0,do_nothing,go_short,do_nothing,-40.60031338
36,65,115.14,116.48,115.52034548037484,115.59548656383409,114.21,0,116.34,67992.972,115.17240000000034,0,0,115.1739999999996,115.32571428571376,0,1,do_nothing,go_short,do_nothing,-23.14767014
37,50,4.93,5.273,5.624102522153868,5.891297577033307,4.462,0,5.197,3645404.1,6.005879999999995,0,0,5.314199999999971,5.397428571428556,1,0,do_nothing,go_short,do_nothing,-22.63212279
38,35,0.7467,0.7969,0.7400012084910654,0.7255774928774928,0.7464000000000001,0,0.7852,120541.0,0.7245919999999999,0,0,0.7505200000000001,0.7430857142857141,0,1,do_nothing,go_short,do_nothing,-25.32965995
39,16,476.57,476.92,481.1472937958861,484.9303623086325,450.87,1,462.96,2793.984,486.99359999999945,0,0,475.13000000000073,478.2142857142841,1,0,go_long,go_short,go_long,175.72932565
40,22,8.345,8.468,8.435580160085719,8.500640602905916,8.315,0,8.46,3917.9,8.500120000000006,0,0,8.409999999999982,8.412142857142847,1,0,go_long,go_short,go_long,722.02836683
41,75,1.5459,1.5463,1.5242404760053931,1.5372498575498572,1.503,0,1.5122,238818.4,1.532188,0,0,1.5177599999999998,1.513857142857143,0,1,do_nothing,go_short,do_nothing,-23.82983234
42,11,5.784,5.817,5.8873958997237485,5.94691867164259,5.6850000000000005,1,5.817,2096702.8,5.961479999999845,0,0,5.866199999999991,5.879428571428908,1,0,do_nothing,go_short,go_long,-25.75903622
43,68,45.23,45.23,45.17015094750767,45.15915954415954,44.93,0,44.99,3224.06,45.146800000000006,0,0,45.194,45.225714285714325,0,1,do_nothing,go_short,do_nothing,-23.87897055
44,29,5.2537,5.3371,5.296467896980244,5.2206595441595445,5.22,0,5.274,103685.0,5.24438,0,0,5.285000000000002,5.289571428571428,0,1,do_nothing,go_short,do_nothing,-21.94488774
45,45,1.586,1.588,1.573532435916256,1.5628339827025393,1.5590000000000002,1,1.565,247527.7,1.5617999999999863,1,0,1.5803999999999987,1.577857142857155,0,0,do_nothing,go_short,do_nothing,-24.2208129
46,77,2.841,2.861,2.870960185932489,2.8875185185185184,2.835,0,2.844,63466.9,2.88872,0,0,2.8628000000000005,2.8645714285714305,1,0,do_nothing,go_short,do_nothing,-30.5282415
47,56,3.145,3.174,3.13239394103923,3.1168086625139964,3.144,0,3.168,1136321.6,3.116599999999956,0,0,3.1450000000000125,3.138571428571567,0,1,do_nothing,go_short,do_nothing,-21.40380388
48,31,0.3803,0.3803,0.3816751800296358,0.3847824690278253,0.3797,0,0.3797,15370.3,0.3864359999999998,0,0,0.3804999999999985,0.3805428571428521,1,1,do_nothing,go_short,do_nothing,-18.50188913
49,12,3.533,3.541,3.530518455119662,3.5331673602141715,3.517,1,3.525,171498.0,3.5413999999999355,1,0,3.5378000000000007,3.5321428571429894,0,1,do_nothing,go_short,do_nothing,30.43841958
50,41,2.0866,2.1154,2.0295245163035784,2.0039010417873,2.0778,0,2.1152,223518.0,2.010156000000005,0,0,2.050859999999996,2.030685714285722,0,1,do_nothing,go_short,do_nothing,-24.40043991
51,18,1.884,1.922,2.0410801266402068,2.1154993557736783,1.661,1,1.761,1461056.5,2.140599999999992,0,0,1.9820000000000104,2.035571428571412,1,0,go_long,go_short,go_long,29.2984412
52,44,3.227,3.232,3.2528388970542634,3.2785416353070245,3.179,1,3.187,139614.1,3.2955999999999896,0,0,3.225800000000002,3.2415714285714468,1,0,do_nothing,go_short,do_nothing,-24.20938908
53,15,3.3961,3.4038,3.4243336576657675,3.4775292593969573,3.13,1,3.2273,5874196.4,3.5017319999999925,0,0,3.3913199999999626,3.4103142857142674,1,0,go_long,go_short,go_long,51.02218422
54,43,5.472,5.556,5.449507878837513,5.355992877492879,5.44,0,5.491,330972.4,5.3616800000000016,0,0,5.468200000000001,5.4738571428571445,0,0,do_nothing,go_short,do_nothing,-22.85587156
55,26,0.05286,0.0531,0.0531361663965124,0.0537451566951567,0.05255,0,0.05255,3258068.0,0.0537844,0,0,0.0530879999999999,0.0529257142857142,0,1,do_nothing,go_short,do_nothing,-18.27371649
56,38,0.14307,0.14529,0.1402196505047952,0.1385411754229741,0.14149,0,0.1452,65748943.0,0.1383359999999996,0,0,0.1416740000000002,0.1408171428571431,0,1,do_nothing,go_short,do_nothing,-14.99775806
57,71,1.257,1.259,1.2529980601192166,1.2502749484090514,1.239,1,1.242,2291020.0,1.2511199999999825,1,0,1.255000000000016,1.254999999999939,0,0,do_nothing,go_short,do_nothing,-26.56383102
58,72,4.0536,4.0799,4.1066114214868525,4.176313348976968,3.9591,1,3.9879,106957.0,4.236379999999998,0,0,4.059419999999998,4.0774142857142825,1,0,do_nothing,go_short,do_nothing,-24.04564094
59,98,2178.44,2191.81,2178.7073281593152,2174.205535292921,2169.03,1,2188.07,700.576,2162.806800000001,0,0,2181.574000000002,2183.878571428563,0,0,do_nothing,go_short,do_nothing,-40.55412978
60,3,751.4,759.4,785.9808824529426,810.4106692140161,727.3,1,751.9,1590.247,811.2760000000148,0,0,769.8800000000119,774.9142857142793,1,0,go_long,go_short,go_long,23.21690033
61,8,0.3762,0.3776,0.3825897998758124,0.3843096057598612,0.3712,1,0.3749,1553771.0,0.3837160000000043,0,0,0.3817800000000115,0.3831285714285621,1,0,go_long,go_short,go_long,11.23596223
62,2,3.4653,3.4745,3.4678220940179805,3.449743762654984,3.4512,1,3.46,188948.0,3.4637680000000186,0,0,3.486920000000007,3.476571428571441,0,1,do_nothing,go_short,do_nothing,43.06909504
63,94,0.4433,0.4465,0.4450363899590469,0.4433972051265537,0.4424,0,0.4463,12925442.7,0.443387999999999,0,0,0.4439799999999962,0.4443285714285706,0,0,do_nothing,go_short,do_nothing,-25.81971142
64,46,0.11371,0.1153,0.1086432515696664,0.1063159961406013,0.11167,0,0.11254,32694201.0,0.1055252000000007,0,0,0.1108780000000011,0.1100914285714291,0,1,do_nothing,go_short,do_nothing,-23.79007962
65,13,0.854,0.855,0.8298026220395435,0.8559566098583227,0.5740000000000001,1,0.646,68648932.4,0.8666399999999882,0,0,0.8130000000000418,0.8268571428571041,1,0,do_nothing,go_short,do_nothing,-28.56375569
66,0,4683.0,4711.0,4808.381664227467,4884.154367208772,4539.0,1,4544.0,178.746,4931.559999999935,0,0,4742.000000000046,4800.857142857043,1,0,do_nothing,go_short,go_long,-16.75782354
67,104,0.07716,0.07716,0.076748684988178,0.0784812597910031,0.07325,1,0.07363,30090834.0,0.0787208,1,0,0.0760339999999999,0.0762785714285713,1,0,do_nothing,go_short,do_nothing,-20.53982221
68,36,0.30409,0.30526,0.3021877730195509,0.3023693277064416,0.29983,0,0.30334,8787030.0,0.303611599999999,0,0,0.3026239999999986,0.3016000000000001,0,1,do_nothing,go_short,do_nothing,-21.97727254
69,27,16884.0,16884.0,16875.818330504313,16947.41245851388,16675.0,1,16736.0,35.655,16962.519999999935,0,0,16847.200000000048,16859.142857142757,1,0,do_nothing,go_short,go_long,-19.74417584
70,22,72.98,73.079,72.77620314618578,72.500203888191,72.208,1,72.6,53079.65,72.1118400000003,0,0,73.10780000000003,73.14757142857162,0,1,do_nothing,go_short,do_nothing,-23.78394818
71,32,13710.1,13813.0,13981.913646754814,14190.231551203486,13343.5,1,13507.9,314.516,14252.823999999964,0,0,13912.96000000004,13939.442857142816,1,0,do_nothing,go_short,do_nothing,-21.69068822
72,46,0.05926,0.05929,0.0595434422780984,0.0599065137875183,0.0586,1,0.05865,4264845.0,0.0601143999999995,1,0,0.0591039999999983,0.0591785714285708,1,0,do_nothing,go_short,do_nothing,-24.22797422
73,38,793.86,794.26,776.2449386126162,767.5282051282051,774.39,0,774.65,1900.441,761.8916,0,0,792.74,782.1342857142855,0,0,do_nothing,go_short,do_nothing,-25.47168713
74,11,4.883,5.035,4.924089053044258,4.983418803418803,4.88,0,4.88,238695.7,4.99776,0,0,4.931199999999999,4.92742857142857,0,1,do_nothing,go_short,do_nothing,38.37891159
75,30,277.64,279.1,279.98416893530225,282.205557657944,276.3,1,276.99,10433.807,282.90520000000083,0,0,278.19200000000336,278.73428571427576,1,0,do_nothing,go_short,do_nothing,-24.20138401
76,66,22.555,22.609,22.7535912043274,22.852537714218297,22.471,1,22.538,7525.6,22.86199999999983,0,0,22.643599999999854,22.709428571428354,1,0,do_nothing,go_short,do_nothing,-23.88736957
77,6,550.663,552.639,551.6675716490493,550.816893534863,550.304,0,552.606,21459.19,550.6281199999991,0,0,551.5691999999983,552.1975714285709,0,1,do_nothing,go_short,do_nothing,25.76818676
78,27,1.1784,1.1847,1.171443096873085,1.1480933048433049,1.1631,0,1.1795,430100.0,1.145812,0,0,1.1919400000000004,1.1841142857142857,0,1,do_nothing,go_short,do_nothing,-23.04729789
79,35,36175.9,36330.0,35022.93407693917,33596.76965811966,35548.0,0,36034.9,59.669,33555.308,0,0,36108.280000000006,35753.857142857145,0,0,do_nothing,go_short,do_nothing,-14.15512864
80,4,0.3448,0.3466,0.3490937936830566,0.3493505698005698,0.3442,0,0.3458,387873.9,0.3498760000000001,0,0,0.3475,0.3487285714285713,1,1,do_nothing,go_short,do_nothing,24.57297992
81,32,0.5313,0.5487000000000001,0.513887482446993,0.5047009443916164,0.5285000000000001,0,0.5312,3255733.1,0.5056880000000007,1,0,0.5225399999999988,0.517685714285714,0,1,do_nothing,go_short,do_nothing,-23.33320337
82,56,7.516,7.529,7.621488271595502,7.750813139038473,7.355,0,7.391,20531.9,7.833479999999849,1,0,7.481399999999906,7.524714285714059,1,0,do_nothing,go_short,do_nothing,-22.39970691
83,68,32.051,32.455,34.221366736705484,35.46616778803109,30.354,1,31.341,8965.4,34.51351999999999,0,0,33.475199999999994,34.28257142857139,1,0,do_nothing,go_short,do_nothing,-23.59187281
84,40,1231.4,1236.9,1221.4938636851348,1208.9981674502585,1214.7,1,1219.1,1787.691,1209.6240000000146,1,0,1228.3200000000145,1226.1857142857048,0,0,do_nothing,go_short,do_nothing,-24.12768934
85,51,0.6115,0.6182000000000001,0.6075846887049418,0.6066820512820512,0.6082000000000001,0,0.6129,1279292.0,0.6038799999999999,0,0,0.61262,0.6129428571428573,0,0,do_nothing,go_short,do_nothing,-28.40723462
86,10,104.43,104.69,104.45893436400212,104.42601044379684,104.04,1,104.34,3338.645,104.7427999999986,1,0,104.59800000000064,104.54999999999892,0,1,do_nothing,go_short,do_nothing,27.69423759
87,42,0.03636,0.03637,0.0380690037501542,0.0393864808019732,0.03508,0,0.03585,25778533.0,0.0398971999999996,0,0,0.0367059999999981,0.0373585714285709,1,0,do_nothing,go_long,do_nothing,-24.17574262
88,55,12.252,12.279,12.272756078845934,12.238226271060784,12.169,1,12.174,5025.6,12.241999999999866,0,0,12.276199999999898,12.28314285714264,0,0,do_nothing,go_short,do_nothing,-23.72494957
89,53,125.6,125.86,125.56703843344576,125.97406099947597,124.98,1,125.36,3706.4,125.9776000000014,1,0,125.85400000000251,125.71428571428798,0,0,do_nothing,go_short,do_nothing,-19.86066308
90,0,0.3907,0.3949,0.3900500330598471,0.3867823478473886,0.3895,0,0.3944,2408251.5,0.3867360000000162,0,0,0.3910999999999879,0.3905714285714273,0,1,do_nothing,go_short,do_nothing,48.98919525
91,86,1.2325,1.2336,1.2795713221300458,1.3152208466430415,1.18,1,1.1983,1542821.0,1.327996000000019,0,0,1.2389399999999866,1.261928571428607,1,0,go_long,go_short,go_long,5.67635816
92,60,14.81,14.83,14.883042779262611,14.972454773103625,14.63,0,14.66,16844.3,15.035200000000325,0,0,14.751999999999928,14.781428571428458,1,0,do_nothing,go_short,do_nothing,-23.45109175
93,70,0.4687,0.4688,0.4671413790921659,0.46619687059351,0.4623,1,0.4643,940484.5,0.4665359999999887,1,0,0.4677999999999896,0.4677428571428111,0,1,do_nothing,go_short,do_nothing,-25.28591142
94,19,186.01,187.12,185.9536360056759,185.67779202279203,185.6,0,186.28,2338.148,185.6716,0,0,185.834,185.9271428571428,0,0,go_long,go_short,go_long,55.04456146
95,64,162.75,162.88,161.6744434507352,160.52805188357772,161.17,1,162.01,25331.709,159.9128000000003,0,0,162.1539999999995,162.06,0,1,do_nothing,go_short,do_nothing,-17.57640521
96,44,63.4,63.43,63.265469011376354,63.188974208633255,62.66,1,62.78,61413.818,63.33920000000143,1,0,63.29800000000055,63.295714285716194,0,1,do_nothing,go_short,do_nothing,-22.53003027
97,31,176.51,176.62,179.6178558825293,181.6504128618754,173.03,1,175.2,19425.893,182.5096000000012,1,0,176.93800000000397,177.7614285714188,1,0,do_nothing,go_short,do_nothing,-23.93858996
98,28,4.4811,4.6092,4.274900116985354,4.195562678062679,4.45,0,4.4525,450070.0,4.192196,0,0,4.34764,4.277942857142857,0,1,do_nothing,go_short,do_nothing,-23.67207142
99,40,42.635,42.954,42.6092412175957,42.75290809331653,42.6,0,42.949,21370.76,42.74432000000028,0,0,42.66179999999997,42.57800000000018,0,1,do_nothing,go_short,do_nothing,-24.50020209
100,62,40.9,41.25,42.500734156138456,43.36388376878433,40.06,1,41.02,102729.6,43.60480000000137,0,0,41.75800000000333,42.175714285716445,1,0,do_nothing,go_short,do_nothing,-27.15720479
101,63,35.841,36.628,35.903193473394154,35.52718746718752,35.821,0,36.621,355575.2,35.36572000000007,0,0,35.996999999999865,36.01728571428567,0,0,do_nothing,go_short,do_nothing,-34.0258649
102,25,0.07141,0.0753,0.0714126608745971,0.070818025889358,0.07136,0,0.0739,76896468.0,0.0706919999999999,1,0,0.0719879999999999,0.0717742857142858,0,1,do_nothing,go_short,do_nothing,-25.12239066
103,23,0.4611,0.4722,0.4525208447473529,0.4479305349177507,0.4606,0,0.4666,3744860.5,0.4489639999999985,0,0,0.4538200000000008,0.4529285714285705,0,1,do_nothing,go_short,do_nothing,-23.56825615
104,58,136.747,140.058,137.67476960414595,137.4160747521813,136.703,0,139.271,4165.6,137.2846399999999,0,0,137.21979999999965,137.27714285714325,1,0,do_nothing,go_short,do_nothing,-34.53744025
105,81,0.5515300000000001,0.55286,0.554446730156049,0.5553940876815137,0.5460200000000001,1,0.5462,8322019.0,0.5569800000000001,0,0,0.5552680000000019,0.5564242857142846,1,1,do_nothing,go_short,do_nothing,13.790008
106,79,0.2155,0.2162,0.2157508470753018,0.2157989165046509,0.2155,0,0.2159,33782.9,0.2160160000000011,0,0,0.2154800000000001,0.2156999999999989,1,1,do_nothing,go_short,do_nothing,-4.94486964
107,2,1.041,1.041,1.024812687049427,1.0522148742606685,0.8200000000000001,1,0.881,2247786.8,1.0609999999999986,0,0,1.0088000000000144,1.0201428571428957,1,0,go_long,go_short,go_long,37.19858917
108,39,0.10077,0.1043,0.0995499521148152,0.0989130717267442,0.09975,0,0.10402,80991839.0,0.0986427999999996,0,0,0.100106,0.0996342857142858,0,1,do_nothing,go_short,do_nothing,-23.412127
109,36,0.5971000000000001,0.6000000000000001,0.6022585275109641,0.6068887567548907,0.5956,0,0.599,6325334.5,0.6085999999999991,0,0,0.5985199999999965,0.5996142857142949,1,0,do_nothing,go_short,do_nothing,-24.21436039
110,4,8.88,8.92,9.016319511715338,9.02283495419974,8.81,1,8.89,20971.2,9.033600000000336,0,0,8.975999999999956,9.018571428571304,1,0,go_long,go_short,go_long,644.26957438
111,77,486.76,489.65,483.53531037186,480.4183971099357,483.0,0,489.39,1414.408,479.5679999999997,0,0,482.9680000000006,483.5257142857153,0,1,do_nothing,go_short,do_nothing,-2.58064854
112,100,3.414,3.447,3.462425858156983,3.539115498257259,2.989,1,3.145,1187348.1,3.5395599999999905,0,0,3.405800000000001,3.450142857142871,1,0,go_long,go_short,do_nothing,1.19395757
113,85,10459.0,10472.0,10769.95097610242,11196.327763721689,9710.0,1,9774.0,228.391,11267.799999999936,1,0,10476.400000000049,10622.142857142757,1,0,do_nothing,go_short,do_nothing,-13.04480064
114,47,0.1501,0.15972,0.1384382360769064,0.1300318132046597,0.14818,0,0.15819,108714820.0,0.1267828000000007,0,0,0.1457880000000013,0.1416257142857149,0,1,do_nothing,go_short,do_nothing,-23.92396722
115,12,108.61,108.75,108.55546857298978,109.4418884462058,105.29,1,106.32,57311.601,109.94760000000132,0,0,107.81400000000411,108.28428571427608,1,0,go_long,go_short,go_long,140.15140649
116,61,69.39,69.87,71.40139460987345,72.2530106562253,64.21,1,66.32,555090.8,72.56200000000135,0,0,70.41200000000319,71.27142857143077,1,0,do_nothing,go_short,do_nothing,-23.4559417
117,93,2.266,2.299,2.33066812028062,2.3651147995487705,2.201,0,2.295,8272353.5,2.3738399999999844,0,0,2.293800000000002,2.3144285714285107,1,0,do_nothing,go_short,do_nothing,-7.93297483
118,61,57.32,57.43,57.23116751676735,57.0670819431324,56.85,1,57.21,10514.641,57.0443999999986,0,0,57.3360000000003,57.338571428570326,0,1,do_nothing,go_short,do_nothing,-26.87069816
119,73,2.7241,2.8693,2.604047626002341,2.5652883331404377,2.7217,0,2.855,1227638.3,2.542776000000001,0,0,2.66764,2.606642857142862,0,1,do_nothing,go_short,do_nothing,-23.52955063
120,33,5.9472000000000005,5.9516,5.966264268848818,5.922155308257088,5.9186,1,5.9392,60049.0,5.958147999999994,0,0,5.953460000000015,5.970828571428567,0,1,do_nothing,go_short,do_nothing,-22.09179941
121,43,175.33,176.52,175.68335421845438,174.7081985163344,173.66,1,176.26,36661.848,174.2624000000004,0,0,175.51599999999956,175.7671428571428,0,1,do_nothing,go_short,do_nothing,-18.53160415
122,59,7559.0,7577.0,7579.298564202035,7584.735508715512,7525.0,1,7542.0,35.303,7597.879999999935,1,0,7564.000000000046,7574.142857142758,1,0,do_nothing,go_short,do_nothing,-23.52112303
123,65,30.743,30.792,33.94168876041854,35.67558082142034,15.376,1,23.921,6806039.8,36.30504000000005,0,0,32.40779999999977,33.25571428571448,1,0,do_nothing,go_short,do_nothing,-23.70898091
124,62,251.59,251.64,250.77768135238043,251.2386665940612,250.09,1,250.36,11730.034,250.85200000000043,0,0,250.8979999999996,251.0642857142864,0,1,do_nothing,go_short,do_nothing,-20.92871048
125,103,14.237,14.318,14.590000771725135,15.078527124834542,12.903,1,13.713,34418.1,15.157719999999845,0,0,14.282799999999844,14.371142857142626,1,0,do_nothing,go_short,do_nothing,-6.3378992
126,57,13.719,13.754,13.52822743163008,13.228156695156695,13.601,0,13.708,2905.0,13.212760000000005,0,0,13.781000000000006,13.78828571428571,0,0,do_nothing,go_short,do_nothing,-23.9004729
127,3,771.16,774.73,764.2697466977189,758.8414561506931,768.12,1,770.04,887.747,754.1039999999992,0,0,770.4700000000005,769.2328571428562,0,1,do_nothing,go_short,do_nothing,56.62398697
128,23,95.73,98.44,105.12636889559552,115.0172520502574,85.92,1,86.67,182384.615,117.40639999999996,0,0,100.06600000000024,101.79000000000124,1,0,go_long,go_short,go_long,812.22940186
129,53,2.2861,2.2937,2.311188663551756,2.3166233417521203,2.2715,1,2.2838,1119933.0,2.322123999999997,0,0,2.3044599999999846,2.3082857142857067,1,1,do_nothing,go_short,do_nothing,-18.21838068
130,87,2782.02,2799.0,2800.956118105428,2812.905005730612,2767.04,1,2778.06,47215.143,2817.036399999992,0,0,2792.3320000000267,2798.554285714235,1,0,do_nothing,go_short,do_nothing,-22.4987765
131,92,169.66,174.95,179.8842023981471,186.04869849375245,168.13,1,169.52,33428.52,188.3776000000013,0,0,175.1180000000034,176.9757142857044,1,0,go_long,go_short,do_nothing,1.77719004
132,49,0.2899,0.29033,0.292825666071454,0.2930643170106248,0.28208,1,0.28927,20158530.0,0.2906648000000007,0,0,0.291586000000001,0.2937214285714285,0,1,do_nothing,go_short,do_nothing,-18.19041343
133,80,0.3422,0.3426,0.341604690633684,0.3437679487179487,0.3349,0,0.3363,421768.7,0.343384,1,0,0.3405000000000001,0.3407000000000001,1,1,do_nothing,go_short,do_nothing,-9.18417775
134,34,0.379,0.3876,0.3781132415596628,0.3734496221863574,0.3789,0,0.3876,554443.4,0.3722000000000004,0,0,0.3805999999999996,0.3792571428571428,0,1,do_nothing,go_short,do_nothing,-17.95226335
135,7,0.7018,0.8268000000000001,0.6791819874641877,0.6511890630973839,0.6973,0,0.8106,10152408.6,0.6444400000000006,0,0,0.6965399999999994,0.6807428571428557,0,1,do_nothing,go_short,do_nothing,33.69215066
