open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-05,sma-07,sma-25,long_jcrosk,short_kdj,sma-compare,ask,bid,is_short,nlpreds,action,predicted_action,reward
17.065,17.21,17.118999469206575,17.00318617108892,17.045,1,17.095,13305.6,17.197999999999205,17.207142857141754,17.002800000000033,0,0,0,6658.64262295082,6646.957377049182,0,go_short,go_short,go_long,4.394624
0.006555,0.006626,0.0067169043369705,0.0067992628706279,0.0065429999999999,1,0.0066089999999999,7758090.0,0.0066696000000002,0.0066840000000001,0.00680172,0,0,1,3894957.2174110916,3863132.7825889084,0,go_short,go_short,go_long,8.53180425
0.9824,0.9834,0.9674259788028752,0.9563947979545936,0.9768,0,0.9792,63057.4,0.9741599999998958,0.97018571428572,0.9568840000000836,0,0,0,31477.26655791191,31580.133442088092,0,do_nothing,do_nothing,go_short,-90.58792971
0.10837,0.11065,0.1189691359206241,0.1249303552781395,0.10792,0,0.11038,11865270.0,0.1125159999999996,0.116098571428571,0.1281612000000005,0,0,1,5987147.440457143,5878122.559542857,1,go_long,go_long,go_short,5.2505136
29.055,29.055,29.10852643394019,29.116810400035018,29.055,1,29.055,1.6,29.073999999999653,29.134285714285955,29.03879999999999,0,0,0,0.8,0.8,0,do_nothing,do_nothing,go_short,-93.33846398
0.01935,0.01945,0.0196169616052527,0.0197375828876298,0.019,1,0.01905,3584200.0,0.0195600000000005,0.0196357142857145,0.0197199999999999,0,0,1,1778099.21875,1806100.78125,1,do_nothing,do_nothing,go_long,-95.58391459
1.6165,1.6274000000000002,1.5886143635373835,1.5667184093889628,1.5945,0,1.6186,411594.7,1.6028400000000027,1.5958571428571615,1.5634359999999936,0,0,0,205930.93920435227,205663.76079564774,1,go_long,go_long,do_nothing,4.19020822
1.1161,1.1242,1.0911746164286842,1.087782678472898,1.1108,0,1.1222,593702.0,1.1011799999998897,1.0978142857142872,1.0644400000000849,0,0,0,297660.00285931287,296041.99714068713,1,go_long,go_long,go_short,4.44944791
1.3696000000000002,1.3823,1.350087055237514,1.3279900509110878,1.3645,0,1.3796,588506.2,1.364499999999886,1.3597857142857168,1.3254960000000873,0,0,0,295323.4226393132,293182.77736068674,0,do_nothing,do_nothing,go_long,-90.76791382
0.009772,0.009961,0.0104533876311892,0.0108437508548461,0.009772,1,0.009948,184233710.0,0.0100112000000001,0.0102827142857144,0.01099512,0,0,1,92938993.25963488,91294716.7403651,1,go_short,go_short,go_short,4.10629116
2.5249,2.5339,2.5827885405004647,2.609257914275706,2.504,1,2.504,91648.0,2.55482,2.5725142857142886,2.6037959999999924,1,0,1,45633.55644375509,46014.44355624491,1,go_short,go_short,go_short,3.6817038
