open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-05,sma-07,sma-25,long_jcrosk,short_kdj,sma-compare,ask,bid,is_short,nlpreds,predicted_action,reward
55.032,55.032,55.86023427606808,56.76117024760403,54.387,1,54.792,21304.0,55.35459999999826,55.348999999999805,56.98199999999702,0,0,0,10628.722027972028,10675.27797202797,1,go_short,go_long,0.0545139
0.11621,0.11639,0.1156707750012659,0.1151687523499896,0.11594,0,0.1163,2765.0,0.1159879999999934,0.1158914285714296,0.1152487999999925,0,0,0,1383.0351382736228,1381.9648617263774,0,go_long,go_short,0.07289808
0.11855,0.123,0.1088063311016596,0.0997452585475208,0.114,0,0.11865,447816.0,0.1119780000000009,0.1101957142857157,0.0957544000000001,0,0,0,224002.39629005056,223813.6037099494,0,go_long,do_nothing,0.05076433
335.75,336.624,345.53719618763773,355.05018587888105,331.798,0,334.144,5064.0,339.9493999999985,341.5598571428591,357.74431999999865,0,0,1,2525.9297978486147,2538.0702021513853,1,go_short,go_long,0.07691214
0.0308,0.03206,0.0287508562466755,0.0279366363841925,0.02992,0,0.03142,1010127.0,0.0291999999999999,0.028851428571428,0.0276908000000011,0,0,0,510096.27675988426,500030.72324011574,0,go_long,go_long,0.16763333
0.16604,0.1675,0.1606536409826013,0.1579377770640201,0.16559,0,0.16624,5562.0,0.162642000000001,0.1614871428571433,0.1578879999999994,0,0,0,2782.6738894907908,2779.326110509209,0,go_long,go_short,0.05648625
75.916,77.118,78.54517293242276,80.57394582286125,75.916,0,77.118,18953.0,77.01639999999806,77.65785714285697,80.72051999999701,0,0,1,9550.932825385209,9402.067174614791,1,go_short,do_nothing,0.15351792
233.222,243.54,243.22711939266856,253.46148065016632,233.222,0,242.276,29920.0,242.0555999999984,242.0354285714308,250.64563999999848,0,0,0,15244.854699704309,14675.14530029569,1,go_short,go_long,0.1560338
0.616,0.6229,0.6066992285195113,0.6000041034013457,0.6137,0,0.6212,36009.0,0.6110199999999887,0.6113285714285642,0.5989639999999951,0,0,0,18080.173617846747,17928.826382153246,0,go_long,go_short,0.0638554
0.3752,0.3752,0.3704523468784905,0.3668983287427354,0.3726,1,0.3726,348.0,0.3730000000000129,0.3725714285713817,0.3656120000000284,1,0,0,173.39502540786305,174.6049745921369,0,go_long,do_nothing,0.086305
36.64,36.98,38.97568189925047,40.19948017889697,36.38,0,36.92,446394.0,37.001999999999256,38.34999999999787,40.80559999999736,0,0,1,224046.58075040783,222347.41924959217,0,go_long,go_short,0.0691288
99.33,99.38,99.66655212518133,99.311170535305,98.89,1,99.21,8288.0,99.665999999997,99.96428571428592,99.53879999999786,0,0,0,4141.4953158053795,4146.504684194621,1,go_short,do_nothing,0.05255263
11.564,11.622,11.217587251794251,11.091959582928654,11.262,0,11.317,262605.0,11.343199999999754,11.332285714285671,10.983479999999934,0,0,0,129885.09177920545,132719.90822079455,0,go_long,do_nothing,0.3366912
0.05401,0.05427,0.0526749599965713,0.0515225988375478,0.054,1,0.054,707.0,0.053947999999999,0.0537542857142872,0.0506860000000006,0,0,0,353.4672715489306,353.5327284510694,0,go_long,go_short,0.077364
162.13,162.23,162.7551586704058,163.04112802981035,161.73,1,162.19,4232.0,162.50599999999804,162.65999999999977,163.07359999999753,0,0,1,2116.3914652195363,2115.6085347804637,1,go_short,go_short,0.052868
232.622,233.698,236.3140379132962,238.2808571927409,232.203,1,233.26,8044.0,235.1083999999993,235.6720000000023,238.3197599999982,0,0,1,4027.507909728214,4016.4920902717854,1,go_short,go_long,0.09164544
5.253,5.258,5.317487741591841,5.362022158355728,5.193,1,5.245,46545.0,5.293800000000337,5.307285714286599,5.356960000000288,0,0,1,23254.765193370164,23290.234806629833,0,go_long,do_nothing,0.08224775
316.24,316.24,320.626881414208,322.89601901074093,313.537,1,313.64,2670.0,317.96739999999846,319.8981428571448,323.57427999999857,0,0,1,1329.4894265574394,1340.5105734425606,1,go_short,go_short,0.15293157
203.472,203.472,210.3466661012246,214.76904308937148,200.289,0,203.236,35378.0,205.5741999999981,207.88071428571465,216.3925199999972,0,0,1,17678.735623592358,17699.264376407646,1,go_short,go_long,0.04534875
0.2126,0.2126,0.2100595933466478,0.2095371228302282,0.2113,0,0.2113,188.0,0.21070000000004,0.210328571428587,0.2092160000000002,0,0,0,93.71172446331681,94.28827553668319,0,go_long,go_long,0.43696196
84.99,86.2,86.67138887506745,87.30281223462909,84.99,1,85.94,46606.0,86.30599999999734,86.5057142857146,87.43239999999754,0,0,1,23432.514128590647,23173.485871409346,1,go_short,go_short,0.05248596
255.118,255.8,261.5508951674921,266.8170803026085,253.866,1,253.867,1134.0,258.2149999999989,260.1548571428592,267.0958799999981,0,0,1,565.6064088332662,568.3935911667337,1,go_short,go_long,0.04265696
277.55,278.0,270.63422366386305,268.2784615257132,273.15,0,274.8,248478.0,274.03000000000395,271.72857142858976,268.2319999999982,1,0,0,123620.44790440844,124857.55209559157,0,go_long,go_long,0.06871219
92.915,93.35,88.513301420806,85.258990983258,91.476,0,92.3,63312.0,91.07600000000002,89.71971428571467,84.46748000000012,0,0,0,31550.887347137108,31761.112652862892,0,go_long,do_nothing,0.2547719
442.395,450.149,461.0843945440709,476.8990799300224,422.763,1,424.599,11863.0,453.7247999999987,456.7610000000025,480.9389999999987,0,0,1,5809.749475774919,6053.250524225082,1,go_short,go_short,0.21251074
109.65,110.08,112.34047946622516,112.74821937546118,108.26,1,108.76,63066.0,110.46199999999868,111.4628571428573,114.247599999997,1,0,1,31404.50602078659,31661.493979213403,1,go_short,go_long,0.07869492
0.295,0.2951,0.2871724611353946,0.2845248373944549,0.2893,0,0.2893,315793.0,0.2889000000000695,0.2877428571429058,0.2842560000000105,1,0,0,156356.17816190314,159436.82183809686,0,go_long,go_long,-3.75804641
