open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-05,sma-07,sma-25,long_jcrosk,short_kdj,sma-compare,ask,bid,is_short,nlpreds,predicted_action,reward
0.09197,0.09215,0.0918125984310291,0.0915206841331076,0.0919,1,0.09199,1174555.0,0.0919160000000006,0.0918928571428591,0.0915592000000012,0,0,0,587341.3483909545,587213.6516090453,1,go_short,go_short,-21.16619559
2.6073,2.6152,2.609387554629948,2.6184264358700844,2.6037,1,2.6095,427487.0,2.6078799999999966,2.6090714285714656,2.6131200000000168,0,0,1,213833.63872488882,213653.36127511118,1,go_short,do_nothing,37.21718782
0.023504,0.0238409999999999,0.0234040391788742,0.0232488964414154,0.0234909999999999,0,0.023746,477146819.0,0.0235459999999998,0.0234994285714288,0.0231682799999999,0,0,0,239795309.290455,237351509.709545,0,go_long,do_nothing,-0.12067533
0.0956,0.0963,0.0949997291074744,0.0941219885176392,0.0952,0,0.0962,2082993.0,0.0955800000000114,0.0954142857142867,0.0941239999999987,0,0,0,1044754.5703858185,1038238.4296141815,1,go_short,go_short,-22.94823517
5.697,5.698,5.68058154578949,5.642964366190908,5.668,1,5.686,153817.0,5.700399999999823,5.708142857142998,5.633679999999901,0,0,0,76834.17921461829,76982.82078538171,1,go_short,go_long,12.09558264
24.349,32.0,30.75405996364,33.59337541709561,22.0,0,30.451,255973.9,26.13139999999984,28.87657142857165,34.99444000000001,0,0,1,142238.34359306569,113735.55640693432,1,go_short,go_short,2.16935368
1.439,1.454,1.4263429751080514,1.4194628344972182,1.439,0,1.447,144472.2,1.432200000000028,1.427428571428582,1.4185199999999991,0,0,0,72436.33866943867,72035.86133056134,1,go_short,do_nothing,-21.19445363
7.751,7.796,7.7504220357288975,7.717792353804531,7.732,0,7.793,321861.36,7.7526000000001885,7.744714285714115,7.744040000000061,0,0,0,161365.51585692228,160495.8441430777,1,go_long,go_long,6.01915733
25.192,25.345,25.186307886968606,25.237791205672288,25.15,0,25.276,72750.0,25.205600000000054,25.1274285714287,25.23979999999998,0,0,0,36435.54331457557,36314.456685424426,1,go_short,do_nothing,9.26547951
1.4605,1.4708,1.460042118720606,1.4569593300829262,1.4599,0,1.4651,126774.0,1.4597399999999852,1.4600285714286072,1.4646360000000065,0,0,1,63486.66509433962,63287.33490566037,1,go_short,do_nothing,-16.5890597
0.01013,0.01021,0.0101009817647787,0.0100298606277764,0.01013,1,0.01019,11331478.0,0.0101620000000006,0.0101528571428564,0.0100119999999999,0,0,0,5682468.544291339,5649009.455708662,0,go_long,go_long,-24.18314392
383.39,385.43,375.7215426623426,369.6034471250717,381.37,1,381.95,4739.4,380.44,379.1599999999998,367.5528000000016,1,0,0,2365.241369848695,2374.1586301513053,1,go_short,go_long,16.5997142
0.00537,0.00541,0.0054204791776363,0.0054019723162322,0.00537,1,0.00539,162127111.0,0.0054240000000009,0.0054328571428564,0.0053899999999999,0,0,0,81214231.25371748,80912879.74628253,0,go_long,go_long,17.41179982
295.89,298.3,299.57172868418564,303.08915627390314,295.66,0,297.22,9859.3,297.43600000000066,297.50571428571453,303.97720000000106,0,0,1,4940.704331405642,4918.595668594358,1,go_short,do_nothing,2.1492414
3.6233,3.6497,3.61400302885658,3.568759929095643,3.5925,1,3.5992,78498.0,3.611399999999994,3.6222857142857103,3.5992319999999927,1,0,0,39118.03414330218,39379.96585669782,1,go_short,do_nothing,-20.62336752
0.989,0.9905,0.9836434589245688,0.9791309704283768,0.9832,0,0.987,143276.0,0.9852399999999776,0.9850714285714872,0.9793760000000152,0,0,0,71565.49190283401,71710.50809716599,1,go_short,do_nothing,-17.98604533
0.704,0.7196,0.7256913316113772,0.7328397197092151,0.7038,0,0.7166,5579894.1,0.7185199999999999,0.7196142857142874,0.7374840000000004,0,0,1,2814692.462382092,2765201.6376179075,1,go_short,go_long,-15.85632621
0.023504,0.0238409999999999,0.0234040391788742,0.0232488964414154,0.0234909999999999,0,0.023746,477146819.0,0.0235459999999998,0.0234994285714288,0.0231682799999999,0,0,0,239795309.290455,237351509.709545,0,go_long,do_nothing,-0.12067533
0.00892,0.00895,0.008847015780776,0.0088420175873826,0.00888,0,0.0089,26462009.0,0.008868000000001,0.0088585714285707,0.0088035999999999,0,0,0,13216154.887766553,13245854.112233445,0,go_long,go_long,-15.08289461
83.42,83.42,83.01334326538634,84.00531026354139,75.0,1,76.6,57232.073,81.86800000000142,82.76428571428448,83.68479999999884,0,0,1,27396.430394950632,29835.64260504937,1,go_short,go_short,1.89367968
0.0229879999999999,0.0230089999999999,0.0229266322112606,0.0227351300672742,0.02162,1,0.021922,5475802338.0,0.0227563999999999,0.0230491428571429,0.0227968399999999,0,0,0,2672913356.7943945,2802888981.2056055,0,go_long,go_long,136.1788785
0.0069549999999999,0.006966,0.0069229500504986,0.0069397044416362,0.0069219999999999,0,0.006957,99169894.0,0.0069081999999999,0.0069137142857143,0.0069753599999999,0,0,1,49592075.37075941,49577818.62924058,0,go_long,go_short,4.91762391
64.07,67.24,62.02247977854573,59.96597990176958,64.04,0,67.06,14510.9,63.84200000000019,62.95285714285747,58.5476,0,0,0,7420.887317928774,7090.012682071227,1,go_short,do_nothing,18.17807447
110.117,111.022,107.52533780468106,106.53663105413104,107.092,0,107.145,7622.6,108.34659999999994,108.01071428571424,106.30187999999995,1,0,0,3759.163944914435,3863.436055085565,1,go_short,go_short,-18.21189615
498.146,498.364,505.0401431662592,511.28993078219344,460.0,1,483.453,504621.48,500.7313999999991,503.46071428571406,515.258319999999,0,0,1,248534.04330122584,256087.43669877417,1,go_short,go_long,-13.08007403
0.7699,0.7748,0.7617479230225795,0.7427561049886919,0.7637,1,0.7657,912845.0,0.7757000000000079,0.770385714285722,0.7389040000000046,0,0,0,455174.1446340193,457670.85536598077,1,go_long,do_nothing,-16.94172744
6.874,6.914,6.844109434032023,6.757167109356128,6.872,1,6.875,207366.0,6.872799999999929,6.872571428571478,6.736999999999953,1,0,0,103690.54113026403,103675.45886973597,1,go_short,go_short,-0.01320483
0.06712,0.068159,0.0681611049708463,0.0684740479533041,0.0667659999999999,0,0.068,778602301.0,0.0676679999999998,0.067483,0.0693991999999999,0,0,0,391836563.5583185,386765737.44168144,0,go_long,go_long,-25.36376301
0.02099,0.0213,0.0211204142080817,0.0214455434812033,0.02097,0,0.02114,103317230.0,0.0210760000000004,0.021034285714285,0.0213783999999998,0,0,0,51842540.75955375,51474689.24044625,0,go_long,go_long,-9.09424741
0.02544,0.02573,0.025382266859745,0.025264949687708,0.02544,1,0.02567,25781483.0,0.0255119999999999,0.0255185714285709,0.0250859999999998,0,0,0,12948751.097828211,12832731.902171787,0,go_long,do_nothing,10.17801164
0.7699,0.7748,0.7617479230225795,0.7427561049886919,0.7637,1,0.7657,912845.0,0.7757000000000079,0.770385714285722,0.7389040000000046,0,0,0,455174.1446340193,457670.85536598077,1,go_long,do_nothing,-16.94172744
79.16,79.49,77.96233371873923,77.43483894212122,78.72,0,79.28,3081.2,78.57200000000057,78.33000000000095,76.7884000000007,0,0,0,1541.7668265589498,1539.4331734410503,1,go_short,do_nothing,-21.39297465
8.084,8.127,8.06977036357013,8.054259816589012,8.08,0,8.117,789268.11,8.075000000000273,8.064999999999797,8.063679999999998,0,0,0,395437.8895666934,393830.22043330653,1,go_short,go_short,-9.07190341
0.4612,0.4641,0.4552425450144488,0.450098945093441,0.4562,1,0.4617,469282.0,0.4625600000000049,0.4609142857143314,0.4453919999999987,0,0,0,234768.12157330153,234513.87842669844,1,go_long,do_nothing,-23.94541555
0.0078049999999999,0.007823,0.0078109526795826,0.0077961108708845,0.007756,0,0.0077989999999999,315396301.0,0.0078099999999999,0.0078034285714287,0.0078248799999999,0,0,0,157637512.91329148,157758788.08670855,0,go_long,go_long,-10.70337952
66.61,66.61,69.36265205495158,73.84716069781533,55.47,1,55.76,49366.0,65.33000000000013,66.9157142857146,75.10920000000002,1,0,1,22494.468905777558,26871.53109422244,1,go_short,go_short,10.692113
45.6,48.01,60.882135494965326,68.98353283420381,32.34,1,34.38,35280.7,54.17600000000014,58.084285714286025,72.05600000000003,0,0,1,15165.672243060764,20115.027756939235,1,go_long,do_nothing,-23.1085607
0.0229879999999999,0.0230089999999999,0.0229266322112606,0.0227351300672742,0.02162,1,0.021922,5475802338.0,0.0227563999999999,0.0230491428571429,0.0227968399999999,0,0,0,2672913356.7943945,2802888981.2056055,0,go_long,go_long,136.1788785
0.011418,0.011418,0.0114380679419634,0.0114922029977915,0.0113549999999999,1,0.011396,195128044.0,0.0114199999999999,0.0114351428571431,0.01147948,0,0,1,97469939.04725167,97658104.9527483,0,go_long,go_long,-8.85765172
0.01437,0.01475,0.0143091318110873,0.0142375593097347,0.01436,0,0.01465,66420538.0,0.0143880000000005,0.0143414285714278,0.0142187999999999,0,0,0,33530698.886974502,32889839.1130255,0,go_long,go_long,-24.27267896
56.08,56.25,56.22781100315287,56.11757701193967,56.06,1,56.22,2318.7,56.1920000000051,56.22857142857541,56.18200000000009,0,0,0,1160.7953161175421,1157.9046838824577,1,go_short,do_nothing,-13.92662393
1.8853,1.8993,1.8898691222230264,1.8778572915149707,1.8842,1,1.8929,345580.0,1.896659999999994,1.89641428571432,1.8811680000000104,0,0,0,173137.5739770261,172442.4260229739,1,go_short,do_nothing,-1.53670876
0.011418,0.011418,0.0114380679419634,0.0114922029977915,0.0113549999999999,1,0.011396,195128044.0,0.0114199999999999,0.0114351428571431,0.01147948,0,0,1,97469939.04725167,97658104.9527483,0,go_long,go_long,-8.85765172
0.8579,0.8596,0.8574116392143075,0.8644902691770197,0.849,0,0.8519,161839.0,0.8529999999999547,0.8529714285714756,0.864904000000014,0,0,0,80635.53871797872,81203.46128202128,1,go_short,do_nothing,-8.89333874
0.01258,0.01271,0.0124160636210387,0.0123129366928471,0.0125,1,0.01266,19801866.0,0.012608,0.0125742857142853,0.0118975999999998,0,0,0,9932314.721077655,9869551.278922345,0,go_long,go_short,15.38246593
0.01184,0.01186,0.0118200344889127,0.0118479410386566,0.01175,0,0.01178,16546889.0,0.011790000000001,0.0117728571428564,0.0118767999999999,0,0,0,8252428.129551227,8294460.870448772,0,go_long,go_long,-24.62833634
1.2162,1.2413,1.2009385428007542,1.1467646388793051,1.2071,1,1.2092,1601666.0,1.208340000000002,1.2150142857142912,1.1574560000000047,0,0,0,798521.6983590337,803144.3016409664,1,go_short,do_nothing,4.5150187
3.422,3.4405,3.431242617851137,3.4263104603769183,3.4155,1,3.4245,333639.5,3.4356799999999885,3.45741428571428,3.413827999999991,0,0,0,166880.66424450447,166758.83575549547,1,go_short,go_short,-18.3969947
1.9375,1.9553,1.9388880379264744,1.9447837398831989,1.9316,0,1.9539,45860.0,1.937579999999976,1.932200000000016,1.9459759999999915,0,0,0,23026.636686025595,22833.363313974405,1,go_long,go_long,-23.72387635
0.0136,0.01363,0.0132464151516106,0.0131251374187035,0.01346,0,0.01348,25130060.0,0.0134240000000004,0.0133471428571422,0.0130283999999998,0,0,0,12509350.398818318,12620709.601181684,0,go_long,go_long,30.18453937
14.568,14.671,14.558704189706068,14.495363508439924,14.335,1,14.418,534004.43,14.568800000000165,14.617999999999856,14.483520000000029,0,0,0,265620.5020264956,268383.92797350447,1,go_short,go_short,-8.54411862
0.04911,0.05455,0.058402689465268,0.0612796318672189,0.0481,1,0.05417,30277024.0,0.055668,0.0573642857142853,0.0627347999999999,0,0,1,15880193.55228505,14396830.447714949,0,go_long,go_long,-24.26136446
0.7339,0.7348,0.739673186570931,0.7453555767547799,0.728,1,0.7303000000000001,3291140.0,0.7339600000000127,0.7348714285714332,0.7548799999999968,0,0,1,1641524.0691162413,1649615.9308837592,1,go_short,do_nothing,-0.33986726
0.00671,0.00671,0.0066816513151771,0.0066582440959684,0.00669,0,0.00671,7201921.0,0.0067020000000007,0.0066928571428563,0.0066515999999999,0,0,0,3600960.5,3600960.5,0,go_long,go_long,-8.07478084
6.563,6.59,6.374647653204582,6.295800082385065,6.513,0,6.564,197007.0,6.481399999999934,6.434714285714351,6.227599999999947,1,0,0,98511.00388512228,98495.99611487774,1,go_short,go_long,12.96527103
1.765,1.7651,1.751913310896219,1.7513336885859936,1.7103000000000002,1,1.7177,709168.0,1.751939999999968,1.7521571428571865,1.7534440000000269,1,0,1,349768.2469348494,359399.75306515064,1,go_long,go_long,-15.71490343
0.0229879999999999,0.0230089999999999,0.0229266322112606,0.0227351300672742,0.02162,1,0.021922,5475802338.0,0.0227563999999999,0.0230491428571429,0.0227968399999999,0,0,0,2672913356.7943945,2802888981.2056055,0,go_long,go_long,136.1788785
0.7699,0.7748,0.7617479230225795,0.7427561049886919,0.7637,1,0.7657,912845.0,0.7757000000000079,0.770385714285722,0.7389040000000046,0,0,0,455174.1446340193,457670.85536598077,1,go_long,do_nothing,-16.94172744
0.01184,0.01186,0.0118200344889127,0.0118479410386566,0.01175,0,0.01178,16546889.0,0.011790000000001,0.0117728571428564,0.0118767999999999,0,0,0,8252428.129551227,8294460.870448772,0,go_long,go_long,-24.62833634
0.00977,0.01026,0.0100709186959085,0.0103552888811282,0.00939,0,0.01022,129206783.0,0.0096040000000005,0.0098228571428564,0.0104651999999999,0,0,1,66057694.96048024,63149088.03951975,0,go_long,go_short,-3.63766179
476.6,480.95,475.24181277445126,475.4752333320761,470.23,0,479.35,5754.1,473.3660000000001,474.5442857142843,477.3712000000016,0,0,1,2885.3264658193425,2868.7735341806583,1,go_short,do_nothing,19.3088555
0.01545,0.01551,0.0153385333125555,0.0152884777678125,0.01539,0,0.01546,6977812.0,0.0153239999999999,0.0153099999999995,0.0153403999999998,0,0,0,3490034.730507926,3487777.2694920735,0,go_long,go_long,52.5704124
1.4329,1.4486,1.413751468506534,1.3785104477934744,1.42298,1,1.43006,23352262.0,1.4289080000000003,1.4361514285714267,1.3797583999999992,0,0,0,11664548.50774024,11687713.49225976,1,go_short,go_long,6.83139301
0.04911,0.05455,0.058402689465268,0.0612796318672189,0.0481,1,0.05417,30277024.0,0.055668,0.0573642857142853,0.0627347999999999,0,0,1,15880193.55228505,14396830.447714949,0,go_long,go_long,-24.26136446
0.02935,0.02948,0.0300078494584595,0.0304244540951098,0.0292,1,0.02922,20370127.0,0.0295100000000001,0.029751428571428,0.0305507999999998,0,0,1,10162457.075977463,10207669.924022539,0,go_long,go_short,-4.36053013
5.129,5.136,5.11157959237208,5.088745745691974,5.107,1,5.114,106521.0,5.133199999999855,5.130428571428753,5.0834399999999205,0,0,0,53182.504539685644,53338.49546031436,1,go_short,do_nothing,-12.81805079
27.442,27.506,27.348104070797145,27.322840539321373,27.404,1,27.408,2343.0,27.395399999999928,27.38071428571402,27.26543999999984,1,0,0,1170.7738195077484,1172.2261804922516,1,go_short,go_short,0.42530844
364.398,367.859,353.86434688899163,340.6423347578348,355.232,0,356.447,8146.3,359.2840000000002,358.0232857142859,340.49048000000005,0,0,0,4028.2227054359814,4118.077294564019,1,go_short,go_long,-5.44267977
0.0049229999999999,0.005398,0.0060333172020861,0.0064312243624805,0.004363,1,0.005042,3602267890.0,0.0055643999999999,0.0059202857142858,0.0065704799999999,0,0,1,1822642719.6568172,1779625170.3431828,0,go_long,go_long,60.23596897
0.0240009999999999,0.024034,0.0240226460385282,0.0240775856747168,0.023905,1,0.023937,91808489.0,0.0239995999999998,0.0240171428571431,0.0240853199999999,1,0,1,45842959.681109026,45965529.318890974,0,go_long,go_long,-24.26484925
0.02965,0.02979,0.0296509515681564,0.0296393428750716,0.02965,0,0.02974,2315211.0,0.0296320000000003,0.0296499999999994,0.0296683999999998,0,0,1,1159359.7430543865,1155851.2569456138,0,go_long,go_long,-17.9636903
0.02212,0.0223,0.0221216163013184,0.0224048716727159,0.02209,0,0.02221,9270945.0,0.022038,0.0220114285714282,0.0222015999999998,0,0,0,4644883.565305662,4626061.434694338,0,go_long,go_long,-24.35587901
0.010672,0.01072,0.0113257318918167,0.0121820538538735,0.009215,1,0.009256,2646230763.0,0.0104841999999999,0.0107828571428571,0.0124165599999999,1,0,1,1229100358.4066641,1417130404.5933359,0,go_long,go_long,-24.20760925
2.158,2.2168,2.3290792737791306,2.503250925056101,2.1568,0,2.2113,566577.0,2.105739999999978,2.1819857142857537,2.56388,0,0,1,286744.2656947337,279832.7343052663,1,go_short,go_long,21.70767101
12.316,12.522,12.220182191609217,12.125437075315093,12.296,0,12.509,400454.83,12.24820000000017,12.220285714285437,12.11439999999985,0,0,0,201784.06720926485,198670.76279073517,1,go_short,go_long,-20.89161668
0.010672,0.01072,0.0113257318918167,0.0121820538538735,0.009215,1,0.009256,2646230763.0,0.0104841999999999,0.0107828571428571,0.0124165599999999,1,0,1,1229100358.4066641,1417130404.5933359,0,go_long,go_long,-24.20760925
