ask,bid,sma-compare,is_short,action,predicted_action,reward
131.74252371127295,133.25747628872705,0,0,go_long,go_long,0.1461893
7.0,7.0,0,0,go_long,go_short,0.0481762
3.0,3.0,0,0,go_long,go_long,0.0775022
2.9999999999999996,2.9999999999999996,0,0,go_long,go_short,0.1566188
54.554345438261485,55.445654561738515,0,0,go_long,go_short,0.0369605
9.510093078971094,9.489906921028904,0,0,go_long,do_nothing,-0.0014279
4.5,4.5,0,0,go_long,go_long,0.0615917
9.0,9.0,0,0,go_long,go_long,0.2791032
40.985448715595204,41.01455128440479,0,0,go_long,go_long,0.0525183
115.09552539982901,114.90447460017099,1,0,go_long,go_long,0.0856196
130.75013988441668,131.24986011558335,1,0,go_long,do_nothing,0.1759095
7.499999999999999,7.499999999999999,0,0,go_long,go_long,0.3402336
0.5,0.5,1,0,go_long,do_nothing,0.0858774
3.0000000000000004,3.0000000000000004,1,0,go_long,do_nothing,0.0212541
113.33874196777423,113.6612580322258,0,0,go_long,go_short,0.006631
595.5049577393718,593.4950422606282,0,0,go_long,do_nothing,0.36983516
174.21142162818956,173.78857837181044,0,0,go_long,go_long,0.01967339
2992.5,2992.5,0,0,go_long,go_long,0.13235442
5358.344836713761,5542.655163286239,1,0,go_long,go_short,0.41301981
831.9696823714552,838.0303176285448,1,0,go_long,go_short,0.55356336
1040.932762983492,1043.067237016508,0,0,go_long,go_long,0.04040466
3.0,3.0,0,0,go_long,go_long,0.01860858
80.0,80.0,0,0,go_long,do_nothing,-0.00099852
3047.436724343676,3019.563275656325,0,0,go_long,go_long,0.07728702
958.2034027798184,956.7965972201816,0,0,go_long,do_nothing,-0.00495492
67.17151684566721,66.8284831543328,0,0,go_long,go_short,-0.00777612
1177.4711563866954,1182.5288436133048,0,0,go_long,go_short,0.01110912
7.5,7.5,0,0,go_long,go_short,-0.00100902
624.7431243769427,622.2568756230576,0,0,go_long,do_nothing,-0.00102942
101.54430121919283,101.45569878080717,0,0,go_long,go_long,0.31576269
0.9998984148655622,1.000101585134438,1,0,go_long,go_long,0.1904551
31.983823859806783,32.01617614019321,0,0,go_long,go_long,0.0103473
3625.2170431557647,3633.7829568442344,1,0,go_long,do_nothing,0.04083392
352.4149894736842,351.5850105263158,0,0,go_long,go_short,0.67882592
1513.7091633466136,1512.2908366533864,0,0,go_long,go_long,0.1631189
896.4888998895701,894.5111001104299,0,0,go_long,go_short,0.25081119
2496.208218675472,2500.7917813245276,0,0,go_long,go_short,0.14509852
18.49535525985438,18.50464474014562,0,0,go_long,do_nothing,0.40187357
998.7388837622611,998.2611162377387,0,0,go_long,go_long,0.24989718
368.55022095225434,367.4497790477456,1,0,go_long,go_short,0.95947218
101.61809719860379,101.38190280139622,0,0,go_long,go_long,0.49919118
1103.896103896104,1096.1038961038962,0,0,go_long,go_long,0.70360482
828.5395866536425,824.4604133463574,1,0,go_long,do_nothing,0.05377414
44.02573720400375,43.97426279599626,0,0,go_long,do_nothing,0.2445693
83.16432468974843,82.83567531025157,0,0,go_long,go_long,0.00088251
1027.0,1027.0,0,0,go_long,go_long,0.2422728
484.8429124158799,488.1570875841201,1,0,go_long,go_long,0.8767778
40124.87389956814,50921.12610043186,1,0,go_long,go_long,1.24860144
1488.943162379104,1504.0568376208962,1,0,go_long,do_nothing,0.2431632
171.1224051539012,170.8775948460988,0,0,go_long,go_short,0.4318242
872.8996563573884,874.1003436426116,0,0,go_long,go_long,0.007672
1722.1311813186812,1726.8688186813188,0,0,go_long,go_short,0.02163
124.32991803278688,124.67008196721311,0,0,go_long,go_long,0.0
4979.160247592848,4951.839752407152,1,0,go_long,do_nothing,0.091504
10938.950736325385,11148.049263674615,0,0,go_long,go_long,-0.00423468
510.4526622002821,504.5473377997179,0,0,go_long,go_long,0.0526401
303.60371947509947,304.39628052490053,0,0,go_long,go_long,0.25157591
283.2894402574308,281.7105597425692,1,0,go_long,go_short,0.47496657
601.0643759555807,601.9356240444193,0,0,go_long,go_short,0.3656708
476.18233356316927,475.8176664368308,0,0,go_long,go_long,0.64194168
1887.2723970944307,1895.7276029055688,0,0,go_long,do_nothing,0.29231312
46783.15430615324,49356.84569384676,0,0,go_long,do_nothing,0.19934928
2470.335766423357,2506.664233576642,1,0,go_long,go_long,0.2029231
77.75543113101946,78.24456886898054,0,0,go_long,go_short,0.4424854
15829.551966873705,15816.448033126295,1,0,go_long,go_short,1.05500142
106699.98256203892,107418.0174379611,1,0,go_long,do_nothing,1.33150227
5044.44594302978,5020.55405697022,0,0,go_long,go_long,0.17411889
1421.4493517444926,1420.5506482555074,0,0,go_long,go_long,1.17624512
26415.76396658748,30805.236033412526,1,0,go_long,do_nothing,1.01001362
141708.2695001297,142984.7304998703,1,0,go_long,do_nothing,0.03297128
0.9993364299933643,1.0006635700066357,0,0,go_long,go_short,0.04709344
49.45861354465811,49.54138645534189,1,0,go_long,go_long,0.01167942
25213.736970072056,25584.26302992794,1,0,go_long,go_short,0.30828072
108.50472746285612,108.49527253714386,1,0,go_long,do_nothing,0.0639192
447.98069381598987,448.01930618401013,0,0,go_long,go_short,0.0397384
734.374893544541,734.6251064554591,0,0,go_long,go_long,0.0875096
271.8740581723293,272.1259418276707,1,0,go_long,do_nothing,0.3175256
31598.125780125203,32179.874219874804,1,0,go_long,go_short,0.13421872
934.872794117647,932.1272058823529,0,0,go_long,go_short,0.0
71693.84234234234,73437.15765765766,1,0,go_long,go_long,0.3047765
1591.2655849701111,1577.734415029889,1,0,go_long,go_long,0.18425791
149.0,149.0,0,0,go_long,do_nothing,0.15717922
1098.5,1098.5,0,0,go_long,go_long,0.0
135.27851116155068,134.72148883844932,0,0,go_long,go_long,0.03538594
50.95777821400224,51.04222178599776,0,0,go_long,go_long,0.04790741
46.47832296452001,46.52167703547998,1,0,go_long,go_short,0.03836454
42.95914609537903,43.040853904620974,0,0,go_long,go_short,1.19114114
580.8341891550275,584.1658108449725,1,0,go_long,go_long,0.04625178
811.7810335072858,816.2189664927141,0,0,go_long,go_short,0.38715573
39.96681284816878,40.03318715183122,1,0,go_long,go_long,-0.00678252
3217.096743336667,3226.9032566633327,0,0,go_long,go_short,1.62530002
18908.890876317797,19248.109123682203,1,0,go_long,go_long,0.27455677
1499.5242652894424,1502.4757347105578,1,0,go_long,go_long,0.01084716
90.3384597198416,90.66154028015839,0,0,go_long,go_long,0.00922579
115.34989868027604,115.65010131972397,1,0,go_long,go_long,0.02961737
7310.84038542103,7428.159614578969,1,0,go_long,do_nothing,0.16777354
757.9305650102111,762.069434989789,0,0,go_long,do_nothing,0.25339072
168.31986581634533,168.68013418365464,0,0,go_long,do_nothing,0.05180525
103.28579209179041,103.71420790820957,0,0,go_long,go_short,0.0
927.0218390804598,940.9781609195403,0,0,go_long,go_short,0.1668954
112.34885968995022,111.65114031004977,0,0,go_long,go_short,0.2601074
58.80486626402071,58.19513373597929,0,0,go_long,go_long,0.4259234
5509.048189134808,5709.951810865191,1,0,go_long,go_short,0.1637664
533.538990593709,536.4610094062912,0,0,go_long,do_nothing,0.2477076
70.54229341668295,71.45770658331706,0,0,go_long,do_nothing,0.49236465
1590.6216241128213,1550.3783758871784,0,0,go_long,do_nothing,0.28064425
315.08456375838927,314.91543624161073,0,0,go_long,go_short,1.5836256
4007.016155946602,3983.9838440533977,1,0,go_long,do_nothing,1.2736192
4293.58613342075,4429.413866579249,1,0,go_long,do_nothing,0.9849596
16266.438095238094,16810.561904761907,1,0,go_long,go_short,0.2427519
1301.4823173674679,1311.5176826325321,1,0,go_long,do_nothing,0.0895368
6724.971607890018,6735.028392109982,1,0,go_long,do_nothing,0.3162929
575.1013615733737,572.8986384266263,0,0,go_long,go_long,0.00980745
515.8100149968909,514.1899850031092,1,0,go_long,go_long,0.01549271
17334.986939841645,17440.01306015835,0,0,go_long,do_nothing,0.2108384
4.0,4.0,0,0,go_long,go_long,0.0
1717.0819472616633,1717.9180527383369,0,0,go_long,do_nothing,0.0
172.00402155553766,169.9959784444623,0,0,go_long,go_long,0.0184785
39.5,39.5,0,0,go_long,do_nothing,0.115806
226.0,226.0,0,0,go_long,go_long,0.0031485
38.5,38.5,0,0,go_long,do_nothing,0.277542
210.5,210.5,0,0,go_long,go_short,0.0221214
2659.8914646996836,2667.108535300316,0,0,go_long,do_nothing,0.021959
132.52978197347718,132.47021802652282,0,0,go_long,go_long,0.016275
124.0,124.0,1,0,go_long,go_short,0.2106768
1147.2392166286197,1144.7607833713805,0,0,go_long,do_nothing,0.1209961
23.056991150442474,22.94300884955752,0,0,go_long,go_long,0.0184998
634.0,634.0,0,0,go_long,go_long,0.1840752
100.0,100.0,1,0,go_long,go_short,0.0601832
704.1870387453876,705.8129612546126,0,0,go_long,go_short,0.0050886
20.5,20.5,0,0,go_long,do_nothing,0.009361
179.5,179.5,1,0,go_long,go_short,0.00737
16.5,16.5,0,0,go_long,do_nothing,0.0
538.0101335789959,541.9898664210041,0,0,go_long,go_long,0.304161
82.0,82.0,0,0,go_long,go_short,0.0777756
232.97393444456875,233.02606555543125,0,0,go_long,go_short,0.0126987
330.5,330.5,0,0,go_long,do_nothing,0.0482622
106.61754966887418,106.38245033112582,0,0,go_long,go_long,0.1970367
57.79042295116548,59.20957704883451,0,0,go_long,go_short,0.13911
657.068387634017,656.9316123659831,0,0,go_long,go_short,0.0
265.1417004048583,265.8582995951417,0,0,go_long,go_long,0.03071
32.5,32.5,0,0,go_long,go_short,0.182498
674.8548461185118,671.1451538814883,0,0,go_long,go_short,0.156684
60.5,60.5,0,0,go_long,go_long,0.0016368
6513.724434876211,6876.2755651237885,1,0,go_long,go_long,0.0705472
789.2228929868415,793.7771070131585,0,0,go_long,do_nothing,0.1724877
348.5256556964343,347.47434430356566,0,0,go_long,go_long,0.10101657
26.996404634027254,27.003595365972746,0,0,go_long,do_nothing,0.04769658
161.13434933462165,160.86565066537838,0,0,go_long,go_short,0.7073161
43725.20408042228,43948.79591957772,1,0,go_long,do_nothing,0.50480425
17.99899176608973,18.001008233910262,0,0,go_long,go_short,0.11071261
177.55882028056993,177.44117971943004,0,0,go_long,go_long,0.00569076
56886.83730067022,61208.16269932978,1,0,go_long,go_long,0.62341089
283.0,283.0,0,0,go_long,go_long,0.02643815
123.21307925508879,122.78692074491121,0,0,go_long,go_long,0.00383623
473.8634005763689,474.1365994236312,0,0,go_long,go_long,0.00365077
115.45862884160758,115.54137115839245,0,0,go_long,go_long,0.0477577
3902.6564260112646,3932.343573988735,0,0,go_long,do_nothing,0.09276279
8.5,8.5,0,0,go_long,go_short,0.34864907
72.08439148271147,71.91560851728855,0,0,go_long,do_nothing,0.08440953
483.63996912091096,483.36003087908904,0,0,go_long,go_long,9.882e-05
39590.570374275165,38317.42962572483,0,0,go_long,do_nothing,0.66070004
662.5591096310577,699.4408903689422,0,0,go_long,go_short,0.0
16.991803278688526,16.008196721311474,0,0,go_long,go_long,0.6789064
1534.1580432737535,1542.8419567262465,1,0,go_long,go_short,0.1931112
4.001845188670542,3.9981548113294587,0,0,go_long,go_long,0.508045
247596.56471873296,260073.43528126707,1,0,go_long,go_long,0.42661575
18501.764967499144,22093.23503250086,0,0,go_long,go_short,0.0
12551.549810356837,11810.450189643161,0,0,go_long,go_long,0.0
3260.2364126128987,3193.763587387102,0,0,go_long,do_nothing,0.0
40.92138728323699,40.078612716763004,0,0,go_long,go_long,0.1606668
107.6628731894768,110.33712681052322,0,0,go_long,go_short,0.6736464
38281.099264894874,38080.90073510512,0,0,go_long,go_long,0.718701
327.3444032687191,327.65559673128087,1,0,go_long,go_short,0.0376677
17.5,17.5,1,0,go_long,go_long,0.0
211.49999999999997,211.49999999999997,0,0,go_long,go_short,0.1497504
106.13886968230285,105.86113031769716,0,0,go_long,go_short,0.02984821
327.06991546494277,324.9300845350572,0,0,go_long,go_long,0.0055575
409.04013345108433,408.9598665489158,0,0,go_long,do_nothing,0.0
499.8211745013251,497.1788254986748,1,0,go_long,go_long,0.1576022
190.0560049355635,190.9439950644365,0,0,go_long,go_long,0.0342667
187.5,187.5,0,0,go_long,go_long,0.0
3369.2995677233434,3356.7004322766575,0,0,go_long,go_long,0.026649
1622.1747809692806,1664.82521903072,1,0,go_long,go_long,0.06994346
297.46775464265613,295.53224535734387,0,0,go_long,do_nothing,0.004565
1104.3309487951806,1102.6690512048192,0,0,go_long,do_nothing,0.0
2995.9765645119755,3122.023435488025,0,0,go_long,go_long,0.04960722
53.0,53.0,0,0,go_long,do_nothing,-0.02226354
136.42722513089004,135.57277486910994,0,0,go_long,go_short,0.49621988
1.5,1.5,0,0,go_long,do_nothing,-0.00099204
735.1522298456262,741.847770154374,0,0,go_long,go_long,0.15400608
2988.1356610292783,2842.8643389707217,0,0,go_long,go_long,-0.00801878
805.3534003797736,816.6465996202264,1,0,go_long,go_long,0.057057
44.13166696004225,43.868333039957754,0,0,go_long,go_short,-0.01153394
1365.2769075855897,1367.7230924144105,0,0,go_long,go_long,0.04660282
246.09550219067162,245.90449780932843,0,0,go_long,do_nothing,1.16270462
99.41430751809365,98.58569248190635,0,0,go_long,go_short,0.6756912
1.0,1.0,0,0,go_long,go_long,0.09231696
53964.70588235294,54455.29411764706,0,0,go_long,go_long,0.06153213
73693.63939393939,73248.36060606061,0,0,go_long,do_nothing,0.00993476
10899.757391963609,10883.242608036391,0,0,go_long,go_short,0.0
41640.819672131154,41736.18032786885,0,0,go_long,go_long,0.03960638
58642.65569326104,57920.34430673896,0,0,go_long,go_short,0.03281476
39438.84281039699,44074.157189603015,1,0,go_long,go_short,1.17954468
401.9352977619453,401.0647022380546,0,0,go_long,do_nothing,0.20668869
1202.6973901489987,1205.302609851001,0,0,go_long,go_short,0.22157183
4151.518589903008,4263.481410096991,1,0,go_long,do_nothing,0.0228012
1429.1554178145088,1412.8445821854914,0,0,go_long,go_short,0.17665461
1339.5566420396926,1343.4433579603071,0,0,go_long,go_short,0.2450966
214.68859906213368,214.31140093786635,0,0,go_long,go_short,0.0382186
2206.214009518144,2212.785990481856,0,0,go_long,go_short,0.1942605
441.24718991300944,438.7528100869905,0,0,go_long,go_short,0.0032832
185.51182919792268,181.48817080207732,0,0,go_long,do_nothing,0.0366786
239.81992121553182,240.18007878446824,0,0,go_long,do_nothing,0.1965996
298.13970454130947,301.8602954586905,0,0,go_long,do_nothing,9.54e-05
274.0,274.0,0,0,go_long,go_short,0.0647262
373.0336369375056,372.9663630624944,0,0,go_long,go_short,0.0
2799.504126300682,2797.4958736993185,0,0,go_long,go_short,0.0489736
18.049542750599308,17.950457249400692,0,0,go_long,do_nothing,0.0096713
174.0,174.0,1,0,go_long,go_long,0.0
755.490870600688,744.509129399312,0,0,go_long,do_nothing,0.0400265
1.0,1.0,1,0,go_long,do_nothing,0.0196945
31.000000000000004,31.000000000000004,0,0,go_long,go_short,0.0
1265.5512358166945,1268.4487641833055,1,0,go_long,do_nothing,0.0
1401.262572789836,1403.737427210164,0,0,go_long,do_nothing,0.0333965
100.0,100.0,0,0,go_long,do_nothing,0.0332911
5.5,5.5,0,0,go_long,go_long,0.1567264
6.527640755230482,6.472359244769519,0,0,go_long,do_nothing,0.0161984
1350.2460324124613,1347.753967587539,0,0,go_long,go_long,0.0
484.21133589700725,481.7886641029928,0,0,go_long,go_long,0.1230288
1221.7947312443755,1217.2052687556247,0,0,go_long,go_long,0.1834032
23.662490848450336,23.33750915154966,0,0,go_long,go_short,0.0137616
293.62527093200606,295.3747290679939,0,0,go_long,do_nothing,0.163944
390.6287387244817,391.37126127551835,0,0,go_long,do_nothing,0.0
899.1322247981453,901.8677752018547,0,0,go_long,do_nothing,0.4261695
146.8547215496368,146.1452784503632,0,0,go_long,go_short,0.2456625
108.32218414779501,108.67781585220501,0,0,go_long,go_long,0.012987
148.0,148.0,0,0,go_long,go_short,0.1886085
155.50000000000003,155.50000000000003,0,0,go_long,go_short,0.0083715
154.99999999999997,154.99999999999997,0,0,go_long,do_nothing,0.0
356.4581724581725,355.5418275418275,0,0,go_long,do_nothing,0.0529112
92.99423898903551,93.0057610109645,0,0,go_long,go_long,0.03964326
225.04032498954538,224.95967501045462,0,0,go_long,do_nothing,0.00938574
530.05193931237,526.94806068763,0,0,go_long,go_long,0.1836246
8310.917850287908,8330.082149712092,1,1,go_short,go_short,0.00143451
271.1218390804598,269.8781609195402,1,1,go_short,go_long,0.1648416
118.5,118.5,0,1,go_short,do_nothing,0.12308674
121.5,121.5,0,1,go_short,do_nothing,0.0207896
19154.088783194613,19138.91121680539,1,1,go_short,go_long,0.0288744
3352.326693227092,3357.6733067729087,1,1,go_short,do_nothing,0.16718238
5554.544827586208,5478.455172413794,1,1,go_short,go_long,0.01028619
842920.2343260188,845566.7656739812,0,1,go_short,go_long,0.00459938
8.0,8.0,1,1,go_short,go_short,0.0
1069.1561514195585,1070.8438485804418,1,1,go_short,go_long,0.0207848
39.5,39.5,0,1,go_short,go_long,0.0398992
826.0,826.0,1,1,go_short,go_short,0.0392344
1906.7082833133254,1911.2917166866746,1,1,go_short,do_nothing,0.02934144
23.052591463414636,22.947408536585368,0,1,go_short,do_nothing,0.07324856
19410.5,19410.5,0,1,go_short,go_long,0.10237023
2115.0,2115.0,1,1,go_short,do_nothing,0.01371243
5014.585644371941,5047.414355628059,1,1,go_short,go_long,0.02221163
114.0,114.0,0,1,go_short,go_long,0.07213779
98.0,98.0,1,1,go_short,go_long,0.00202935
158.60869565217394,159.3913043478261,1,1,go_short,do_nothing,0.3121464
3445.930212765958,3440.069787234043,0,1,go_short,go_short,0.18095652
11961.155963302754,11929.84403669725,1,1,go_short,go_long,0.0327008
155.5,155.5,0,1,go_short,go_long,0.019512
88.68661971830986,89.31338028169014,1,1,go_short,go_long,0.0010233
3017.3368606701943,3022.663139329806,1,1,go_short,do_nothing,0.0346005
5.0,5.0,1,1,go_short,go_long,0.0445194
15262.283993115318,15420.716006884682,1,1,go_short,do_nothing,0.01590512
88.0,88.0,1,1,go_short,do_nothing,0.10396936
295.5,295.5,1,1,go_short,go_long,0.02179396
500.0,500.0,0,1,go_short,go_long,0.03420532
1087.2345585449032,1084.7654414550966,1,1,go_short,go_short,0.0189772
261.6030303030303,262.39696969696973,1,1,go_short,go_long,0.00101688
1008.7061087061087,1001.2938912938914,0,1,go_short,go_long,0.0
874.8722240102993,877.1277759897007,1,1,go_short,go_long,1.2220014
6102.6247004608285,6100.37529953917,0,1,go_short,go_short,0.2428643
1829.3150684931509,1812.6849315068491,0,1,go_short,do_nothing,0.1663374
218.00000000000003,218.00000000000003,1,1,go_short,do_nothing,0.1750164
2913.623199842178,2919.376800157822,1,1,go_short,do_nothing,0.01578
125.0,125.0,1,1,go_short,do_nothing,0.0
1128.0262582056891,1132.9737417943109,0,1,go_short,do_nothing,0.0
893.7886679920477,895.2113320079524,1,1,go_short,go_short,0.0
25527.337843215282,25547.662156784718,1,1,go_short,go_short,0.120044
71.27126483008244,70.72873516991756,1,1,go_short,do_nothing,0.1889731
1753.0125851041885,1760.987414895812,0,1,go_short,do_nothing,1.2913656
565.6340365015407,565.3659634984595,1,1,go_short,go_short,0.7965888
25221.38788192646,25378.612118073535,1,1,go_short,go_short,0.45321847
6278.712687585266,6275.287312414734,1,1,go_short,go_long,0.21574084
10390.100976290098,10395.8990237099,0,1,go_short,do_nothing,0.037996
53.5,53.5,0,1,go_short,go_long,0.01453256
136.76563803169307,136.23436196830693,0,1,go_short,do_nothing,0.5251176
10001.649704142012,10025.350295857988,0,1,go_short,go_long,0.2509794
314.9042262085741,315.095773791426,0,1,go_short,go_long,0.64564692
280.0909386164339,279.9090613835661,0,1,go_short,go_long,0.12138258
2759.5,2759.5,0,1,go_short,go_long,0.69572184
6742.724647887324,6771.275352112677,0,1,go_short,go_short,0.05905567
4233.836473515819,4165.163526484181,0,1,go_short,go_short,0.03072525
5063.76604850214,5078.23395149786,1,1,go_short,go_long,0.00102024
7112.423323823109,7122.57667617689,1,1,go_short,go_long,0.01068912
543.0,543.0,1,1,go_short,go_short,0.3330792
928.9999999999999,928.9999999999999,0,1,go_short,do_nothing,0.04190625
325.5,325.5,1,1,go_short,do_nothing,0.06634778
71.65604539502401,71.343954604976,0,1,go_short,go_long,0.00205501
451.56657963446474,448.43342036553526,1,1,go_short,go_short,0.01613748
1521.0,1521.0,0,1,go_short,go_short,0.0597279
2110.85054945055,2120.14945054945,1,1,go_short,go_short,0.1157301
1262.2625428168446,1260.7374571831554,1,1,go_short,do_nothing,0.01596
4695.311941510968,4668.688058489033,0,1,go_short,go_short,0.10958514
3136.2125564218295,3138.7874435781696,0,1,go_short,do_nothing,0.66982992
267.0,267.0,0,1,go_short,go_short,0.05122698
4099.99111703309,4080.0088829669107,0,1,go_short,do_nothing,0.0053061
29550.3300110742,29694.669988925805,1,1,go_short,do_nothing,0.02738886
1244.809662267949,1253.190337732051,1,1,go_short,go_long,0.00365425
3498.734417344174,3489.265582655826,1,1,go_short,go_long,0.05069984
8.0,8.0,1,1,go_short,go_short,0.00527716
3536.34664246824,3555.653357531761,1,1,go_short,go_long,0.1672166
6507.966797325341,6535.033202674661,1,1,go_short,do_nothing,0.14938368
365.4141010575793,365.58589894242067,0,1,go_short,go_long,0.00209622
287.93209148785667,288.0679085121434,1,1,go_short,go_long,0.05290089
1133.4597427346355,1134.5402572653643,1,1,go_short,do_nothing,0.00628082
5220.245882072094,5217.754117927906,0,1,go_short,go_short,0.08559222
44.5,44.5,0,1,go_short,go_short,0.215406
