,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,ema-12 (exit),sma-07 (exit),close (exit),high (exit),sma-compare (exit),short-large-rl (exit),ema-26 (exit),low (exit),long-large-rl (exit),short_kdj (exit),volume (exit),sma-05 (exit),short-small-rl (exit),sma-25 (exit),long-small-rl (exit),mean-grad-hist (exit),open (exit),long_jcrosk (exit)
486,HOOK/USDT:USDT,2024-11-18 17:45:00+00:00,second_buy,force_exit,0.437,0.4489,0.4335205906811878,0.42756493828370823,0.4368,0,0.444,3393057.5,0,False,0.4374999999999645,0.43708571428569093,0.42387200000000225,-17.88454316,-0.2918227695251764,0,go_long,go_short,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,0.573942930702463,0.5711857142856908,0.5748,0.5752,0,do_nothing,0.5725395249172154,0.5728,do_nothing,False,173654.4,0.5712999999999644,go_short,0.574920000000002,go_long,0,0.5734,0
261,LTC/USDT:USDT,2024-11-16 19:45:00+00:00,first_buy,force_exit,95.71,98.64,95.00338177730613,92.86265032240478,95.68,1,97.24,158827.699,0,False,96.62199999999879,96.5528571428604,92.22000000000143,2.51689387,0.04104358860925823,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,100.68999748500165,101.75714285714616,102.06,102.24,0,go_short,101.53145857400236,101.84,go_short,False,22893.365,101.91399999999857,go_long,100.90480000000144,go_long,0,102.16,0
331,QTUM/USDT:USDT,2024-06-14 16:15:00+00:00,first_buy,force_exit,2.941,2.946,2.9545698001368415,2.978339645912184,2.8,1,2.848,452328.0,0,False,2.9343999999996564,2.9444285714286975,2.9903199999999246,19.22903614,0.31372201322325444,1,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,3.7759260008186093,3.7978571428572536,3.823,3.826,0,go_short,3.7935217969830552,3.815,go_short,False,22733.3,3.800399999999678,go_long,3.7810799999999123,go_long,0,3.8200000000000003,0
279,ETH/USDT:USDT,2024-11-11 16:30:00+00:00,first_buy,force_exit,3251.1,3321.73,3220.306178538858,3198.1091194756596,3243.2,0,3302.17,315170.977,0,False,3249.6759999999686,3233.615714285663,3193.438799999991,4.41635148,0.07422649182588133,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,3589.68479819551,3578.1642857142438,3589.57,3589.6,1,go_short,3584.7068378881304,3579.14,go_short,False,10967.928,3577.8479999999718,go_long,3598.0955999999887,go_long,0,3584.93,0
40,LDO/USDT:USDT,2024-11-25 16:00:00+00:00,first_buy,force_exit,1.6892,1.7862,1.6384302237237853,1.6060132984246702,1.6824,0,1.75,11636862.0,0,False,1.648860000000025,1.6368142857143149,1.6058600000000025,-0.00028323,-4.619279762740952e-06,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,1.7371344832486588,1.741600000000029,1.7568000000000001,1.7577,0,go_short,1.7415643695564982,1.746,go_short,False,279231.0,1.7412000000000245,go_long,1.7385000000000042,go_long,0,1.7486000000000002,0
424,COTI/USDT:USDT,2024-11-23 00:15:00+00:00,first_buy,force_exit,0.13845000000000002,0.14966000000000002,0.13130917988324348,0.12348852735337891,0.13784000000000002,0,0.14572000000000002,82126794.0,0,False,0.13801999999999284,0.13409857142857673,0.12066080000000148,0.95856722,0.01561265118106353,0,go_long,go_short,go_short,go_short,2024-11-29 20:15:00+00:00,0.14819385346245093,0.1475628571428624,0.14875000000000002,0.14879,1,go_short,0.14810268718259634,0.14792000000000002,go_short,False,1564625.0,0.14735599999999288,go_short,0.14923440000000138,go_long,0,0.14806000000000002,0
383,MASK/USDT:USDT,2024-11-12 10:30:00+00:00,first_buy,force_exit,3.4728,3.8067,3.2996289811449264,3.2297069120555326,3.3892,0,3.6249000000000002,17077990.0,0,False,3.3292800000001677,3.287257142857215,3.2186879999999918,1.7192783,0.029613933130237025,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,3.7041466264990017,3.72905714285721,3.7696,3.7874,0,go_short,3.726859067663984,3.7617000000000003,go_short,False,238586.0,3.7425000000001667,go_long,3.712515999999996,go_long,0,3.7686,0
111,LPT/USDT:USDT,2024-08-23 13:30:00+00:00,first_buy,force_exit,13.102,13.416,12.928402370147483,12.84252473160917,13.041,0,13.414,209566.1,0,False,12.998999999999779,12.934428571428427,12.828519999999699,6.26513423,0.10367182393568798,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,14.619036249700196,14.591857142857075,14.704,14.73,0,go_short,14.61558393443412,14.639,go_short,False,19013.9,14.599799999999822,go_long,14.614439999999776,go_long,0,14.641,0
235,ETC/USDT:USDT,2024-11-17 01:30:00+00:00,second_buy,force_exit,29.396,30.162,28.342732400221134,27.826525493189518,29.185,1,29.373,871930.87,1,False,29.35959999999862,28.666142857143193,27.766319999999965,-5.57768794,-0.09138234511438705,0,go_short,go_short,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,31.8095984977159,31.862714285714638,32.135,32.152,0,do_nothing,31.866357876071174,31.953,do_nothing,False,42454.86,31.907399999998677,go_short,31.853359999999984,go_short,0,31.993,0
27,AAVE/USDT:USDT,2024-11-09 06:30:00+00:00,first_buy,force_exit,188.87,192.91,186.44817980626522,184.5108722363217,188.87,0,191.04,38960.5,0,False,188.51800000000327,187.57285714286218,184.00720000000027,2.05313071,0.03578608794154463,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,198.96383321519994,198.31000000000515,199.85,199.85,0,go_short,198.6935173966872,198.94,go_short,False,3322.7,198.36000000000297,go_long,199.25719999999987,go_long,0,199.15,0
448,CTSI/USDT:USDT,2024-11-24 03:45:00+00:00,first_buy,force_exit,0.1913,0.1935,0.1869321818639507,0.18352572171690823,0.19,0,0.1935,1741239.0,0,False,0.18957999999999847,0.18834285714285223,0.18291200000000288,1.6196093,0.0263912798810479,0,go_long,go_short,go_short,go_short,2024-11-29 20:15:00+00:00,0.19827144815228648,0.19864285714285201,0.1995,0.19970000000000002,0,go_short,0.1988831467615759,0.19890000000000002,go_short,False,447532.0,0.1986799999999986,go_short,0.19883200000000287,go_long,0,0.19940000000000002,0
304,XRP/USDT:USDT,2024-11-22 01:15:00+00:00,first_buy,force_exit,1.2832,1.3245,1.2534238588594004,1.2201143661767664,1.2817,0,1.3207,131861695.1,0,False,1.2850199999999905,1.2711142857143027,1.214787999999997,19.03531133,0.3103391978790504,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,1.705280657905886,1.722942857142874,1.7397,1.7443,0,go_short,1.7181598147953028,1.7186,go_short,False,22939623.3,1.729059999999991,go_long,1.7138919999999953,go_long,0,1.7269999999999999,0
356,APE/USDT:USDT,2024-10-20 08:45:00+00:00,second_buy,force_exit,1.3147,1.3485,1.2469459291233171,1.1590043163244907,1.2821,0,1.3305,44174736.0,0,False,1.2810799999999805,1.2726571428571236,1.1521240000000266,-3.64048404,-0.059537184404684515,0,go_long,go_short,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,1.4028990468888591,1.4136714285714098,1.4215,1.4226,0,do_nothing,1.4102955928273362,1.4171,do_nothing,False,589891.0,1.4144399999999846,go_short,1.4075960000000245,go_long,0,1.4207,0
462,GAS/USDT:USDT,2024-11-24 04:15:00+00:00,first_buy,force_exit,5.483,5.572,5.418126455441186,5.343380937706814,5.469,0,5.554,134478.5,0,False,5.482399999999989,5.454857142857143,5.3136000000000685,4.33310036,0.07082877787177808,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,5.893397419614037,5.926000000000002,5.965,5.975,0,go_short,5.9222171528412275,5.958,go_short,False,20790.7,5.930599999999982,go_long,5.898560000000072,go_long,0,5.968,0
146,COMP/USDT:USDT,2024-11-27 23:45:00+00:00,first_buy,force_exit,72.62,73.55,71.8604075833919,71.13647221061018,72.34,0,73.29,7696.431,0,False,72.42600000000132,72.17571428571071,71.2055999999985,-1.64906169,-0.02685546307217177,0,go_long,go_long,go_short,go_short,2024-11-29 20:15:00+00:00,71.01288740088587,70.94857142856792,71.51,71.51,0,go_short,71.01287021066081,71.02,go_short,False,3177.853,70.9800000000013,go_long,71.05079999999853,go_long,0,71.08,0
79,1000SHIB/USDT:USDT,2024-11-10 01:30:00+00:00,second_buy,force_exit,0.021744,0.022237,0.020802051680993014,0.020277204356622072,0.021448,0,0.02222,1577162141.0,0,False,0.021151799999999985,0.02094214285714286,0.020089680000000096,-10.2375668,-0.16704012221492257,0,do_nothing,go_short,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,0.026020353495079945,0.026079714285714352,0.026168999999999998,0.026261,0,do_nothing,0.02606737917761297,0.026128,do_nothing,False,132056546.0,0.026077400000000018,go_short,0.026042680000000113,do_nothing,0,0.026241999999999998,0
471,ARK/USDT:USDT,2024-10-20 02:30:00+00:00,second_buy,force_exit,0.6473,0.6679,0.6347285548813005,0.617815350565397,0.6446000000000001,1,0.6665,9013508.0,0,False,0.6506200000000111,0.647071428571423,0.6095440000000031,-6.46321859,-0.10551042562181218,0,go_long,go_short,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,0.7247570625890247,0.7272999999999955,0.7315,0.7316,0,do_nothing,0.7273244043577552,0.7298,do_nothing,False,78868.0,0.7286400000000113,go_short,0.7258040000000036,go_long,0,0.7298,0
199,STORJ/USDT:USDT,2024-11-25 00:15:00+00:00,second_buy,force_exit,0.5829,0.6214000000000001,0.5782112171945576,0.5663246990015799,0.5744,0,0.6172000000000001,11565338.0,1,False,0.5869799999999992,0.583257142857187,0.5616440000000033,-1.75602456,-0.028762963219467343,0,go_long,go_short,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,0.6238034970793125,0.6298142857143288,0.6347,0.6371,0,do_nothing,0.6282125800099143,0.6323000000000001,do_nothing,False,541093.0,0.6308999999999988,go_short,0.6239880000000029,go_long,0,0.6325000000000001,0
307,QTUM/USDT:USDT,2021-03-19 15:45:00+00:00,first_buy,roi,7.404,7.537,7.28025393803895,7.138545775588762,7.393,0,7.531,339526.8,0,False,7.382999999999998,7.335,7.111479999999999,22.36666209,0.36605065680171833,0,go_long,go_long,go_short,go_short,2021-04-01 00:30:00+00:00,9.40502731495589,9.683285714285727,10.401,10.665,0,go_short,9.645502947738473,10.129,go_short,False,1267349.9,9.786599999999996,go_long,9.39691999999999,go_long,0,10.225,0
315,QTUM/USDT:USDT,2021-05-24 11:30:00+00:00,first_buy,roi,9.256,9.712,9.128952064843322,8.867198344257714,9.245,0,9.642,248455.7,0,False,9.250599999999821,9.169142857142916,8.85184,24.08139274,0.39620509103507945,0,go_long,go_long,go_short,go_short,2021-05-27 00:15:00+00:00,12.244410974172643,12.493428571428641,12.745,12.766,0,go_short,12.403042071137286,12.411,go_short,False,149616.0,12.543799999999809,go_long,12.190159999999997,go_long,0,12.586,0
284,XRP/USDT:USDT,2021-04-10 15:30:00+00:00,first_buy,roi,1.2904,1.308,1.2433935611134748,1.2081244987240696,1.2746,0,1.2787,172480356.3,0,False,1.2613799999999968,1.2573000000000012,1.2037159999999998,22.84676498,0.3725791400353846,0,go_long,go_long,go_short,go_short,2021-04-13 16:00:00+00:00,1.6923059065466926,1.7395285714285726,1.7829000000000002,1.791,0,go_short,1.727821148069754,1.74,go_short,False,125366117.6,1.745959999999998,go_long,1.6988999999999992,go_long,0,1.7509000000000001,0
283,XRP/USDT:USDT,2021-04-05 21:30:00+00:00,first_buy,roi,0.8902,0.9316000000000001,0.8618336487094236,0.8264174045968968,0.8744000000000001,0,0.9176000000000001,178527110.7,1,False,0.8838399999999977,0.8725571428571444,0.8282559999999993,22.72440288,0.37036380343314856,0,go_long,go_long,go_short,go_short,2021-04-10 15:15:00+00:00,1.2024784586219952,1.2524714285714296,1.2903,1.2949,0,go_short,1.236974208588652,1.2387000000000001,go_short,False,145795722.3,1.2541399999999967,go_long,1.1995719999999996,go_long,0,1.2482,0
318,QTUM/USDT:USDT,2021-06-22 12:15:00+00:00,first_buy,roi,4.9190000000000005,4.933,5.054369079843849,5.2102297956345724,4.767,1,4.781,418705.4,0,False,4.942599999999838,5.028428571428626,5.244079999999992,24.22705384,0.39565761320704823,1,go_long,go_long,go_short,go_short,2021-06-29 03:45:00+00:00,6.4136419447143895,6.462000000000047,6.519,6.529,0,go_short,6.455308496802922,6.475,go_short,False,50414.4,6.461799999999846,go_long,6.403759999999986,go_long,0,6.48,0
282,XRP/USDT:USDT,2021-04-05 02:00:00+00:00,first_buy,roi,0.6473,0.6644,0.6354743033084831,0.626166128798138,0.6452,0,0.6631,94748258.9,0,False,0.6401799999999973,0.636457142857144,0.6236799999999998,23.82513945,0.3879851679308857,0,go_long,go_long,go_short,go_short,2021-04-05 21:15:00+00:00,0.8191227969646485,0.859428571428573,0.8904000000000001,0.8961,0,go_short,0.851694312111137,0.866,go_short,False,115121406.6,0.8709799999999976,go_long,0.8205159999999994,go_long,0,0.8904000000000001,0
281,XRP/USDT:USDT,2021-03-02 03:30:00+00:00,first_buy,roi,0.4428,0.4428,0.4435008374499235,0.44312367408291103,0.4383,1,0.4393,7467476.0,0,False,0.4427200000000003,0.443328571428571,0.4446560000000002,23.45773934,0.3821124184913822,1,go_long,go_long,go_short,go_short,2021-04-05 01:45:00+00:00,0.6232114191019891,0.6316000000000013,0.6474000000000001,0.6495000000000001,0,go_short,0.6304514493645709,0.6405000000000001,go_short,False,67671509.2,0.6326599999999973,go_long,0.6214479999999998,go_long,0,0.6423,0
320,QTUM/USDT:USDT,2021-08-07 03:00:00+00:00,first_buy,roi,9.109,9.614,8.91492553611554,8.785316502919434,8.992,0,9.584,1953472.2,0,False,9.001399999999828,8.924000000000051,8.746519999999967,23.78030456,0.387348494925715,0,go_long,go_long,go_short,go_short,2021-08-13 23:00:00+00:00,12.509714870914737,12.7681428571429,13.159,13.311,0,go_short,12.722619863982379,13.08,go_short,False,470997.0,12.870399999999822,go_long,12.484599999999984,go_long,0,13.22,0
278,ETH/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,roi,2526.04,2538.73,2607.948309422673,2676.149516892771,2112.0,1,2317.02,1054584.845,0,False,2550.0719999999765,2591.611428571367,2697.4571999999944,22.83033606,0.37866383312859914,1,go_long,go_long,go_short,go_short,2024-11-11 16:15:00+00:00,3189.7842490337125,3212.9528571428054,3251.11,3259.87,0,go_short,3205.421847364105,3236.26,go_short,False,109488.71,3229.627999999969,go_long,3189.1179999999904,go_long,0,3240.63,0
276,ETH/USDT:USDT,2024-01-10 22:30:00+00:00,first_buy,roi,2524.52,2551.0,2500.131987735992,2470.760588634318,2524.4,1,2542.95,123593.535,0,False,2526.1059999999825,2519.1228571428223,2461.6839999999966,23.69707944,0.3878912440942516,0,go_long,go_long,go_short,go_short,2024-03-04 23:00:00+00:00,3576.012925842758,3584.1457142856684,3611.32,3612.31,0,go_short,3586.582483964026,3592.76,go_short,False,23383.747,3590.5299999999756,go_long,3579.082799999996,go_long,0,3596.94,0
323,QTUM/USDT:USDT,2022-01-22 09:45:00+00:00,first_buy,roi,5.567,5.616,5.623421640010159,5.756085407847583,5.384,1,5.424,373887.8,0,False,5.561199999999737,5.596571428571509,5.7588799999999605,24.18034028,0.3942669507040163,1,go_long,go_long,go_short,go_short,2022-02-10 02:15:00+00:00,7.302134792796337,7.377285714285795,7.465,7.505,0,go_short,7.35233123756757,7.432,go_short,False,150186.8,7.407599999999749,go_long,7.2865999999999564,go_long,0,7.451,0
326,QTUM/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,roi,3.809,3.8120000000000003,3.7916725465012893,3.7790298195352006,3.76,1,3.778,162937.2,1,False,3.8031999999997126,3.8008571428572284,3.7757599999999356,24.0800597,0.39315289906588113,0,go_long,go_long,go_short,go_short,2022-07-29 08:30:00+00:00,4.667517381857387,4.826714285714378,5.105,5.16,0,go_short,4.791190393384791,5.04,go_short,False,1022794.4,4.932399999999704,go_long,4.62787999999994,go_long,0,5.09,0
275,ETH/USDT:USDT,2022-07-28 18:30:00+00:00,first_buy,roi,1723.89,1728.0,1718.5218850918911,1693.4374310993026,1713.15,1,1716.9,101024.763,0,False,1732.5420000000256,1731.2114285713767,1683.6912000000025,22.74948802,0.3782025953544388,0,go_long,go_long,go_short,go_short,2024-01-10 22:15:00+00:00,2464.9854357250633,2506.5728571428226,2524.52,2530.53,0,go_short,2492.3468945970812,2509.99,go_short,False,62111.035,2521.175999999982,go_long,2457.561599999997,go_long,1,2527.92,0
319,QTUM/USDT:USDT,2021-06-29 04:00:00+00:00,first_buy,roi,6.521,6.651,6.482953343448626,6.4300388376985085,6.516,0,6.635,140876.8,0,False,6.500199999999846,6.48285714285719,6.414679999999986,23.55940602,0.3855684635144679,0,go_long,go_long,go_short,go_short,2021-08-07 02:45:00+00:00,8.721421823152989,8.79800000000005,9.107,9.139,0,go_short,8.793275633591092,8.81,go_short,False,386662.6,8.829599999999829,go_long,8.707799999999967,go_long,0,8.853,0
286,XRP/USDT:USDT,2021-04-22 21:15:00+00:00,first_buy,roi,1.2415,1.2523,1.2718457173589885,1.2977205727092664,1.0816,1,1.1514,311749204.7,0,False,1.2470199999999947,1.2634428571428604,1.3145600000000028,23.60425173,0.3849958278438604,1,go_long,go_long,go_short,go_short,2021-04-30 12:00:00+00:00,1.5298567993969687,1.546785714285716,1.5843,1.5844,1,go_short,1.546860193528313,1.5368,go_short,False,90400628.3,1.5464999999999942,go_long,1.5496240000000012,go_long,0,1.5368,0
314,QTUM/USDT:USDT,2021-05-23 16:30:00+00:00,first_buy,roi,7.064,7.12,7.479670653398359,7.8875399529319,6.707,1,6.791,365035.6,0,False,7.306199999999825,7.411571428571485,7.904599999999997,24.11323963,0.3941932659060789,1,go_long,go_long,go_short,go_short,2021-05-24 11:15:00+00:00,8.805214211798331,9.087000000000058,9.251,9.426,0,go_short,9.035670622087562,9.126,go_short,False,221189.2,9.141399999999823,go_long,8.795279999999998,go_long,0,9.185,0
290,XRP/USDT:USDT,2021-08-11 01:00:00+00:00,first_buy,roi,0.8748,0.88,0.8595299630575463,0.8505117790043238,0.8693000000000001,0,0.8701000000000001,27143154.3,0,False,0.8653399999999903,0.8611571428571432,0.8491200000000056,23.86404523,0.3885990996603865,0,go_long,go_long,go_short,go_short,2021-08-14 14:15:00+00:00,1.1470164922803305,1.1528857142857143,1.183,1.1848,0,go_short,1.1537673923316007,1.1541000000000001,go_short,False,70276738.3,1.1577399999999916,go_long,1.152472000000006,go_long,0,1.1616,0
292,XRP/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,roi,0.7595000000000001,0.7746000000000001,0.8333778282741592,0.8730445507812331,0.5764,1,0.6426000000000001,209312531.4,0,False,0.8022999999999912,0.8278000000000113,0.8868800000000024,24.13063583,0.3932902511758689,1,go_long,go_long,go_short,go_short,2021-12-09 09:45:00+00:00,0.8542518804396138,0.8526571428571533,0.8774000000000001,0.8793000000000001,1,go_short,0.854227208991452,0.8315,go_short,False,106701621.9,0.8521799999999906,go_long,0.852888000000003,go_long,0,0.8418,0
294,XRP/USDT:USDT,2022-01-22 10:15:00+00:00,first_buy,roi,0.5732,0.5782,0.5940784988520711,0.608969397108401,0.5468000000000001,1,0.5643,90924298.9,0,False,0.5846999999999942,0.5900000000000117,0.6132200000000031,23.95047331,0.39035809737547467,1,go_long,go_long,go_short,go_short,2022-02-07 16:00:00+00:00,0.7659891084500278,0.7707142857142942,0.7727,0.7745000000000001,0,go_short,0.7705507282649996,0.7711,go_short,False,9324223.5,0.7709799999999956,go_long,0.7690360000000023,go_long,0,0.7721,0
298,XRP/USDT:USDT,2022-06-13 09:00:00+00:00,first_buy,roi,0.3155,0.3158,0.31922988727439716,0.325273211608235,0.3047,1,0.3059,58000943.3,0,False,0.31621999999999845,0.31747142857143806,0.3255160000000004,24.61735563,0.40097146586187143,1,go_long,go_long,go_short,go_short,2022-09-21 18:45:00+00:00,0.4003633581782812,0.40045714285714956,0.423,0.4239,0,go_short,0.40150329794673467,0.4026,go_short,False,230072058.8,0.40337999999999863,go_long,0.3998959999999976,go_long,0,0.4071,0
274,ETH/USDT:USDT,2022-06-25 21:15:00+00:00,first_buy,roi,1208.61,1229.86,1206.8965733356436,1204.0687867039546,1206.98,0,1222.98,83416.019,0,False,1209.6700000000328,1208.171428571379,1199.428,23.83240351,0.3893537901696661,0,go_long,go_long,go_short,go_short,2022-07-28 15:30:00+00:00,1638.6427150021095,1644.6228571428053,1690.47,1693.5,0,go_short,1646.886408850809,1653.93,go_short,False,292253.344,1652.9220000000253,go_long,1633.9876000000022,go_long,0,1657.31,0
310,QTUM/USDT:USDT,2021-05-06 13:15:00+00:00,first_buy,roi,21.077,22.909,19.974391217749076,19.320789702724856,20.901,0,22.298,1847701.9,1,False,20.619799999999934,20.192857142857186,19.04135999999998,23.49149915,0.389909536038192,0,go_long,go_long,go_short,go_short,2021-05-07 01:15:00+00:00,25.094353345816703,27.24542857142862,27.828,28.969,0,go_short,26.559931963668063,27.549,go_short,False,634552.4,28.481599999999922,go_long,24.555959999999967,go_long,1,28.418,1
299,XRP/USDT:USDT,2022-10-13 02:15:00+00:00,first_buy,roi,0.47450000000000003,0.4758,0.4819725222037809,0.48484464835612556,0.47090000000000004,1,0.4746,60355371.5,0,False,0.47893999999999676,0.48108571428572094,0.48604399999999737,22.93259012,0.3736975933532844,1,go_long,go_long,go_short,go_short,2023-07-13 17:30:00+00:00,0.5414224159621043,0.6134857142857175,0.648,0.6516000000000001,0,go_short,0.5832722191531241,0.6255000000000001,go_short,False,420239142.0,0.6190199999999949,go_long,0.5209839999999964,go_long,0,0.6306,0
301,XRP/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,roi,0.5578000000000001,0.5603,0.5474825304351236,0.5632417096295965,0.4082,1,0.4227,307001138.1,0,False,0.5365199999999928,0.5472142857142904,0.5682999999999939,23.35534685,0.3804105769980361,1,go_long,go_long,go_short,go_short,2023-10-31 10:45:00+00:00,0.574096681054102,0.5749285714285808,0.5781000000000001,0.5784,0,go_short,0.5743883998241568,0.5760000000000001,go_short,False,12315455.4,0.5757399999999897,go_long,0.5730439999999954,go_long,0,0.5761000000000001,0
302,XRP/USDT:USDT,2023-10-31 18:15:00+00:00,first_buy,roi,0.6031000000000001,0.604,0.599509687626282,0.5967484571144402,0.6002000000000001,1,0.6002000000000001,11956294.4,1,False,0.6010999999999898,0.6009571428571522,0.5991239999999952,22.30760721,0.3636007965346724,0,go_long,go_long,go_short,go_short,2024-11-16 04:30:00+00:00,0.8951568519090096,0.9038571428571597,0.9166000000000001,0.9196000000000001,0,go_short,0.9013382135781675,0.9113,go_short,False,22509859.9,0.9079999999999911,go_long,0.8940679999999969,go_long,0,0.9143,0
303,XRP/USDT:USDT,2024-11-16 04:45:00+00:00,first_buy,roi,0.9165000000000001,0.934,0.9061938730276802,0.8979526406564904,0.9147000000000001,0,0.9329000000000001,55543967.4,0,False,0.9162599999999912,0.9097142857143027,0.8951759999999969,23.86993089,0.3890600349704894,0,go_long,go_long,go_short,go_short,2024-11-22 01:00:00+00:00,1.2120675154709077,1.255600000000017,1.2831000000000001,1.287,0,go_short,1.2411918331974732,1.2566,go_short,False,49088611.3,1.2704199999999906,go_long,1.2103279999999972,go_long,0,1.2626,0
309,QTUM/USDT:USDT,2021-04-06 17:45:00+00:00,first_buy,roi,14.75,15.181,14.259323422033626,13.867544792421215,14.75,1,14.797,836472.4,0,False,14.597799999999996,14.457000000000013,13.842160000000003,21.39758804,0.3523491384735506,0,go_long,go_long,go_short,go_short,2021-05-06 13:00:00+00:00,19.082612878942843,19.6971428571429,21.078,21.276,0,go_short,19.551916893703453,20.469,go_short,False,1095331.9,19.979199999999935,go_long,18.86623999999998,go_long,0,20.615,0
308,QTUM/USDT:USDT,2021-04-01 00:45:00+00:00,first_buy,roi,10.4,10.725,9.778194801932553,9.486728995329527,10.329,0,10.508,754029.5,0,False,10.003999999999996,9.831142857142869,9.449359999999992,23.34989497,0.3828483710810682,0,go_long,go_long,go_short,go_short,2021-04-06 17:30:00+00:00,13.793188375814912,14.37728571428573,14.749,14.797,0,go_short,14.161564044221558,14.496,go_short,False,365754.5,14.446599999999995,go_long,13.794760000000004,go_long,0,14.504,0
306,QTUM/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,roi,5.164,5.228,5.202597097461705,5.189269035014004,5.1370000000000005,0,5.222,73337.3,0,False,5.176399999999994,5.18471428571428,5.188839999999995,23.28898621,0.3805785873227905,1,go_long,go_long,go_short,go_short,2021-03-19 15:30:00+00:00,7.107149437635862,7.296714285714286,7.404,7.422,0,go_short,7.234663744955123,7.351,go_short,False,278244.8,7.322799999999998,go_long,7.0842399999999985,go_long,0,7.39,0
289,XRP/USDT:USDT,2021-06-21 22:00:00+00:00,first_buy,roi,0.6491,0.652,0.6576839668593356,0.6640944293172583,0.6215,1,0.6226,94982794.0,0,False,0.6534599999999907,0.6596714285714275,0.6636080000000045,23.32909822,0.3800305649237833,1,go_long,go_long,go_short,go_short,2021-08-11 00:45:00+00:00,0.8489447213246697,0.8583571428571432,0.8749,0.8761,0,go_short,0.8576081381589183,0.868,go_short,False,31557393.2,0.8620199999999902,go_long,0.8474280000000056,go_long,0,0.8709,0
270,ETH/USDT:USDT,2021-05-24 12:45:00+00:00,first_buy,roi,2398.33,2468.09,2335.1107777554857,2282.1015654650446,2397.55,0,2437.75,132522.815,1,False,2382.7660000000096,2356.83857142856,2282.5436000000027,23.29129559,0.3817967061694449,0,go_long,go_long,go_short,go_short,2021-09-01 05:00:00+00:00,3428.662849779772,3443.2157142857022,3461.0,3462.41,0,go_short,3440.034930840631,3444.51,go_short,False,27687.836,3452.7520000000136,go_long,3427.5544000000054,go_long,0,3453.01,0
260,LTC/USDT:USDT,2024-10-15 16:45:00+00:00,first_buy,roi,71.6,72.0,67.73270525476309,67.2853041253736,69.51,0,69.84,599806.106,0,False,68.14199999999866,67.5671428571459,67.05120000000133,23.37976529,0.3809513452474866,0,go_long,go_long,go_short,go_short,2024-11-16 19:30:00+00:00,92.51246234819716,96.05142857143184,95.7,96.3,0,go_short,94.59672391863452,95.33,go_short,False,108648.427,96.63599999999879,go_long,91.82240000000145,go_long,1,96.24,0
267,ETH/USDT:USDT,2021-05-19 13:15:00+00:00,first_buy,roi,2332.92,2381.0,2582.2032734423965,2754.388166558042,1400.73,1,2106.1,336730.287,0,False,2448.7160000000067,2522.492857142854,2808.0244000000034,24.15943932,0.39638591285013264,1,go_long,go_long,go_short,go_short,2021-05-19 17:15:00+00:00,2686.863540398614,2770.1457142857107,2875.43,2910.42,0,go_short,2709.90952064845,2829.38,go_short,False,87075.569,2779.5860000000057,go_long,2586.2772000000036,go_long,0,2856.12,0
217,ETC/USDT:USDT,2021-05-25 00:15:00+00:00,second_buy,roi,73.696,89.0,71.54428918947004,68.38396884581375,71.513,0,77.052,1553792.76,1,False,73.23219999999964,72.19885714285682,67.5960800000003,23.01609668,0.3784611988112163,0,go_short,go_short,do_nothing,do_nothing,2021-06-21 09:15:00+00:00,46.95310469731314,45.72885714285701,45.947,46.0,0,do_nothing,46.102835778726124,44.92,do_nothing,False,187778.08,45.83779999999964,go_short,46.96276000000024,go_short,0,45.494,0
