,pair,open_date,enter_reason,exit_reason,sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-07 (exit),sma-05 (exit),sma-25 (exit)
978,INJ/USDT:USDT,2023-03-14 14:15:00+00:00,first_buy,long-ml-exit,4.365600000000019,4.3635714285714435,4.188560000000002,-4.57779929,-0.07464724373717346,4.115857142857158,4.105400000000018,4.18128
976,INJ/USDT:USDT,2023-02-19 14:15:00+00:00,first_buy,long-ml-exit,4.275800000000023,4.272428571428587,4.327840000000002,-4.20567253,-0.0687755535957194,4.149428571428587,4.153400000000026,4.156400000000003
975,INJ/USDT:USDT,2023-02-09 03:45:00+00:00,first_buy,long-ml-exit,3.5680000000000236,3.609857142857151,3.7005599999999963,-4.23043473,-0.06928233406467761,3.358000000000011,3.3298000000000245,3.495639999999999
974,INJ/USDT:USDT,2023-02-08 12:30:00+00:00,first_buy,long-ml-exit,4.042800000000026,4.040714285714295,4.08868,-4.09312212,-0.0668029139968549,3.8714285714285808,3.8472000000000266,3.9655600000000004
2067,ETH/USDT:USDT,2020-12-16 16:30:00+00:00,first_buy,long-ml-exit,622.5260000000007,621.8228571428584,606.4571999999987,-4.18287169,-0.06872566604574379,598.6671428571424,596.356,607.0499999999985
972,INJ/USDT:USDT,2023-01-22 10:00:00+00:00,first_buy,long-ml-exit,1.942600000000035,1.9425714285714355,1.8292000000000015,-5.71105717,-0.09299980143088311,1.8902857142857226,1.8770000000000326,1.9183200000000016
1818,LTC/USDT:USDT,2021-05-04 12:45:00+00:00,first_buy,long-ml-exit,314.4479999999994,314.6157142857154,302.30240000000043,-4.18688739,-0.06829373908602199,300.95714285714394,300.89999999999935,311.75200000000046
2841,NEO/USDT:USDT,2020-06-11 17:00:00+00:00,first_buy,long-ml-exit,11.06699999999994,11.122000000000138,11.481639999999993,-5.97702011,-0.09734919331651452,9.865000000000107,9.826799999999922,10.019399999999976
2840,NEO/USDT:USDT,2020-06-02 15:45:00+00:00,first_buy,long-ml-exit,11.995999999999967,12.301857142857282,12.718840000000005,-4.31731937,-0.07033508287943159,11.251000000000138,11.23459999999994,11.535719999999992
2839,NEO/USDT:USDT,2020-06-01 18:00:00+00:00,first_buy,long-ml-exit,12.461599999999965,12.444428571428718,12.003360000000004,-5.34104545,-0.08700226551254786,12.46985714285728,12.241199999999967,12.761040000000005
1820,LTC/USDT:USDT,2021-05-10 20:15:00+00:00,first_buy,long-ml-exit,371.98599999999885,375.3614285714293,384.92560000000077,-5.83495109,-0.0951562261140174,338.88285714285774,337.4999999999991,348.92560000000066
2822,NEO/USDT:USDT,2020-03-24 00:45:00+00:00,first_buy,long-ml-exit,6.672599999999983,6.64600000000001,6.545639999999993,-4.57460764,-0.07451679601932924,6.349285714285728,6.3293999999999855,6.409559999999995
2049,ETH/USDT:USDT,2020-08-01 21:30:00+00:00,first_buy,long-ml-exit,387.7539999999989,387.0800000000019,374.08039999999977,-4.45557327,-0.07299681072635242,370.44142857143027,368.10599999999897,374.8891999999997
2825,NEO/USDT:USDT,2020-04-07 00:15:00+00:00,first_buy,long-ml-exit,7.815999999999974,7.796857142857166,7.754559999999987,-4.11276401,-0.0670519420280133,7.461857142857171,7.449799999999966,7.567999999999989
2826,NEO/USDT:USDT,2020-04-10 09:45:00+00:00,first_buy,long-ml-exit,7.429399999999966,7.4444285714286,7.547439999999989,-4.38912112,-0.07148973483648059,6.973428571428593,6.945399999999969,7.107199999999993
1574,BAL/USDT:USDT,2021-01-19 01:45:00+00:00,first_buy,long-ml-exit,23.16280000000009,23.112000000000048,22.684559999999937,-4.27161635,-0.07002082241072134,22.104000000000035,22.179600000000082,22.40739999999992
2828,NEO/USDT:USDT,2020-04-18 14:15:00+00:00,first_buy,long-ml-exit,7.748799999999973,7.716857142857166,7.62995999999999,-4.04102575,-0.06586532894967531,7.402857142857171,7.368599999999981,7.492639999999986
2051,ETH/USDT:USDT,2020-08-13 21:30:00+00:00,first_buy,long-ml-exit,407.3339999999993,403.8342857142871,395.61679999999996,-4.6330382,-0.07545126211889384,397.5871428571444,397.1839999999995,401.2795999999997
1575,BAL/USDT:USDT,2021-01-20 04:00:00+00:00,first_buy,long-ml-exit,22.027400000000082,22.063714285714322,22.35871999999992,-4.40988398,-0.07272406651752289,20.674714285714305,20.63920000000008,21.578999999999922
2053,ETH/USDT:USDT,2020-09-01 03:45:00+00:00,first_buy,long-ml-exit,439.2360000000006,438.4171428571438,435.6511999999999,-4.24635601,-0.06931062607126968,423.4842857142864,422.42400000000026,430.39240000000007
2054,ETH/USDT:USDT,2020-09-03 12:30:00+00:00,first_buy,long-ml-exit,418.37800000000027,420.3957142857149,429.2284,-4.54718801,-0.07414720167761331,383.8814285714292,382.5240000000002,385.73719999999963
2055,ETH/USDT:USDT,2020-09-04 08:00:00+00:00,first_buy,long-ml-exit,382.8560000000002,383.6842857142863,385.6687999999997,-4.20225803,-0.06878786260631768,366.89857142857176,365.2840000000002,376.6376
2056,ETH/USDT:USDT,2020-09-05 11:30:00+00:00,first_buy,long-ml-exit,362.5440000000002,364.00000000000034,375.4356,-4.31047612,-0.07057129271230124,339.7657142857146,336.5080000000004,348.6899999999997
2833,NEO/USDT:USDT,2020-05-08 22:45:00+00:00,first_buy,long-ml-exit,11.197999999999986,11.058857142857203,10.560720000000009,-4.25181458,-0.06924894751390846,10.974857142857212,10.97339999999999,11.111520000000002
2834,NEO/USDT:USDT,2020-05-10 00:30:00+00:00,first_buy,long-ml-exit,10.76039999999999,10.829571428571498,11.061520000000003,-4.0211397,-0.06550123428511713,9.457714285714408,9.43199999999997,9.609439999999987
1576,BAL/USDT:USDT,2021-01-20 11:45:00+00:00,first_buy,long-ml-exit,20.56000000000008,20.635285714285736,21.520879999999924,-4.1678271,-0.06980823710838147,19.618428571428602,19.548600000000096,19.853919999999956
2836,NEO/USDT:USDT,2020-05-22 16:45:00+00:00,first_buy,long-ml-exit,10.323599999999976,10.299142857142982,10.19099999999999,-4.32422793,-0.07044412906581794,9.907285714285848,9.898999999999976,10.047839999999997
2058,ETH/USDT:USDT,2020-09-10 02:15:00+00:00,first_buy,long-ml-exit,362.9340000000005,361.1785714285715,356.2351999999996,-4.70434674,-0.07691151063761309,351.2699999999994,348.98200000000116,362.0987999999996
1577,BAL/USDT:USDT,2021-01-21 22:15:00+00:00,first_buy,long-ml-exit,19.340800000000105,19.44257142857146,19.579279999999954,-5.46538916,-0.09122262000723828,18.047142857142887,17.939600000000098,19.057559999999953
970,INJ/USDT:USDT,2023-01-16 15:15:00+00:00,first_buy,long-ml-exit,1.6254000000000288,1.632000000000007,1.6473200000000012,-4.34217353,-0.07071847169125432,1.57885714285715,1.5434000000000319,1.6266400000000008
2820,NEO/USDT:USDT,2020-03-19 16:45:00+00:00,first_buy,long-ml-exit,6.301199999999991,6.267428571428572,6.140599999999987,-5.0010193,-0.08149082623619305,6.117,6.1005999999999885,6.477319999999993
1814,LTC/USDT:USDT,2021-04-23 02:00:00+00:00,first_buy,long-ml-exit,246.65199999999973,248.85000000000085,255.5308000000006,-5.18001561,-0.0844540075309306,241.89428571428655,238.34999999999974,252.3520000000006
967,INJ/USDT:USDT,2022-12-19 17:30:00+00:00,first_buy,long-ml-exit,1.3996000000000208,1.4028571428571583,1.409160000000004,-4.3668162,-0.07124420643733947,1.339000000000015,1.325800000000021,1.369960000000005
2851,NEO/USDT:USDT,2020-08-21 00:30:00+00:00,first_buy,long-ml-exit,17.974399999999893,17.944142857142953,17.38163999999996,-4.5978407,-0.07508339075109181,18.14528571428581,17.91279999999989,18.509519999999963
2852,NEO/USDT:USDT,2020-08-21 12:45:00+00:00,first_buy,long-ml-exit,17.81519999999989,18.02314285714295,18.45391999999996,-4.09682767,-0.06674220730700721,16.957428571428675,16.961199999999888,17.24791999999996
1810,LTC/USDT:USDT,2021-04-16 19:30:00+00:00,first_buy,long-ml-exit,305.5839999999997,305.5357142857151,295.74080000000043,-4.84225102,-0.07887208710427894,288.05857142857235,286.80400000000003,300.06480000000045
2854,NEO/USDT:USDT,2020-08-22 18:00:00+00:00,first_buy,long-ml-exit,18.722199999999894,18.65842857142868,18.02303999999996,-4.03878652,-0.06595296484959459,17.85914285714294,17.809999999999885,18.09479999999996
2855,NEO/USDT:USDT,2020-08-23 12:15:00+00:00,first_buy,long-ml-exit,17.830399999999887,17.847857142857226,18.08375999999996,-5.22981123,-0.08534872972021769,16.932142857142967,16.944799999999876,17.433439999999965
2082,ETH/USDT:USDT,2021-01-10 02:00:00+00:00,first_buy,long-ml-exit,1321.379999999999,1312.674285714285,1289.1651999999972,-4.75955776,-0.07784878531285305,1276.5199999999998,1272.099999999999,1294.8971999999967
2083,ETH/USDT:USDT,2021-01-10 20:30:00+00:00,first_buy,long-ml-exit,1252.3259999999989,1263.9028571428569,1290.4779999999967,-4.81354882,-0.0785846622673886,1177.604285714286,1167.731999999999,1233.1231999999964
2858,NEO/USDT:USDT,2020-08-29 17:15:00+00:00,first_buy,long-ml-exit,20.95619999999989,20.713714285714392,19.73063999999995,-4.71344966,-0.0769892728876395,20.608857142857293,20.43999999999985,20.85104
2859,NEO/USDT:USDT,2020-09-02 11:30:00+00:00,first_buy,long-ml-exit,20.215799999999845,20.421857142857295,20.789080000000002,-4.13040604,-0.0673748728069506,18.718428571428717,18.69699999999985,19.082840000000008
2860,NEO/USDT:USDT,2020-09-03 17:15:00+00:00,first_buy,long-ml-exit,18.710199999999848,18.71785714285729,19.039680000000008,-4.39778909,-0.07177606470448004,17.91428571428587,17.80359999999984,17.98136000000001
2861,NEO/USDT:USDT,2020-09-04 08:00:00+00:00,first_buy,long-ml-exit,17.814399999999843,17.87457142857158,17.97976000000001,-4.93391851,-0.0804145464412453,17.200571428571585,17.074799999999843,17.971560000000007
2084,ETH/USDT:USDT,2021-01-11 03:45:00+00:00,first_buy,long-ml-exit,1139.6479999999988,1153.731428571429,1224.5451999999964,-5.43843423,-0.08975636478331812,1046.1285714285716,1031.7879999999989,1087.0839999999964
1592,BAL/USDT:USDT,2021-02-08 13:30:00+00:00,first_buy,long-ml-exit,38.15360000000017,38.18571428571442,37.214359999999935,-4.27679335,-0.07130184823454029,36.11100000000011,36.04900000000016,36.454279999999926
2864,NEO/USDT:USDT,2020-09-12 21:45:00+00:00,first_buy,long-ml-exit,21.42059999999982,21.392857142857277,21.254600000000032,-4.01929644,-0.06553474663317244,20.6724285714287,20.55099999999982,21.331920000000018
2086,ETH/USDT:USDT,2021-01-12 00:00:00+00:00,first_buy,long-ml-exit,1076.131999999999,1072.7042857142858,1023.1151999999967,-3.98988528,-0.0654896531724242,1056.044285714286,1041.7539999999985,1090.7327999999961
2087,ETH/USDT:USDT,2021-01-12 17:45:00+00:00,first_buy,long-ml-exit,1104.3699999999988,1098.0228571428574,1074.0651999999964,-4.42027685,-0.07243302054073852,1062.1299999999999,1054.2199999999987,1082.274399999996
2866,NEO/USDT:USDT,2020-09-17 15:15:00+00:00,first_buy,long-ml-exit,22.706599999999774,22.315000000000133,21.494840000000007,-4.81406718,-0.07864162700584135,23.025285714285832,22.88039999999979,23.73528000000001
2867,NEO/USDT:USDT,2020-09-21 09:45:00+00:00,first_buy,long-ml-exit,22.56879999999979,22.780857142857258,23.653920000000014,-4.37244992,-0.07139473303988988,21.023285714285823,20.797399999999794,22.377920000000007
1593,BAL/USDT:USDT,2021-02-09 16:45:00+00:00,first_buy,long-ml-exit,36.131800000000176,36.19228571428582,36.09731999999993,-4.15349201,-0.07166890056882456,34.93171428571437,34.685800000000164,36.74755999999993
2080,ETH/USDT:USDT,2021-01-08 11:00:00+00:00,first_buy,long-ml-exit,1241.4919999999988,1229.548571428572,1193.740399999997,-4.16406349,-0.06905990664766125,1186.451428571429,1187.0739999999994,1215.3455999999974
1813,LTC/USDT:USDT,2021-04-22 18:00:00+00:00,first_buy,long-ml-exit,279.91999999999973,281.91857142857236,281.4036000000005,-4.82682825,-0.07886343647153216,264.122857142858,260.6479999999998,274.9624000000006
2849,NEO/USDT:USDT,2020-08-17 16:45:00+00:00,first_buy,long-ml-exit,16.76219999999991,16.63885714285726,16.278359999999967,-4.01523354,-0.06556213130793889,16.030857142857247,16.010799999999907,16.18855999999996
2847,NEO/USDT:USDT,2020-08-14 08:30:00+00:00,first_buy,long-ml-exit,15.51079999999989,15.410142857142974,15.002319999999967,-4.03867325,-0.0658845157583197,14.925571428571548,14.8983999999999,15.096119999999969
966,INJ/USDT:USDT,2022-12-16 16:30:00+00:00,first_buy,long-ml-exit,1.5206000000000202,1.5265714285714451,1.5338800000000046,-4.2899625,-0.06989377861240476,1.4738571428571585,1.4596000000000207,1.5035600000000053
965,INJ/USDT:USDT,2022-12-02 20:15:00+00:00,first_buy,long-ml-exit,1.6506000000000172,1.6500000000000097,1.6504400000000072,-5.22325646,-0.08516187527057092,1.5805714285714454,1.5736000000000203,1.5884400000000056
963,INJ/USDT:USDT,2022-11-21 00:15:00+00:00,first_buy,long-ml-exit,1.575600000000012,1.5792857142857228,1.6298000000000092,-4.02708846,-0.06566393919460389,1.5015714285714366,1.4990000000000114,1.5211600000000092
962,INJ/USDT:USDT,2022-11-15 12:30:00+00:00,first_buy,long-ml-exit,1.7388000000000083,1.7394285714285813,1.7522800000000083,-4.26101831,-0.06945845718285956,1.6614285714285804,1.6572000000000116,1.6795200000000097
961,INJ/USDT:USDT,2022-11-10 14:00:00+00:00,first_buy,long-ml-exit,1.7222000000000115,1.7028571428571546,1.662120000000009,-4.01507297,-0.0653922399160708,1.7782857142857258,1.7678000000000107,1.787000000000009
960,INJ/USDT:USDT,2022-11-06 23:15:00+00:00,first_buy,long-ml-exit,2.739600000000012,2.754714285714297,2.7745200000000074,-5.17280846,-0.0842447574726906,2.530571428571441,2.5130000000000114,2.541360000000007
959,INJ/USDT:USDT,2022-11-04 08:15:00+00:00,first_buy,long-ml-exit,2.7908000000000084,2.7934285714285774,2.746160000000003,-4.00035222,-0.06528873092256826,2.701000000000008,2.6942000000000115,2.7611200000000036
958,INJ/USDT:USDT,2022-11-03 10:15:00+00:00,first_buy,long-ml-exit,2.9166000000000074,2.9071428571428632,2.811840000000004,-4.0803558,-0.0665419420634998,2.739571428571435,2.721000000000008,2.8115600000000036
957,INJ/USDT:USDT,2022-10-29 16:45:00+00:00,first_buy,long-ml-exit,2.229000000000005,2.2131428571428597,2.188000000000002,-4.1507188,-0.06775843395644561,2.211428571428574,2.2008000000000054,2.243480000000002
1587,BAL/USDT:USDT,2021-02-04 03:00:00+00:00,first_buy,long-ml-exit,35.92080000000018,35.86971428571433,35.440999999999946,-4.76104289,-0.07892509377011553,34.321000000000055,34.15540000000017,34.575839999999936
2073,ETH/USDT:USDT,2021-01-04 06:30:00+00:00,first_buy,long-ml-exit,1085.9799999999982,1070.3500000000017,1010.7595999999972,-5.36446044,-0.08786264730382587,1097.9842857142871,1092.9559999999979,1035.2571999999973
954,INJ/USDT:USDT,2022-10-07 01:15:00+00:00,first_buy,long-ml-exit,1.852200000000008,1.8468571428571465,1.856840000000001,-4.47463674,-0.07293801272413446,1.762857142857147,1.755800000000006,1.7949200000000007
953,INJ/USDT:USDT,2022-09-13 13:00:00+00:00,first_buy,long-ml-exit,1.9101999999999997,1.9225714285714322,1.9535600000000002,-4.3552318,-0.07093715782328842,1.8472857142857182,1.8119999999999998,1.9018000000000004
2074,ETH/USDT:USDT,2021-01-04 08:00:00+00:00,first_buy,long-ml-exit,1074.1599999999978,1092.3600000000013,1038.8967999999973,-4.59285339,-0.07519416319984669,1024.9657142857159,1010.9539999999982,1049.4883999999972
1811,LTC/USDT:USDT,2021-04-18 03:30:00+00:00,first_buy,long-ml-exit,281.2080000000001,283.7342857142866,297.99000000000046,-4.3694837,-0.07125965662787538,257.55571428571534,255.00200000000024,265.0044000000006
2076,ETH/USDT:USDT,2021-01-05 00:45:00+00:00,first_buy,long-ml-exit,1081.679999999998,1063.0714285714298,1034.3991999999969,-4.7500344,-0.07744469791372469,1087.2285714285724,1077.8639999999982,1060.4855999999972
1589,BAL/USDT:USDT,2021-02-05 12:15:00+00:00,first_buy,long-ml-exit,38.711000000000176,38.388428571428626,37.122679999999946,-4.49924526,-0.07684910596174446,37.08671428571438,36.940400000000196,38.93851999999993
2845,NEO/USDT:USDT,2020-08-10 09:30:00+00:00,first_buy,long-ml-exit,14.005999999999897,13.820285714285827,13.470519999999967,-4.16037082,-0.06786549553124223,13.823000000000109,13.779799999999895,14.018799999999976
2078,ETH/USDT:USDT,2021-01-06 12:15:00+00:00,first_buy,long-ml-exit,1154.3519999999985,1143.777142857144,1119.059599999997,-5.09916695,-0.08319447986429854,1156.6457142857148,1144.9779999999987,1214.3091999999967
1590,BAL/USDT:USDT,2021-02-06 08:30:00+00:00,first_buy,long-ml-exit,36.365000000000194,36.25114285714295,36.340079999999936,-4.07726157,-0.06943060978867312,35.27357142857153,34.913200000000224,36.21059999999991
1571,BAL/USDT:USDT,2021-01-16 09:45:00+00:00,first_buy,long-ml-exit,19.923600000000093,19.89742857142865,19.03511999999992,-4.03277497,-0.06763613235585032,19.004428571428633,18.9016000000001,19.416079999999933
1821,LTC/USDT:USDT,2021-05-13 01:15:00+00:00,first_buy,long-ml-exit,320.857999999999,319.3600000000005,341.7144000000007,-4.09349978,-0.06683930315014386,313.22142857142944,312.587999999999,317.66240000000084
2817,NEO/USDT:USDT,2020-03-16 06:30:00+00:00,first_buy,long-ml-exit,5.545199999999989,5.607857142857144,5.791399999999989,-4.13898088,-0.06740692662472285,5.124714285714286,5.110199999999989,5.370279999999989
1083,COMP/USDT:USDT,2020-07-02 00:00:00+00:00,first_buy,long-ml-exit,202.79199999999983,203.24000000000007,208.26719999999986,-4.37586765,-0.07128605528153498,192.06571428571428,191.31999999999988,193.23919999999995
1082,COMP/USDT:USDT,2020-06-30 15:45:00+00:00,first_buy,long-ml-exit,218.18800000000002,217.87428571428578,219.59839999999994,-4.34670228,-0.07082468559398049,203.83142857142866,203.06199999999984,208.63119999999984
2020,ETH/USDT:USDT,2020-03-13 13:45:00+00:00,first_buy,long-ml-exit,131.13800000000032,130.61000000000126,128.19839999999985,-4.9364931,-0.08041566690052451,129.58428571428698,128.24200000000027,129.44319999999988
1080,LPT/USDT:USDT,2022-07-08 09:00:00+00:00,first_buy,long-ml-exit,9.32019999999991,9.334285714285455,9.354999999999855,-4.22417697,-0.06882040322296429,8.762142857142612,8.708999999999925,8.925119999999852
1825,LTC/USDT:USDT,2021-05-19 04:15:00+00:00,first_buy,long-ml-exit,273.9959999999988,274.28571428571587,285.30360000000104,-6.4794084,-0.1057850687542056,259.2642857142872,256.8979999999987,265.7396000000009
1078,LPT/USDT:USDT,2022-07-01 02:15:00+00:00,first_buy,long-ml-exit,9.511199999999917,9.496428571428323,9.235559999999849,-4.0545344,-0.06614633276422574,9.125999999999753,9.034199999999917,9.313959999999849
1077,LPT/USDT:USDT,2022-06-30 06:15:00+00:00,first_buy,long-ml-exit,9.822999999999926,9.860999999999759,10.04899999999985,-3.98626162,-0.06534775861849466,9.427571428571184,9.373199999999926,9.730519999999848
2022,ETH/USDT:USDT,2020-03-13 22:00:00+00:00,first_buy,long-ml-exit,128.8700000000003,128.68857142857271,124.69479999999993,-4.04385988,-0.06593906404045673,122.69714285714406,122.12400000000022,123.54559999999992
1075,LPT/USDT:USDT,2022-06-26 21:00:00+00:00,first_buy,long-ml-exit,9.57839999999992,9.522999999999755,9.452119999999844,-4.263588,-0.06963476321803648,9.294285714285468,9.24339999999992,9.42735999999985
1074,LPT/USDT:USDT,2022-06-25 07:15:00+00:00,first_buy,long-ml-exit,10.009599999999923,10.035857142856912,10.141719999999848,-3.9787126,-0.06553317618850171,9.510571428571195,9.439399999999925,9.744519999999849
2023,ETH/USDT:USDT,2020-03-15 21:15:00+00:00,first_buy,long-ml-exit,122.43800000000024,122.7700000000012,123.57839999999992,-4.11655236,-0.06706951781783703,120.80714285714404,120.26000000000015,122.2047999999999
1072,LPT/USDT:USDT,2022-06-21 10:15:00+00:00,first_buy,long-ml-exit,8.607999999999917,8.633428571428334,8.532079999999855,-4.30438841,-0.07069525417181095,8.247999999999761,8.224599999999919,8.299359999999854
2024,ETH/USDT:USDT,2020-03-16 06:15:00+00:00,first_buy,long-ml-exit,118.66200000000015,119.50285714285833,121.77759999999991,-5.24643017,-0.0855827283106631,108.79142857142968,108.23600000000015,113.3347999999999
1070,LPT/USDT:USDT,2022-05-30 12:15:00+00:00,first_buy,long-ml-exit,13.072199999999887,13.055999999999774,13.181999999999864,-4.50537134,-0.07466804808240546,12.34528571428548,12.329799999999873,12.529759999999866
1069,LPT/USDT:USDT,2022-05-23 06:15:00+00:00,first_buy,long-ml-exit,15.415599999999884,15.42328571428551,15.353399999999876,-4.00174077,-0.06622705224243884,14.724142857142652,14.723799999999903,14.998519999999871
1068,LPT/USDT:USDT,2022-05-13 03:00:00+00:00,first_buy,long-ml-exit,14.712999999999852,14.616285714285482,14.166359999999845,-4.57014115,-0.07524528807031416,14.192428571428362,14.163599999999883,14.476439999999853
1067,LPT/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,long-ml-exit,14.282799999999844,14.371142857142626,15.157719999999843,-4.23251694,-0.07003167858098891,13.368285714285483,13.22979999999985,14.19615999999985
1066,LPT/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,long-ml-exit,16.11739999999984,16.23528571428548,16.631679999999843,-4.36725277,-0.07264799517976596,15.411999999999766,15.371399999999843,15.869719999999848
1065,LPT/USDT:USDT,2021-11-20 00:00:00+00:00,first_buy,long-ml-exit,53.36980000000009,53.36285714285695,53.88367999999997,-4.19780599,-0.07094110325172341,50.58214285714268,50.44500000000009,51.096559999999975
1084,COMP/USDT:USDT,2020-07-02 09:00:00+00:00,first_buy,long-ml-exit,188.94799999999992,190.28857142857143,192.45199999999997,-4.46363076,-0.07277552101957517,171.43571428571437,171.36599999999996,174.07159999999996
1559,BAL/USDT:USDT,2021-01-07 18:30:00+00:00,first_buy,long-ml-exit,19.1326000000001,19.122142857142922,18.74091999999995,-4.020224,-0.06686547336520698,18.503142857142922,18.214400000000097,18.68627999999995
1826,LTC/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,long-ml-exit,232.15199999999868,237.12000000000148,258.31000000000097,-11.50304148,-0.1874132361145348,213.9142857142872,202.74599999999867,250.47560000000095
1087,COMP/USDT:USDT,2020-07-13 20:00:00+00:00,first_buy,long-ml-exit,168.856,169.97714285714304,172.91680000000005,-4.10996047,-0.06702210559676623,154.03714285714327,153.712,155.03400000000005
1106,COMP/USDT:USDT,2020-08-14 20:45:00+00:00,first_buy,long-ml-exit,197.954,198.45142857142926,202.0023999999999,-4.2992161,-0.07020505284308186,190.19428571428654,189.52800000000016,190.62119999999982
1105,COMP/USDT:USDT,2020-08-14 10:15:00+00:00,first_buy,long-ml-exit,213.73199999999997,212.35714285714357,208.5616,-5.2352878,-0.08553493813844246,199.0342857142864,198.52,202.31599999999992
2011,ETH/USDT:USDT,2020-03-08 16:30:00+00:00,first_buy,long-ml-exit,214.02200000000025,215.48571428571546,224.63080000000002,-4.68388302,-0.07637996317441176,197.29857142857264,195.8020000000004,201.3751999999999
1103,COMP/USDT:USDT,2020-08-12 20:45:00+00:00,first_buy,long-ml-exit,214.09600000000015,216.8442857142863,230.63359999999986,-5.30349364,-0.08648592859175878,203.94000000000065,195.07200000000017,218.11559999999983
1102,COMP/USDT:USDT,2020-08-12 11:15:00+00:00,first_buy,long-ml-exit,225.5400000000002,225.59000000000057,216.7468,-5.18950971,-0.08463585658739385,218.5228571428577,216.35600000000014,231.45799999999986
2012,ETH/USDT:USDT,2020-03-09 16:00:00+00:00,first_buy,long-ml-exit,194.75400000000036,196.44000000000122,201.0095999999999,-4.09557223,-0.06688324334745628,187.60142857142992,185.73200000000037,193.1323999999999
1100,COMP/USDT:USDT,2020-08-12 01:30:00+00:00,first_buy,long-ml-exit,209.71200000000022,204.8557142857149,188.44639999999995,-5.50328961,-0.08984354926804179,214.92428571428633,213.1720000000003,213.6179999999999
2013,ETH/USDT:USDT,2020-03-11 18:30:00+00:00,first_buy,long-ml-exit,185.11000000000038,186.5628571428585,192.6495999999999,-5.1754047,-0.08441897909809784,176.94142857142984,174.9660000000003,182.48599999999988
2014,ETH/USDT:USDT,2020-03-12 07:30:00+00:00,first_buy,long-ml-exit,173.05800000000028,175.46571428571556,181.6215999999999,-10.83895885,-0.1765066246120539,163.7885714285726,161.70800000000028,172.26279999999988
