,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),long-small-rl (exit),sma-05 (exit),sma-25 (exit),long_jcrosk (exit),sma-07 (exit),open (exit),close (exit),short-large-rl (exit),low (exit),mean-grad-hist (exit),short-bid-rl (exit),sma-compare (exit),long-bid-rl (exit),volume (exit),ema-26 (exit),ema-12 (exit),short_kdj (exit),short-small-rl (exit),long-large-rl (exit),high (exit)
235,ADA/USDT:USDT,2022-10-13 07:45:00+00:00,first_buy,stop_loss,0.3652,0.3652,0.3679263286380189,0.37179249947975723,0.35450000000000004,1,0.3588,105845567.0,0,False,0.36460000000000614,0.36661428571428056,0.37194399999999056,-26.22925704,-0.4295864316678796,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,0.2776200000000064,0.28811199999999176,0,0.27911428571427815,0.2763,0.2735,do_nothing,0.2726,1,go_long,1,go_long,66485460.0,0.2816164113219648,0.2875028911306425,False,do_nothing,do_nothing,0.2767
236,ADA/USDT:USDT,2023-12-13 22:30:00+00:00,first_buy,stop_loss,0.6634,0.6799000000000001,0.6448859786760486,0.6320363873180742,0.6586000000000001,0,0.6658000000000001,120563935.0,0,False,0.653360000000009,0.6489999999999967,0.6288039999999926,-29.22339311,-0.476540395004618,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,0.47282000000000834,0.4897319999999948,0,0.47461428571428427,0.4728,0.4506,do_nothing,0.4315,1,go_long,1,go_long,108559265.0,0.4766058140753016,0.48620493843177937,False,do_nothing,do_nothing,0.47300000000000003
229,ADA/USDT:USDT,2021-09-02 06:15:00+00:00,first_buy,stop_loss,3.0957,3.0959,3.0445000554510835,2.9966954070897605,3.061,1,3.0722,15873529.0,0,False,3.0720200000000166,3.062085714285715,2.984768000000001,-23.71500233,-0.40586911863230224,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,2.5188800000000198,2.613940000000002,0,2.5583000000000027,2.5634,2.255,do_nothing,2.2487,1,go_long,1,go_long,108402595.0,2.5592942258647926,2.6153084136924383,False,do_nothing,do_nothing,2.5808
228,ADA/USDT:USDT,2021-05-19 17:00:00+00:00,first_buy,stop_loss,1.7661,1.8219,1.6055586851413468,1.5785386188878987,1.7212,0,1.7645,56341523.0,0,False,1.6759800000000127,1.65375714285715,1.508028,-23.67623155,-0.39425564600918395,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,1.1556600000000128,1.204836,0,1.1639000000000068,1.1357,1.1158,do_nothing,1.0964,1,go_long,1,go_long,45074439.0,1.1686384841783566,1.209951733413433,False,do_nothing,do_nothing,1.1439
238,MKR/USDT:USDT,2020-08-13 13:45:00+00:00,first_buy,stop_loss,793.86,794.26,776.2449386126162,767.5282051282051,774.39,0,774.65,1900.441,0,False,792.74,782.1342857142855,761.8916,-25.47168713,-0.4157794179063335,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,478.68000000000075,487.62519999999944,0,482.51142857142696,477.44,476.5,go_long,476.14,1,do_nothing,1,do_nothing,308.644,484.45407448604726,486.68799129332314,False,go_long,go_long,480.57
227,ADA/USDT:USDT,2021-05-13 16:00:00+00:00,first_buy,stop_loss,1.955,1.9558,1.8737614425538884,1.8237429379639916,1.907,1,1.9323000000000001,51809693.0,0,False,1.9130200000000108,1.891457142857152,1.8146559999999994,-23.83135098,-0.3974050567385291,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,1.522220000000013,1.6900959999999996,1,1.5451000000000072,1.5539,1.3059,do_nothing,1.2991000000000001,1,go_long,1,go_long,99198879.0,1.5874174743406926,1.66750364992991,False,do_nothing,do_nothing,1.5544
240,MKR/USDT:USDT,2021-04-22 06:15:00+00:00,first_buy,stop_loss,4719.99,4878.67,4486.458260183905,4360.683217555264,4635.6,0,4843.03,3709.332,0,False,4587.070000000002,4514.447142857131,4374.212400000004,-24.44031132,-0.4200800974600913,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,3613.6799999999885,3981.2120000000064,1,3673.9857142857104,3708.4,3288.1,go_long,3271.0,1,do_nothing,1,do_nothing,1504.807,3775.2109220984316,3940.892445522352,False,go_long,go_long,3708.4
241,MKR/USDT:USDT,2021-05-19 17:15:00+00:00,first_buy,stop_loss,4225.1,4293.8,3863.462734702906,3771.090302470204,4094.3,1,4158.7,1153.361,1,False,4039.499999999989,3998.1142857142827,3585.700000000006,-23.06059833,-0.39500229360883726,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,2628.3399999999906,2735.400000000007,0,2644.3285714285707,2625.9,2611.3,go_long,2592.6,1,do_nothing,1,do_nothing,613.096,2666.650039071353,2715.3321156237207,False,go_long,go_long,2661.7
242,MKR/USDT:USDT,2021-05-24 07:45:00+00:00,first_buy,stop_loss,3600.3,3604.9,3179.5284379035575,3040.26500790461,3425.1,0,3496.9,3823.607,0,False,3283.999999999989,3201.9142857142865,3041.9440000000077,-23.82414059,-0.3999485829713445,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,2183.479999999991,2225.9640000000036,0,2190.714285714282,2170.0,2148.7,go_long,2148.7,1,do_nothing,1,do_nothing,158.851,2196.5271496869514,2226.527009408511,False,go_long,go_long,2177.6
220,ALGO/USDT:USDT,2023-06-23 19:30:00+00:00,first_buy,stop_loss,0.1346,0.1348,0.1335405696185861,0.13192405396516763,0.1342,1,0.1345,2216558.3,0,False,0.13423999999998623,0.13425714285714346,0.13145600000001734,-24.01436077,-0.39107008587597614,0,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_long,0.10103999999998634,0.10171600000001729,0,0.10135714285714303,0.1003,0.1004,do_nothing,0.1,1,go_long,1,go_long,10868930.1,0.10142753622367111,0.10181136995869373,False,go_long,do_nothing,0.10110000000000001
243,MKR/USDT:USDT,2021-07-06 05:30:00+00:00,first_buy,stop_loss,2977.9,2990.0,2903.9420055713426,2853.5027827387244,2953.5,1,2962.4,292.096,0,False,2957.8999999999915,2937.3571428571354,2834.1920000000073,-28.99115856,-0.48874744951966587,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,1831.639999999991,1849.7480000000141,0,1836.9999999999825,1818.7,1818.3,go_long,1813.0,1,do_nothing,1,do_nothing,174.394,1839.315682884726,1848.7410491025885,False,go_long,go_long,1828.2
245,MKR/USDT:USDT,2022-05-11 10:00:00+00:00,first_buy,stop_loss,1504.7,2334.7,1404.9764181499381,1330.3374446218556,1504.0,0,1772.1,44490.606,0,False,1470.3200000000081,1437.0714285714218,1303.912000000013,-23.7844157,-0.39409169088132534,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,1182.920000000009,1339.1480000000133,0,1208.6428571428496,1157.7,1133.2,go_long,1125.2,1,do_nothing,1,do_nothing,4279.576,1245.3818267855868,1314.9047747833351,False,go_long,go_long,1186.8
246,MKR/USDT:USDT,2022-05-13 02:30:00+00:00,first_buy,stop_loss,1577.8,1595.8,1478.0569416512453,1388.7101014318323,1551.0,1,1581.7,2100.716,0,False,1550.9400000000103,1540.4857142857068,1349.0440000000133,-23.93587089,-0.3978390827169456,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,981.1800000000118,1003.7840000000148,0,985.7142857142795,978.3,974.9,go_long,963.2,1,do_nothing,1,do_nothing,345.252,990.138914075757,1004.2962076422075,False,go_long,go_long,979.4
247,MKR/USDT:USDT,2022-06-11 15:45:00+00:00,first_buy,stop_loss,975.2,976.6,985.1175426794867,1000.8298218909329,956.6,1,957.5,344.047,1,False,974.0600000000119,979.8428571428509,1001.1040000000148,-23.90348509,-0.3898431048955746,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,591.1600000000087,613.9400000000139,0,595.9714285714241,590.0,585.5,go_long,584.2,0,do_nothing,1,do_nothing,886.926,601.4932784585043,608.9647646672532,False,go_long,go_long,591.7
248,MKR/USDT:USDT,2022-10-04 03:15:00+00:00,first_buy,stop_loss,821.1,826.0,813.4041190032727,810.8532805544427,818.0,0,826.0,1792.675,0,False,815.880000000008,812.9857142857106,810.8840000000143,-22.95898057,-0.37523795113988817,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,507.34000000000304,507.99200000001156,0,507.64285714285444,506.0,505.7,go_long,504.0,1,do_nothing,1,do_nothing,403.795,507.48284076405463,508.32096221221263,False,go_long,go_long,506.2
249,MKR/USDT:USDT,2024-03-17 09:15:00+00:00,first_buy,stop_loss,3105.8,3126.5,3001.822889970149,2971.458473409926,3073.6,0,3095.0,1635.169,1,False,3042.579999999999,3002.399999999976,2982.864,-26.44145148,-0.4491826034624584,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,2127.1000000000117,2176.463999999996,0,2141.5999999999763,2103.9,2060.4,go_long,2036.5,1,do_nothing,1,do_nothing,1994.09,2147.3616212102197,2169.7483790261435,False,go_long,go_long,2122.6
225,ADA/USDT:USDT,2020-03-12 11:00:00+00:00,first_buy,stop_loss,0.030580000000000003,0.0322,0.03318089140139542,0.03446333942644162,0.02645,1,0.0292,40845175.0,0,False,0.03236800000000002,0.03300571428571444,0.034684400000000025,-24.16898948,-0.393625085146563,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,0.021396000000000026,0.02545080000000004,0,0.021802857142857294,0.019960000000000002,0.01831,do_nothing,0.01829,1,go_long,1,go_long,15080238.0,0.022594533838657657,0.024749213374190383,False,do_nothing,do_nothing,0.021
224,ADA/USDT:USDT,2020-02-28 17:30:00+00:00,first_buy,stop_loss,0.048080000000000005,0.048330000000000005,0.04847323925711584,0.048451350815388504,0.022860000000000002,1,0.04816,6543819.0,0,False,0.04845399999999995,0.0486242857142859,0.048271999999999995,-24.39230039,-0.3974694925259357,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,0.03343400000000002,0.034966000000000025,0,0.03378857142857158,0.03372,0.030470000000000004,do_nothing,0.030390000000000004,1,go_long,1,go_long,48755608.0,0.03390468983801277,0.03488440658055695,False,do_nothing,do_nothing,0.03372
223,ADA/USDT:USDT,2020-01-31 14:45:00+00:00,first_buy,stop_loss,0.052860000000000004,0.0531,0.05313616639651243,0.0537451566951567,0.052550000000000006,0,0.052550000000000006,3258068.0,0,False,0.05308799999999999,0.05292571428571428,0.0537844,-28.46314943,-0.46348965186475505,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,0.04862199999999995,0.048266,0,0.048688571428571616,0.048560000000000006,0.048080000000000005,do_nothing,0.047900000000000005,1,go_long,0,go_long,8145404.0,0.04853019184931871,0.04847465888061958,False,do_nothing,do_nothing,0.048690000000000004
251,API3/USDT:USDT,2022-02-28 18:30:00+00:00,first_buy,stop_loss,7.471,7.474,7.233393169969275,7.013929068377657,7.332,1,7.369,324289.4,0,False,7.3758000000000035,7.3115714285714235,6.899119999999999,-24.35562382,-0.3978665889530848,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,4.594800000000017,4.673119999999996,0,4.62,4.575,4.518,go_long,4.508,1,go_long,1,go_long,140750.8,4.634709743719787,4.663058871996485,False,go_long,go_long,4.5760000000000005
221,ALGO/USDT:USDT,2023-12-22 00:45:00+00:00,first_buy,stop_loss,0.2313,0.23240000000000002,0.22583505769718543,0.22222087992778755,0.2288,0,0.22940000000000002,12033914.8,0,False,0.22719999999998505,0.22622857142857164,0.2228200000000175,-29.61168866,-0.48225226996911313,0,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_long,0.1430799999999834,0.1462360000000195,0,0.14360000000000134,0.14400000000000002,0.1423,do_nothing,0.1422,1,go_long,1,go_long,3361555.9,0.14435157644385851,0.14556338711912972,False,go_long,do_nothing,0.1447
230,ADA/USDT:USDT,2021-09-07 15:15:00+00:00,first_buy,stop_loss,2.255,2.3809,2.5031104988086708,2.5841077904559615,1.8333,1,2.1941,97821764.0,0,False,2.43480000000002,2.491528571428574,2.5967920000000024,-26.8479604,-0.4528930100189333,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,1.4784000000000057,1.5196559999999997,1,1.4859999999999818,1.4821,1.4214,do_nothing,1.3900000000000001,1,go_long,1,go_long,61411411.0,1.4933183343303886,1.5173481870881156,False,do_nothing,do_nothing,1.4923
244,MKR/USDT:USDT,2022-01-21 12:45:00+00:00,first_buy,stop_loss,1817.3,1817.3,1833.1286547486143,1845.0639343542487,1774.1,1,1799.1,574.329,0,False,1822.359999999991,1829.085714285697,1847.452000000014,-24.84776225,-0.405874166285519,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_long,1115.0600000000109,1146.3720000000133,0,1118.414285714281,1111.3,1115.1,go_long,1109.8,1,do_nothing,1,do_nothing,354.034,1129.831169923595,1144.3315053089652,False,go_long,go_long,1121.8
232,ADA/USDT:USDT,2022-03-24 00:15:00+00:00,first_buy,stop_loss,1.1064,1.1173,1.084555297518203,1.073388259942871,1.0932,0,1.1022,42710979.0,1,False,1.0956000000000066,1.089442857142854,1.0702679999999927,-24.24180444,-0.399527956597683,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,go_long,0.688000000000011,0.697019999999993,0,0.6884857142857089,0.6862,0.6826,do_nothing,0.6816,1,go_long,1,go_long,6422324.0,0.6901888052239439,0.6986302128920323,False,do_nothing,do_nothing,0.6878000000000001
276,RUNE/USDT:USDT,2022-04-18 04:30:00+00:00,first_buy,stop_loss,7.656,7.656,7.6903455334324065,7.75745630902645,7.215,1,7.371,1746068.0,0,False,7.670400000000015,7.699571428571423,7.746600000000069,-23.56953225,-0.3991927686107464,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,go_long,4.65459999999997,4.805360000000064,0,4.704428571428573,4.574,4.54,go_long,4.481,1,do_nothing,1,do_nothing,1230629.0,4.736600175002633,4.831457606135019,False,go_short,go_long,4.639
266,RUNE/USDT:USDT,2021-04-14 17:45:00+00:00,first_buy,stop_loss,16.1211,16.776,15.410081035704446,15.127938661929491,15.9497,0,15.9866,1032768.0,1,False,15.720519999999997,15.567942857142922,15.089000000000015,-19.58412028,-0.4080412059914641,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,go_long,14.697600000000037,16.595040000000036,1,14.987428571428639,15.083,12.292,go_long,12.153,1,do_nothing,1,do_nothing,617132.0,15.429173884099777,16.432594893777456,False,go_short,go_long,15.083
338,ATOM/USDT:USDT,2021-05-19 17:30:00+00:00,first_buy,stop_loss,16.451,16.83,15.42861531595852,15.576751698101443,16.145,1,16.755,206262.94,0,False,16.09939999999991,15.760714285714107,14.608040000000132,-24.19689904,-0.394770192148051,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,10.659799999999915,11.262440000000133,1,10.751857142856958,10.694,10.46,go_long,10.433,1,go_long,1,go_long,68712.38,10.812983760931868,11.223808277355438,False,go_short,go_long,10.7
337,ATOM/USDT:USDT,2021-05-19 11:15:00+00:00,first_buy,stop_loss,19.025,19.129,19.24729282668401,19.670846218417772,18.33,1,18.452,159939.62,0,False,18.960399999999908,19.147571428571247,19.520040000000126,-24.14843168,-0.3941823609828384,1,go_long,go_short,go_long,go_long,go_long,go_long,go_long,16.49619999999991,18.763000000000126,1,16.87685714285696,16.928,13.987,go_long,13.9,1,go_long,1,go_long,410116.73,17.422124889411027,18.49960820789579,False,go_short,go_long,16.928
336,ATOM/USDT:USDT,2021-05-07 16:00:00+00:00,first_buy,stop_loss,30.768,30.783,27.833022657272213,26.86828322546411,29.842,0,30.2,999600.84,0,False,28.972599999999964,28.25242857142835,26.444440000000167,-24.69577236,-0.40408325772451265,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,19.215599999999906,19.554400000000125,0,19.313714285714102,18.82,19.027,go_long,18.544,1,go_long,1,go_long,159664.91,19.391891522444737,19.768353915891193,False,go_short,go_long,19.029
333,ATOM/USDT:USDT,2020-03-12 11:00:00+00:00,first_buy,stop_loss,2.028,2.226,2.3437931960808784,2.498234986009333,1.6219999999999999,1,1.912,551925.99,0,False,2.2437999999999882,2.314428571428564,2.5425199999999917,-24.17954756,-0.393750948179144,1,go_long,go_short,go_long,go_long,go_long,go_long,go_long,1.481399999999989,1.762439999999992,0,1.4998571428571348,1.4969999999999999,1.315,go_long,1.294,1,go_long,1,go_long,221288.81,1.5690448381642492,1.7193742273203998,False,go_short,go_long,1.498
332,ATOM/USDT:USDT,2020-03-09 05:45:00+00:00,first_buy,stop_loss,2.966,3.046,3.0571456094990737,3.0963332124636374,2.951,0,3.046,68202.46,0,False,3.021799999999987,3.0275714285714193,3.0954799999999913,-24.40856706,-0.3976172961757486,1,go_long,go_short,go_long,go_long,go_long,go_long,go_long,2.3591999999999884,2.5751199999999916,0,2.397857142857135,2.367,2.013,go_long,2.003,1,go_long,1,go_long,604426.47,2.4223010499137656,2.5451337848900795,False,go_short,go_long,2.367
331,ATOM/USDT:USDT,2020-02-07 18:45:00+00:00,first_buy,stop_loss,4.855,4.888,4.845366540610965,4.781025641025641,4.8469999999999995,0,4.865,16767.52,0,False,4.868599999999999,4.871000000000001,4.787159999999999,-27.26035511,-0.44391467298277903,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,3.0147999999999873,3.1001199999999915,1,3.042999999999991,3.022,2.968,go_long,2.956,1,go_long,1,go_long,84526.5,3.0591720839534506,3.1003598694607284,False,go_short,go_long,3.026
329,MINA/USDT:USDT,2024-08-05 01:30:00+00:00,second_buy,stop_loss,0.3549,0.3654,0.3825031697175983,0.39009068308693706,0.3497,1,0.361,5126202.0,0,False,0.37479999999997166,0.37968571428572545,0.39491599999998683,-23.91171364,-0.3923298085411871,1,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,0.49563999999997277,0.4884599999999857,0,0.4957285714285818,0.4985,0.5019,go_long,0.4978,0,go_short,0,go_short,620457.0,0.4936076248825119,0.48880856045728444,False,do_nothing,go_long,0.5025000000000001
325,MINA/USDT:USDT,2023-12-23 19:30:00+00:00,second_buy,stop_loss,0.9734,1.0478,0.9625306376279096,0.943650578148624,0.9726,0,1.0339,21070395.0,0,False,0.9779799999999975,0.9675714285714324,0.9351239999999987,-23.84435323,-0.391395246029206,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,1.393599999999997,1.3080079999999978,0,1.3961142857142868,1.3805,1.3925,go_long,1.377,1,go_short,0,go_short,2663595.0,1.369228274769542,1.3191320169733174,False,do_nothing,go_long,1.3955
324,MINA/USDT:USDT,2023-10-24 10:45:00+00:00,second_buy,stop_loss,0.6778000000000001,0.7275,0.6645864399142747,0.6262963624213502,0.6773,0,0.7226,65333121.0,0,False,0.6807199999999977,0.6708285714285724,0.6328279999999993,-25.54907911,-0.4213398337314289,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,0.9600599999999975,0.9299879999999987,1,0.954042857142861,0.9705,0.9735,go_long,0.9592,0,go_short,0,go_short,2817920.0,0.9495543899238931,0.9364306244005138,False,do_nothing,go_long,0.9792000000000001
323,MINA/USDT:USDT,2023-06-27 03:00:00+00:00,second_buy,stop_loss,0.5041,0.5346000000000001,0.4995571922951109,0.4963669900370563,0.5036,0,0.514,5607318.0,0,False,0.5048199999999972,0.5019714285714275,0.49287600000000054,-25.84320646,-0.4228500085085552,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,0.6636199999999977,0.6285159999999993,0,0.6632142857142868,0.6757000000000001,0.6778000000000001,go_long,0.6705,0,go_short,0,go_short,42229727.0,0.6540385198986882,0.6185920714150582,False,do_nothing,go_long,0.6949000000000001
322,MINA/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,stop_loss,0.3851,0.4041,0.44875303060563765,0.46666289144939715,0.3743,1,0.3835,11913063.0,1,False,0.43575999999999737,0.44579999999999986,0.47317600000000093,-23.95849449,-0.3933068799778106,1,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,0.5013199999999972,0.49201600000000056,0,0.498699999999999,0.5028,0.5038,go_long,0.5017,0,go_short,0,go_short,424964.0,0.4969312272578584,0.4949563492400208,False,do_nothing,go_long,0.5049
319,MINA/USDT:USDT,2023-02-07 17:45:00+00:00,second_buy,stop_loss,0.8213,0.8338,0.8275114093006203,0.8344507122507123,0.8198000000000001,0,0.8272,186482.0,0,False,0.8261400000000005,0.8251428571428577,0.8342080000000002,-24.09407667,-0.3934349978608204,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,1.1305599999999998,1.0787160000000005,0,1.1120714285714297,1.1326,1.13,go_long,1.1238,1,go_short,0,go_short,4363438.0,1.1027615629345089,1.080831438801913,False,do_nothing,go_long,1.1406
317,GAS/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,stop_loss,5.124,5.176,5.345185046572248,5.526068861323213,4.11,1,4.694,1452690.6,0,False,5.235800000000024,5.323714285714239,5.573040000000065,-24.37009801,-0.398881826128324,1,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,2.988400000000017,3.1515200000000645,0,2.9895714285714106,2.957,2.975,go_long,2.9530000000000003,1,go_long,1,go_long,92233.8,3.033822225611289,3.11201413604655,False,do_nothing,go_long,3.018
316,GAS/USDT:USDT,2024-01-19 02:15:00+00:00,first_buy,stop_loss,7.5969999999999995,7.688,7.23783022815733,7.116470016232527,7.445,0,7.539,1833252.3,1,False,7.386800000000008,7.29242857142855,7.02180000000005,-26.69331248,-0.43662844801660006,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,5.408200000000024,5.618000000000065,0,5.440714285714238,5.413,5.124,go_long,4.865,1,go_long,1,go_long,975344.3,5.463582327767202,5.59263437022907,False,do_nothing,go_long,5.415
315,GAS/USDT:USDT,2023-11-12 04:00:00+00:00,first_buy,stop_loss,9.001,9.022,9.422690342365861,10.152615014018856,8.45,1,8.559,4574507.9,0,False,8.951000000000022,9.103571428571426,10.284800000000025,-25.73184887,-0.4229653601301949,1,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,6.765600000000015,6.848760000000034,0,6.794714285714268,6.787,6.672,go_long,6.625,1,go_long,1,go_long,318425.9,6.804704881491613,6.8328700447353405,False,do_nothing,go_long,6.791
314,GAS/USDT:USDT,2023-11-11 05:45:00+00:00,first_buy,stop_loss,14.42,14.9,15.78835699829553,17.601720649884303,13.85,0,13.944,2884016.3,1,False,14.724400000000017,14.711285714285726,18.265440000000027,-22.53043442,-0.37519901871677935,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,9.123200000000022,10.415160000000025,0,9.285142857142855,8.928,9.003,go_long,8.8,0,go_long,1,go_long,2800288.2,9.579724950068744,10.280104215140366,False,do_nothing,go_long,9.1
313,GAS/USDT:USDT,2023-11-10 01:00:00+00:00,first_buy,stop_loss,22.909,23.0,21.908194154112078,21.52251897830978,22.402,0,22.988,1703539.8,0,False,22.0086,21.990714285714308,21.509040000000013,-20.61165478,-0.34448194392685305,0,go_long,do_nothing,go_long,go_long,go_long,go_long,go_long,14.781400000000016,18.611280000000026,0,14.997571428571442,15.371,14.422,go_long,14.38,0,go_long,1,go_long,2014958.5,16.123694634349263,17.89433830187505,False,do_nothing,go_long,15.598
339,ATOM/USDT:USDT,2021-05-24 20:30:00+00:00,first_buy,stop_loss,14.31,14.315,13.795623647753311,13.53418959964029,14.034,1,14.131,62161.2,1,False,14.01859999999991,13.927857142856947,13.521000000000136,-24.699629,-0.4022835408248702,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,8.949599999999881,9.517760000000122,0,9.059428571428361,8.862,8.762,go_long,8.756,1,go_long,1,go_long,96470.27,9.138907464253977,9.423415355785508,False,go_short,go_long,9.02
340,ATOM/USDT:USDT,2021-09-12 17:30:00+00:00,first_buy,stop_loss,33.914,34.0,32.85612649765281,31.920409956875734,33.394,1,33.551,238658.01,0,False,33.37999999999987,33.067714285714054,31.849840000000135,-28.4919787,-0.466079393759224,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,20.693599999999964,21.50788000000026,0,20.882285714285416,20.571,20.483,go_long,20.459,1,go_long,1,go_long,163362.29,21.0176736364881,21.345088248095095,False,go_short,go_long,20.722
341,ATOM/USDT:USDT,2022-01-03 22:45:00+00:00,first_buy,stop_loss,39.588,39.771,38.324493896840245,38.070272947145504,39.189,0,39.288,514140.37,0,False,38.66139999999992,38.33157142857112,38.0341600000003,-24.39902288,-0.3976983941036382,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,24.38220000000003,25.148840000000416,0,24.483571428571093,24.476,24.149,go_long,24.019,1,go_long,1,go_long,474837.1,24.741439960495285,25.09213832412539,False,go_short,go_long,24.482
342,ATOM/USDT:USDT,2022-03-03 01:15:00+00:00,first_buy,stop_loss,33.483,33.572,32.66256386031589,32.30004131106885,33.021,0,33.306,381434.07,0,False,32.81960000000006,32.6561428571426,32.275640000000394,-24.39851281,-0.3977305739292416,0,go_long,go_short,go_long,go_long,go_long,go_long,go_long,20.514800000000047,20.585800000000415,0,20.539142857142544,20.502,20.36,go_long,20.331,1,go_long,1,go_long,66926.74,20.530899391346825,20.66704728462829,False,go_short,go_long,20.542
363,IOTA/USDT:USDT,2023-12-02 16:45:00+00:00,first_buy,stop_loss,0.31720000000000004,0.3189,0.2924020036307166,0.28270325192644347,0.3073,0,0.31,99246062.9,0,False,0.3011199999999944,0.2955999999999767,0.2793760000000038,-30.32486066,-0.4939663513341538,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.19513999999999054,0.19717200000000445,1,0.1949142857142619,0.19490000000000002,0.19410000000000002,go_long,0.1935,1,go_long,0,go_long,1685057.8,0.19580237871387957,0.19656328665767955,False,go_long,go_long,0.1951
362,IOTA/USDT:USDT,2022-05-11 04:45:00+00:00,first_buy,stop_loss,0.37560000000000004,0.3759,0.38115503173424636,0.3852700340649716,0.3644,1,0.3658,3159601.3,0,False,0.37735999999999353,0.38054285714283936,0.386004000000004,-24.3639985,-0.39687748659148137,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.23461999999999042,0.24514000000000435,1,0.23795714285712208,0.2333,0.23070000000000002,go_long,0.23,1,go_long,1,go_long,4355429.7,0.24054078561518255,0.24426494018494693,False,go_long,go_long,0.2348
361,IOTA/USDT:USDT,2022-04-26 19:45:00+00:00,first_buy,stop_loss,0.6099,0.6106,0.6139146873218881,0.6189587743959107,0.6008,1,0.6094,1429132.7,1,False,0.6128799999999944,0.6131571428571262,0.6168600000000037,-24.36011208,-0.3970233466050293,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.38169999999999354,0.386584000000004,0,0.38428571428569647,0.37720000000000004,0.37560000000000004,go_long,0.37270000000000003,1,go_long,1,go_long,2497894.7,0.3839468556859275,0.38682763679016935,False,go_long,go_long,0.37970000000000004
360,IOTA/USDT:USDT,2022-02-07 17:30:00+00:00,first_buy,stop_loss,0.9882000000000001,0.9944000000000001,0.9763947829640105,0.9694009564645751,0.9867,0,0.9913000000000001,670655.4,0,False,0.9808199999999964,0.9797714285714115,0.9662240000000059,-24.41861318,-0.39762967895756823,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,0.6137599999999944,0.6178000000000037,0,0.6139142857142691,0.6171,0.6098,go_long,0.6095,1,go_long,1,go_long,478532.2,0.6147355395622314,0.6197234763475836,False,go_long,go_long,0.6171
