,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,volume (exit),close (exit),long_jcrosk (exit),long-small-rl (exit),sma-05 (exit),sma-25 (exit),sma-compare (exit),mean-grad-hist (exit),low (exit),open (exit),short-small-rl (exit),sma-07 (exit),short-large-rl (exit),ema-12 (exit),short_kdj (exit),long-large-rl (exit),ema-26 (exit),high (exit)
424,YFI/USDT:USDT,2023-11-13 14:15:00+00:00,first_buy,long-exit-profit,10013.0,10137.0,9820.902183794164,9729.195903481657,9928.0,0,9948.0,931.937,0,False,9911.399999999976,9876.285714285681,9722.720000000008,25.10157076,0.4200839994929853,0,go_long,go_long,go_short,go_short,2023-11-16 11:15:00+00:00,1136.468,14185.0,0,go_long,13935.799999999977,13157.80000000001,0,0,13867.0,13891.0,go_long,13794.85714285711,go_short,13224.108178458611,False,go_short,13603.272071279182,14219.0
423,YFI/USDT:USDT,2023-07-02 19:30:00+00:00,first_buy,long-exit-profit,6987.0,7076.0,6888.872901534542,6815.792520867914,6965.0,0,6991.0,283.799,1,False,6945.7999999999765,6908.714285714253,6804.800000000009,22.45180827,0.4010976196550231,0,go_long,go_long,go_short,go_short,2023-11-13 14:00:00+00:00,664.209,10009.0,0,go_long,9891.399999999976,9711.720000000008,0,0,9869.0,9927.0,go_long,9833.571428571395,go_short,9711.69157576019,False,go_short,9797.793489938556,10050.0
422,YFI/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,5669.0,5669.0,5614.365440120968,5735.95054341138,4766.0,1,4972.0,1215.744,0,False,5532.999999999976,5588.428571428538,5786.5600000000095,23.58559801,0.3945946539058476,1,go_long,go_long,go_short,go_short,2023-07-02 19:15:00+00:00,186.099,6988.0,0,go_long,6914.599999999977,6791.5600000000095,0,0,6930.0,6931.0,go_long,6880.8571428571095,go_short,6801.7759225373475,False,go_short,6870.304338177186,7004.0
419,YFI/USDT:USDT,2022-07-28 17:00:00+00:00,first_buy,long-exit-profit,9350.0,9785.0,8352.608372668577,7922.859977276683,9166.0,0,9490.0,2147.5,0,False,8906.599999999977,8572.142857142824,7725.720000000009,23.30958338,0.4091344627682389,0,go_long,go_long,go_short,go_short,2022-07-30 17:30:00+00:00,1465.181,13400.0,0,go_long,12183.199999999977,11700.80000000001,0,0,11920.0,11970.0,go_long,12038.714285714252,go_short,11775.754358904933,False,go_short,11999.849700072748,13611.0
418,YFI/USDT:USDT,2022-06-24 13:30:00+00:00,first_buy,long-exit-profit,6578.0,6650.0,5981.563262004268,5753.754216028359,6428.0,0,6509.0,1673.725,0,False,6198.599999999977,6072.714285714253,5643.800000000009,25.42330523,0.43361857752300287,0,go_long,go_long,go_short,go_short,2022-07-28 16:45:00+00:00,1012.43,9351.0,0,go_long,8584.799999999977,7644.120000000009,0,0,8691.0,8817.0,go_long,8278.714285714252,go_short,7797.488775458817,False,go_short,8145.809894971954,9364.0
395,SUSHI/USDT:USDT,2023-07-17 04:30:00+00:00,first_buy,long-exit-profit,0.7583000000000001,0.7846000000000001,0.7360305818750986,0.7174113450649846,0.7563000000000001,0,0.7685000000000001,10299042.0,1,False,0.7530799999997767,0.7476714285715481,0.7077280000001285,28.45338568,0.46819730560570433,0,go_short,do_nothing,do_nothing,do_nothing,2023-11-01 18:45:00+00:00,84743007.0,1.1427,1,go_short,0.9889199999997775,0.8839360000001275,0,0,1.0033,1.0198,do_nothing,0.9643571428572637,do_nothing,0.9018638526792907,False,do_nothing,0.9551253310721209,1.2875
417,YFI/USDT:USDT,2022-06-14 01:45:00+00:00,first_buy,long-exit-profit,4683.0,4711.0,4808.381664227467,4884.154367208772,4539.0,1,4544.0,178.746,0,False,4741.999999999976,4800.8571428571095,4931.5600000000095,26.37002434,0.4459588410641363,1,go_long,go_long,go_short,go_short,2022-06-24 13:15:00+00:00,2831.605,6580.0,0,go_long,6047.999999999976,5597.760000000009,0,0,6311.0,6317.0,go_long,5970.285714285681,go_short,5693.334553310628,False,go_short,5885.665673277771,6649.0
410,YFI/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,long-exit-profit,23599.0,23847.0,24809.188771310997,25977.50533258576,17375.0,1,18470.0,488.448,0,False,23967.599999999977,24646.28571428568,26395.08000000001,22.55080513,0.40653018718685674,1,go_long,go_long,go_short,go_short,2021-12-17 08:30:00+00:00,750.119,26127.0,0,go_long,25217.199999999975,25101.40000000001,0,0,25024.0,25079.0,go_long,25063.85714285711,go_short,25001.0735636095,False,go_short,25132.37520989706,26382.0
407,YFI/USDT:USDT,2021-05-21 21:15:00+00:00,first_buy,long-exit-profit,38080.4,38621.0,40332.22110089204,42354.10541014371,35861.6,1,35932.9,157.661,1,False,38994.779999999904,39595.71428571428,42421.863999999965,14.68656668,0.4081648802429974,1,go_long,go_long,go_short,go_short,2021-05-24 19:30:00+00:00,243.825,50684.8,0,go_long,48865.93999999993,44798.439999999944,0,0,49355.4,49676.0,go_long,48245.185714285704,go_short,44916.68865363655,False,go_short,47273.4265158257,51221.7
405,YFI/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,long-exit-profit,50978.3,52884.2,55705.417196968316,59571.02303659259,30466.7,1,41330.8,468.457,0,False,53143.539999999884,54161.79999999998,60683.05599999999,19.691568,0.47609806877940186,1,go_long,go_long,go_short,go_short,2021-05-19 13:45:00+00:00,82.026,62246.8,0,go_long,45624.55999999988,58586.33199999998,1,0,37614.4,50101.7,go_long,49044.57142857141,go_short,56812.885959800806,False,go_short,52367.92721400311,70794.1
403,YFI/USDT:USDT,2021-04-15 07:00:00+00:00,first_buy,long-exit-profit,51632.2,51981.5,50194.28207798668,49392.13995982643,51072.9,0,51512.9,162.21,0,False,50856.69999999981,50345.371428571285,49694.71600000001,22.72581001,0.44054960070899185,0,go_long,go_long,go_short,go_short,2021-05-11 14:45:00+00:00,683.227,76206.1,0,go_long,71671.9799999997,67865.55999999997,0,0,71915.3,72880.1,go_long,70081.78571428567,go_short,67851.391771764,False,go_short,69778.94944010285,78039.2
402,YFI/USDT:USDT,2021-03-02 04:00:00+00:00,first_buy,long-exit-profit,33921.7,34022.4,34172.14020565094,34153.37779953549,33746.0,0,33936.6,19.159,0,False,34036.12000000001,34158.67142857144,34321.06799999998,13.3853423,0.3937159106002128,1,go_long,go_long,go_short,go_short,2021-04-15 06:45:00+00:00,364.156,51600.9,0,go_long,50373.119999999806,49561.028000000006,0,0,51411.0,51568.2,go_long,49960.67142857128,go_short,49222.47915661255,False,go_short,49954.53336489335,52391.9
399,SUSHI/USDT:USDT,2024-07-04 16:45:00+00:00,first_buy,long-exit-profit,0.6656000000000001,0.6687000000000001,0.691809834291277,0.7138801171308102,0.6522,1,0.6529,3299471.0,0,False,0.6803999999997739,0.6859000000001191,0.7206160000001286,24.26615882,0.39912076734279534,1,go_short,do_nothing,do_nothing,do_nothing,2024-09-29 05:30:00+00:00,3453476.0,0.9244,0,go_short,0.9138199999997717,0.9095200000001283,0,0,0.9109,0.9114000000000001,do_nothing,0.9147285714286987,do_nothing,0.91015055621143,False,do_nothing,0.9133030346501285,0.9274
411,YFI/USDT:USDT,2021-12-17 08:45:00+00:00,first_buy,long-exit-profit,26120.0,26300.0,25274.47133145136,25079.21626260139,25854.0,0,26056.0,547.643,0,False,25454.799999999977,25262.571428571395,25143.80000000001,22.34439758,0.4283809684596512,0,go_long,go_long,go_short,go_short,2021-12-20 15:00:00+00:00,1631.731,37229.0,0,go_long,35524.39999999998,34917.84000000001,0,0,35198.0,35401.0,go_long,35330.85714285711,go_short,34863.63344080343,False,go_short,35318.52795822063,38185.0
279,QTUM/USDT:USDT,2021-06-22 10:30:00+00:00,first_buy,long-exit-profit,5.044,5.142,5.224150452462091,5.3570417607662195,4.921,0,5.074,479369.5,0,False,5.131799999999838,5.1571428571429125,5.399039999999993,24.25499723,0.3977995544972495,1,go_long,do_nothing,do_nothing,do_nothing,2021-06-29 10:00:00+00:00,106056.4,7.077,0,go_long,7.020399999999848,6.757879999999983,0,1,7.005,7.017,do_nothing,6.981714285714333,do_nothing,6.778029556360955,False,do_nothing,6.90937634697567,7.097
355,COTI/USDT:USDT,2023-06-07 10:15:00+00:00,first_buy,long-exit-profit,0.05859,0.05906,0.059680837866338994,0.06018282780229785,0.058170000000000006,1,0.059050000000000005,9438100.0,0,False,0.05934799999999414,0.05955714285714571,0.0603104000000022,25.54869087,0.4161464970552599,1,go_long,go_long,go_short,go_short,2024-02-09 09:00:00+00:00,162184467.0,0.08777,0,go_long,0.08406599999999338,0.08303320000000224,0,0,0.08493,0.08537,go_long,0.08352571428571742,go_short,0.08216968102752496,False,go_short,0.08365123705221639,0.08858
348,COTI/USDT:USDT,2022-02-22 03:15:00+00:00,first_buy,long-exit-profit,0.20537000000000002,0.20554000000000003,0.20460989755660475,0.20858310959096737,0.19613000000000003,1,0.19688000000000003,4958978.0,1,False,0.20344399999999588,0.20420428571428711,0.20884760000000213,25.0789517,0.4091997608586893,1,go_long,go_long,go_short,go_short,2022-03-28 06:30:00+00:00,8347201.0,0.27732,0,go_long,0.2677179999999953,0.2609132000000025,0,0,0.26882,0.26903000000000005,go_long,0.2662485714285736,go_short,0.261777721083995,False,go_short,0.26521822919497373,0.27762000000000003
309,APE/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,long-exit-profit,6.269,6.279,7.05094919743644,7.5101008419838085,5.136,1,5.468,11705394.0,1,False,6.724599999999986,6.916714285714219,7.471280000000037,26.84453343,0.44529208325920655,1,go_long,go_short,go_short,go_short,2022-05-12 15:00:00+00:00,5324433.0,7.92,0,go_long,7.282199999999986,6.6831600000000355,0,0,7.3,7.365,go_short,7.219714285714218,go_short,6.748576474839276,False,go_short,7.070791807153028,7.977
305,APE/USDT:USDT,2022-04-20 11:00:00+00:00,first_buy,long-exit-profit,16.995,17.351,16.533266531504747,16.073396317297952,16.8,1,16.921,5490538.0,1,False,16.790199999999977,16.693714285714258,16.109320000000015,20.57417211,0.4048936920888933,0,go_long,go_short,go_short,go_short,2022-04-28 19:45:00+00:00,5737718.0,23.791,0,go_long,23.028400000000016,21.871240000000007,0,0,23.339,23.489,go_short,22.756714285714235,go_short,22.002118990751587,False,go_short,22.634746463670567,23.912
304,APE/USDT:USDT,2022-03-18 07:00:00+00:00,first_buy,long-exit-profit,12.319,12.4,11.552422432962974,10.919402617570986,11.983,0,12.182,3742605.0,0,False,11.811200000000005,11.679714285714288,11.024080000000003,24.00155242,0.39365580110252574,0,go_long,go_short,go_short,go_short,2022-04-20 10:45:00+00:00,4627794.0,16.995,0,go_long,16.710999999999977,16.068640000000013,0,0,16.711,16.932,go_short,16.590857142857114,go_short,16.00558802268179,False,go_short,16.462769537232884,17.265
303,APE/USDT:USDT,2022-03-17 21:45:00+00:00,first_buy,long-exit-profit,8.803,8.869,8.143410814751398,7.939360398860399,8.426,0,8.653,3662401.0,0,False,8.375800000000002,8.249285714285714,7.8575599999999985,25.5723483,0.42181496431050625,0,go_long,go_short,go_short,go_short,2022-03-18 06:45:00+00:00,5324999.0,12.319,0,go_long,11.597600000000003,10.930080000000002,0,0,11.735,11.882,go_short,11.564857142857146,go_short,10.818394826976665,False,go_short,11.437953784410787,12.35
301,QTUM/USDT:USDT,2024-07-04 23:45:00+00:00,first_buy,long-exit-profit,2.187,2.2,2.2212776906469336,2.2370131768287984,2.145,1,2.164,303704.5,0,False,2.2071999999996588,2.219571428571552,2.239719999999914,24.1787507,0.3944174200357946,1,go_long,do_nothing,do_nothing,do_nothing,2024-11-16 13:30:00+00:00,368841.3,3.069,0,go_long,3.0227999999996853,2.962319999999915,0,0,3.016,3.03,do_nothing,3.010000000000104,do_nothing,2.9673209254239286,False,do_nothing,3.0008655452964774,3.075
298,QTUM/USDT:USDT,2024-03-02 03:15:00+00:00,first_buy,long-exit-profit,4.129,4.129,4.043350181063707,3.9864114424115153,4.086,1,4.101,91769.7,0,False,4.08459999999967,4.074000000000135,3.9739999999999003,24.86724286,0.4065533281216476,0,go_long,do_nothing,do_nothing,do_nothing,2024-03-04 08:30:00+00:00,3221012.2,5.802,0,go_long,5.455399999999664,4.511919999999901,0,0,5.504,5.587,do_nothing,5.274142857142991,do_nothing,4.680302907884446,False,do_nothing,5.0308024708223735,5.845
312,APE/USDT:USDT,2022-06-13 01:00:00+00:00,first_buy,long-exit-profit,3.847,3.863,3.9637705756714268,4.079401726804697,3.725,1,3.73,2648865.0,1,False,3.8733999999999797,3.899857142857115,4.11952000000003,23.94679339,0.40074494973667446,1,go_long,go_short,go_short,go_short,2022-06-26 08:30:00+00:00,3607831.0,5.23,0,go_long,5.167399999999976,5.043400000000031,0,0,5.142,5.17,go_short,5.157999999999967,go_short,5.03541887883058,False,go_short,5.140336925030571,5.289
297,QTUM/USDT:USDT,2023-06-30 12:00:00+00:00,first_buy,long-exit-profit,2.773,2.775,2.659392570654107,2.580004453731661,2.734,1,2.74,921185.7,0,False,2.7077999999996587,2.6962857142858305,2.5545199999999184,24.99542488,0.40851927016872874,0,go_long,do_nothing,do_nothing,do_nothing,2024-03-02 03:00:00+00:00,126000.4,4.128,0,go_long,4.07459999999967,3.9656399999999,0,0,4.065,4.075,do_nothing,4.05928571428585,do_nothing,3.9772443578044365,False,do_nothing,4.032868395802563,4.131
294,QTUM/USDT:USDT,2022-11-08 19:45:00+00:00,first_buy,long-exit-profit,2.346,2.454,2.5573349503370424,2.63012530253572,2.177,1,2.44,622502.4,0,False,2.471999999999686,2.4998571428572274,2.66203999999993,24.63458214,0.40216447038478026,1,go_long,do_nothing,do_nothing,do_nothing,2023-02-20 05:45:00+00:00,1702349.1,3.473,0,go_long,3.3859999999996853,3.2987599999999326,0,0,3.364,3.371,do_nothing,3.3914285714286865,do_nothing,3.3157322508079794,False,do_nothing,3.3624121034972143,3.536
291,QTUM/USDT:USDT,2022-05-12 05:15:00+00:00,first_buy,long-exit-profit,3.348,3.355,3.548504860773234,3.735269761753359,3.179,1,3.192,443847.8,1,False,3.3809999999997116,3.4507142857143758,3.8289999999999407,24.88727378,0.4056758329520313,1,go_long,do_nothing,do_nothing,do_nothing,2022-05-23 11:45:00+00:00,478091.3,4.5,0,go_long,4.407399999999716,4.304039999999935,0,0,4.395,4.409,do_nothing,4.392857142857232,do_nothing,4.311286080125511,False,do_nothing,4.3666236078095935,4.53
287,QTUM/USDT:USDT,2022-01-21 12:45:00+00:00,first_buy,long-exit-profit,6.652,6.652,6.703879878722206,6.748861539086427,6.468,1,6.5440000000000005,322326.1,0,False,6.669599999999735,6.691714285714367,6.7512799999999595,23.99092651,0.3937497975216993,1,go_long,do_nothing,do_nothing,do_nothing,2022-03-30 07:30:00+00:00,584734.3,9.003,0,go_long,8.808999999999722,8.603199999999951,0,0,8.774000000000001,8.783,do_nothing,8.801571428571512,do_nothing,8.627857560637548,False,do_nothing,8.740306144765462,9.088
284,QTUM/USDT:USDT,2021-10-02 01:30:00+00:00,first_buy,long-exit-profit,12.612,12.642,11.986277127132457,11.759578085199953,12.28,1,12.317,341132.9,1,False,12.323199999999757,12.095142857142905,11.652199999999983,24.8619022,0.4115947058898661,0,go_long,do_nothing,do_nothing,do_nothing,2021-11-01 07:45:00+00:00,1832140.2,17.663,0,go_long,16.753799999999764,15.341199999999981,0,0,16.615,16.74,do_nothing,16.36342857142864,do_nothing,15.636251222945853,False,do_nothing,16.128816170147946,17.7
283,QTUM/USDT:USDT,2021-09-26 08:00:00+00:00,first_buy,long-exit-profit,8.923,8.963,9.158649585822317,9.27154884231196,8.761,1,8.882,321644.9,0,False,9.077999999999752,9.136714285714323,9.268679999999975,25.72177213,0.4192355052713628,1,go_long,do_nothing,do_nothing,do_nothing,2021-10-02 01:15:00+00:00,664861.5,12.613,0,go_long,12.151399999999757,11.619519999999982,0,0,12.249,12.285,do_nothing,11.993428571428622,do_nothing,11.71498433201595,False,do_nothing,11.926145695701994,12.639
155,LTC/USDT:USDT,2024-08-05 05:15:00+00:00,first_buy,long-exit-profit,55.76,55.83,55.91693474677194,57.481230414175656,53.28,0,54.55,191600.091,0,False,55.54999999999848,55.551428571431856,57.673200000001486,24.2659375,0.3951618200655428,1,go_long,go_long,go_short,go_short,2024-11-10 05:45:00+00:00,47813.294,77.46,0,go_long,76.8819999999988,75.19120000000137,0,1,77.12,77.32,go_long,76.5785714285743,go_short,75.3058554939262,False,go_short,76.21621502980128,77.69
296,QTUM/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,2.2439999999999998,2.2439999999999998,2.2134279131742693,2.2626283579265927,1.838,1,1.9300000000000002,1458201.5,0,False,2.180799999999656,2.204428571428685,2.2828399999999225,26.19804004,0.427556179874898,1,go_long,do_nothing,do_nothing,do_nothing,2023-06-30 11:45:00+00:00,1759684.2,2.774,0,go_long,2.696999999999659,2.5421999999999185,0,0,2.657,2.66,do_nothing,2.681428571428687,do_nothing,2.567204810030194,False,do_nothing,2.644736674409399,2.798
353,COTI/USDT:USDT,2022-11-14 00:30:00+00:00,first_buy,long-exit-profit,0.06936,0.06962,0.06908405631068648,0.0701594453031051,0.06561,1,0.06715,11855482.0,0,False,0.06860199999999479,0.06870000000000258,0.07000960000000203,25.16044504,0.41014673934944734,1,go_long,go_long,go_short,go_short,2023-01-24 15:45:00+00:00,7392049.0,0.09574,0,go_long,0.09417199999999473,0.09288000000000193,0,0,0.09413,0.09439,go_long,0.09403428571428875,go_short,0.09290663584662875,False,go_short,0.09369164890311799,0.09574
313,APE/USDT:USDT,2022-06-26 08:45:00+00:00,first_buy,long-exit-profit,5.229,5.238,5.143515859641252,5.0447211841023885,5.142,1,5.161,2480624.0,0,False,5.170999999999975,5.1627142857142525,5.0595600000000305,22.50791696,0.39607249349970103,0,go_long,go_short,go_short,go_short,2022-07-31 17:00:00+00:00,3238325.0,7.226,0,go_long,6.93059999999996,6.791120000000026,0,0,6.989,7.001,go_short,6.873571428571387,go_short,6.813128205732499,False,go_short,6.867809166127142,7.229
317,APE/USDT:USDT,2022-11-08 19:30:00+00:00,first_buy,long-exit-profit,3.95,3.98,4.041532564087398,4.162128490944899,3.542,1,3.565,4059825.0,0,False,3.888799999999923,3.9494285714285553,4.21504000000002,25.43007173,0.4191843422644512,1,go_long,go_short,go_short,go_short,2023-01-09 02:00:00+00:00,5328894.0,4.673,0,go_long,4.508799999999923,4.395480000000018,0,0,4.546,4.563,go_short,4.4731428571428395,go_short,4.396580657158707,False,go_short,4.466848556680971,4.771
345,COTI/USDT:USDT,2021-09-16 23:15:00+00:00,first_buy,long-exit-profit,0.37409000000000003,0.37799000000000005,0.3641340041219559,0.36097383652502707,0.369,0,0.37601,6305268.0,0,False,0.37050399999999845,0.36584571428571344,0.3594412000000009,25.9714971,0.42310189222491656,0,go_long,go_long,go_short,go_short,2021-09-23 21:15:00+00:00,47987771.0,0.5331800000000001,0,go_long,0.5112019999999988,0.4832204000000015,0,0,0.50956,0.5137200000000001,go_long,0.5074599999999991,go_short,0.4837815204802877,False,go_short,0.5005267229692063,0.53659
344,COTI/USDT:USDT,2021-09-07 15:00:00+00:00,first_buy,long-exit-profit,0.31413,0.31414000000000003,0.3193331495012273,0.3298562462994534,0.26,1,0.26890000000000003,31232958.0,0,False,0.31050399999999856,0.31784571428571423,0.331844000000001,24.63266808,0.4025276347760915,1,go_long,go_long,go_short,go_short,2021-09-16 23:00:00+00:00,7075365.0,0.37409000000000003,0,go_long,0.3664759999999984,0.35868280000000086,0,0,0.36896,0.37061000000000005,go_long,0.3622228571428563,go_short,0.35977094344702926,False,go_short,0.36197473214412973,0.37655000000000005
342,COTI/USDT:USDT,2021-08-17 10:15:00+00:00,first_buy,long-exit-profit,0.24718,0.2495,0.2340850788672796,0.22877145028910767,0.24193,0,0.24414000000000002,12935967.0,1,False,0.24070399999999817,0.23703714285714275,0.22678520000000105,54.49145637,0.8881995052087392,0,go_long,go_long,go_short,go_short,2021-08-25 23:45:00+00:00,114960649.0,0.46412000000000003,0,go_long,0.33409199999999856,0.3089132000000012,0,0,0.30314,0.30409,go_long,0.32410571428571433,go_short,0.312955585471158,False,go_short,0.3264680554626231,0.48278000000000004
341,COTI/USDT:USDT,2021-08-06 19:00:00+00:00,first_buy,long-exit-profit,0.17319,0.17347,0.17021925032254534,0.1678328655088586,0.17148000000000002,1,0.17267000000000002,2060329.0,0,False,0.1719019999999976,0.17128714285714272,0.1670192000000011,25.63264722,0.41794140766434457,0,go_long,go_long,go_short,go_short,2021-08-17 10:00:00+00:00,14537340.0,0.24716000000000002,0,go_long,0.23733799999999813,0.22617000000000106,0,0,0.24150000000000002,0.24265000000000003,go_long,0.23457428571428562,go_short,0.22754196631223628,False,go_short,0.2322569113886032,0.24788000000000002
340,COTI/USDT:USDT,2021-06-22 12:45:00+00:00,first_buy,long-exit-profit,0.12513000000000002,0.12939,0.13214796436942103,0.13723614795405636,0.12192000000000001,1,0.12264000000000001,3364714.0,0,False,0.12785199999999813,0.13006142857142772,0.13947760000000078,24.13432412,0.39346141641742616,1,go_long,go_long,go_short,go_short,2021-08-06 18:45:00+00:00,3032210.0,0.17314000000000002,0,go_long,0.1715979999999976,0.16655280000000108,0,1,0.17120000000000002,0.17141,go_long,0.17101571428571413,go_short,0.16744589474956728,False,go_short,0.16977365947209905,0.17329000000000003
338,COTI/USDT:USDT,2021-05-23 13:45:00+00:00,first_buy,long-exit-profit,0.14143,0.14299,0.15216949884250905,0.16196333754944886,0.13817000000000002,0,0.14238,2543764.0,1,False,0.14368599999999837,0.1472128571428563,0.16181440000000102,25.65286272,0.41790794995449454,1,go_long,go_long,go_short,go_short,2021-05-24 07:45:00+00:00,3261408.0,0.20205,1,go_long,0.1909039999999985,0.17813320000000105,0,0,0.19418000000000002,0.19435000000000002,go_long,0.18729571428571354,go_short,0.17818594918646086,False,go_short,0.1853799280939173,0.2033
315,APE/USDT:USDT,2022-09-06 20:15:00+00:00,first_buy,long-exit-profit,4.382,4.391,4.419503491510556,4.512689452528743,4.272,0,4.333,1619256.0,0,False,4.377399999999976,4.373428571428546,4.550640000000027,23.97323373,0.3947987940647266,0,go_long,go_short,go_short,go_short,2022-09-19 19:30:00+00:00,6330575.0,6.05,0,go_long,5.768399999999958,5.565360000000028,0,0,5.979,6.0,go_short,5.688714285714265,go_short,5.572732993267932,False,go_short,5.697338217676959,6.138
336,COTI/USDT:USDT,2021-05-19 13:15:00+00:00,first_buy,long-exit-profit,0.1819,0.21616000000000002,0.2522441247244511,0.28476211083690234,0.13425,1,0.15111000000000002,4128237.0,0,False,0.225235999999998,0.24103142857142804,0.297101200000001,29.1298194,0.47550543560073033,1,go_long,go_long,go_short,go_short,2021-05-19 14:15:00+00:00,1672752.0,0.224,0,go_long,0.18107999999999796,0.27601440000000094,1,0,0.185,0.185,go_long,0.18814571428571372,go_short,0.2597944476351372,False,go_short,0.22327739540249603,0.23585000000000003
330,APE/USDT:USDT,2024-11-03 03:00:00+00:00,first_buy,long-exit-profit,0.9570000000000001,0.9594,0.9820791405147097,0.9891212135280754,0.9285,1,0.9372,20378634.0,0,False,0.9745399999999812,0.9825571428571225,0.9942600000000268,24.09244993,0.39509474290770463,1,go_long,go_short,go_short,go_short,2024-11-24 01:00:00+00:00,1472056.0,1.3237,0,go_long,1.315419999999983,1.2939280000000264,0,0,1.3158,1.3214000000000001,go_short,1.3112714285714078,go_short,1.2976200236567301,False,go_short,1.3075649086089802,1.3373
328,APE/USDT:USDT,2024-10-20 05:00:00+00:00,first_buy,long-exit-profit,1.1379,1.1395,1.0143715255746697,0.9487375018050092,1.1105,0,1.1208,36742147.0,0,False,1.0674599999999805,1.0491142857142661,0.9341560000000265,23.97775929,0.3957788994057731,0,go_long,go_short,go_short,go_short,2024-10-20 14:00:00+00:00,28025587.0,1.5615,0,go_long,1.539319999999981,1.385120000000027,0,1,1.5216,1.5345,go_short,1.5218571428571235,go_short,1.3849594486883035,False,go_short,1.47277073568514,1.565
327,APE/USDT:USDT,2024-08-24 15:30:00+00:00,first_buy,long-exit-profit,0.7572,0.7685000000000001,0.7437792529384555,0.73496312933452,0.7539,0,0.7608,3327753.0,0,False,0.7503799999999756,0.7459142857142659,0.7352880000000266,30.0361566,0.49300326054072113,0,go_long,go_short,go_short,go_short,2024-10-20 04:45:00+00:00,61960146.0,1.138,0,go_long,1.0491399999999804,0.9247480000000265,0,0,1.0368,1.0385,go_short,1.0267857142856947,go_short,0.9349725019494098,False,go_short,0.9950208938609731,1.153
326,APE/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,0.5788,0.5801000000000001,0.5934107905893029,0.6027634267112533,0.5022,1,0.5401,18468518.0,0,False,0.5840599999999746,0.5909857142856938,0.6086520000000258,24.63397414,0.40307604879008174,1,go_long,go_short,go_short,go_short,2024-08-24 15:15:00+00:00,2000742.0,0.7571,0,go_long,0.7450399999999756,0.7333240000000266,0,0,0.7501,0.7515000000000001,go_short,0.7418857142856945,go_short,0.7328961796812816,False,go_short,0.7406845716545383,0.7576
322,APE/USDT:USDT,2023-11-13 17:15:00+00:00,first_buy,long-exit-profit,1.5390000000000001,1.552,1.4900201841360483,1.475938520875784,1.513,0,1.5270000000000001,7431004.0,1,False,1.5089999999999753,1.499142857142824,1.4646800000000142,24.48637596,0.40022765127542614,0,go_long,go_short,go_short,go_short,2024-03-02 06:30:00+00:00,1812218.0,2.231,0,go_long,2.168439999999964,2.131472000000017,0,0,2.1966,2.2029,go_short,2.15514285714283,go_short,2.130524392227416,False,go_short,2.1550736996068465,2.248
321,APE/USDT:USDT,2023-09-15 01:15:00+00:00,first_buy,long-exit-profit,1.098,1.098,1.1085582916351389,1.1197694922810557,1.074,1,1.085,9022869.0,0,False,1.1001999999999748,1.1035714285713965,1.1220400000000113,24.490505,0.4026668690098578,1,go_long,go_short,go_short,go_short,2023-11-13 17:00:00+00:00,7070174.0,1.538,0,go_long,1.5017999999999754,1.4625600000000138,0,0,1.486,1.491,go_short,1.4895714285713955,go_short,1.4718536025458466,False,go_short,1.4832965812516934,1.5430000000000001
333,COTI/USDT:USDT,2021-04-18 03:30:00+00:00,first_buy,long-exit-profit,0.32142000000000004,0.32385,0.32974195391487865,0.3408753586857527,0.25765000000000005,1,0.28801000000000004,18003714.0,0,False,0.32300399999999707,0.3274942857142857,0.34546879999999996,24.30283936,0.39694122631374074,1,go_long,go_long,go_short,go_short,2021-04-29 09:45:00+00:00,4940669.0,0.40508000000000005,0,go_long,0.39351399999999664,0.37544360000000004,0,0,0.39428,0.39873000000000003,go_long,0.3899671428571427,go_short,0.38064539968900596,False,go_short,0.3875600955303741,0.40597000000000005
153,LTC/USDT:USDT,2022-05-29 01:45:00+00:00,first_buy,long-exit-profit,62.76,62.79,62.84794530494581,62.92215987263822,62.39,1,62.46,32046.986,0,False,62.816000000001154,62.85571428571633,62.92560000000116,24.28869874,0.3956003827083844,1,go_long,go_long,go_short,go_short,2023-01-14 00:45:00+00:00,626026.483,89.15,0,go_long,87.26800000000098,85.81680000000114,0,0,87.05,87.28,go_long,86.98142857143121,go_short,86.10880005377763,False,go_short,86.89424103177804,92.0
