,pair,open_date,enter_reason,exit_reason,sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-05 (exit),sma-25 (exit),sma-07 (exit)
367,XLM/USDT:USDT,2024-08-08 12:30:00+00:00,second_buy,force_exit,0.101136000000003,0.10138714285714201,0.10168000000000092,4.25709098,0.06952836276825528,0.09370200000000263,0.0940800000000011,0.09364714285714235
2054,QTUM/USDT:USDT,2024-10-01 15:00:00+00:00,first_buy,force_exit,2.6135999999995927,2.6217142857144085,2.6785999999999035,-4.63241001,-0.07571348309491345,2.389999999999593,2.387359999999904,2.387142857142981
1240,DOT/USDT:USDT,2024-09-30 18:30:00+00:00,first_buy,force_exit,4.533200000000163,4.530428571428866,4.561279999999744,-4.8909836,-0.07982045660600753,4.153800000000163,4.171839999999744,4.154000000000294
1888,XRP/USDT:USDT,2024-09-29 16:30:00+00:00,second_buy,force_exit,0.655779999999987,0.652614285714302,0.634703999999995,5.20973855,0.08507553769366895,0.5965799999999875,0.6020119999999958,0.5958428571428749
2070,API3/USDT:USDT,2024-09-19 06:45:00+00:00,second_buy,force_exit,1.5905200000000288,1.5923571428571661,1.5918720000000084,8.07914997,0.13209540263998823,1.375400000000025,1.3801120000000093,1.3752857142857382
987,BAKE/USDT:USDT,2024-09-27 14:30:00+00:00,second_buy,force_exit,0.2828599999999857,0.28322857142859137,0.28420800000000673,11.27527111,0.18473178171870416,0.23269999999998564,0.23424800000000678,0.23290000000002017
1099,COMP/USDT:USDT,2024-09-18 18:30:00+00:00,first_buy,force_exit,42.087999999999944,41.97428571428264,41.67999999999828,-0.45262032,-0.0073726858758306575,42.582,42.75839999999831,42.57857142856822
1750,ALGO/USDT:USDT,2024-09-25 11:30:00+00:00,second_buy,force_exit,0.1410799999999839,0.14092857142857257,0.1407040000000194,6.98921513,0.1140440693225723,0.12447999999998378,0.12474000000001934,0.12444285714285834
590,FTM/USDT:USDT,2024-09-19 00:00:00+00:00,second_buy,force_exit,0.6429799999999798,0.6418714285714321,0.6266840000000116,-1.61876665,-0.026520246105352488,0.6736799999999784,0.6783040000000115,0.673542857142858
229,STMX/USDT:USDT,2024-09-01 09:00:00+00:00,second_buy,force_exit,0.0063140000000011225,0.006308571428570886,0.006286800000000008,4.72034761,0.07702354753237764,0.005806000000001174,0.005845599999999995,0.005801428571428044
2107,APE/USDT:USDT,2024-09-09 19:45:00+00:00,second_buy,force_exit,0.8036799999999765,0.8001142857142656,0.7676080000000277,9.69893392,0.1597341652280777,0.6833799999999792,0.6949600000000271,0.6841285714285517
1570,LTC/USDT:USDT,2024-09-30 23:00:00+00:00,first_buy,force_exit,67.131999999998,67.18571428571727,67.2268000000018,-3.46614045,-0.05648279540376434,63.295999999998074,63.44360000000177,63.25571428571727
85,LINK/USDT:USDT,2024-09-15 21:30:00+00:00,second_buy,force_exit,10.99440000000032,11.018857142856783,11.09739999999989,-0.23861655,-0.0038970078542942864,11.012200000000325,11.073199999999908,11.008999999999643
775,1000SHIB/USDT:USDT,2024-09-27 06:00:00+00:00,second_buy,force_exit,0.01901659999999994,0.019004142857142813,0.018928560000000108,8.7240494,0.1423661727805388,0.016312999999999973,0.016299360000000106,0.016284142857142813
1681,ETH/USDT:USDT,2024-09-30 23:30:00+00:00,first_buy,force_exit,2603.865999999977,2605.5585714285075,2601.086399999989,-3.67813479,-0.061428341459844195,2448.529999999975,2472.161199999989,2449.512857142796
1042,EGLD/USDT:USDT,2024-09-18 09:30:00+00:00,first_buy,force_exit,26.097800000003225,26.113857142858958,26.07616000000157,-2.16956796,-0.03624415651238394,25.23180000000324,25.348080000001588,25.233142857144664
2220,GAS/USDT:USDT,2024-10-01 15:00:00+00:00,first_buy,force_exit,3.938799999999997,3.953285714285696,4.040560000000066,-1.83942667,-0.030103881302572032,3.7551999999999977,3.7398800000000665,3.7525714285714105
703,DYDX/USDT:USDT,2024-09-24 17:15:00+00:00,second_buy,force_exit,0.9896000000000184,0.9862857142858389,0.9783599999999589,5.71642319,0.09328129800409396,0.902400000000019,0.9151599999999591,0.9035714285715539
2159,LQTY/USDT:USDT,2024-09-13 21:00:00+00:00,second_buy,force_exit,0.9177599999999732,0.9168000000000054,0.8860760000000139,7.36836187,0.12034037841685766,0.8051199999999719,0.8066880000000141,0.8037428571428613
2216,CTSI/USDT:USDT,2024-09-30 03:00:00+00:00,second_buy,force_exit,0.13987999999999845,0.1403142857142809,0.1424680000000027,7.04299731,0.11494142685139816,0.12263999999999853,0.12244000000000264,0.12244285714285229
2167,LEVER/USDT:USDT,2024-08-25 07:00:00+00:00,second_buy,force_exit,0.0022260400000000315,0.0022297428571428812,0.0022386320000000117,8.41620278,0.13732492367872476,0.0019271800000000305,0.0019384720000000144,0.0019262857142857473
153,MTL/USDT:USDT,2024-09-20 03:45:00+00:00,second_buy,force_exit,0.9892999999999532,0.9863714285714726,0.9745680000000128,3.19613905,0.05271702713986229,0.9446199999999504,0.9499800000000126,0.9447571428571863
2210,NMR/USDT:USDT,2024-09-20 08:00:00+00:00,first_buy,force_exit,15.490599999999862,15.498142857142811,15.404200000000037,-4.95528438,-0.08186497401093189,14.279599999999837,14.375640000000026,14.285714285714253
2176,MASK/USDT:USDT,2024-09-20 04:00:00+00:00,second_buy,force_exit,2.304180000000182,2.293942857142934,2.26986399999999,0.62798918,0.010592152960070732,2.3430200000001817,2.333011999999992,2.344542857142927
2205,COTI/USDT:USDT,2024-09-13 15:45:00+00:00,second_buy,force_exit,0.09923999999999306,0.09911571428571977,0.09969560000000152,-0.9874022,-0.016114176821524835,0.10141799999999312,0.10153880000000148,0.10130857142857695
1806,BCH/USDT:USDT,2024-10-01 13:30:00+00:00,first_buy,force_exit,341.35200000000253,341.86714285712844,343.85280000000193,-3.99247067,-0.06535002912889484,317.33800000000264,319.060000000002,317.2371428571286
2185,IOTX/USDT:USDT,2024-09-30 03:00:00+00:00,second_buy,force_exit,0.043107999999999216,0.043292857142857175,0.04368079999999966,3.33221461,0.05437188112404182,0.04047799999999921,0.040754799999999654,0.04044428571428571
1625,BNB/USDT:USDT,2024-09-30 02:00:00+00:00,first_buy,force_exit,585.28799999999,586.2399999999922,594.960799999992,-3.63147588,-0.06231595636958332,547.4099999999902,547.8403999999919,547.151428571421
