,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,short_kdj (exit),long_jcrosk (exit),volume (exit),close (exit),sma-05 (exit),sma-07 (exit),ema-12 (exit),low (exit),ema-26 (exit),open (exit),sma-25 (exit),mean-grad-hist (exit),high (exit)
1003,XRP/USDT:USDT,2020-04-30 03:45:00+00:00,second_buy,trailing_stop_loss,0.23140000000000002,0.2338,0.229369573477819,0.22808621923480213,0.2306,0,0.2325,13344281.4,1,False,0.2304000000000011,0.22968571428571435,0.2276680000000007,12.0862721,0.19725550425901783,False,1,3804799.1,0.21330000000000002,0.21397999999999984,0.21402857142857154,0.21339420808465595,0.213,0.21389070688237646,0.2144,0.21350400000000053,1,0.2144
1002,XRP/USDT:USDT,2020-04-07 00:15:00+00:00,second_buy,trailing_stop_loss,0.198,0.2005,0.19631792825714278,0.19492937272526414,0.1973,0,0.2001,3990246.9,0,False,0.19712000000000054,0.1965142857142854,0.19507600000000022,-9.96923442,-0.16268688675633572,False,0,3036377.8,0.23140000000000002,0.2294800000000011,0.22910000000000008,0.2277331167735863,0.22920000000000001,0.22880040501924065,0.2293,0.2274520000000007,0,0.2318
1001,XRP/USDT:USDT,2020-03-19 23:00:00+00:00,second_buy,trailing_stop_loss,0.1671,0.1728,0.1647125215844815,0.16257711449741244,0.167,0,0.1686,11293326.9,1,False,0.1659800000000007,0.16519999999999985,0.16317599999999985,-10.73949801,-0.17526622337984807,False,0,4153741.3,0.19790000000000002,0.19608000000000056,0.19575714285714255,0.19451572254328528,0.1965,0.19563027884935055,0.1973,0.19487200000000024,0,0.19840000000000002
1000,XRP/USDT:USDT,2020-03-13 02:45:00+00:00,second_buy,trailing_stop_loss,0.11470000000000001,0.1404,0.12979167478473116,0.1389571427262751,0.1144,0,0.13770000000000002,26568627.2,0,False,0.12222000000000058,0.12562857142857184,0.14136400000000005,-15.10395149,-0.24647127553727452,False,0,2096708.5,0.1671,0.16496000000000072,0.16448571428571412,0.16209528365720544,0.165,0.1640057073271145,0.165,0.16287999999999986,0,0.1671
999,XRP/USDT:USDT,2020-02-05 00:30:00+00:00,second_buy,trailing_stop_loss,0.2716,0.2752,0.26837264102282615,0.26663888191585244,0.2685,0,0.275,11140278.8,0,False,0.26926000000000105,0.2683857142857136,0.26668399999999975,37.37951583,0.6101415860214067,False,0,17317281.3,0.11470000000000001,0.12160000000000057,0.12500000000000042,0.13905771414437712,0.10160000000000001,0.1283537974728641,0.10740000000000001,0.14212400000000003,0,0.11570000000000001
998,XRP/USDT:USDT,2020-01-06 15:00:00+00:00,second_buy,trailing_stop_loss,0.21380000000000002,0.2152,0.21321307912187723,0.2115511396011396,0.2132,0,0.2132,1376893.1,0,False,0.21300000000000002,0.21360000000000004,0.21264399999999997,-14.57280669,-0.2378212478354903,False,0,11332714.7,0.2718,0.26758000000000104,0.2669714285714279,0.2659699924691206,0.2676,0.26716766666333996,0.2676,0.2663159999999998,0,0.27440000000000003
997,SOL/USDT:USDT,2023-11-09 16:00:00+00:00,second_buy,trailing_stop_loss,46.574,46.85,47.31052899529313,46.98249456326559,46.306,1,46.452,1098465.0,0,False,47.22359999999732,47.57028571428548,47.31684000000041,-10.61148773,-0.22867343738218424,False,0,497314.0,54.424,54.079599999997285,54.21571428571406,53.37003893116648,54.115,54.083450295894224,54.147,53.57156000000039,0,54.868
996,SOL/USDT:USDT,2023-08-01 02:00:00+00:00,second_buy,trailing_stop_loss,23.769,23.785,23.771901623846663,23.81248072902587,23.375,1,23.557,880355.0,0,False,23.797999999997263,23.81328571428532,23.76300000000041,5.04438094,0.10717473299593264,False,0,877549.0,20.648,20.425399999997275,20.37799999999969,20.32682638041836,20.504,20.38152747388262,20.504,20.3208000000005,0,20.685
995,SOL/USDT:USDT,2023-06-10 04:15:00+00:00,second_buy,trailing_stop_loss,16.279,16.464,16.60432058389366,16.9380793434256,16.225,1,16.403,979649.0,0,False,16.412199999997235,16.39299999999965,16.968600000000446,-3.62736446,-0.0737872229765989,False,0,258451.0,17.383,17.29739999999721,17.298571428571087,17.15534905818625,17.199,17.236619232875572,17.233,17.161280000000446,0,17.395
994,SOL/USDT:USDT,2022-05-11 12:45:00+00:00,second_buy,trailing_stop_loss,62.01,62.01,61.88598097306057,63.24179567586021,52.27,1,54.22,2297762.0,0,False,60.4139999999975,61.48000000000023,63.16240000000025,2.34923924,0.043355288179034494,False,0,359421.0,49.6,48.73599999999753,48.14571428571451,46.19003736165371,48.8,47.42418304923618,49.09,45.371600000000235,0,49.65
993,SOL/USDT:USDT,2021-08-07 04:30:00+00:00,second_buy,trailing_stop_loss,39.86,39.953,39.76542770758472,39.67363477099183,39.58,1,39.65,71055.0,0,False,39.81000000000007,39.81742857142894,39.655600000000184,-10.38379998,-0.26212221148368825,False,1,333913.0,49.555,49.0598000000002,48.89371428571466,47.58782950480619,48.923,48.477810955985724,49.077,47.56788000000028,0,49.95
992,SOL/USDT:USDT,2021-07-26 02:15:00+00:00,second_buy,trailing_stop_loss,30.799,30.888,29.466837429127313,28.71088148294711,30.292,1,30.408,279500.0,1,False,30.290199999999963,29.927428571428866,28.352000000000157,-13.43945193,-0.22117757521430417,False,0,118083.0,37.019,36.62100000000008,36.52828571428605,36.196623006434564,36.695,36.39635942516167,36.954,36.15988000000018,0,37.038
991,SOL/USDT:USDT,2021-07-20 03:15:00+00:00,second_buy,trailing_stop_loss,23.325,23.417,23.710821317790625,24.022649309111916,23.114,1,23.135,172359.0,0,False,23.346199999999985,23.474285714285976,24.20956000000014,-15.15027636,-0.32790144436328217,False,0,192628.0,29.682,29.124399999999962,28.888000000000293,28.182106638646268,29.131,28.64700964071578,29.479,27.971080000000164,0,29.695
990,SOL/USDT:USDT,2021-06-23 04:45:00+00:00,second_buy,trailing_stop_loss,29.693,30.005,29.621767555178277,28.930089910868,29.65,1,29.872,153567.0,0,False,29.746399999999927,29.74785714285735,28.756120000000173,-13.49002013,-0.2260760698753332,False,0,303030.0,36.38,35.65399999999999,35.43342857142882,35.06351230098703,35.833,35.38160624538783,36.005,35.005120000000204,0,36.509
1007,XRP/USDT:USDT,2020-10-06 02:45:00+00:00,second_buy,trailing_stop_loss,0.2533,0.2569,0.2526450089774267,0.2516601564803585,0.2529,0,0.25680000000000003,17690903.7,0,False,0.25344000000000105,0.2531857142857148,0.25143999999999966,-0.62965293,-0.010273645388149953,False,1,6514364.4,0.261,0.26284000000000035,0.26280000000000064,0.26212628693809625,0.26080000000000003,0.26248474707671143,0.2631,0.26223199999999947,1,0.2634
989,SOL/USDT:USDT,2021-06-03 10:15:00+00:00,second_buy,trailing_stop_loss,37.126,37.427,36.999882987226165,36.53467774738967,37.0,1,37.222,110887.0,0,False,37.19939999999994,37.12171428571451,36.620760000000104,11.37212001,0.3057615770484424,False,0,1279392.0,25.466,24.071199999999926,23.302857142857345,23.44122084025168,23.943,23.307415784510134,24.588,22.921480000000173,0,25.618
1008,XRP/USDT:USDT,2020-10-29 19:30:00+00:00,second_buy,trailing_stop_loss,0.2446,0.2451,0.24512160030222963,0.24479644969714562,0.24430000000000002,1,0.245,1342423.9,0,False,0.24511999999999987,0.24507142857142908,0.24489999999999953,-15.81866313,-0.2581094351507405,False,0,15508282.8,0.3052,0.30433999999999983,0.3040285714285712,0.30261926088785507,0.304,0.30340785111036167,0.3045,0.30203999999999964,0,0.3065
1010,XRP/USDT:USDT,2020-11-24 04:30:00+00:00,second_buy,trailing_stop_loss,0.6571,0.6626000000000001,0.6260927929816952,0.6071112781522345,0.644,0,0.6547000000000001,66401260.6,0,False,0.6439600000000001,0.6327142857142855,0.6097999999999997,2.79599503,0.04562353950025949,False,0,39745031.1,0.6157,0.610199999999999,0.6077571428571422,0.580679036306147,0.6062000000000001,0.5960727902753585,0.6131,0.5746999999999995,1,0.6181
1028,XRP/USDT:USDT,2021-03-02 02:15:00+00:00,second_buy,trailing_stop_loss,0.4433,0.4465,0.4450363899590469,0.4433972051265537,0.4424,0,0.44630000000000003,12925442.7,0,False,0.44397999999999627,0.44432857142857063,0.443387999999999,-12.88047085,-0.2102580495136008,False,0,40728990.8,0.5406000000000001,0.5347599999999937,0.5299714285714282,0.5230315895730209,0.537,0.5289314641047245,0.5397000000000001,0.5207879999999991,0,0.5433
1026,XRP/USDT:USDT,2021-02-22 06:00:00+00:00,second_buy,trailing_stop_loss,0.5917,0.6535000000000001,0.557880585674374,0.5463100195488921,0.5838,0,0.651,407846183.4,0,False,0.5696799999999955,0.555457142857142,0.5400879999999989,15.36016153,0.25068693266542996,False,0,19279639.4,0.47850000000000004,0.470279999999996,0.4711142857142853,0.4684730836895215,0.4741,0.47028681588626786,0.4776,0.46641999999999895,0,0.48260000000000003
1025,XRP/USDT:USDT,2021-02-12 23:45:00+00:00,second_buy,trailing_stop_loss,0.6107,0.6216,0.5968956457579029,0.5901435195673884,0.606,0,0.6134000000000001,78485422.6,1,False,0.6038399999999956,0.6013285714285718,0.5868119999999993,0.43619671,0.007119408826729875,False,0,197873923.5,0.5916,0.5431399999999955,0.5378999999999993,0.5379348211128036,0.5446,0.5409497830697148,0.5492,0.5360679999999989,0,0.5966
1024,XRP/USDT:USDT,2021-02-10 08:45:00+00:00,second_buy,trailing_stop_loss,0.5188,0.5447000000000001,0.5062961758556573,0.4962758337608469,0.5184,0,0.5422,131647094.1,0,False,0.5157199999999962,0.5093428571428575,0.493739999999999,-7.42566976,-0.12125739985942724,False,0,56930273.8,0.6107,0.6007199999999956,0.5976142857142861,0.5882830011327795,0.6005,0.5938948540775216,0.6032000000000001,0.5858799999999993,0,0.6117
1023,XRP/USDT:USDT,2021-02-04 22:00:00+00:00,second_buy,trailing_stop_loss,0.4606,0.47490000000000004,0.4463606778559648,0.43394703782549565,0.45380000000000004,0,0.47390000000000004,79956620.8,0,False,0.45433999999999636,0.44975714285714335,0.43376799999999927,-6.08022479,-0.09925060493300684,False,1,78747258.8,0.5188,0.5058599999999963,0.501771428571429,0.49260190046171465,0.5083,0.4997682078294132,0.5211,0.49201599999999907,0,0.5237
1022,XRP/USDT:USDT,2021-02-01 13:45:00+00:00,second_buy,trailing_stop_loss,0.5758,0.6298,0.5942985800792632,0.6124187443528782,0.421,1,0.4229,1553238940.2,0,False,0.5622999999999968,0.5683000000000004,0.6421679999999994,-6.572071,-0.10728986358750564,False,0,142085911.6,0.4605,0.4466999999999963,0.4441000000000005,0.4307508008515353,0.44780000000000003,0.4413535283752311,0.448,0.4308799999999992,0,0.46900000000000003
1021,XRP/USDT:USDT,2021-02-01 04:30:00+00:00,second_buy,trailing_stop_loss,0.5747,0.6075,0.5340022016153737,0.5088276540039538,0.5670000000000001,0,0.5994,284842159.1,0,False,0.568439999999997,0.5461142857142863,0.5009679999999994,1.40381926,0.022912943655139212,False,1,449016199.6,0.5758,0.5966199999999968,0.5975857142857146,0.6275802439011084,0.5431,0.6254619582754929,0.6084,0.6485399999999995,1,0.6123000000000001
1020,XRP/USDT:USDT,2021-01-31 10:30:00+00:00,second_buy,trailing_stop_loss,0.4914,0.51,0.4636755213351329,0.4472088807388061,0.48550000000000004,0,0.4922,316183468.0,1,False,0.4774399999999971,0.4701000000000005,0.43997999999999926,-12.63773189,-0.2062737659701989,False,1,212108556.9,0.5748,0.5474399999999969,0.5296714285714292,0.50158186632427,0.548,0.5221116928181689,0.5588000000000001,0.49624399999999946,0,0.5752
1019,XRP/USDT:USDT,2021-01-30 16:00:00+00:00,second_buy,trailing_stop_loss,0.35860000000000003,0.3839,0.34972211707589007,0.33424334206895123,0.3582,0,0.3824,262837309.5,0,False,0.35981999999999703,0.35864285714285765,0.3316119999999993,-19.1719614,-0.31296256730252175,False,0,230708212.5,0.4914,0.4704599999999971,0.4629714285714291,0.4436095911979106,0.4626,0.45848925248697525,0.4671,0.43673199999999923,0,0.4979
1018,XRP/USDT:USDT,2021-01-29 06:00:00+00:00,second_buy,trailing_stop_loss,0.3085,0.3179,0.281785737528858,0.274352794710693,0.2993,0,0.3004,185834575.7,1,False,0.29231999999999697,0.2840285714285723,0.27208399999999905,-15.8982343,-0.25951607322036396,False,0,65401661.5,0.3584,0.35543999999999704,0.35154285714285766,0.33039080943446736,0.355,0.343780683816961,0.362,0.3285079999999993,0,0.363
1017,XRP/USDT:USDT,2021-01-07 11:00:00+00:00,second_buy,trailing_stop_loss,0.3057,0.3294,0.30258580363278115,0.29450699820716686,0.305,0,0.3247,227895266.2,0,False,0.30713999999999786,0.30465714285714274,0.2960959999999992,4.87938052,0.07964915803442249,False,0,206320787.2,0.30860000000000004,0.285179999999997,0.27878571428571514,0.27226901828754846,0.2856,0.27840132617046853,0.293,0.27069999999999905,0,0.3126
1016,XRP/USDT:USDT,2021-01-06 14:45:00+00:00,second_buy,trailing_stop_loss,0.2389,0.27440000000000003,0.23805931769306385,0.23327902796167235,0.2373,0,0.2705,334973144.5,0,False,0.2407399999999979,0.23825714285714267,0.23117999999999925,-12.96591114,-0.21163515723700907,False,1,66553389.9,0.3057,0.3018999999999979,0.3006714285714285,0.2920915580637402,0.2968,0.2985650406569232,0.2982,0.29528799999999916,0,0.3108
1015,XRP/USDT:USDT,2020-12-29 18:00:00+00:00,second_buy,trailing_stop_loss,0.21860000000000002,0.2461,0.19782793491908887,0.19840273035276393,0.21530000000000002,0,0.2321,677487270.2,0,False,0.20073999999999823,0.19518571428571335,0.19458399999999923,-8.32959249,-0.1359208128390068,False,0,40134538.8,0.2388,0.23301999999999792,0.23315714285714265,0.23030135019860615,0.2313,0.23216101181907545,0.2313,0.22938799999999923,0,0.2388
1014,XRP/USDT:USDT,2020-12-24 23:30:00+00:00,second_buy,trailing_stop_loss,0.31820000000000004,0.3554,0.2970614160264167,0.28171554481396344,0.3181,0,0.3527,382263673.4,0,False,0.3157599999999984,0.3039857142857126,0.27274799999999905,20.69855586,0.3378050890215233,False,0,654376730.8,0.21860000000000002,0.19087999999999822,0.18814285714285622,0.19570694878098505,0.19210000000000002,0.1915966503589232,0.1922,0.19316399999999923,0,0.2255
1013,XRP/USDT:USDT,2020-12-24 01:45:00+00:00,second_buy,trailing_stop_loss,0.268,0.2954,0.27112602495989313,0.2772020554640541,0.26530000000000004,0,0.2933,255949926.8,0,False,0.2728199999999984,0.2718714285714269,0.27189999999999914,-7.9179744,-0.12923570290122477,False,0,198858740.5,0.3181,0.30063999999999835,0.29212857142856974,0.2760367883990805,0.31470000000000004,0.2869453098494016,0.3262,0.26880799999999905,0,0.327
1012,XRP/USDT:USDT,2020-12-17 21:30:00+00:00,second_buy,trailing_stop_loss,0.5893,0.5914,0.5975822349655194,0.6007231061576797,0.5758,1,0.5776,50261525.7,0,False,0.590899999999998,0.5924571428571407,0.6113679999999988,31.03439743,0.5068273908982057,False,0,83316853.9,0.26780000000000004,0.26863999999999844,0.2669428571428555,0.2759142199011784,0.2639,0.26709439313441913,0.2692,0.2724599999999991,0,0.2701
1011,XRP/USDT:USDT,2020-12-01 12:15:00+00:00,second_buy,trailing_stop_loss,0.6565000000000001,0.6576000000000001,0.6619798400829764,0.6621631812973049,0.6438,1,0.6471,37413504.2,0,False,0.6589799999999993,0.6625857142857133,0.6632919999999983,6.39556039,0.10435983378540468,False,0,68187221.8,0.5549000000000001,0.5425399999999982,0.5404285714285694,0.524608612654664,0.5402,0.5351361748332755,0.5425,0.5234319999999986,0,0.5558000000000001
1009,XRP/USDT:USDT,2020-11-21 12:45:00+00:00,second_buy,trailing_stop_loss,0.3966,0.3967,0.37940488555203467,0.37059878042917804,0.38780000000000003,0,0.39180000000000004,58067560.1,0,False,0.38458,0.3810857142857139,0.3714719999999997,-23.58465531,-0.38492351220153104,False,0,122537414.5,0.5253,0.5126800000000002,0.5088857142857143,0.4872448971893345,0.51,0.5012075975439614,0.5146000000000001,0.48258799999999974,0,0.5351
944,BCH/USDT:USDT,2023-07-20 10:45:00+00:00,first_buy,trailing_stop_loss,253.08,253.59,250.55650051026433,248.44667023314057,251.8,1,251.88,40012.193,0,False,252.8320000000047,251.86285714284708,247.46600000000078,-20.60953388,-0.3363964285427298,False,0,68220.846,196.97,201.10600000000366,202.03142857141876,203.7389249179328,196.2,202.25886202214332,198.32,203.61560000000082,1,199.52
988,SOL/USDT:USDT,2021-05-27 00:00:00+00:00,second_buy,trailing_stop_loss,35.435,35.813,34.96114520850054,34.65612730766798,35.399,1,35.42,104601.0,0,False,35.23459999999998,35.226285714285886,34.42308000000007,0.20703201,0.0058510756726403695,False,0,67848.0,34.35,34.23599999999994,34.18314285714309,34.09881357992253,33.753,34.17740129722254,33.873,34.0791200000001,0,34.387
986,SOL/USDT:USDT,2021-05-21 22:15:00+00:00,second_buy,trailing_stop_loss,37.732,37.753,37.35011636671207,38.04622653264369,36.617,0,37.356,140009.0,0,False,36.82640000000002,36.785142857143036,38.032680000000056,10.87668668,0.29143109436157966,False,0,175487.0,25.855,25.74219999999995,25.513285714285875,24.870785016184275,25.57,25.424906323064704,26.035,24.968200000000067,0,26.176
963,SOL/USDT:USDT,2021-01-12 18:15:00+00:00,second_buy,trailing_stop_loss,3.4243,3.904,3.464874864006142,3.406977276957608,3.4229,0,3.8406000000000002,2305413.0,0,False,3.5045200000000234,3.488614285714274,3.3736039999999963,-3.28038439,-0.056997735795697974,False,0,325071.0,3.9965,3.9784400000000213,3.9516428571428484,3.859845578439828,3.9273,3.9101202924610083,3.98,3.831851999999994,1,4.0111
962,SOL/USDT:USDT,2021-01-08 10:15:00+00:00,second_buy,trailing_stop_loss,2.7292,3.5346,2.5675973545017334,2.4435120460809907,2.7085,0,3.0635,6560443.0,1,False,2.6959200000000285,2.605499999999986,2.3786159999999965,-8.46214295,-0.1452756017020808,False,0,208628.0,3.4243,3.4273000000000238,3.437957142857131,3.3722874591142165,3.3616,3.3965612029163497,3.3821,3.3568399999999965,0,3.4383
961,SOL/USDT:USDT,2021-01-07 12:45:00+00:00,second_buy,trailing_stop_loss,2.3095,2.6163,2.2456321601308256,2.1691612597418337,2.2976,0,2.5916,4562270.0,0,False,2.311460000000027,2.276328571428558,2.129423999999996,-9.30311863,-0.15623101829088393,False,0,1845763.0,2.7257,2.5610600000000288,2.5075857142857,2.39391300976747,2.6197,2.477433237138412,2.6206,2.346595999999997,0,2.7411
960,SOL/USDT:USDT,2021-01-07 00:45:00+00:00,second_buy,trailing_stop_loss,2.0296,2.4226,1.91788538206916,1.8957380249286555,1.9957,0,2.1381,5785333.0,0,False,1.9501800000000258,1.9319571428571292,1.846427999999996,-13.1869598,-0.2203890815222684,False,0,1370433.0,2.3082000000000003,2.231060000000027,2.211999999999987,2.1353661605211802,2.2395,2.1827289165182484,2.2567,2.109447999999996,0,2.35
959,SOL/USDT:USDT,2021-01-04 20:15:00+00:00,second_buy,trailing_stop_loss,2.423,2.4476,2.3034433415903894,2.2455528077024693,2.3616,0,2.4097,686736.0,0,False,2.3529600000000244,2.3208714285714143,2.2431199999999962,0.01070184,0.00017788289347922377,False,0,3076775.0,2.0207,1.9072000000000258,1.887371428571415,1.876349066922948,1.8250000000000002,1.877846360627189,1.8408,1.8361679999999958,0,2.12
958,SOL/USDT:USDT,2021-01-02 18:15:00+00:00,second_buy,trailing_stop_loss,1.9148,1.9951,1.844460533752646,1.811315136883144,1.9127,0,1.9394,880756.0,1,False,1.8918200000000276,1.860014285714273,1.7988199999999952,-16.24303327,-0.2705526196583927,False,0,558354.0,2.423,2.3162000000000242,2.299042857142843,2.232421032318667,2.3381,2.2841239491522782,2.3814,2.2322559999999965,0,2.43
884,ETH/USDT:USDT,2020-09-02 11:15:00+00:00,first_buy,trailing_stop_loss,460.18,460.18,465.00777502461636,468.7762368739385,440.0,1,451.8,285671.819,0,False,461.5180000000002,464.39571428571526,470.6287999999996,-12.5200535,-0.20508342604145685,False,0,32551.646,366.26,368.7240000000001,368.8099999999986,370.94989843878824,365.43,369.15665069434294,368.32,370.71319999999963,1,368.81
956,SOL/USDT:USDT,2020-12-24 16:15:00+00:00,second_buy,trailing_stop_loss,1.31,1.325,1.3037262178157158,1.2942368133755857,1.3062,0,1.3202,152139.0,0,False,1.3060200000000257,1.305085714285702,1.2911239999999953,-19.45442408,-0.32052211403460973,False,0,334764.0,1.7041,1.668200000000025,1.658985714285702,1.5974061347385329,1.6686,1.6308757230687154,1.6686,1.576835999999994,0,1.705
955,SOL/USDT:USDT,2020-11-22 11:30:00+00:00,second_buy,trailing_stop_loss,2.1483,2.1676,2.1649140664435857,2.177714073804205,2.1318,1,2.1328,84361.0,0,False,2.15368000000001,2.1686571428571346,2.1662759999999937,20.77113428,0.34829680726022183,False,0,41618.0,1.31,1.3012800000000257,1.3035285714285592,1.2921597584456326,1.3042,1.3007309846913004,1.3052000000000001,1.2900759999999951,0,1.3123
954,SOL/USDT:USDT,2020-11-07 11:30:00+00:00,second_buy,trailing_stop_loss,2.2941000000000003,2.3066,2.268225764428718,2.232786474590386,2.2612,0,2.3066,160988.0,0,False,2.2896000000000023,2.2766714285714245,2.243675999999995,-4.21529666,-0.07036772479689705,False,0,560400.0,2.4216,2.34288000000001,2.34484285714285,2.302917318672424,2.3449,2.343643611563626,2.3629,2.292963999999994,0,2.4288
953,SOL/USDT:USDT,2020-11-06 06:45:00+00:00,second_buy,trailing_stop_loss,1.5966,1.6141,1.5724523528985916,1.537323573953252,1.5907,0,1.6122,108628.0,0,False,1.5835800000000018,1.5797142857142823,1.5392759999999956,-23.33956294,-0.38120897729130554,False,0,494786.0,2.1995,2.0952800000000016,2.081299999999996,1.9450242401096498,2.0912,2.029710629147052,2.1055,1.9171319999999943,0,2.2068
952,SOL/USDT:USDT,2020-10-09 10:45:00+00:00,second_buy,trailing_stop_loss,2.5653,2.6276,2.5151433602110713,2.4620987291491225,2.5649,0,2.6078,169309.0,1,False,2.549839999999995,2.541228571428563,2.4403399999999937,23.5348542,0.392775062981834,False,0,70398.0,1.5361,1.5238800000000015,1.523857142857139,1.476617790804835,1.5310000000000001,1.5086207983368338,1.5455999999999999,1.4601159999999955,0,1.5463
951,SOL/USDT:USDT,2020-09-19 01:30:00+00:00,second_buy,trailing_stop_loss,3.1373,3.2431,3.1120184010762837,3.0812603641029486,3.1278,0,3.1904,165031.0,0,False,3.1198999999999955,3.116285714285714,3.0970600000000017,11.59183787,0.19111482942808247,False,0,141955.0,2.5644,2.5288599999999954,2.5303571428571345,2.4504426274810522,2.5219,2.498296698431266,2.5292,2.430503999999994,0,2.5876
950,SOL/USDT:USDT,2020-09-14 13:45:00+00:00,second_buy,trailing_stop_loss,3.4332000000000003,3.4495,3.406024102076787,3.3666913105413103,3.3816,0,3.4124,62631.0,0,False,3.436839999999998,3.4248571428571424,3.36496,2.88566155,0.04978893889606298,False,0,66743.0,3.1372,3.1031199999999957,3.0969857142857142,3.0725291932311842,3.082,3.0977672012719717,3.0915,3.087244000000002,0,3.1393
948,BCH/USDT:USDT,2024-07-12 06:15:00+00:00,first_buy,trailing_stop_loss,347.27,349.09,347.1961644552575,347.2657053042328,347.16,0,348.07,2627.981,0,False,347.2360000000048,347.0671428571299,347.11840000000257,-11.81641302,-0.19269583331573217,False,1,32366.745,293.92,297.6160000000032,297.958571428558,307.0996096373316,291.48,299.4986396165198,296.44,305.2836000000024,1,298.16
947,BCH/USDT:USDT,2024-04-12 18:30:00+00:00,first_buy,trailing_stop_loss,551.01,551.24,563.8512891338248,575.626148280223,542.17,1,545.52,38977.664,0,False,552.9220000000057,559.0771428571298,577.414000000003,-6.4818475,-0.1059771287146675,False,0,2082.625,484.24,485.7400000000058,484.97142857141546,489.2763677778943,483.71,486.232040587358,486.36,487.145600000003,1,486.42
946,BCH/USDT:USDT,2024-01-03 12:00:00+00:00,first_buy,trailing_stop_loss,255.22,255.42,257.5443115358455,259.1840976142576,245.98,1,250.44,74735.496,0,False,254.70000000000442,256.20857142856045,260.5212000000009,0.05726211,0.000932465689099972,False,0,2086.408,247.97,247.2240000000043,247.18428571427435,247.1497010147008,247.15,247.26245761146703,247.39,247.35840000000098,0,248.0
964,SOL/USDT:USDT,2021-01-18 08:45:00+00:00,second_buy,trailing_stop_loss,3.9999000000000002,4.0924,3.9371171705439303,3.876568128185026,3.9882,0,4.0856,350221.0,0,False,4.008920000000021,3.985014285714277,3.842627999999994,9.76296303,0.15946244651289074,False,0,150829.0,3.4083,3.3941800000000213,3.398228571428567,3.296444684004837,3.3934,3.3594872825888054,3.4289,3.289407999999993,0,3.4348
987,SOL/USDT:USDT,2021-05-24 06:45:00+00:00,second_buy,trailing_stop_loss,26.734,27.148,26.606783315476626,26.155712957633025,26.471,0,27.105,186686.0,0,False,26.591999999999945,26.730000000000167,26.275040000000054,-17.7872005,-0.3285298823807201,False,0,123254.0,34.706,34.41699999999996,34.43942857142874,33.90408202865852,34.286,34.38963071275714,34.958,34.30028000000007,0,35.025
965,SOL/USDT:USDT,2021-01-22 17:00:00+00:00,second_buy,trailing_stop_loss,3.4082,3.4652,3.3746584698828355,3.3084191518563304,3.3971,0,3.4581,183550.0,0,False,3.4060400000000213,3.4048571428571384,3.301351999999993,-18.77410057,-0.31968314672649045,False,0,160069.0,4.5317,4.520460000000016,4.519957142857139,4.415863156332743,4.475,4.486971317891876,4.4967,4.402151999999989,1,4.5539000000000005
967,SOL/USDT:USDT,2021-02-03 16:15:00+00:00,second_buy,trailing_stop_loss,5.6215,5.7104,5.4351498614740885,5.34680570204755,5.5453,1,5.5614,268718.0,0,False,5.526440000000017,5.480914285714279,5.312107999999994,-20.9862469,-0.34343704527314506,False,0,210310.0,7.4371,7.307180000000007,7.272671428571426,6.953151223731391,7.3348,7.147163309485415,7.346,6.855115999999994,0,7.4799
985,SOL/USDT:USDT,2021-05-19 15:00:00+00:00,second_buy,trailing_stop_loss,39.482,43.877,40.35904763114938,42.498502517435156,39.482,0,43.769,217070.0,0,False,40.74839999999997,39.60342857142874,42.76752000000007,-1.25964926,-0.028800396751334372,False,0,178149.0,44.06,43.5234,43.50171428571442,41.67538233310785,43.297,42.788661461403585,43.299,41.812640000000044,0,44.696
984,SOL/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,35.826,38.298,41.701772110906035,45.11358786332563,25.228,1,31.506,1055064.0,0,False,39.283399999999965,40.301000000000165,46.24800000000007,-11.749685,-0.3733199951260576,False,1,88146.0,39.482,39.75359999999996,38.33185714285731,42.39686271882997,38.697,39.73905629135836,39.728,43.01936000000007,0,40.65
983,SOL/USDT:USDT,2021-05-18 17:00:00+00:00,second_buy,trailing_stop_loss,57.077,58.583,54.84644321739836,53.867660224865915,56.681,0,58.146,338863.0,0,False,55.60379999999996,55.093285714285834,53.91404000000004,23.04547822,0.3968372600981708,False,1,776171.0,35.895,41.54579999999997,42.371000000000166,46.202194892391674,35.465,43.5555488583435,41.779,47.00628000000006,1,41.818
982,SOL/USDT:USDT,2021-05-16 12:15:00+00:00,second_buy,trailing_stop_loss,47.229,48.595,47.14504653229677,46.85955945967716,47.002,0,48.214,275093.0,0,False,47.0885999999999,47.03971428571435,46.906640000000046,-9.94526919,-0.20632589459926248,False,0,483013.0,57.05,54.610599999999955,54.4487142857144,53.525393042855185,55.079,54.24652380237988,55.946,53.733800000000045,0,57.63
981,SOL/USDT:USDT,2021-04-25 13:00:00+00:00,second_buy,trailing_stop_loss,42.7328,43.7372,42.2557697605908,41.91318330413403,42.5042,0,43.6003,284277.0,0,False,42.548899999999975,42.3657714285714,41.70788,-3.71274692,-0.08525856283785191,False,0,168849.0,47.229,46.8027999999999,46.887142857142926,46.75120421645133,46.447,46.950691356350724,46.854,46.82120000000005,0,47.35
