,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,close_date,regbot_short_1 (entry),regbot_long_-1 (entry),high (exit),volume (exit),mean-grad-hist (exit),open (exit),regbot_long_-1 (exit),sma-07 (exit),ema-12 (exit),long_jcrosk (exit),short_kdj (exit),sma-25 (exit),regbot_short_1 (exit),sma-05 (exit),ema-26 (exit),close (exit),low (exit)
746,ONDO/USDT:USDT,2024-02-22 15:45:00+00:00,second_buy,force_exit,0.404,0.4217,0.3934660924879473,0.38799291299483407,0.4017,0,0.41490000000000005,12303962.0,1,False,0.40079999999999905,0.3956857142857144,0.3852919999999998,-13.20373133,-0.05987921846499055,2024-02-28 00:00:00+00:00,1,1,0.44620000000000004,958166.0,1,0.4403,1,0.440385714285714,0.43876007404116485,1,False,0.4363880000000001,1,0.44113999999999887,0.4385039410865876,0.4423,0.43960000000000005
125,APE/USDT:USDT,2024-02-14 09:15:00+00:00,second_buy,force_exit,1.5775000000000001,1.588,1.56024976224989,1.5434886161407353,1.5673,1,1.5805,441103.6,0,False,1.5738199999998903,1.5713999999999877,1.5347040000000791,-49.86431489,-0.21961954223531452,2024-02-28 00:00:00+00:00,1,1,1.9485000000000001,35024.7,1,1.9460000000000002,1,1.9589999999999874,1.9535446785099775,0,False,1.955972000000079,1,1.955039999999888,1.9549730931862819,1.9454,1.9420000000000002
757,ORBS/USDT:USDT,2024-02-20 11:30:00+00:00,second_buy,force_exit,0.039420000000000004,0.040220000000000006,0.03909273661736823,0.03874131544385623,0.039420000000000004,0,0.03973,6372330.0,1,False,0.03947600000000033,0.03927428571428571,0.03864360000000023,-4.7220364,-0.021169420112284447,2024-02-28 00:00:00+00:00,1,1,0.0405,174480.0,1,0.040440000000000004,1,0.040387142857142906,0.04007841672851711,0,False,0.040040000000000235,1,0.040392000000000323,0.04028659840247804,0.040490000000000005,0.04037
762,PAXG/USDT:USDT,2022-11-02 20:15:00+00:00,second_buy,force_exit,1631.0,1631.0,1637.8489474904761,1641.084275257395,1628.0,1,1628.0,0.521,0,False,1633.0,1636.857142857143,1641.92,-32.5780501,-0.14948595823444552,2024-02-28 00:00:00+00:00,1,1,2008.0,0.037,1,2008.0,1,2007.857142857143,2007.8226539614009,0,False,2007.64,1,2008.0,2007.6296737710566,2008.0,2007.0
772,PYTH/USDT:USDT,2024-02-27 03:00:00+00:00,second_buy,force_exit,0.6032000000000001,0.7503000000000001,0.61399533012221,0.598819092892906,0.6032000000000001,0,0.7345,48482063.0,0,False,0.62292,0.613471428571428,0.594448,0.0523025,0.0002360251144169564,2024-02-28 00:00:00+00:00,1,1,0.7368,2115858.0,1,0.7303000000000001,1,0.7229428571428569,0.7135411035952601,0,False,0.7104079999999995,1,0.7235199999999999,0.7189083221494027,0.7331000000000001,0.7278
95,ANKR/USDT:USDT,2024-02-15 09:15:00+00:00,second_buy,force_exit,0.02723,0.02757,0.027012772028414657,0.026900010283391555,0.02721,0,0.0274,5426150.0,1,False,0.027147999999997525,0.02705428571428392,0.026893199999999843,-51.23944169,-0.22534302888700156,2024-02-28 00:00:00+00:00,1,1,0.034080000000000006,1265527.0,1,0.03395,1,0.03407857142856961,0.03407816728625238,0,False,0.03413759999999986,1,0.03400399999999763,0.03405818305713387,0.03395,0.03389
264,BAKE/USDT:USDT,2024-02-20 15:30:00+00:00,first_buy,force_exit,0.3966,0.3972,0.4019606074507453,0.40526984221572787,0.37270000000000003,1,0.38170000000000004,1984103.2,0,False,0.3970000000000244,0.40165714285714255,0.4065279999999996,21.19642467,0.09484725212754064,2024-02-28 00:00:00+00:00,-1,-1,0.42360000000000003,11819.2,1,0.42260000000000003,-1,0.42302857142857136,0.42159258495641344,0,False,0.4217639999999996,-1,0.42242000000002394,0.4225254507244839,0.42350000000000004,0.422
56,ALT/USDT:USDT,2024-02-20 20:00:00+00:00,second_buy,force_exit,0.5018,0.5156000000000001,0.49748115381261143,0.48996227911048923,0.5015000000000001,0,0.5132,2276156.0,0,False,0.5034400000000012,0.5021714285714268,0.48861600000000033,-8.38299073,-0.03776234482238021,2024-02-28 00:00:00+00:00,1,1,0.536,492392.0,0,0.5329,1,0.5268142857142849,0.5237183346614422,0,False,0.521504000000001,1,0.5280800000000017,0.5255950955856017,0.5355,0.5302
631,HIFI/USDT:USDT,2024-02-11 14:30:00+00:00,second_buy,force_exit,0.6761,0.6906,0.6247064000995052,0.6073951115161843,0.6434000000000001,0,0.6547000000000001,2567583.0,1,False,0.6451999999999909,0.6328857142857149,0.5995560000000002,-0.96696967,-0.004224127114305822,2024-02-28 00:00:00+00:00,1,1,0.6708000000000001,29843.0,0,0.6705,1,0.6702428571428544,0.6693545067587273,0,False,0.6693799999999994,1,0.66989999999999,0.6697957816654406,0.6702,0.6689
616,GAS/USDT:USDT,2024-02-20 15:30:00+00:00,first_buy,force_exit,6.3629999999999995,6.375,6.409567438586355,6.458760957631597,5.944,1,6.079,219105.0,0,False,6.341199999999938,6.395714285714271,6.483760000000029,11.9647332,0.05357605523450956,2024-02-28 00:00:00+00:00,-1,-1,6.444,2998.9,1,6.434,-1,6.4399999999999835,6.421114352870663,0,False,6.420240000000023,-1,6.438399999999918,6.4341914061079635,6.444,6.431
461,CYBER/USDT:USDT,2024-02-21 10:00:00+00:00,first_buy,force_exit,8.482,8.509,8.574871520106404,8.675200812194577,8.372,1,8.424,30074.7,0,False,8.523000000000026,8.55800000000002,8.692919999999996,10.30952458,0.04631079920755523,2024-02-28 00:00:00+00:00,-1,-1,8.878,2306.8,1,8.868,-1,8.890000000000036,8.8738088730079,0,False,8.86307999999999,-1,8.877000000000013,8.877034587054196,8.869,8.845
455,CVC/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,force_exit,0.10626000000000001,0.10643000000000001,0.10647696834969829,0.10770856536531374,0.08420000000000001,1,0.09767,3997054.0,0,False,0.10522000000000234,0.10622857142857167,0.10827559999999949,44.37281928,0.1935436427359209,2024-02-28 00:00:00+00:00,-1,-1,0.11968000000000001,781526.0,0,0.1184,-1,0.11795428571428587,0.11798172368839625,0,False,0.1179871999999996,-1,0.11814600000000167,0.11810886866707375,0.11921000000000001,0.11789000000000001
503,DYDX/USDT:USDT,2024-02-26 09:30:00+00:00,first_buy,force_exit,3.395,3.399,3.3937912372259302,3.410345691480522,3.327,1,3.335,593039.2,1,False,3.387200000000014,3.385857142857165,3.4209199999999464,6.0629757,0.02731079023444119,2024-02-28 00:00:00+00:00,-1,-1,3.444,37889.1,0,3.439,-1,3.4484285714285905,3.458455956331185,0,False,3.4665999999999495,-1,3.4430000000000107,3.452223350819959,3.442,3.427
512,EDU/USDT:USDT,2024-02-23 16:15:00+00:00,first_buy,force_exit,0.8181,0.8226,0.8256255783033308,0.8283908117834867,0.8017000000000001,1,0.8025,488364.9,0,False,0.821419999999993,0.8261714285714172,0.8289199999999987,3.58343587,0.01613338071684221,2024-02-28 00:00:00+00:00,-1,-1,0.8233,8905.8,1,0.8215,-1,0.8227571428571309,0.825928647597096,0,False,0.8255719999999975,-1,0.821979999999994,0.8235685527843,0.8221,0.8195
431,CAKE/USDT:USDT,2024-01-22 15:30:00+00:00,first_buy,force_exit,2.626,2.627,2.63556231675131,2.650173877700654,2.564,1,2.572,276754.6,0,False,2.6205999999999863,2.6325714285714317,2.6488799999999886,47.90803352,0.21049948517384107,2024-02-28 00:00:00+00:00,-1,-1,3.169,14784.5,1,3.167,-1,3.1762857142857057,3.172352357043396,0,False,3.171679999999991,-1,3.1730000000000054,3.1738307484851487,3.164,3.159
428,BSW/USDT:USDT,2024-02-17 05:45:00+00:00,first_buy,force_exit,0.12182000000000001,0.12185000000000001,0.12292124653897292,0.12396493342278136,0.12034000000000002,1,0.12076,757160.0,0,False,0.1229160000000054,0.12262571428571925,0.12440760000000202,10.09411484,0.04453585429696725,2024-02-28 00:00:00+00:00,-1,-1,0.12869,32159.0,1,0.1285,-1,0.1286371428571475,0.12826241869261568,0,False,0.1281368000000022,-1,0.1286240000000054,0.12846848689672413,0.12867,0.12846000000000002
408,BSV/USDT:USDT,2024-01-12 22:30:00+00:00,first_buy,force_exit,85.05,85.55,86.40149953044747,88.04406805985666,82.02,1,83.11,9666.29,0,False,85.29000000000009,85.94285714285577,87.83440000000036,-8.01199106,-0.03502034356625752,2024-02-28 00:00:00+00:00,-1,-1,81.93,409.12,1,81.86,-1,81.88285714285578,81.77187176026237,0,False,81.73600000000044,-1,81.85000000000042,81.82011413145948,81.8,81.53
381,BNB/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,force_exit,323.25,323.8,321.7582991268144,321.3407239044479,274.4,1,298.45,116746.29,0,False,320.51999999999344,323.30714285714294,322.1339999999997,80.26776481,0.35352645348673073,2024-02-28 00:00:00+00:00,-1,-1,394.7,1099.51,1,394.7,-1,395.1928571428583,394.9082939607498,0,False,394.69199999999984,-1,395.05999999999267,394.9693670739216,394.25,393.8
548,EGLD/USDT:USDT,2024-02-13 03:45:00+00:00,second_buy,force_exit,58.7,59.66,58.4232775041734,58.19297049441939,58.6,0,59.52,6601.56,0,False,58.57400000000082,58.38285714285518,58.20120000000075,-0.82092481,-0.0036047586810960992,2024-02-28 00:00:00+00:00,1,1,60.29,419.26,1,60.23,1,60.297142857141004,60.1658555931344,0,False,60.19280000000075,1,60.26200000000087,60.24160672572021,60.29,60.09
365,BLUR/USDT:USDT,2024-02-23 04:30:00+00:00,first_buy,force_exit,0.6702,0.6773,0.6801831512469201,0.6863003968111617,0.6669,0,0.6771,625792.0,0,False,0.6746399999999927,0.6758142857142772,0.6871279999999999,16.08803054,0.0728112338592073,2024-02-28 00:00:00+00:00,-1,-1,0.7331000000000001,269630.0,1,0.7325,-1,0.7327714285714201,0.7330257297679149,0,False,0.7323480000000009,-1,0.7318399999999927,0.7325246501488357,0.7312000000000001,0.7296
569,ENS/USDT:USDT,2024-02-07 05:15:00+00:00,first_buy,force_exit,21.426,21.447,21.953747663285004,22.271005514506925,20.715,0,21.301,558658.8,0,False,21.53219999999984,21.727142857143285,22.501999999999775,6.88220591,0.03016545043701857,2024-02-28 00:00:00+00:00,-1,-1,22.227,641.8,1,22.19,-1,22.248714285714733,22.1916290782717,0,False,22.201719999999824,-1,22.228399999999837,22.22905656068795,22.202,22.174
354,BICO/USDT:USDT,2024-02-21 09:30:00+00:00,first_buy,force_exit,0.40230000000000005,0.4027,0.40657491617352676,0.41213702827652715,0.3977,1,0.3982,157539.7,0,False,0.40400000000003305,0.4043142857142819,0.4131560000000021,-4.24176603,-0.019057501690534075,2024-02-28 00:00:00+00:00,-1,-1,0.39540000000000003,1837.3,1,0.39530000000000004,-1,0.3948142857142822,0.3930610975824756,1,False,0.392848000000002,-1,0.3950000000000332,0.39428577776223733,0.39440000000000003,0.3934
320,BEAM/USDT:USDT,2024-02-19 15:30:00+00:00,second_buy,force_exit,0.034869,0.035726,0.03474423494217886,0.034410500201135605,0.034846999999999996,0,0.035724,26725300.0,0,False,0.034729999999999886,0.0346375714285715,0.034478959999999975,-1.92380823,-0.008694498159563661,2024-02-28 00:00:00+00:00,1,1,0.036558,5220800.0,0,0.03631,1,0.03626871428571434,0.03607766997692508,0,False,0.03603163999999995,1,0.03619599999999981,0.03615123896229245,0.036412,0.036160000000000005
306,BCH/USDT:USDT,2024-01-14 23:30:00+00:00,first_buy,force_exit,247.55,248.35,249.98783768498467,251.0762887133342,246.25,1,247.4,1590.83,0,False,249.4699999999913,250.09285714285565,251.33200000000255,37.88361419,0.1662760905661419,2024-02-28 00:00:00+00:00,-1,-1,293.55,3831.1,1,293.3,-1,295.071428571427,296.20204476600793,0,False,296.0080000000026,-1,294.50999999999004,295.20654529915504,293.25,291.55
612,FLOW/USDT:USDT,2024-02-13 06:00:00+00:00,second_buy,force_exit,0.8817,0.8899,0.8760844525781324,0.8692533383525889,0.8812000000000001,0,0.8882,110605.5,0,False,0.8802199999999045,0.8787999999999707,0.8689919999999844,-47.44187163,-0.2081236590699749,2024-02-28 00:00:00+00:00,1,1,1.0787,120024.0,1,1.0735999999999999,1,1.0744714285713968,1.06592106446812,0,False,1.0659759999999847,1,1.072999999999905,1.0710704122137251,1.0782,1.0731
282,BAND/USDT:USDT,2024-01-19 01:30:00+00:00,first_buy,force_exit,1.552,1.552,1.5538747855001915,1.566212341457491,1.52,1,1.524,89930.0,1,False,1.5466000000000193,1.5509999999999415,1.5600400000000159,96.0058004,0.4189946672568269,2024-02-28 00:00:00+00:00,-1,-1,2.193,1288.8,1,2.193,-1,2.1924285714285072,2.1901898037303633,0,False,2.1882000000000144,-1,2.1912000000000074,2.191499031416667,2.19,2.187
52,ALGO/USDT:USDT,2024-02-15 14:45:00+00:00,second_buy,force_exit,0.1905,0.19140000000000001,0.18862077434763583,0.18768521743178587,0.19,0,0.19090000000000001,1342741.9,0,False,0.18939999999999282,0.18881428571428766,0.1874599999999992,-19.5144362,-0.08582928097664577,2024-02-28 00:00:00+00:00,1,1,0.2092,385488.6,1,0.2091,1,0.20977142857143077,0.20885017737854342,0,False,0.20897199999999913,1,0.2095799999999929,0.2093992402115592,0.2087,0.2082
239,AXS/USDT:USDT,2024-02-26 16:45:00+00:00,second_buy,force_exit,8.553,8.612,8.448998306876996,8.393369025929088,8.533,0,8.536,50531.3,1,False,8.493799999999238,8.484428571427454,8.362240000000021,-11.00119185,-0.04961882729279636,2024-02-28 00:00:00+00:00,1,1,8.959,19936.6,1,8.923,1,8.928571428570311,8.856000656515818,0,False,8.865880000000026,1,8.937199999999233,8.905317525251112,8.955,8.9
480,DASH/USDT:USDT,2023-12-29 16:45:00+00:00,first_buy,force_exit,33.03,33.09,33.6693393035596,34.24811771137248,32.61,1,32.76,9545.72,0,False,33.24199999999595,33.48714285714386,34.241200000000475,-11.03431053,-0.05098275448050673,2024-02-28 00:00:00+00:00,-1,-1,32.16,81.67,1,32.15,-1,32.17285714285838,32.158626411040906,0,False,32.190800000000465,-1,32.14399999999604,32.16980934111767,32.12,32.09
19,1INCH/USDT:USDT,2024-01-03 12:00:00+00:00,first_buy,force_exit,0.47200000000000003,0.4728,0.4746894512394646,0.47617695600071713,0.458,1,0.4625,2476562.5,0,False,0.4716800000000071,0.4742142857142872,0.4775120000000068,6.12885049,0.026727902880537644,2024-02-28 00:00:00+00:00,-1,-1,0.4887,23469.9,1,0.488,-1,0.4890571428571466,0.4883623205272855,0,False,0.4884680000000063,-1,0.4883800000000078,0.48889291810032687,0.48850000000000005,0.4874
23,AI/USDT:USDT,2024-02-18 04:45:00+00:00,second_buy,force_exit,1.7499,1.8566,1.7521520557711356,1.7028543042144757,1.7495,0,1.8564,1320349.1,0,False,1.7837400000000003,1.7714857142857132,1.6906520000000027,27.16783879,0.12067001224946115,2024-02-28 00:00:00+00:00,1,1,1.6595,49960.4,1,1.6528,1,1.657242857142858,1.6458350995460855,0,False,1.642784000000003,1,1.6581799999999998,1.6512892186734272,1.6592,1.6506
838,SC/USDT:USDT,2024-02-24 14:45:00+00:00,second_buy,force_exit,0.012261999999999999,0.0142,0.012490805744207007,0.013380128780985892,0.011824,0,0.013351,319934050.0,0,False,0.012567800000000188,0.012681571428571589,0.012421400000000036,63.25998588,0.2846917024132214,2024-02-28 00:00:00+00:00,1,1,0.009533,5102620.0,1,0.009524999999999999,1,0.009536571428571575,0.009506199558431487,0,False,0.00949796000000003,1,0.009539400000000206,0.009521107943057725,0.009531,0.009496
842,SNT/USDT:USDT,2024-02-19 12:30:00+00:00,second_buy,force_exit,0.04213,0.046880000000000005,0.04255761057772375,0.042156286542959866,0.04213,0,0.045700000000000005,55258130.0,0,False,0.042842000000000116,0.04263285714285679,0.04206920000000043,9.98408183,0.044448933064284143,2024-02-28 00:00:00+00:00,1,1,0.04395,559090.0,0,0.0436,1,0.04370142857142828,0.043562370033630005,0,False,0.04362920000000031,1,0.0437140000000001,0.043678393741269576,0.04395,0.0436
286,BCH/USDT:USDT,2021-06-21 06:45:00+00:00,first_buy,roi,516.85,517.35,525.4675536370345,533.2485277095025,497.95,1,498.75,3983.02,0,False,522.7999999999947,523.8071428571378,536.2180000000011,2.40777209,0.010261256218319088,2021-07-06 19:30:00+00:00,-1,-1,505.7,0.0,1,505.7,-1,506.8071428571383,507.6290641909112,0,False,507.5800000000012,-1,506.87999999999494,506.4796143098897,505.7,505.7
292,BCH/USDT:USDT,2022-02-21 13:15:00+00:00,first_buy,roi,294.3,294.4,297.6534908890549,300.858382577129,289.6,0,294.4,1056.74,0,False,294.8599999999906,295.20714285713996,302.4580000000021,45.62159765,0.20105176113588555,2022-04-06 08:45:00+00:00,-1,-1,356.85,0.0,1,356.85,-1,357.69999999999834,358.5496669992241,0,False,357.63200000000194,-1,357.06999999999135,357.6913301788468,356.85,356.85
605,FLOW/USDT:USDT,2023-09-07 07:15:00+00:00,second_buy,roi,0.4355,0.4355,0.43545443919311855,0.4355373082452785,0.433,1,0.4335,41564.0,0,False,0.4351999999999002,0.43535714285710997,0.43577999999998596,8.87028357,0.04138714417733422,2023-09-14 09:45:00+00:00,1,1,0.41550000000000004,0.0,1,0.41550000000000004,1,0.41564285714282495,0.4163772633172874,0,False,0.4161799999999861,1,0.4156999999998999,0.4158596394835979,0.41550000000000004,0.41550000000000004
604,FLOW/USDT:USDT,2023-08-27 00:15:00+00:00,second_buy,roi,0.4495,0.4505,0.4493183541457211,0.44905142021629246,0.4485,1,0.45,54904.6,0,False,0.44929999999989734,0.4494999999999664,0.4485199999999863,6.95618551,0.03213637317945614,2023-09-07 07:00:00+00:00,1,1,0.4355,0.0,1,0.4355,1,0.4357142857142528,0.43570029290490075,1,False,0.4358599999999859,1,0.4354999999999002,0.43580979177368556,0.4355,0.4355
603,FLOW/USDT:USDT,2023-08-14 07:15:00+00:00,second_buy,roi,0.5535,0.555,0.5533253089731205,0.5540126861571396,0.553,1,0.553,75394.1,0,False,0.5531999999998989,0.553571428571395,0.5526999999999866,40.58402771,0.18551086069721795,2023-08-27 00:00:00+00:00,1,1,0.4495,0.0,1,0.4495,1,0.44942857142853787,0.44897553383359584,0,False,0.4483999999999863,1,0.44929999999989734,0.4491944185358522,0.4495,0.4495
602,FLOW/USDT:USDT,2023-07-01 15:30:00+00:00,second_buy,roi,0.638,0.6565000000000001,0.6199505635494904,0.5984111820601502,0.628,0,0.6545000000000001,1633295.7,0,False,0.6331999999999,0.6254285714285341,0.5905199999999866,34.33755536,0.15813403690194874,2023-08-14 07:00:00+00:00,1,1,0.5535,0.0,1,0.5535,1,0.5537142857142522,0.5540937010497108,0,False,0.5527999999999866,1,0.553499999999899,0.5533844560591423,0.5535,0.5535
14,1INCH/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,roi,0.3085,0.3085,0.3022563771782844,0.3105705795970721,0.2335,1,0.2485,12339335.5,0,False,0.29650000000001564,0.30092857142856877,0.3140600000000075,42.76437725,0.19643296522464584,2023-06-29 06:00:00+00:00,-1,-1,0.3005,0.0,1,0.3005,-1,0.3003571428571416,0.3001917462105541,0,False,0.300120000000007,-1,0.3006000000000155,0.30035643205680695,0.3005,0.3005
598,FLOW/USDT:USDT,2023-03-14 14:00:00+00:00,second_buy,roi,1.0375,1.0455,1.0112104783685547,0.9970017953698236,1.029,1,1.0395,336568.6,0,False,1.0339999999998981,1.0222857142856727,0.9861399999999879,71.32865581,0.3211169819068976,2023-06-03 03:00:00+00:00,1,1,0.724,0.0,0,0.724,1,0.724071428571388,0.7255733990314913,0,False,0.7262999999999876,1,0.7241999999998979,0.7248347576703538,0.724,0.724
592,FLOW/USDT:USDT,2022-12-22 07:15:00+00:00,second_buy,roi,0.759,0.761,0.7623311474476716,0.763427346814833,0.7545000000000001,0,0.761,19872.6,0,False,0.7603999999998959,0.7611428571428193,0.7644599999999876,26.24385589,0.11757674907897618,2023-01-02 17:30:00+00:00,1,1,0.666,0.0,1,0.666,1,0.6680714285713903,0.6665333934414526,0,False,0.6665999999999872,1,0.6674999999998973,0.6671463259929391,0.666,0.666
591,FLOW/USDT:USDT,2022-11-21 08:45:00+00:00,second_buy,roi,1.13,1.13,1.1347896551650714,1.1386377713606957,1.1219999999999999,1,1.1265,2295.7,0,False,1.1292999999998923,1.1337857142856749,1.1362599999999903,71.84464457,0.3232441071814509,2022-12-22 07:00:00+00:00,1,1,0.759,0.0,1,0.759,1,0.7617857142856764,0.7636215345600197,0,False,0.7648399999999875,1,0.7606999999998959,0.7625731742563392,0.759,0.759
590,FLOW/USDT:USDT,2022-11-14 22:00:00+00:00,second_buy,roi,1.18,1.18,1.1748328948633087,1.178054312219034,1.17,0,1.17,71.3,0,False,1.171999999999893,1.1728571428571024,1.1783999999999906,7.76412,0.035035035035035036,2022-11-21 08:30:00+00:00,1,1,1.13,0.0,1,1.13,1,1.1357142857142462,1.1396087930695513,0,False,1.1359999999999904,1,1.1339999999998922,1.1362968651950844,1.13,1.13
589,FLOW/USDT:USDT,2022-11-12 11:45:00+00:00,second_buy,roi,1.22,1.22,1.2263077768723303,1.230112903467732,1.22,1,1.22,1031.1,0,False,1.2239999999998932,1.227142857142816,1.2243999999999904,7.72016,0.035035035035035036,2022-11-14 21:45:00+00:00,1,1,1.18,0.0,0,1.18,1,1.1728571428571024,1.1786986571965565,0,False,1.1791999999999907,1,1.171999999999893,1.1757116030202739,1.18,1.18
588,FLOW/USDT:USDT,2022-11-06 03:00:00+00:00,second_buy,roi,1.82,1.82,1.8266971299642505,1.8364344098098326,1.81,0,1.82,4410.5,0,False,1.8179999999998926,1.81999999999996,1.8379999999999925,71.873984,0.3283283283283283,2022-11-12 11:30:00+00:00,1,1,1.22,0.0,1,1.22,1,1.2285714285713873,1.2309219357451506,0,False,1.2235999999999903,1,1.2279999999998934,1.227454645394572,1.22,1.22
587,FLOW/USDT:USDT,2022-11-03 05:30:00+00:00,second_buy,roi,1.76,1.92,1.7440031395413276,1.6940809320054209,1.75,0,1.9100000000000001,314898.0,0,False,1.7799999999998914,1.7714285714285296,1.6727999999999934,9.877915,0.045212752019034734,2022-11-06 02:45:00+00:00,1,1,1.82,0.0,0,1.82,1,1.822857142857103,1.8377491625946192,0,False,1.8395999999999924,1,1.8179999999998926,1.8279147899577506,1.82,1.82
