,pair,open_date,enter_reason,exit_reason,close_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-small-rl (exit),short_kdj (exit),low (exit),sma-05 (exit),sma-25 (exit),ema-26 (exit),mean-grad-hist (exit),short-bid-rl (exit),open (exit),high (exit),short-large-rl (exit),close (exit),long-small-rl (exit),ema-12 (exit),sma-07 (exit),volume (exit),sma-compare (exit),long-large-rl (exit),long-bid-rl (exit),long_jcrosk (exit)
125,ASTR/USDT:USDT,2024-06-29 22:30:00+00:00,second_buy,roi,2024-06-30 02:15:00+00:00,0.06555000000000001,0.06555000000000001,0.06590368732589369,0.06612956189863012,0.06544000000000001,1,0.06554,493.0,0,False,0.06569999999999879,0.06577428571428516,0.06615640000000046,0.00234465,0.00023873430953076977,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.06572,0.0655979999999988,0.06580680000000046,0.06572984099881558,1,go_short,0.06572,0.06572,go_long,0.06572,go_short,0.06584784304089632,0.06572714285714233,0.0,1,go_long,go_short,0
126,ASTR/USDT:USDT,2024-06-30 02:30:00+00:00,second_buy,roi,2024-06-30 06:00:00+00:00,0.06537000000000001,0.0654,0.0656606346913055,0.06580578059342251,0.06492,1,0.06528,7897.0,0,False,0.06556199999999879,0.06561714285714233,0.06576640000000046,0.0,0.0,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.06518,0.06525599999999877,0.06544800000000049,0.06529406235070662,1,go_short,0.06518,0.06518,go_long,0.06518,go_short,0.06543973965807431,0.06531714285714232,0.0,1,go_long,go_short,0
127,ASTR/USDT:USDT,2024-06-30 06:15:00+00:00,second_buy,roi,2024-07-04 15:30:00+00:00,0.06515,0.06526,0.06528882198905944,0.06542642560932807,0.06495000000000001,0,0.06526,8184.0,0,False,0.06524799999999878,0.06528285714285662,0.0654304000000005,0.01113472,0.001138611284693622,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.06542,0.06507199999999869,0.06602680000000047,0.06529181250398283,0,go_short,0.06542,0.06542,go_long,0.06542,go_short,0.06608281255497445,0.06503571428571397,0.0,0,go_long,go_short,0
128,ASTR/USDT:USDT,2024-07-04 15:45:00+00:00,second_buy,roi,2024-07-04 19:00:00+00:00,0.06491000000000001,0.06552000000000001,0.06532691827260086,0.06604112273608745,0.06491000000000001,0,0.06552000000000001,1133.0,0,False,0.0652799999999987,0.06513999999999968,0.06595240000000047,0.10143645,0.010320474461349594,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.06479,0.06500799999999866,0.06517800000000049,0.06520228979453678,1,go_short,0.06479,0.06479,go_long,0.06479,go_short,0.0655740647738652,0.0651799999999997,0.0,0,go_long,go_short,0
129,ASTR/USDT:USDT,2024-07-04 19:30:00+00:00,second_buy,roi,2024-07-04 22:30:00+00:00,0.06494000000000001,0.06494000000000001,0.06510826665762694,0.06547332027937688,0.06494000000000001,0,0.06494000000000001,462.0,0,False,0.06481199999999868,0.06496714285714254,0.06514320000000048,0.004551,0.0004678843070462234,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.06506,0.06520999999999866,0.06512280000000048,0.0650571295722627,1,go_short,0.06506,0.06506,go_long,0.06506,go_short,0.06520100217922545,0.06512571428571397,0.0,0,go_long,go_short,0
130,ASTR/USDT:USDT,2024-07-04 22:45:00+00:00,second_buy,roi,2024-07-05 07:45:00+00:00,0.06475,0.06475,0.06493910963806844,0.06513352053631986,0.06429,1,0.06429,615.0,0,False,0.06493799999999866,0.06505571428571397,0.06507320000000048,0.80750085,0.08394964523645003,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.05818,0.05818599999999866,0.058086000000000484,0.058198533353498005,1,go_short,0.05818,0.05818,go_long,0.05818,go_short,0.05878571415921491,0.05828999999999969,0.0,0,go_long,go_short,0
132,ASTR/USDT:USDT,2024-07-13 20:45:00+00:00,second_buy,roi,2024-07-14 18:00:00+00:00,0.07476000000000001,0.07487,0.07393268390988798,0.0730730825274994,0.07445,1,0.07472000000000001,19552.0,0,False,0.07441599999999868,0.0743171428571426,0.0731792000000005,0.0511238,0.005258531307155405,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.07383,0.07377199999999864,0.07351520000000052,0.07370344977220114,0,go_short,0.07383,0.07383,go_long,0.07383,go_short,0.0737495394968605,0.07376999999999975,0.0,0,go_long,go_short,0
133,ASTR/USDT:USDT,2024-07-14 18:15:00+00:00,second_buy,roi,2024-07-16 08:45:00+00:00,0.07392,0.07434,0.07376599596109328,0.07377624027487083,0.07392,0,0.07411000000000001,510.0,0,False,0.07380599999999865,0.07382428571428545,0.07354200000000052,0.14826188,0.015391905320447858,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.07248,0.0727899999999987,0.07509200000000052,0.07362491267966738,0,go_short,0.07248,0.07248,go_long,0.07248,go_short,0.07458513759559968,0.07308714285714248,0.0,1,go_long,go_short,0
134,ASTR/USDT:USDT,2024-07-16 09:00:00+00:00,second_buy,roi,2024-07-23 17:30:00+00:00,0.07292000000000001,0.07292000000000001,0.07351646457510316,0.0744617940699997,0.07292000000000001,0,0.07292000000000001,10.0,0,False,0.0727939999999987,0.07291999999999962,0.07492640000000053,0.1235104,0.012953296527254578,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.07243000000000001,0.07276199999999858,0.07414120000000061,0.07340208802735346,0,go_short,0.07243000000000001,0.07243000000000001,go_long,0.07243000000000001,go_short,0.0740368810004586,0.0730071428571426,0.0,1,go_long,go_short,0
135,ASTR/USDT:USDT,2024-07-23 18:15:00+00:00,second_buy,roi,2024-07-24 05:45:00+00:00,0.07281,0.07281,0.07307737786272529,0.07373374209379494,0.07281,0,0.07281,412.0,0,False,0.07250599999999857,0.07252142857142832,0.07388480000000061,0.0145522,0.0015389651428657058,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.07256,0.07337399999999857,0.0732412000000006,0.07336886038312829,1,go_short,0.07256,0.07256,go_long,0.07256,go_short,0.07333825946286651,0.07353285714285689,0.0,0,go_long,go_short,0
136,ASTR/USDT:USDT,2024-07-24 06:30:00+00:00,second_buy,roi,2024-07-24 21:00:00+00:00,0.07351,0.07351,0.07313464413743458,0.07321854819424321,0.07311000000000001,0,0.07311000000000001,1901.0,0,False,0.07266999999999857,0.07300571428571404,0.0731976000000006,0.00192803,0.0002029784775204518,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.0732,0.07323599999999855,0.0741352000000006,0.07353829289834189,0,go_short,0.0732,0.0732,go_long,0.0732,go_short,0.07389333238858144,0.07324285714285687,0.0,1,go_long,go_short,1
137,ASTR/USDT:USDT,2024-07-24 21:15:00+00:00,second_buy,roi,2024-07-25 07:30:00+00:00,0.07334,0.07334,0.07334470937552007,0.07377382628572356,0.07224000000000001,1,0.07228000000000001,12071.0,0,False,0.07306799999999855,0.07310285714285689,0.0739948000000006,0.20076186,0.021387214552682172,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.07103000000000001,0.07102799999999858,0.07038480000000057,0.07083621852471186,1,go_short,0.07103000000000001,0.07103000000000001,go_long,0.07103000000000001,go_short,0.07086822433475344,0.07089571428571403,0.0,0,go_long,go_short,1
138,ASTR/USDT:USDT,2024-07-25 07:45:00+00:00,second_buy,roi,2024-07-25 13:00:00+00:00,0.07060000000000001,0.07060000000000001,0.07079987721321773,0.07084835586551244,0.07060000000000001,1,0.07060000000000001,1.0,0,False,0.07098999999999858,0.07090142857142831,0.07043160000000057,0.05831756,0.0059128044664062815,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.0703,0.07060799999999859,0.07084800000000058,0.0706972363854128,1,go_short,0.0703,0.0703,go_long,0.0703,go_short,0.07079090326420961,0.07070857142857119,0.0,1,go_long,go_short,0
139,ASTR/USDT:USDT,2024-07-25 13:15:00+00:00,second_buy,roi,2024-08-01 02:15:00+00:00,0.06997,0.06997,0.07053458463381083,0.07070565117056446,0.06964000000000001,1,0.06964000000000001,3605.0,0,False,0.07035399999999858,0.0705128571428569,0.07078760000000058,0.01084154,0.0011131115525141943,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.06992000000000001,0.07017199999999864,0.07046400000000057,0.07028465433568389,1,go_short,0.06992000000000001,0.06992000000000001,go_long,0.06992000000000001,go_short,0.07059739400650354,0.07027999999999997,0.0,1,go_long,go_short,0
141,ASTR/USDT:USDT,2024-08-01 05:45:00+00:00,second_buy,roi,2024-08-01 08:30:00+00:00,0.06893,0.06893,0.0691149271966757,0.06959846851486329,0.06893,0,0.06893,435.0,0,False,0.06871199999999861,0.06892571428571423,0.0696632000000006,0.0671419,0.006964530176484333,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.06832,0.0684119999999986,0.06892040000000062,0.06859531962924169,0,go_short,0.06832,0.06832,go_long,0.06832,go_short,0.06899986090437527,0.06845142857142851,0.0,1,go_long,go_short,0
169,ASTR/USDT:USDT,2024-09-04 20:30:00+00:00,second_buy,roi,2024-09-05 01:45:00+00:00,0.05763000000000001,0.05763000000000001,0.057738816617460505,0.05772437376115071,0.05743,0,0.05748,4294.0,0,False,0.057651999999998725,0.05760571428571396,0.05793280000000053,0.11411556,0.011663599026904009,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.056810000000000006,0.056925999999998735,0.05733160000000053,0.057082124665807525,1,go_short,0.056810000000000006,0.056810000000000006,go_long,0.056810000000000006,go_short,0.05728057064503108,0.05700571428571396,0.0,1,go_long,go_short,0
170,ASTR/USDT:USDT,2024-09-05 02:00:00+00:00,second_buy,roi,2024-09-05 04:30:00+00:00,0.056830000000000006,0.056830000000000006,0.0570310285633756,0.057241269115769516,0.05675,1,0.05675,24.0,0,False,0.05685199999999874,0.056954285714285395,0.05729480000000053,0.0981631,0.01020674568264185,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.055850000000000004,0.05573199999999873,0.056686800000000516,0.05613155038002285,0,go_short,0.055850000000000004,0.055850000000000004,go_long,0.055850000000000004,go_short,0.056564665516317725,0.05584285714285681,0.0,1,go_long,go_short,0
171,ASTR/USDT:USDT,2024-09-05 04:45:00+00:00,second_buy,roi,2024-09-05 10:30:00+00:00,0.055940000000000004,0.055940000000000004,0.05610208109078856,0.056518393996590484,0.055940000000000004,0,0.055940000000000004,2.0,0,False,0.055797999999998724,0.05577285714285681,0.05663120000000052,0.07212828,0.007592218604016959,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.05535,0.05543399999999874,0.055971600000000524,0.05572460047624393,1,go_short,0.05535,0.05535,go_long,0.05535,go_short,0.05597526692274824,0.05558285714285681,0.0,1,go_long,go_short,0
204,AXS/USDT:USDT,2024-07-16 23:30:00+00:00,first_buy,roi,2024-07-17 20:15:00+00:00,5.989,5.989,5.991371627750855,5.98835218245923,5.987,0,5.987,46.0,0,False,5.975799999999947,5.98185714285723,6.0096800000000075,0.17697901,0.0184015620100133,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.134,6.139599999999952,6.118280000000002,6.125553454902259,1,go_long,6.134,6.134,go_long,6.134,do_nothing,6.122350314481976,6.138571428571517,0.0,0,go_long,go_long,1
205,AXS/USDT:USDT,2024-07-17 20:30:00+00:00,first_buy,roi,2024-07-18 10:15:00+00:00,6.127,6.127,6.1257760003019115,6.12269473563146,6.127,1,6.127,6.0,0,False,6.136599999999952,6.137142857142946,6.117000000000003,0.1385774,0.01411490222664774,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.267,6.2671999999999475,6.268160000000003,6.26408330307795,0,go_long,6.267,6.267,go_long,6.267,do_nothing,6.256274345108189,6.262285714285805,0.0,0,go_long,go_long,0
206,AXS/USDT:USDT,2024-07-18 10:30:00+00:00,first_buy,roi,2024-07-20 02:45:00+00:00,6.239,6.245,6.2588397179890345,6.2543280973223965,6.229,1,6.23,263.0,0,False,6.255999999999949,6.265857142857235,6.2644800000000025,0.10393046,0.011135417563988994,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.288,6.287999999999953,6.296840000000007,6.292560292119283,0,go_long,6.288,6.288,go_long,6.288,do_nothing,6.286735624534466,6.296142857142946,0.0,1,go_long,go_long,0
207,AXS/USDT:USDT,2024-07-20 03:00:00+00:00,first_buy,roi,2024-07-20 06:45:00+00:00,6.289,6.289,6.292012554870163,6.2869033560504315,6.289,0,6.289,7.0,0,False,6.286399999999953,6.291571428571517,6.295960000000005,0.00213,0.00022578090380095793,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.297,6.294399999999954,6.298880000000002,6.299101519966706,0,go_long,6.297,6.297,go_long,6.297,do_nothing,6.296520651152559,6.296428571428661,0.0,1,go_long,go_long,1
208,AXS/USDT:USDT,2024-07-20 07:15:00+00:00,first_buy,roi,2024-07-20 21:00:00+00:00,6.305,6.313,6.300966177017583,6.297774220809807,6.303,0,6.313,1420.0,0,False,6.299599999999954,6.297428571428661,6.299920000000002,0.04114412,0.00433782037707952,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.404,6.403799999999952,6.373200000000005,6.391387797663562,1,go_long,6.404,6.404,go_long,6.404,do_nothing,6.372637089272643,6.398857142857237,0.0,0,go_long,go_long,1
209,AXS/USDT:USDT,2024-07-20 21:15:00+00:00,first_buy,roi,2024-07-21 00:00:00+00:00,6.385,6.385,6.387481982638398,6.372145453030225,6.357,1,6.366,1021.0,0,False,6.397999999999953,6.396285714285808,6.374520000000005,0.02511132,0.002627518592954571,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.399,6.390599999999952,6.378400000000004,6.379915936248407,0,go_long,6.399,6.399,go_long,6.399,do_nothing,6.372249273298337,6.379000000000092,0.0,0,go_long,go_long,0
210,AXS/USDT:USDT,2024-07-21 00:15:00+00:00,first_buy,roi,2024-07-21 22:00:00+00:00,6.4,6.426,6.385775022979422,6.375638216016979,6.395,0,6.418,1500.0,0,False,6.403199999999953,6.388714285714378,6.3801600000000045,-8.536e-05,-8.846843580737138e-06,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.412,6.3871999999999485,6.286200000000004,6.342280759940227,0,go_long,6.412,6.412,go_long,6.412,do_nothing,6.310604335121561,6.384000000000092,0.0,0,go_long,go_long,0
212,AXS/USDT:USDT,2024-08-04 17:15:00+00:00,first_buy,roi,2024-08-09 08:15:00+00:00,4.694,4.699,4.788322277038079,4.867259112870575,4.606,1,4.639,43839.0,0,False,4.721799999999954,4.751000000000113,4.902079999999998,0.27993486,0.028620061281017344,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,4.783,4.785399999999956,4.7818,4.780045003135841,1,go_long,4.783,4.783,go_long,4.783,do_nothing,4.780155112916052,4.784714285714402,0.0,0,go_long,go_long,1
213,AXS/USDT:USDT,2024-08-09 08:45:00+00:00,first_buy,roi,2024-08-10 21:45:00+00:00,4.796,4.799,4.783345830647555,4.781746153048742,4.796,0,4.799,1923.0,0,False,4.7861999999999565,4.787000000000115,4.7802,0.22016879,0.022892260736765317,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,4.909,4.899199999999954,4.86696,4.8881776525613585,0,go_long,4.909,4.909,go_long,4.909,do_nothing,4.868316376009183,4.895857142857255,0.0,0,go_long,go_long,0
214,AXS/USDT:USDT,2024-08-10 22:00:00+00:00,first_buy,roi,2024-08-22 20:45:00+00:00,4.924,4.924,4.89307339832115,4.8721447926010955,4.92,0,4.92,122.0,0,False,4.907599999999954,4.898857142857255,4.86976,0.09555971,0.009701650991285138,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,4.959,4.948399999999962,4.9458400000000005,4.949082074198401,0,go_long,4.959,4.959,go_long,4.959,do_nothing,4.946706380911133,4.946571428571543,0.0,0,go_long,go_long,0
215,AXS/USDT:USDT,2024-08-22 21:00:00+00:00,first_buy,roi,2024-09-21 21:45:00+00:00,4.96,4.974,4.952915601244801,4.948728130473271,4.96,0,4.974,7768.0,0,False,4.957799999999962,4.950142857142972,4.94784,0.21993016,0.023281070809495253,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.055,5.0731999999999635,5.0828400000000125,5.074743581414664,1,go_long,5.055,5.055,go_long,5.055,do_nothing,5.073416403970151,5.077714285714399,0.0,1,go_long,go_long,0
216,AXS/USDT:USDT,2024-09-21 22:15:00+00:00,first_buy,roi,2024-09-25 12:45:00+00:00,5.06,5.062,5.068520552373813,5.070492801757674,5.051,1,5.051,6116.0,0,False,5.056999999999964,5.067428571428685,5.080720000000013,0.15734666,0.01637919229433156,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.157,5.159399999999964,5.139520000000013,5.154358316221639,1,go_long,5.157,5.157,go_long,5.157,do_nothing,5.148839213792145,5.157000000000106,0.0,0,go_long,go_long,0
217,AXS/USDT:USDT,2024-09-25 13:00:00+00:00,first_buy,roi,2024-09-25 21:45:00+00:00,5.154,5.154,5.153687806033695,5.148925197955689,5.143,1,5.15,1691.0,0,False,5.156199999999965,5.156428571428678,5.140520000000014,0.11042952,0.01128308147352065,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.22,5.211599999999963,5.185400000000013,5.198486992088645,0,go_long,5.22,5.22,go_long,5.22,do_nothing,5.189431481187038,5.204285714285819,0.0,0,go_long,go_long,0
238,BSV/USDT:USDT,2024-09-12 23:15:00+00:00,first_buy,roi,2024-09-20 22:00:00+00:00,48.66,48.7,48.4752216352658,48.46974389092157,48.6,0,48.6,6064.0,0,False,48.53800000000125,48.477142857143974,48.47439999999986,0.008977,0.0009224472297913978,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,48.77,48.682000000001196,48.35479999999986,48.54231664336721,1,go_long,48.77,48.77,go_long,48.77,do_nothing,48.495774228759466,48.60142857142963,0.0,0,go_long,go_long,1
222,BNB/USDT:USDT,2024-06-04 14:15:00+00:00,second_buy,roi,2024-07-13 22:00:00+00:00,649.45,659.0,647.1893825786257,642.3138127849782,649.45,0,654.8,4992019.0,0,False,649.9699999999975,649.1285714285735,640.2580000000002,1.93679019,0.19738636926480543,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,528.8,528.9399999999963,529.7860000000002,529.2584396806947,1,go_short,528.8,528.8,go_long,528.8,do_nothing,530.0549696447557,529.1214285714308,0.0,1,go_long,go_short,0
237,BSV/USDT:USDT,2024-08-10 22:00:00+00:00,first_buy,roi,2024-09-12 23:00:00+00:00,43.34,43.41,43.287720564587296,43.104773903844375,43.34,1,43.35,290.0,0,False,43.314000000001116,43.288571428572254,43.117999999999775,1.11032965,0.11638760488231654,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,48.65,48.490000000001245,48.47399999999986,48.45253465985958,0,go_long,48.65,48.65,go_long,48.65,do_nothing,48.459323402195295,48.4257142857154,0.0,0,go_long,go_long,0
225,BSV/USDT:USDT,2024-01-22 23:45:00+00:00,first_buy,roi,2024-02-02 20:45:00+00:00,69.4,69.52,70.04290614844372,70.66412157610284,68.67,1,68.96,209003.0,0,False,69.52000000000002,69.78000000000029,70.72080000000024,0.18690076,0.01933418029594975,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,70.79,70.78999999999988,70.72480000000019,70.72859985788142,1,go_long,70.79,70.79,go_long,70.79,do_nothing,70.64429219482022,70.75285714285748,0.0,0,go_long,go_long,0
228,BSV/USDT:USDT,2024-07-04 23:45:00+00:00,first_buy,roi,2024-07-09 10:00:00+00:00,37.05,37.2,37.70630483766691,37.938053289749256,36.33,1,36.6,169273.0,0,False,37.42800000000115,37.694285714286515,37.96119999999969,0.01712189,0.0017304303838037792,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,36.71,36.784000000001136,37.050799999999725,36.90945163246963,1,go_long,36.71,36.71,go_long,36.71,do_nothing,36.90974227228975,36.90285714285797,0.0,1,go_long,go_long,0
229,BSV/USDT:USDT,2024-07-09 10:15:00+00:00,first_buy,roi,2024-07-11 06:00:00+00:00,36.7,36.78,36.88492061208969,36.897909511379396,36.7,0,36.75,4164.0,0,False,36.754000000001135,36.86428571428654,37.044399999999726,0.29808402,0.031165487573650837,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,38.07,38.02400000000115,37.95639999999974,37.96666808203708,0,go_long,38.07,38.07,go_long,38.07,do_nothing,37.93670102518247,37.97857142857223,0.0,0,go_long,go_long,0
230,BSV/USDT:USDT,2024-07-11 06:15:00+00:00,first_buy,roi,2024-07-11 17:45:00+00:00,38.05,38.07,37.97025760787753,37.94064909739118,37.99,0,37.99,1849.0,0,False,38.04000000000115,38.00285714285794,37.954399999999744,0.1626625,0.016443041304919758,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,38.66,38.58600000000116,38.69359999999974,38.59107196951325,0,go_long,38.66,38.66,go_long,38.66,do_nothing,38.570143305269674,38.51428571428655,0.0,0,go_long,go_long,0
231,BSV/USDT:USDT,2024-07-11 18:00:00+00:00,first_buy,roi,2024-07-12 18:30:00+00:00,38.72,38.72,38.610907051126595,38.581243801175624,38.72,0,38.72,1.0,0,False,38.636000000001154,38.5771428571437,38.70599999999974,0.06375007,0.0065910875670254715,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,39.05,39.09400000000115,38.80199999999976,38.99970570202809,1,go_long,39.05,39.05,go_long,39.05,do_nothing,38.806555143170684,39.07714285714372,0.0,0,go_long,go_long,0
232,BSV/USDT:USDT,2024-07-12 18:45:00+00:00,first_buy,roi,2024-07-13 00:00:00+00:00,38.96,39.19,39.01667405556223,38.82903253997286,38.96,1,39.11,2357.0,0,False,39.084000000001154,39.09857142857229,38.82879999999976,-2.936e-05,-2.9921621352378815e-06,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,38.99,38.96200000000116,38.901599999999746,38.89067030279881,0,go_long,38.99,38.99,go_long,38.99,do_nothing,38.858461349422086,38.90714285714372,0.0,0,go_long,go_long,1
233,BSV/USDT:USDT,2024-07-13 00:15:00+00:00,first_buy,roi,2024-07-13 22:00:00+00:00,39.15,39.35,38.95979794852207,38.894130879094526,39.15,0,39.34,1009.0,0,False,39.07600000000116,38.98857142857229,38.90959999999975,0.01983443,0.002014704157052911,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,39.36,39.39200000000113,39.47919999999974,39.42935750141501,0,go_long,39.36,39.36,go_long,39.36,do_nothing,39.48186715765701,39.42142857142943,0.0,1,go_long,go_long,0
203,AXS/USDT:USDT,2024-07-15 22:15:00+00:00,first_buy,roi,2024-07-16 22:30:00+00:00,5.8629999999999995,5.898,5.8675684892672075,5.831171491584976,5.86,1,5.896,775.0,0,False,5.891599999999949,5.890571428571517,5.819920000000008,0.11411943,0.012093243441894152,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.973,6.002599999999947,6.015160000000006,6.0046369141583344,1,go_long,5.973,5.973,go_long,5.973,do_nothing,5.992475597307689,6.007714285714371,0.0,1,go_long,go_long,0
202,AXS/USDT:USDT,2024-07-15 10:45:00+00:00,first_buy,roi,2024-07-15 21:45:00+00:00,5.7379999999999995,5.741,5.748549834828237,5.749396452046064,5.729,1,5.741,4277.0,0,False,5.73839999999995,5.738000000000089,5.7606800000000025,0.23688236,0.024251456680233065,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.889,5.8897999999999495,5.807240000000008,5.85756260071205,1,go_long,5.889,5.889,go_long,5.889,do_nothing,5.820944027784716,5.881571428571517,0.0,0,go_long,go_long,0
201,AXS/USDT:USDT,2024-07-13 21:45:00+00:00,first_buy,roi,2024-07-15 10:30:00+00:00,5.553,5.553,5.565031361806694,5.5602197669528115,5.553,1,5.553,11.0,0,False,5.567399999999944,5.570714285714375,5.563600000000008,0.29027319,0.030718234636625333,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.733,5.73859999999995,5.762560000000003,5.749922532069735,0,go_long,5.733,5.733,go_long,5.733,do_nothing,5.750068168209749,5.739000000000089,0.0,1,go_long,go_long,0
200,AXS/USDT:USDT,2024-07-13 18:45:00+00:00,first_buy,roi,2024-07-13 21:15:00+00:00,5.545,5.545,5.556737506552901,5.551402469918089,5.538,1,5.538,471.0,1,False,5.557999999999946,5.557714285714375,5.54868000000001,0.0219062,0.0023215738274349634,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.569,5.574599999999945,5.562280000000008,5.5668950425234,1,go_long,5.569,5.569,go_long,5.569,do_nothing,5.56014113617376,5.572857142857233,0.0,0,go_long,go_long,0
115,ASTR/USDT:USDT,2024-06-17 04:45:00+00:00,second_buy,roi,2024-06-17 07:45:00+00:00,0.07657000000000001,0.07669000000000001,0.07659742711686583,0.07719068388026015,0.07657000000000001,0,0.07669000000000001,466.0,0,False,0.0762779999999987,0.076354285714285,0.0774640000000004,0.2242416,0.024397424684368733,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.0752,0.07494799999999871,0.07604920000000039,0.07552950545168821,0,go_short,0.0752,0.0752,go_long,0.0752,go_short,0.07619781513464191,0.0750899999999993,0.0,1,go_long,go_short,0
172,ASTR/USDT:USDT,2024-09-05 10:45:00+00:00,second_buy,roi,2024-09-05 23:00:00+00:00,0.055360000000000006,0.05541000000000001,0.055676200402975634,0.05593339529884096,0.055360000000000006,0,0.05541000000000001,2323.0,0,False,0.05539799999999874,0.05549714285714252,0.055954000000000524,0.4473928,0.04755156515615211,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.052320000000000005,0.05245399999999878,0.05316720000000049,0.05267159326961895,0,go_short,0.052320000000000005,0.052320000000000005,go_long,0.052320000000000005,go_short,0.05317338919285374,0.052567142857142514,0.0,1,go_long,go_short,0
173,ASTR/USDT:USDT,2024-09-05 23:15:00+00:00,second_buy,roi,2024-09-06 22:30:00+00:00,0.05262000000000001,0.052660000000000005,0.05266980968967757,0.053135360363753464,0.05262000000000001,0,0.052660000000000005,4314.0,0,False,0.052427999999998774,0.05253285714285679,0.053101600000000485,0.29184778,0.03081449696431871,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.050780000000000006,0.05063599999999874,0.05092480000000047,0.05063122017816498,0,go_short,0.050780000000000006,0.050780000000000006,go_long,0.050780000000000006,go_short,0.05093925740114981,0.050408571428571046,0.0,0,go_long,go_short,0
