,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),mean-grad-hist (exit),sma-25 (exit),open (exit),ema-26 (exit),low (exit),long-large-rl (exit),sma-05 (exit),long_jcrosk (exit),short-small-rl (exit),short_kdj (exit),short-large-rl (exit),volume (exit),long-bid-rl (exit),ema-12 (exit),short-bid-rl (exit),sma-07 (exit),long-small-rl (exit),high (exit),sma-compare (exit),close (exit)
81,COMP/USDT:USDT,2021-07-06 04:30:00+00:00,second_buy,short-exit-profit,518.15,521.6,504.98874272912707,497.9295765467557,513.0,0,517.64,10045.985,0,False,510.67200000000173,507.4899999999992,498.216399999999,24.14410836,0.39559605921951263,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,334.1079999999991,316.77,325.0735090899087,313.59,go_long,320.0480000000029,0,do_nothing,False,go_long,5919.369,go_short,331.4366221599338,go_short,322.1671428571425,go_long,318.11,1,313.72
84,COMP/USDT:USDT,2021-11-16 10:30:00+00:00,second_buy,short-exit-profit,295.9,301.77,313.0428647007758,317.1556400447998,295.29,1,301.65,12778.565,0,False,309.2020000000007,312.8028571428566,318.01719999999847,24.56644701,0.4015450757865648,1,go_long,do_nothing,go_long,go_long,go_short,go_short,1,189.29439999999852,186.56,187.8156187321798,181.91,go_long,186.6960000000014,1,do_nothing,False,go_long,7930.251,go_short,189.38340145880676,go_short,187.36000000000016,go_long,186.61,1,182.59
90,COMP/USDT:USDT,2022-05-31 00:45:00+00:00,second_buy,short-exit-profit,65.15,65.96,63.58860878483265,62.704406421221755,65.09,0,65.2,18341.639,0,False,64.11200000000032,63.79571428571318,62.473599999998584,24.37547083,0.39805718840767634,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,42.76919999999862,40.06,41.38735146215194,39.19,go_long,40.438000000000095,1,do_nothing,False,go_long,29033.835,go_short,42.33895317102468,go_short,40.91571428571318,go_long,40.19,1,39.26
87,COMP/USDT:USDT,2022-03-30 09:15:00+00:00,second_buy,short-exit-profit,159.89,162.87,153.11823857162176,149.28631647697085,158.3,1,158.71,43338.014,0,False,157.4040000000008,155.85999999999962,147.52759999999844,24.09329146,0.393750528467187,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,101.2187999999986,99.76,100.16025013371943,96.93,go_long,99.43000000000028,1,do_nothing,False,go_long,9580.278,go_short,100.90730898749428,go_short,99.90142857142739,go_long,99.94,1,97.29
88,COMP/USDT:USDT,2022-05-07 22:15:00+00:00,second_buy,short-exit-profit,97.25,98.07,99.7786731900703,100.6682490624947,97.23,1,97.68,5102.952,0,False,98.79000000000028,99.39714285714169,101.03359999999859,24.2934035,0.39642184706237615,1,go_long,do_nothing,go_long,go_long,go_short,go_short,1,66.98799999999854,61.25,63.370012484358575,58.62,go_long,61.66200000000036,1,do_nothing,False,go_long,31805.575,go_short,66.07538075732933,go_short,62.08714285714169,go_long,61.4,1,58.85
44,UNI/USDT:USDT,2022-11-04 14:45:00+00:00,second_buy,short-exit-profit,7.679,7.712,7.554666019357524,7.444451831551214,7.647,0,7.689,326082.0,0,False,7.6177999999998605,7.612000000000087,7.424720000000012,21.31114681,0.3964481646060936,0,go_long,go_long,go_long,go_long,go_short,go_short,1,5.083360000000016,4.969,5.040740187211641,4.743,go_long,5.009999999999821,0,go_long,False,go_long,1587742.0,go_short,5.070399744444446,go_short,5.033142857143001,go_long,4.987,1,4.906
92,COMP/USDT:USDT,2022-06-25 22:30:00+00:00,second_buy,short-exit-profit,51.24,56.6,51.392464006950576,50.59235453309659,51.15,0,54.01,182742.989,0,False,51.95000000000012,51.622857142856,50.28719999999874,24.1945494,0.3949309963736604,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,32.48199999999878,31.45,31.987105458858036,31.23,go_long,31.611999999999604,0,do_nothing,False,go_long,23061.186,go_short,32.456057001649306,go_short,31.8314285714267,go_long,31.63,1,31.23
94,COMP/USDT:USDT,2023-01-14 06:45:00+00:00,second_buy,short-exit-profit,41.89,48.15,42.371403555958864,41.4163189410097,41.77,0,47.87,194396.218,0,False,42.99799999999969,42.42285714285519,41.38279999999873,31.32140992,0.5112852428795768,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,31.354399999998485,30.84,30.21591496534883,23.02,go_long,29.691999999999638,0,do_nothing,False,go_long,179188.426,go_short,31.022239273731387,go_short,30.097142857140557,go_long,30.84,1,25.03
98,COMP/USDT:USDT,2023-07-12 23:45:00+00:00,second_buy,short-exit-profit,66.9,74.77,66.53355295708525,66.17609113577603,66.7,0,70.81,1129958.59,1,False,66.92999999999962,66.46571428571212,65.95479999999846,25.14492095,0.4105193538876229,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,45.78279999999852,45.97,44.77624925965948,34.86,go_long,44.183999999999365,0,do_nothing,False,go_long,457007.131,go_short,45.55028243283499,go_short,44.87142857142663,go_long,46.03,1,36.3
101,COMP/USDT:USDT,2024-02-26 14:00:00+00:00,second_buy,short-exit-profit,76.59,78.03,75.96699695281255,75.21629231161343,76.44,0,76.74,72565.482,0,False,76.5579999999998,76.38999999999787,75.00239999999863,26.7726056,0.4370756155156971,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,54.15079999999849,49.48,51.96433051726502,42.35,go_long,51.03399999999992,0,do_nothing,False,go_long,152276.561,go_short,53.617632713479104,go_short,51.85999999999716,go_long,50.03,1,45.89
103,COMP/USDT:USDT,2024-05-25 02:45:00+00:00,second_buy,short-exit-profit,61.84,63.3,61.49854838828048,60.93237810850866,61.84,0,63.13,16076.627,0,False,61.877999999999716,61.70285714285433,60.78599999999847,25.31166097,0.4133330543951036,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,41.229999999998434,38.77,39.96633945427689,34.35,go_long,39.23399999999985,0,do_nothing,False,go_long,155317.885,go_short,40.88473631456897,go_short,39.67857142856827,go_long,38.85,1,37.16
175,ETH/USDT:USDT,2022-08-11 12:30:00+00:00,second_buy,short-exit-profit,1918.56,1935.99,1898.8809217294058,1891.218321793248,1917.01,0,1922.7,226426.733,0,False,1907.180000000016,1901.4199999999514,1889.147199999994,24.3167205,0.4083265040582858,0,go_long,go_long,go_long,go_long,go_short,go_short,1,1171.5743999999952,1153.43,1163.5934334372294,1101.0,go_long,1155.290000000008,0,go_long,False,go_long,488645.676,go_short,1176.5491621147,go_short,1165.2457142856672,go_long,1155.48,1,1112.66
172,ETH/USDT:USDT,2022-06-11 09:15:00+00:00,second_buy,short-exit-profit,1575.92,1597.0,1637.8800295385329,1653.786612008577,1528.46,1,1589.81,328034.865,0,False,1622.630000000029,1635.3599999999565,1660.1231999999911,23.79861964,0.3943278571534381,1,go_long,go_long,go_long,go_long,go_short,go_short,1,990.4963999999916,962.02,978.5217132720658,950.0,go_long,970.2560000000276,0,go_long,False,go_long,155787.124,go_short,989.30471648167,go_short,974.7585714285233,go_long,963.5,1,959.19
171,ETH/USDT:USDT,2022-01-21 22:00:00+00:00,second_buy,short-exit-profit,2633.77,2634.41,2708.904015660961,2746.3927159741675,2555.0,1,2606.86,237836.514,0,False,2687.6720000000364,2698.2271428571144,2760.797999999993,24.43647657,0.4079693662358331,1,go_long,go_long,go_long,go_long,go_short,go_short,1,1663.4407999999912,1622.72,1646.6200349091753,1568.65,go_long,1637.8980000000292,0,go_long,False,go_long,153412.431,go_short,1658.9047409692632,go_short,1646.2514285713848,go_long,1625.82,1,1576.92
170,ETH/USDT:USDT,2021-10-21 00:30:00+00:00,second_buy,short-exit-profit,4142.68,4202.9,4147.9800869648625,4121.90889584123,4142.33,0,4200.74,66621.967,0,False,4163.286000000016,4154.835714285703,4127.610399999998,23.99329668,0.408386739481573,0,go_long,go_long,go_long,go_long,go_short,go_short,1,2770.151199999993,2713.33,2727.4574730538625,2632.0,go_long,2715.0560000000364,0,go_long,False,go_long,149533.35,go_short,2757.555333252101,go_short,2712.2042857142574,go_long,2719.17,0,2633.78
167,ETH/USDT:USDT,2021-05-03 23:45:00+00:00,second_buy,short-exit-profit,3430.22,3459.8,3376.698713916605,3327.7905669383845,3421.38,0,3442.46,111636.341,0,False,3413.872000000014,3405.872857142864,3328.164399999992,24.0033676,0.4105715610860188,0,go_long,go_long,go_long,go_long,go_short,go_short,1,2808.0243999999952,2332.92,2582.2032734423965,1400.73,go_long,2448.716000000001,0,go_long,False,go_long,336730.287,go_short,2754.388166558042,go_short,2522.492857142858,go_long,2381.0,1,2106.1
147,BNB/USDT:USDT,2021-04-12 04:00:00+00:00,second_buy,short-exit-profit,543.365,554.89,533.573783008821,524.6900469362231,538.901,0,553.807,330893.99,0,False,540.567399999999,535.3158571428565,524.9905199999994,27.41593325,0.450491312064026,0,go_long,go_long,go_long,go_long,go_short,go_short,1,419.4959999999992,388.32,397.7030342685952,340.07,go_long,382.2400000000003,1,go_long,False,go_long,349756.03,go_short,416.0721284002367,go_short,388.9342857142877,go_long,388.43,1,340.99
85,COMP/USDT:USDT,2021-12-11 00:15:00+00:00,second_buy,short-exit-profit,182.57,183.8,186.83321585030598,188.79426061000626,180.11,1,181.43,8278.275,0,False,185.4080000000014,186.287142857143,188.97519999999855,24.1958367,0.3949348140053269,1,go_long,do_nothing,go_long,go_long,go_short,go_short,0,118.68319999999845,113.39,115.79314638078561,111.9,go_long,113.69600000000094,1,do_nothing,False,go_long,3931.315,go_short,118.13628192024993,go_short,114.45714285714291,go_long,114.24,1,112.12
42,UNI/USDT:USDT,2022-07-28 15:30:00+00:00,second_buy,short-exit-profit,8.695,9.254,8.62733115699132,8.467543754308396,8.679,0,9.248,1489459.0,0,False,8.774999999999931,8.668285714285789,8.40456000000001,22.71925374,0.4098543060794358,0,go_long,go_long,go_long,go_long,go_short,go_short,1,5.759480000000009,5.697,5.704646747453003,5.309,go_long,5.672999999999891,0,go_long,False,go_long,1016316.0,go_short,5.755531909492469,go_short,5.696857142857221,go_long,5.763,1,5.51
74,COMP/USDT:USDT,2021-05-01 10:00:00+00:00,second_buy,short-exit-profit,776.73,786.0,762.932969420486,753.4354743867211,771.41,0,783.79,5446.084,0,False,774.5000000000007,768.535714285714,750.6647999999991,24.5124897,0.4014001093878598,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,585.3743999999988,522.54,550.0785553198406,478.49,go_long,525.2580000000006,0,do_nothing,False,go_long,10750.745,go_short,576.5304110287216,go_short,535.4471428571431,go_long,523.0,1,479.2
150,BNB/USDT:USDT,2021-11-07 04:45:00+00:00,second_buy,short-exit-profit,647.82,656.59,645.5326366227996,639.8292664735765,647.47,0,655.0,52319.18,0,False,647.8259999999954,646.8985714285717,639.6143999999998,23.52380755,0.3994462240017796,0,go_long,go_long,go_long,go_long,go_short,go_short,1,383.96599999999853,380.6,381.95982785341414,375.39,go_long,380.2799999999943,0,go_long,False,go_long,17639.33,go_short,386.0057371823705,go_short,381.1328571428553,go_long,381.34,1,375.6
29,UNI/USDT:USDT,2021-05-24 18:30:00+00:00,second_buy,short-exit-profit,23.618,24.394,22.780375354727827,21.86923206774325,23.609,0,24.203,314467.0,0,False,23.390600000000074,23.040428571428595,21.85604000000012,19.76332684,0.4085731092513414,0,go_long,go_long,go_long,go_long,go_short,go_short,1,15.748800000000049,15.075,15.293961513709334,14.477,go_long,15.123400000000037,0,go_long,False,go_long,558015.0,go_short,15.64390621572187,go_short,15.284428571428569,go_long,15.105,1,14.48
263,NEO/USDT:USDT,2022-05-08 02:30:00+00:00,second_buy,short-exit-profit,15.853,15.931000000000001,16.09428335068053,16.25935483137154,15.784,1,15.855,26919.3,0,False,15.981000000000344,16.03814285714207,16.267280000000287,25.00842236,0.4090155933161376,1,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,10.409280000000292,9.607,10.021209295553554,9.305,do_nothing,9.719400000000343,1,go_long,False,do_nothing,113960.75,go_short,10.323470582753934,go_short,9.842571428570638,go_long,9.766,1,9.345
260,NEO/USDT:USDT,2021-09-06 09:30:00+00:00,second_buy,short-exit-profit,65.914,66.577,65.45862432409714,65.1147424477526,65.799,0,66.26,68203.36,0,False,65.51700000000014,65.43928571428528,65.09632000000039,24.10751555,0.3958536008768419,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,41.865400000000434,41.553,41.48719255183439,39.994,do_nothing,41.0896,0,go_long,False,do_nothing,49552.06,go_short,41.888298160768464,go_short,41.34457142857093,go_long,41.576,1,40.182
25,UNI/USDT:USDT,2021-03-23 17:15:00+00:00,second_buy,short-exit-profit,34.1933,37.0032,33.867932455438556,33.61023900715725,34.0148,0,35.8398,2660326.0,0,False,34.13179999999992,33.895614285714224,33.410884000000074,17.28017984,0.4826331987711237,0,go_long,go_long,go_long,go_long,go_short,go_short,1,29.072560000000117,26.214,27.079234304489194,22.436,go_long,25.560000000000063,1,go_long,False,go_long,861443.0,go_short,28.6619918239932,go_short,26.217000000000006,go_long,26.214,1,22.504
268,NEO/USDT:USDT,2023-02-20 14:45:00+00:00,second_buy,short-exit-profit,13.352,13.95,12.926783515673996,12.42873364109309,13.336,0,13.853,1883577.79,0,False,13.389800000000301,13.127714285713461,12.267480000000253,24.1947956,0.3955399603825725,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,8.940760000000306,8.694,8.843483565424734,8.528,do_nothing,8.76540000000021,0,go_long,False,do_nothing,242974.32,go_short,8.922915421566675,go_short,8.805285714284963,go_long,8.711,1,8.643
253,NEO/USDT:USDT,2021-04-17 07:30:00+00:00,second_buy,short-exit-profit,99.175,103.5,97.72737113829425,95.22597384080956,98.975,0,103.264,113810.57,0,False,99.01019999999976,98.52799999999998,95.38891999999996,30.73499991,0.5053677984938669,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,74.83856000000036,67.295,69.62714221850393,55.166,do_nothing,65.74020000000007,1,go_long,False,do_nothing,174396.88,go_short,73.6225010143257,go_short,67.67042857142813,go_long,67.295,1,55.726
255,NEO/USDT:USDT,2021-05-20 13:15:00+00:00,second_buy,short-exit-profit,66.95,70.271,65.07466853989577,63.377151351511586,66.941,0,68.715,95993.01,1,False,66.46740000000008,65.76771428571385,63.34396000000031,25.05852745,0.4105258714532154,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,45.68096000000035,42.149,43.930905781060765,40.214,do_nothing,43.14960000000008,0,go_long,False,do_nothing,105002.53,go_short,45.728342896163014,go_short,43.64614285714242,go_long,42.952,1,40.389
265,NEO/USDT:USDT,2022-06-01 01:00:00+00:00,second_buy,short-exit-profit,11.743,12.234,11.642877943868767,11.547528568227177,11.737,0,12.005,286709.12,0,False,11.7196000000004,11.682285714284944,11.465360000000294,25.56321819,0.41733430488086987,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,7.970240000000254,7.511,7.713257651705887,6.987,do_nothing,7.473200000000378,0,go_long,False,do_nothing,171738.2,go_short,7.894575709392015,go_short,7.580571428570648,go_long,7.58,1,7.026
257,NEO/USDT:USDT,2021-05-25 00:30:00+00:00,second_buy,short-exit-profit,55.845,59.053,53.928009583951706,52.70844969313326,55.366,0,58.089,136183.63,0,False,54.85980000000011,54.17142857142818,52.62756000000035,24.01666278,0.3942132933799601,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,36.498800000000344,35.739,36.316591338337965,35.322,do_nothing,36.2636,0,go_long,False,do_nothing,29262.51,go_short,36.68705832546391,go_short,36.3602857142853,go_long,35.755,1,35.489
242,MINA/USDT:USDT,2023-12-27 00:15:00+00:00,second_buy,short-exit-profit,1.3926,1.445,1.3787162324973048,1.3274111268271458,1.3805,0,1.4309,8059622.0,0,False,1.3985399999999972,1.4008714285714294,1.3182919999999978,23.78838239,0.39625175700215304,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,1.0313119999999873,1.0091,1.0244872758253012,0.9992000000000001,go_long,1.0159399999999823,0,do_nothing,False,go_long,1063866.0,go_short,1.0299848877320765,go_short,1.022014285714301,go_long,1.014,1,1.001
32,UNI/USDT:USDT,2021-08-07 09:15:00+00:00,second_buy,short-exit-profit,27.281,27.71,26.981343633551937,26.81200317384811,27.17,0,27.417,395696.0,1,False,27.140399999999964,27.03085714285732,26.80359999999999,23.10806192,0.4218557249984154,0,go_long,go_long,go_long,go_long,go_short,go_short,1,19.479720000000015,18.962,19.056291394849318,17.323,go_long,18.80699999999983,1,go_long,False,go_long,798232.0,go_short,19.43221567038735,go_short,18.92471428571434,go_long,19.117,1,17.863
262,NEO/USDT:USDT,2021-12-04 05:45:00+00:00,second_buy,short-exit-profit,24.488,26.407,29.874754893977084,31.793071100700217,24.365,1,25.795,266792.12,0,False,28.12560000000044,29.347999999999413,32.4246800000003,24.23572152,0.3968319098491024,1,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,16.302120000000286,15.975999999999999,16.137789414440626,15.842,do_nothing,16.051400000000342,0,go_long,False,do_nothing,38900.67,go_short,16.291703217881263,go_short,16.09199999999921,go_long,16.073,1,15.853
27,UNI/USDT:USDT,2021-05-20 13:15:00+00:00,second_buy,short-exit-profit,27.506,28.038,26.82565619042921,26.244346733189563,27.494,0,27.868,204393.0,0,False,27.305200000000063,27.094000000000012,26.305280000000106,21.94907215,0.394226713435606,0,go_long,go_long,go_long,go_long,go_short,go_short,0,19.204424000000134,17.245,18.03980238685867,16.668,go_long,17.30340000000008,0,go_long,False,go_long,415118.0,go_short,18.887369526523663,go_short,17.549000000000014,go_long,17.399,1,16.863
33,UNI/USDT:USDT,2021-12-04 05:15:00+00:00,second_buy,short-exit-profit,17.864,17.987,18.69670810333404,19.231236731840138,16.201,1,16.719,1045387.0,0,False,18.383199999999828,18.564000000000053,19.352960000000017,19.71406002,0.3943840320925278,1,go_long,go_long,go_long,go_long,go_short,go_short,1,10.699360000000022,10.425,10.56309071669582,10.199,go_long,10.457799999999914,0,go_long,False,go_long,453948.0,go_short,10.704827826084502,go_short,10.51071428571441,go_long,10.57,1,10.306
34,UNI/USDT:USDT,2022-01-24 09:15:00+00:00,second_buy,short-exit-profit,10.308,10.398,10.524461375665693,10.675729468596762,10.282,1,10.312,334200.0,0,False,10.407999999999912,10.452571428571554,10.681400000000021,20.74187873,0.4026498859957601,1,go_long,go_long,go_long,go_long,go_short,go_short,1,6.716320000000004,6.683,6.7054995197949,6.385,go_long,6.710799999999901,0,go_long,False,go_long,714264.0,go_short,6.75113606490343,go_short,6.727285714285811,go_long,6.709,0,6.401
243,MINA/USDT:USDT,2024-04-12 14:00:00+00:00,second_buy,short-exit-profit,1.0009,1.0084,1.0219507718521779,1.0283563775297004,1.0001,1,1.008,925393.0,0,False,1.0124399999999825,1.0175428571428726,1.0306199999999874,23.88441795,0.3952704142491862,1,go_long,do_nothing,go_long,go_long,go_short,go_short,1,0.6362159999999863,0.6238,0.6289100942637201,0.617,go_long,0.6242799999999756,0,do_nothing,False,go_long,940274.0,go_short,0.6359928602216158,go_short,0.6268571428571542,go_long,0.6252,1,0.6196
35,UNI/USDT:USDT,2022-05-09 17:00:00+00:00,second_buy,short-exit-profit,6.4030000000000005,6.501,6.671114978287992,6.731200060095769,6.319,1,6.482,690317.0,0,False,6.6325999999999015,6.681571428571525,6.708120000000004,24.00093138,0.4121413606494148,1,go_long,go_long,go_long,go_long,go_short,go_short,1,4.536680000000007,4.082,4.2266741079608225,3.76,go_long,4.115799999999902,0,go_long,False,go_long,1055359.0,go_short,4.454056907024676,go_short,4.144571428571526,go_long,4.134,1,3.803
273,NEO/USDT:USDT,2024-06-07 18:30:00+00:00,second_buy,short-exit-profit,12.504,13.884,14.339438354889891,14.68563645186382,12.37,1,13.421,1110899.48,0,False,14.006600000000423,14.248428571427675,14.844160000000294,24.13794364,0.3939139364214692,1,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,9.160240000000282,8.71,8.947336510293278,7.9030000000000005,do_nothing,8.818400000000407,0,go_long,False,do_nothing,517719.59,go_short,9.086357460981995,go_short,8.912999999999139,go_long,8.736,1,8.278
38,UNI/USDT:USDT,2022-05-30 21:30:00+00:00,second_buy,short-exit-profit,5.583,5.705,5.522955606542159,5.479718824583245,5.58,0,5.639,365114.0,0,False,5.566999999999914,5.532857142857226,5.478760000000003,22.30870583,0.3961510886440814,0,go_long,go_long,go_long,go_long,go_short,go_short,1,3.61836000000001,3.423,3.544813677014498,3.396,go_long,3.492599999999926,0,go_long,False,go_long,392049.0,go_short,3.5918613131075467,go_short,3.5397142857143673,go_long,3.463,1,3.404
244,MINA/USDT:USDT,2024-06-17 07:15:00+00:00,second_buy,short-exit-profit,0.6196,0.6217,0.6268316182231478,0.6344674631681628,0.6127,1,0.6154000000000001,1045860.0,1,False,0.6217799999999757,0.6242000000000114,0.6346159999999863,26.22488205,0.4310891911011133,1,go_long,do_nothing,go_long,go_long,go_short,go_short,1,0.3963679999999868,0.3785,0.3864128369389798,0.32430000000000003,go_long,0.38061999999997165,0,do_nothing,False,go_long,9091986.0,go_short,0.39241793773389205,go_short,0.3845142857142969,go_long,0.37970000000000004,1,0.3549
272,NEO/USDT:USDT,2024-04-11 07:15:00+00:00,second_buy,short-exit-profit,23.366,23.777,22.936393198914764,22.453355406870322,23.356,0,23.467,1100188.48,0,False,23.16740000000035,23.03014285714203,22.586600000000235,28.12388781,0.45965320739339594,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,14.915280000000294,14.564,14.506427146688054,12.397,do_nothing,14.285600000000423,0,go_long,False,do_nothing,1022684.2,go_short,14.786807368012926,go_short,14.46571428571339,go_long,14.596,1,12.49
261,NEO/USDT:USDT,2021-09-21 00:30:00+00:00,second_buy,short-exit-profit,40.206,40.501,41.202701390013715,41.72160940811895,38.506,1,39.638,150814.35,0,False,40.7116,40.96357142857092,41.73956000000044,26.29350867,0.43112854362286784,1,go_long,go_long,do_nothing,do_nothing,go_short,go_short,1,32.795600000000306,28.448,30.616528511063827,23.263,do_nothing,29.43140000000044,0,go_long,False,do_nothing,396793.37,go_short,32.272916788756234,go_short,30.20285714285655,go_long,28.727,1,24.571
180,MKR/USDT:USDT,2020-08-13 13:45:00+00:00,first_buy,stop_loss,793.86,794.26,776.2449386126162,767.5282051282051,774.39,0,774.65,1900.441,0,False,792.74,782.1342857142855,761.8916,-25.47168713,-0.4157794179063335,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,487.62519999999944,477.44,484.45407448604726,476.14,go_long,478.68000000000075,0,go_long,False,go_long,308.644,do_nothing,486.68799129332314,do_nothing,482.51142857142696,go_long,480.57,1,476.5
195,QTUM/USDT:USDT,2021-05-13 00:00:00+00:00,first_buy,stop_loss,21.456,21.721,22.315093847217216,22.83538046034233,19.124,1,19.98,545088.9,0,False,21.91639999999978,22.107000000000046,22.89615999999998,-23.76918455,-0.3961931309588732,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,1,15.057799999999988,13.782,14.367504433432254,13.353,go_long,13.656799999999759,0,go_short,False,go_long,228099.4,do_nothing,14.938042427624344,do_nothing,14.020285714285778,go_short,13.808,1,13.543
181,MKR/USDT:USDT,2021-04-22 06:15:00+00:00,first_buy,stop_loss,4719.99,4878.67,4486.458260183905,4360.683217555264,4635.6,0,4843.03,3709.332,0,False,4587.070000000002,4514.447142857131,4374.212400000004,-24.44031132,-0.4200800974600913,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,3981.2120000000064,3708.4,3775.2109220984316,3271.0,go_long,3613.6799999999885,1,go_long,False,go_long,1504.807,do_nothing,3940.892445522352,do_nothing,3673.9857142857104,go_long,3708.4,1,3288.1
193,QTUM/USDT:USDT,2020-03-12 10:45:00+00:00,first_buy,stop_loss,1.631,1.631,1.6371299830919146,1.6863546793379804,1.446,1,1.447,121404.0,0,False,1.6188000000000073,1.6372857142857176,1.6778400000000007,-24.13504219,-0.3939173288950524,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,0,1.2346400000000017,1.013,1.093347026160297,1.005,go_long,1.0212000000000077,0,go_short,False,go_long,24380.9,do_nothing,1.1932612790063863,do_nothing,1.02514285714286,go_short,1.022,1,1.005
183,MKR/USDT:USDT,2021-05-24 07:45:00+00:00,first_buy,stop_loss,3600.3,3604.9,3179.5284379035575,3040.26500790461,3425.1,0,3496.9,3823.607,0,False,3283.999999999989,3201.9142857142865,3041.9440000000077,-23.82414059,-0.3999485829713445,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,2225.9640000000036,2170.0,2196.5271496869514,2148.7,go_long,2183.479999999991,0,go_long,False,go_long,158.851,do_nothing,2226.527009408511,do_nothing,2190.714285714282,go_long,2177.6,1,2148.7
187,MKR/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,1231.4,1236.9,1221.4938636851348,1208.9981674502585,1214.7,1,1219.1,1787.691,1,False,1228.3200000000143,1226.1857142857048,1209.6240000000146,-24.12768934,-0.3956271769264793,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,813.9000000000149,781.8,792.1774065352959,748.7,go_long,777.7000000000119,1,go_long,False,go_long,1200.277,do_nothing,815.0915227511374,do_nothing,782.8571428571365,go_long,783.9,1,751.9
188,MKR/USDT:USDT,2022-06-24 12:45:00+00:00,first_buy,stop_loss,1050.7,1057.1,1012.4479812402343,997.6215732461102,1032.8,0,1036.2,944.574,0,False,1027.7200000000116,1020.5428571428508,990.6360000000151,-23.97354717,-0.39166864394395806,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,655.1800000000138,649.1,650.3197134282962,643.9,go_long,648.5600000000088,1,go_long,False,go_long,329.972,do_nothing,655.2500289289159,do_nothing,649.2999999999962,go_long,649.8,1,644.9
189,MKR/USDT:USDT,2022-10-04 10:30:00+00:00,first_buy,stop_loss,863.8,865.5,849.211650307823,840.4059671568654,857.2,0,860.8,2390.101,0,False,856.3400000000086,853.1857142857107,838.6960000000139,-22.91685599,-0.3745935982900287,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,534.7080000000117,532.9,533.5778690210392,529.2,go_long,533.5200000000048,0,go_long,False,go_long,246.951,do_nothing,535.505148733171,do_nothing,533.9142857142831,go_long,532.9,1,529.3
194,QTUM/USDT:USDT,2021-05-07 01:45:00+00:00,first_buy,stop_loss,31.416,32.995,28.109939453277136,26.07842913736,30.85,0,32.526,1762251.7,0,False,29.98959999999987,29.478571428571485,25.362639999999963,-23.54602816,-0.4018962571306033,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,1,23.02643999999998,22.033,22.739656364893072,20.967,go_long,22.40859999999978,0,go_short,False,go_long,455295.5,do_nothing,23.063810897169713,do_nothing,22.494000000000046,go_short,22.308,1,21.479
190,MKR/USDT:USDT,2024-03-17 09:15:00+00:00,first_buy,stop_loss,3105.8,3126.5,3001.822889970149,2971.458473409926,3073.6,0,3095.0,1635.169,1,False,3042.579999999999,3002.399999999976,2982.864,-26.44145148,-0.4491826034624584,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,2176.463999999996,2103.9,2147.3616212102197,2036.5,go_long,2127.1000000000117,0,go_long,False,go_long,1994.09,do_nothing,2169.7483790261435,do_nothing,2141.5999999999763,go_long,2122.6,1,2060.4
