,pair,open_date,enter_reason,exit_reason,sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-07 (exit),sma-05 (exit),sma-25 (exit)
1571,BNB/USDT:USDT,2021-07-24 03:00:00+00:00,first_buy,long-ml-take-profit,299.03799999999893,298.5328571428564,295.1043999999996,7.5378207,0.1257269577852608,334.44714285714133,335.2619999999992,331.16759999999937
1572,BNB/USDT:USDT,2021-07-31 23:45:00+00:00,first_buy,long-ml-take-profit,336.8639999999992,336.69999999999845,333.2911999999994,7.72288187,0.1276225613831688,373.69142857142606,375.0099999999993,372.1187999999994
1573,BNB/USDT:USDT,2021-08-11 06:15:00+00:00,first_buy,long-ml-take-profit,384.6839999999994,383.33714285714035,380.19439999999946,7.70165803,0.1321884745326232,434.91857142856907,436.5979999999995,430.3299999999994
1574,BNB/USDT:USDT,2021-08-20 16:15:00+00:00,first_buy,long-ml-take-profit,448.4859999999996,448.1471428571404,436.2563999999995,7.87947801,0.1336279180129391,506.1814285714268,507.34399999999914,502.99839999999955
1576,BNB/USDT:USDT,2021-12-04 05:15:00+00:00,first_buy,long-ml-take-profit,559.1739999999954,563.7585714285694,580.6811999999985,7.32873403,0.1257762888273558,587.5242857142841,590.0519999999957,580.5987999999984
1577,BNB/USDT:USDT,2022-02-26 00:30:00+00:00,first_buy,long-ml-take-profit,374.7639999999944,374.65428571428356,369.05959999999834,7.5216988,0.1251963474252342,418.2699999999974,418.7639999999935,414.6883999999981
1578,BNB/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,long-ml-take-profit,303.15399999999397,304.8971428571404,306.6751999999981,7.76865363,0.12659849301933238,323.3528571428534,324.0279999999932,320.83439999999814
1579,BNB/USDT:USDT,2022-07-19 12:45:00+00:00,first_buy,long-ml-take-profit,260.9199999999936,261.259999999997,259.93839999999835,8.11927051,0.13465410546091855,292.90285714285363,293.62999999999204,288.4231999999984
1584,ETH/USDT:USDT,2019-12-21 21:00:00+00:00,first_buy,long-ml-take-profit,127.04199999999996,126.98571428571418,127.11319999999996,7.6692406,0.1250620940968333,142.57428571428565,142.8659999999996,141.7404
1585,ETH/USDT:USDT,2020-01-06 23:30:00+00:00,first_buy,long-ml-take-profit,143.0919999999996,142.76428571428565,141.826,8.71453877,0.1421782952169124,158.31999999999974,159.98399999999967,155.0435999999998
