,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,mean-grad-hist (exit),long-small-rl (exit),short_kdj (exit),long-large-rl (exit),high (exit),short-small-rl (exit),open (exit),sma-compare (exit),volume (exit),long-bid-rl (exit),close (exit),long_jcrosk (exit),sma-07 (exit),sma-05 (exit),short-large-rl (exit),low (exit),ema-26 (exit),sma-25 (exit),short-bid-rl (exit),ema-12 (exit)
1095,CAKE/USDT:USDT,2023-10-09 18:00:00+00:00,second_buy,roi,1.152,1.152,1.1500735950869756,1.153847399845918,1.152,0,1.152,176.0,0,False,1.1464000000000705,1.1470000000002434,1.1531599999997453,0.10396936,0.010221716963289997,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-10-10 00:00:00+00:00,1,go_short,False,go_short,1.143,go_short,1.143,1,0.0,go_short,1.143,0,1.147571428571673,1.14620000000007,go_short,1.143,1.1479059364634003,1.1508799999997459,go_short,1.1500720699089784
1082,CAKE/USDT:USDT,2023-09-01 10:45:00+00:00,second_buy,roi,1.235,1.235,1.2363192044309488,1.2401901997634848,1.235,0,1.235,591.0,0,False,1.2350000000000703,1.2350000000002321,1.2418799999997487,0.02179396,0.0021542189963242595,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-09-01 16:45:00+00:00,0,go_short,False,go_short,1.23,go_short,1.23,0,0.0,go_short,1.23,0,1.229428571428803,1.2300000000000697,go_short,1.23,1.2311583069245866,1.2336399999997492,go_short,1.233516560893641
1066,CAKE/USDT:USDT,2023-08-18 22:45:00+00:00,second_buy,roi,1.319,1.319,1.3156369993758064,1.3168013425112466,1.319,0,1.319,1000.0,0,False,1.3158000000000671,1.315571428571662,1.3154399999997448,0.03420532,0.0034156218386696023,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-08-19 05:00:00+00:00,0,go_short,False,go_short,1.312,go_short,1.312,0,0.0,go_short,1.312,0,1.3071428571430928,1.3072000000000676,go_short,1.312,1.3099514792200393,1.313799999999743,go_short,1.3123206458025614
1065,CAKE/USDT:USDT,2023-08-18 15:45:00+00:00,second_buy,roi,1.318,1.321,1.3225104262877794,1.325708930892508,1.318,0,1.321,2172.0,0,False,1.319800000000067,1.320571428571663,1.3272799999997453,0.0189772,0.00189356022689356,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-08-18 21:45:00+00:00,0,go_short,False,go_short,1.315,go_short,1.315,0,0.0,go_short,1.315,0,1.3141428571430906,1.315000000000067,go_short,1.315,1.3150421650961277,1.3164399999997451,go_short,1.3170475987597297
1064,CAKE/USDT:USDT,2023-08-18 02:45:00+00:00,second_buy,roi,1.322,1.322,1.3379043679787517,1.3467503144237054,1.318,1,1.318,524.0,0,False,1.332800000000067,1.33571428571452,1.344119999999746,0.00101688,0.0001013115990423101,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-08-18 15:30:00+00:00,1,go_short,False,go_short,1.317,go_short,1.317,1,0.0,go_short,1.317,0,1.3210000000002344,1.319800000000067,go_short,1.317,1.322785049249194,1.3277599999997454,go_short,1.3260856453639087
1035,CAKE/USDT:USDT,2022-06-21 07:00:00+00:00,second_buy,roi,3.107,3.13,3.070495694080328,3.0392536876568355,3.107,1,3.13,2010.0,0,False,3.1028000000000895,3.091857142857374,3.0280799999997456,0.0,0.0,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-12-29 08:15:00+00:00,0,go_short,False,go_short,3.111,go_short,3.111,1,0.0,go_short,3.111,0,3.1110000000002436,3.1110000000001166,go_short,3.111,3.114444545397654,3.1196399999997557,go_short,3.121598463041408
1036,CAKE/USDT:USDT,2022-12-29 08:30:00+00:00,second_buy,roi,3.111,3.117,3.1126838461057074,3.1202207991124147,3.103,1,3.103,1752.0,0,False,3.1094000000001163,3.1098571428573867,3.1178799999997553,1.2220014,0.1271635799512048,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-04-26 05:30:00+00:00,1,go_short,False,go_short,2.7030000000000003,go_short,2.7030000000000003,0,0.0,go_short,2.7030000000000003,0,2.7042857142859456,2.7048000000000827,go_short,2.7030000000000003,2.704271365915229,2.708599999999751,go_short,2.707716154180967
1037,CAKE/USDT:USDT,2023-04-26 06:00:00+00:00,second_buy,roi,2.7119999999999997,2.714,2.705448729442265,2.7077840828026125,2.7119999999999997,0,2.713,12203.0,0,False,2.7050000000000827,2.705714285714517,2.703479999999751,0.2428643,0.02419171749068656,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-04-27 00:15:00+00:00,0,go_short,False,go_short,2.614,go_short,2.614,0,0.0,go_short,2.614,1,2.610000000000233,2.6128000000000853,go_short,2.614,2.614213148770566,2.629839999999751,go_short,2.6331511499564138
1038,CAKE/USDT:USDT,2023-04-27 00:30:00+00:00,second_buy,roi,2.616,2.645,2.6181803566520174,2.6336584721818648,2.614,0,2.64,3642.0,0,False,2.6188000000000855,2.615285714285947,2.626519999999751,0.1663374,0.016609862326314184,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-04-27 09:45:00+00:00,1,go_short,False,go_short,2.588,go_short,2.588,1,0.0,go_short,2.588,0,2.6035714285716622,2.5994000000000836,go_short,2.588,2.606301359698159,2.6197999999997506,go_short,2.6153507274976
1039,CAKE/USDT:USDT,2023-04-27 10:00:00+00:00,second_buy,roi,2.589,2.589,2.603639612052288,2.6133988217570367,2.589,1,2.589,436.0,0,False,2.5942000000000838,2.5997142857145192,2.6179999999997507,0.1750164,0.017364097766107818,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-01 20:45:00+00:00,0,go_short,False,go_short,2.533,go_short,2.533,1,0.0,go_short,2.533,1,2.540571428571664,2.536000000000082,go_short,2.533,2.5516765303747877,2.5722799999997483,go_short,2.5694230201215738
1040,CAKE/USDT:USDT,2023-05-01 21:00:00+00:00,second_buy,roi,2.537,2.537,2.5486493718555896,2.5666509445570127,2.532,0,2.532,5833.0,0,False,2.535400000000082,2.5371428571430923,2.5691199999997485,0.01578,0.001559616488526441,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-02 04:15:00+00:00,0,go_short,False,go_short,2.523,go_short,2.523,1,0.0,go_short,2.523,0,2.5191428571430934,2.5176000000000816,go_short,2.523,2.522504434647311,2.5315599999997476,go_short,2.5310876539852005
1041,CAKE/USDT:USDT,2023-05-02 04:30:00+00:00,second_buy,roi,2.523,2.523,2.5225806754708016,2.5304885685048153,2.523,0,2.523,250.0,0,False,2.5172000000000816,2.5194285714288074,2.5306799999997476,0.0,0.0,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-02 10:45:00+00:00,1,go_short,False,go_short,2.516,go_short,2.516,0,0.0,go_short,2.516,0,2.5170000000002366,2.5180000000000815,go_short,2.516,2.5162882037224485,2.514799999999747,go_short,2.517695564354339
1042,CAKE/USDT:USDT,2023-05-02 11:00:00+00:00,second_buy,roi,2.519,2.519,2.5150130954574563,2.516977374402166,2.508,1,2.508,2261.0,0,False,2.5158000000000817,2.5164285714288077,2.5142399999997473,0.0,0.0,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-04 23:00:00+00:00,1,go_short,False,go_short,2.517,go_short,2.517,1,0.0,go_short,2.517,1,2.521285714285945,2.518600000000081,go_short,2.517,2.522591591221314,2.5259599999997473,go_short,2.526566018371482
1043,CAKE/USDT:USDT,2023-05-04 23:15:00+00:00,second_buy,roi,2.517,2.517,2.5211159618026504,2.5255611281217427,2.502,1,2.513,1789.0,0,False,2.517800000000081,2.518857142857373,2.525319999999747,0.0,0.0,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-05 12:30:00+00:00,0,go_short,False,go_short,2.517,go_short,2.517,1,0.0,go_short,2.517,0,2.5162857142859445,2.514400000000083,go_short,2.517,2.5174322655255303,2.5183999999997484,go_short,2.5198256722422903
1044,CAKE/USDT:USDT,2023-05-05 12:45:00+00:00,second_buy,roi,2.5140000000000002,2.52,2.5165965323677564,2.5192459928169355,2.484,1,2.512,51075.0,0,False,2.5142000000000833,2.51500000000023,2.517599999999748,0.120044,0.011959013153280669,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-05 20:45:00+00:00,1,go_short,False,go_short,2.477,go_short,2.477,1,0.0,go_short,2.477,0,2.485714285714517,2.4852000000000833,go_short,2.477,2.4895515481337873,2.5009199999997467,go_short,2.497847701507662
1045,CAKE/USDT:USDT,2023-05-05 21:15:00+00:00,second_buy,roi,2.477,2.496,2.4889096883088064,2.49628095122399,2.477,0,2.496,142.0,0,False,2.4816000000000837,2.4855714285716597,2.4992399999997468,0.1889731,0.01860368432949078,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-06 01:45:00+00:00,0,go_short,False,go_short,2.431,go_short,2.431,0,0.0,go_short,2.431,1,2.4278571428573734,2.4332000000000837,go_short,2.431,2.441002916496677,2.4627599999997463,go_short,2.4583630261054843
1046,CAKE/USDT:USDT,2023-05-06 02:00:00+00:00,second_buy,roi,2.429,2.429,2.437464006266419,2.455373172319893,2.418,0,2.418,3514.0,0,False,2.429800000000084,2.4287142857145163,2.4598399999997462,1.2913656,0.12707505193054328,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-07 19:30:00+00:00,1,go_short,False,go_short,2.102,go_short,2.102,1,0.0,go_short,2.102,0,2.1090000000002305,2.1072000000000837,go_short,2.102,2.108749014101522,2.1130799999997465,go_short,2.112440273199829
1047,CAKE/USDT:USDT,2023-05-07 19:45:00+00:00,second_buy,roi,2.109,2.11,2.1089414734705185,2.1122595122220638,2.109,0,2.11,1131.0,0,False,2.106000000000084,2.1088571428573735,2.1126799999997465,0.7965888,0.0788429625638928,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-08 04:30:00+00:00,0,go_short,False,go_short,1.953,go_short,1.953,1,0.0,go_short,1.953,0,1.9484285714288017,1.9462000000000832,go_short,1.953,1.9583245156783016,1.9955199999997473,go_short,1.9916652051633503
1048,CAKE/USDT:USDT,2023-05-08 04:45:00+00:00,second_buy,roi,1.937,1.937,1.953197667112409,1.986727041817917,1.925,1,1.925,50600.0,1,False,1.9440000000000832,1.944571428571659,1.988799999999747,0.45321847,0.0445361692951664,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-08 23:30:00+00:00,0,go_short,False,go_short,1.831,go_short,1.831,1,0.0,go_short,1.831,0,1.8432857142859458,1.835000000000083,go_short,1.831,1.8553395049060544,1.8821199999997464,go_short,1.87781687157069
1049,CAKE/USDT:USDT,2023-05-08 23:45:00+00:00,second_buy,roi,1.832,1.833,1.8519026579974307,1.8744971033061943,1.8170000000000002,0,1.833,12554.0,0,False,1.831200000000083,1.8391428571430886,1.8779599999997465,0.21574084,0.021409417745295607,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-12 07:45:00+00:00,0,go_short,False,go_short,1.795,go_short,1.795,0,0.0,go_short,1.795,0,1.7844285714288035,1.7892000000000816,go_short,1.795,1.7988854426015048,1.8220399999997472,go_short,1.815782872481742
1050,CAKE/USDT:USDT,2023-05-12 08:00:00+00:00,second_buy,roi,1.7930000000000001,1.7930000000000001,1.797826143739735,1.8140211782238351,1.79,0,1.792,20786.0,0,False,1.7906000000000817,1.786857142857375,1.8195599999997472,0.037996,0.003790062383812384,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-12 16:30:00+00:00,0,go_short,False,go_short,1.782,go_short,1.782,1,0.0,go_short,1.782,0,1.7852857142859464,1.7814000000000825,go_short,1.782,1.7891947331673583,1.7961599999997457,go_short,1.7943212263852917
1051,CAKE/USDT:USDT,2023-05-12 17:00:00+00:00,second_buy,roi,1.791,1.791,1.7885358740429016,1.7932301323605038,1.791,0,1.791,107.0,0,False,1.7834000000000827,1.782857142857375,1.7959599999997453,0.01453256,0.001450417474984756,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-22 02:30:00+00:00,1,go_short,False,go_short,1.79,go_short,1.79,1,0.0,go_short,1.79,0,1.7955714285716613,1.7936000000000756,go_short,1.79,1.798175751629575,1.8046399999997464,go_short,1.8042169386315994
1052,CAKE/USDT:USDT,2023-05-22 03:45:00+00:00,second_buy,roi,1.795,1.802,1.7953924447153453,1.8005646984348154,1.7930000000000001,0,1.802,273.0,0,False,1.792400000000076,1.7917142857145183,1.8009199999997463,0.5251176,0.05243847199154462,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-24 11:15:00+00:00,0,go_short,False,go_short,1.69,go_short,1.69,0,0.0,go_short,1.69,0,1.689285714285947,1.6896000000000768,go_short,1.69,1.693489062908917,1.710759999999746,go_short,1.7122946565663493
1053,CAKE/USDT:USDT,2023-05-24 11:30:00+00:00,second_buy,roi,1.6920000000000002,1.694,1.6926445916921606,1.7104950523762494,1.6880000000000002,0,1.6880000000000002,20027.0,0,False,1.6898000000000768,1.6891428571430898,1.7071999999997463,0.2509794,0.024776196314657852,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-24 23:00:00+00:00,1,go_short,False,go_short,1.639,go_short,1.639,0,0.0,go_short,1.639,0,1.6440000000002326,1.6426000000000767,go_short,1.639,1.6433246614253585,1.6432399999997473,go_short,1.6469720782276835
1054,CAKE/USDT:USDT,2023-05-24 23:15:00+00:00,second_buy,roi,1.645,1.645,1.643428559667611,1.6467519242848923,1.6440000000000001,1,1.6440000000000001,630.0,0,False,1.6428000000000764,1.643285714285947,1.6431999999997473,0.64564692,0.06340683749442873,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-25 10:30:00+00:00,1,go_short,False,go_short,1.537,go_short,1.537,0,0.0,go_short,1.537,0,1.5337142857145172,1.535000000000076,go_short,1.537,1.5329132941185513,1.5286799999997467,go_short,1.539203799911768
1055,CAKE/USDT:USDT,2023-05-25 11:00:00+00:00,second_buy,roi,1.5390000000000001,1.54,1.5345355537771876,1.5391116254387587,1.5390000000000001,0,1.54,560.0,0,False,1.5370000000000759,1.5360000000002318,1.5301999999997467,0.12138258,0.011907962296060616,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-26 09:45:00+00:00,1,go_short,False,go_short,1.521,go_short,1.521,0,0.0,go_short,1.521,1,1.5204285714288024,1.5206000000000766,go_short,1.521,1.5190522492270153,1.5142799999997467,go_short,1.5183383699585182
1056,CAKE/USDT:USDT,2023-05-26 10:00:00+00:00,second_buy,roi,1.524,1.525,1.5198134416536284,1.518757749961591,1.524,1,1.524,5519.0,0,False,1.5222000000000766,1.5205714285716598,1.5149199999997467,0.69572184,0.06919207732322487,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-10 10:00:00+00:00,1,go_short,False,go_short,1.427,go_short,1.427,0,0.0,go_short,1.427,0,1.4297142857145222,1.429400000000071,go_short,1.427,1.4271337731594558,1.4281199999997443,go_short,1.4426224809310704
1057,CAKE/USDT:USDT,2023-06-10 10:15:00+00:00,second_buy,roi,1.423,1.424,1.425574731134924,1.4407245193806206,1.417,1,1.417,13514.0,0,False,1.425800000000071,1.4282857142859506,1.4246399999997446,0.05905567,0.005875812297830646,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-10 16:45:00+00:00,0,go_short,False,go_short,1.4060000000000001,go_short,1.4060000000000001,1,0.0,go_short,1.4060000000000001,0,1.406714285714523,1.4066000000000716,go_short,1.4060000000000001,1.40885553499414,1.4152399999997443,go_short,1.4155168766731137
1058,CAKE/USDT:USDT,2023-06-10 17:15:00+00:00,second_buy,roi,1.395,1.418,1.409890649315331,1.4150480767087736,1.383,0,1.418,8399.0,0,False,1.4084000000000716,1.4081428571430943,1.4142399999997444,0.03072525,0.003070043821284076,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-11 04:15:00+00:00,1,go_short,False,go_short,1.4100000000000001,go_short,1.4100000000000001,1,0.0,go_short,1.4100000000000001,0,1.4108571428573793,1.4108000000000727,go_short,1.4100000000000001,1.412600895978263,1.417279999999746,go_short,1.4145957770732591
1059,CAKE/USDT:USDT,2023-06-11 04:30:00+00:00,second_buy,roi,1.404,1.404,1.4106622965969917,1.4135146084011658,1.4,1,1.4,10142.0,0,False,1.4080000000000727,1.409428571428808,1.4165999999997458,0.00102024,0.0001011710712138672,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-11 14:30:00+00:00,1,go_short,False,go_short,1.4020000000000001,go_short,1.4020000000000001,1,0.0,go_short,1.4020000000000001,0,1.4052857142859507,1.403800000000072,go_short,1.4020000000000001,1.4064447977550394,1.4098799999997453,go_short,1.409130370742273
1060,CAKE/USDT:USDT,2023-06-11 14:45:00+00:00,second_buy,roi,1.403,1.403,1.4056071365619565,1.4085281210576603,1.397,1,1.401,14235.0,0,False,1.402200000000072,1.4041428571430934,1.4091199999997455,0.01068912,0.0010614900614900615,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-12 00:00:00+00:00,0,go_short,False,go_short,1.396,go_short,1.396,1,0.0,go_short,1.396,1,1.3998571428573787,1.3982000000000723,go_short,1.396,1.4032146939372958,1.4095999999997457,go_short,1.4064810340101828
1061,CAKE/USDT:USDT,2023-06-12 00:45:00+00:00,second_buy,roi,1.395,1.395,1.4002170039283297,1.4042461086424378,1.395,0,1.395,1086.0,0,False,1.3958000000000719,1.3971428571430933,1.4075999999997462,0.3330792,0.033219015285012414,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-12 05:15:00+00:00,0,go_short,False,go_short,1.35,go_short,1.35,0,0.0,go_short,1.35,0,1.3471428571430935,1.347200000000072,go_short,1.35,1.3543069656949593,1.3733999999997466,go_short,1.368884361878191
