,pair,open_date,enter_reason,exit_reason,sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),sma-25 (exit),sma-07 (exit),sma-compare (exit),sma-05 (exit)
1334,DYDX/USDT:USDT,2022-06-16 14:00:00+00:00,first_buy,long-exit-profit,1.1612000000000005,1.1664285714286957,1.1773599999999371,1.8121992,0.029517850570482142,1,1.162199999999937,1.1484285714286957,0,1.1538000000000004
1335,DYDX/USDT:USDT,2022-06-16 22:30:00+00:00,first_buy,long-exit-profit,1.1466,1.1494285714286956,1.1562399999999373,1.49473648,0.02436357051335025,1,1.140119999999937,1.1381428571429815,0,1.1470000000000007
1336,DYDX/USDT:USDT,2022-06-18 02:00:00+00:00,first_buy,long-exit-profit,1.1573999999999998,1.1641428571429817,1.1638799999999372,1.49986825,0.02444949000184191,0,1.0795599999999366,1.1228571428572673,0,1.1401999999999988
1330,DYDX/USDT:USDT,2022-05-22 09:45:00+00:00,first_buy,long-exit-profit,2.2284000000000015,2.2302857142858414,2.221319999999935,1.39069129,0.02268085211857414,0,2.161239999999936,2.2198571428572706,0,2.2342000000000017
1708,1000SHIB/USDT:USDT,2023-07-14 16:15:00+00:00,first_buy,long-exit-profit,0.008277400000000075,0.008204142857142986,0.008040440000000055,1.42761376,0.02324707313551164,0,0.008316400000000055,0.008383142857142988,0,0.008399400000000078
1710,1000SHIB/USDT:USDT,2023-07-30 20:00:00+00:00,first_buy,long-exit-profit,0.008360200000000081,0.008378571428571544,0.008409200000000056,1.36061038,0.022155695623083477,1,0.008375160000000055,0.008403000000000119,0,0.00840980000000008
1143,LDO/USDT:USDT,2023-02-08 16:15:00+00:00,first_buy,long-exit-profit,2.425959999999999,2.4438999999999984,2.517696000000003,1.3168275,0.02206586971966265,1,2.5021200000000032,2.4162999999999983,1,2.4033199999999995
2601,BAKE/USDT:USDT,2021-11-10 13:15:00+00:00,first_buy,long-exit-profit,2.2610999999999644,2.257828571428585,2.2016280000000052,1.3419729,0.021859144597423268,0,2.225316000000005,2.2807285714285848,0,2.3001599999999645
2604,BAKE/USDT:USDT,2021-12-29 13:30:00+00:00,first_buy,long-exit-profit,1.0708599999999797,1.075485714285738,1.091320000000003,1.5078096,0.024947015601221208,1,1.087728000000003,1.0751428571428805,0,1.07847999999998
2605,BAKE/USDT:USDT,2021-12-29 20:00:00+00:00,first_buy,long-exit-profit,1.07551999999998,1.0771285714285947,1.0820000000000032,1.89295149,0.03097712302931233,1,1.068732000000003,1.0791285714285945,0,1.0831999999999804
2606,BAKE/USDT:USDT,2021-12-31 20:45:00+00:00,first_buy,long-exit-profit,1.049219999999981,1.0514000000000236,1.0733480000000026,1.3503676,0.02223183049028967,1,1.0603440000000022,1.066371428571452,0,1.0667199999999812
2607,BAKE/USDT:USDT,2022-01-02 16:45:00+00:00,first_buy,long-exit-profit,1.1326199999999798,1.1321000000000228,1.1197200000000023,1.67220051,0.02723696105893676,0,1.1461600000000023,1.1475857142857373,0,1.1486999999999792
2608,BAKE/USDT:USDT,2022-01-03 11:30:00+00:00,first_buy,long-exit-profit,1.1647799999999795,1.1598714285714513,1.1496560000000022,2.31667851,0.03824940082922604,0,1.1608800000000026,1.1720714285714504,0,1.1750799999999804
2610,BAKE/USDT:USDT,2022-01-21 21:45:00+00:00,first_buy,long-exit-profit,0.7450199999999813,0.743700000000023,0.7585360000000023,1.27171919,0.020864105086066734,0,0.7294200000000035,0.7382571428571681,0,0.7402799999999831
2611,BAKE/USDT:USDT,2022-02-07 07:30:00+00:00,first_buy,long-exit-profit,0.7461599999999832,0.7460428571428824,0.7391360000000037,1.41332744,0.02304092333172632,0,0.7543760000000037,0.7615571428571685,0,0.7624999999999834
2612,BAKE/USDT:USDT,2022-02-07 19:30:00+00:00,first_buy,long-exit-profit,0.7634799999999833,0.7643714285714539,0.7595120000000037,1.32581134,0.021593955477156205,0,0.7675040000000035,0.7736714285714542,0,0.7753999999999833
2613,BAKE/USDT:USDT,2022-02-09 14:30:00+00:00,first_buy,long-exit-profit,0.7497199999999831,0.7493857142857393,0.7379240000000045,1.43781549,0.023587490613295348,0,0.7532440000000044,0.7642428571428818,0,0.7654999999999833
2614,BAKE/USDT:USDT,2022-02-10 13:45:00+00:00,first_buy,long-exit-profit,0.7600599999999833,0.7630000000000248,0.7669040000000038,1.51558903,0.02482562184030004,1,0.7561200000000038,0.7462428571428822,0,0.7483399999999836
2615,BAKE/USDT:USDT,2022-02-10 19:00:00+00:00,first_buy,long-exit-profit,0.7501999999999833,0.7525571428571677,0.748112000000004,1.7429021,0.02839485154927526,0,0.7509760000000043,0.7639142857143109,0,0.7642399999999834
2616,BAKE/USDT:USDT,2022-02-11 20:00:00+00:00,first_buy,long-exit-profit,0.7322799999999836,0.7382571428571681,0.7563040000000045,1.31780023,0.021566568805063763,1,0.7317320000000048,0.735900000000025,0,0.7372999999999831
2617,BAKE/USDT:USDT,2022-02-16 04:30:00+00:00,first_buy,long-exit-profit,0.7447399999999832,0.7452714285714537,0.7454560000000048,1.2457719,0.02034229506756979,1,0.7456200000000048,0.7476857142857395,0,0.749339999999983
2619,BAKE/USDT:USDT,2022-03-21 11:00:00+00:00,first_buy,long-exit-profit,0.583399999999983,0.5816285714285959,0.574176000000006,1.43440247,0.023472832861019206,0,0.5905760000000061,0.5920571428571674,0,0.5928199999999836
2620,BAKE/USDT:USDT,2022-03-22 08:00:00+00:00,first_buy,long-exit-profit,0.6113399999999836,0.6104857142857386,0.609952000000006,1.36563677,0.02228475167433024,0,0.6191880000000061,0.6240428571428821,0,0.6250999999999834
2621,BAKE/USDT:USDT,2022-03-24 12:00:00+00:00,first_buy,long-exit-profit,0.6275799999999835,0.6276571428571672,0.627180000000006,1.99205465,0.03275244212410938,0,0.6348720000000059,0.6395285714285958,0,0.6406599999999838
2636,BAKE/USDT:USDT,2022-04-20 12:30:00+00:00,first_buy,long-exit-profit,0.8455399999999861,0.8482571428571654,0.8327280000000055,1.21940793,0.02010851194206317,0,0.8232240000000057,0.8379714285714508,0,0.8427999999999862
2635,BAKE/USDT:USDT,2022-04-17 17:15:00+00:00,first_buy,long-exit-profit,0.8226599999999864,0.8241285714285951,0.8252640000000055,1.81654976,0.029913937891493388,1,0.8184440000000055,0.8253142857143081,0,0.829979999999986
2634,BAKE/USDT:USDT,2022-04-12 13:30:00+00:00,first_buy,long-exit-profit,0.8491399999999864,0.8484714285714521,0.8409120000000052,1.35609812,0.022120715060992512,0,0.8409640000000054,0.8570428571428809,0,0.8608599999999861
2633,BAKE/USDT:USDT,2022-04-11 10:00:00+00:00,first_buy,long-exit-profit,0.8532399999999862,0.858157142857166,0.8696120000000049,1.45665237,0.023850608441269447,1,0.8291920000000051,0.8346142857143091,0,0.8367999999999863
2631,BAKE/USDT:USDT,2022-04-01 16:15:00+00:00,first_buy,long-exit-profit,1.3923199999999856,1.3898142857143116,1.3643240000000048,1.99220161,0.03317135097397406,0,1.3630880000000056,1.3971285714285973,0,1.4057799999999863
2630,BAKE/USDT:USDT,2022-03-31 23:30:00+00:00,first_buy,long-exit-profit,1.4135799999999858,1.3816285714285974,1.308380000000006,3.735572,0.061904322205563,0,1.3220560000000063,1.4262428571428831,0,1.4642799999999858
2600,BAKE/USDT:USDT,2021-11-05 08:15:00+00:00,first_buy,long-exit-profit,2.205499999999966,2.1941428571428694,2.1499800000000078,1.82755796,0.03068184225224018,0,2.183788000000005,2.238042857142871,0,2.243959999999965
2629,BAKE/USDT:USDT,2022-03-31 12:30:00+00:00,first_buy,long-exit-profit,1.199299999999986,1.1827142857143111,1.0360000000000058,2.05528731,0.033689951200657584,0,1.173424000000006,1.1991000000000256,0,1.2246799999999858
2627,BAKE/USDT:USDT,2022-03-31 08:15:00+00:00,first_buy,long-exit-profit,0.9174399999999858,0.9004857142857396,0.8646320000000058,3.607346,0.0594080898659803,0,0.8780520000000058,0.9425857142857398,0,0.9732199999999857
2626,BAKE/USDT:USDT,2022-03-30 17:00:00+00:00,first_buy,long-exit-profit,0.8634999999999862,0.8640857142857395,0.8441600000000061,1.30558232,0.02151067127285091,0,0.8464840000000063,0.8550714285714542,0,0.857779999999986
2625,BAKE/USDT:USDT,2022-03-28 00:15:00+00:00,first_buy,long-exit-profit,0.6866599999999853,0.6867285714285963,0.6761000000000058,1.35670523,0.022221874125821713,0,0.6885640000000061,0.6942857142857394,0,0.6962599999999852
2624,BAKE/USDT:USDT,2022-03-27 19:45:00+00:00,first_buy,long-exit-profit,0.6621799999999849,0.6622285714285964,0.6574880000000057,1.4588072,0.02388894471536607,0,0.6618040000000056,0.6679857142857392,0,0.6694199999999852
2623,BAKE/USDT:USDT,2022-03-27 00:30:00+00:00,first_buy,long-exit-profit,0.6419399999999846,0.6402428571428819,0.6351920000000058,1.31372143,0.0214083864865631,0,0.650272000000006,0.653885714285739,0,0.6548999999999847
2622,BAKE/USDT:USDT,2022-03-26 08:45:00+00:00,first_buy,long-exit-profit,0.6275599999999841,0.626842857142882,0.6245760000000061,1.2419398,0.0203738648939202,0,0.6341360000000059,0.6377428571428819,0,0.6387399999999845
2628,BAKE/USDT:USDT,2022-03-31 10:45:00+00:00,first_buy,long-exit-profit,1.075159999999986,1.0597571428571684,0.945592000000006,1.349327,0.021989941581848894,0,0.9820720000000059,1.1137428571428827,0,1.1397799999999862
2599,BAKE/USDT:USDT,2021-11-03 12:45:00+00:00,first_buy,long-exit-profit,2.153359999999965,2.156985714285727,2.191220000000007,1.75966057,0.029617057325702342,1,2.126476000000008,2.1658571428571554,0,2.1713999999999656
2598,BAKE/USDT:USDT,2021-10-21 11:30:00+00:00,first_buy,long-exit-profit,2.1812799999999712,2.179014285714297,2.138924000000008,1.29196375,0.021121456668331668,0,2.1039840000000076,2.1789285714285835,0,2.2105399999999658
2597,BAKE/USDT:USDT,2021-10-19 08:15:00+00:00,first_buy,long-exit-profit,2.033079999999972,2.0338714285714405,2.0447040000000083,2.11496055,0.03479485042401895,1,2.0418440000000073,2.0639857142857267,0,2.0680799999999726
2576,BAKE/USDT:USDT,2021-08-15 04:00:00+00:00,first_buy,long-exit-profit,2.713059999999969,2.7296714285714296,2.700276000000003,1.41233951,0.023022976517636583,0,2.6556920000000037,2.6882857142857155,0,2.6871199999999695
2575,BAKE/USDT:USDT,2021-08-15 00:45:00+00:00,first_buy,long-exit-profit,2.7095799999999683,2.691,2.652820000000003,1.2116302,0.02050884590862971,0,2.6654880000000025,2.7100857142857144,0,2.7110999999999685
2574,BAKE/USDT:USDT,2021-08-11 20:30:00+00:00,first_buy,long-exit-profit,2.6507599999999663,2.6400714285714253,2.6381080000000012,1.24667142,0.021158763765583222,0,2.648208000000003,2.677828571428571,0,2.6843799999999685
2573,BAKE/USDT:USDT,2021-08-11 04:15:00+00:00,first_buy,long-exit-profit,2.598519999999968,2.6010714285714274,2.5216200000000004,1.4835516,0.024806669877035833,0,2.600092,2.625985714285711,0,2.632519999999967
2572,BAKE/USDT:USDT,2021-08-10 12:45:00+00:00,first_buy,long-exit-profit,2.4382399999999684,2.438899999999999,2.3889400000000007,1.27870362,0.02133224776906393,0,2.4795720000000006,2.5239857142857134,0,2.527939999999968
2571,BAKE/USDT:USDT,2021-08-07 02:15:00+00:00,first_buy,long-exit-profit,2.336459999999972,2.3257142857142847,2.258124000000001,1.84189158,0.03106358619855708,0,2.3422320000000005,2.3821142857142847,0,2.3912399999999687
2577,BAKE/USDT:USDT,2021-08-16 05:00:00+00:00,first_buy,long-exit-profit,2.6695599999999704,2.6669428571428577,2.6895320000000043,1.42324044,0.02406558151315349,0,2.703124000000005,2.73547142857143,0,2.738819999999971
2570,BAKE/USDT:USDT,2021-08-06 16:30:00+00:00,first_buy,long-exit-profit,2.226919999999971,2.220542857142857,2.2102400000000015,1.3234725,0.02211268072636327,0,2.227288000000002,2.2496,0,2.2569799999999702
2568,BAKE/USDT:USDT,2021-07-26 06:15:00+00:00,first_buy,long-exit-profit,2.1468799999999724,2.1385,2.0949199999999983,1.87256135,0.03080238851578508,0,2.1235240000000015,2.163285714285714,0,2.1854599999999706
2567,BAKE/USDT:USDT,2021-07-26 04:00:00+00:00,first_buy,long-exit-profit,2.0930199999999726,2.1000857142857146,2.0254399999999975,1.5531182,0.02556005049794463,0,2.072455999999998,2.1181857142857146,0,2.1282399999999724
2566,BAKE/USDT:USDT,2021-07-22 12:30:00+00:00,first_buy,long-exit-profit,1.669439999999971,1.6725285714285723,1.7174599999999982,1.4522722,0.023715609417798843,1,1.7134719999999986,1.6761142857142863,0,1.677599999999971
2565,BAKE/USDT:USDT,2021-07-19 12:45:00+00:00,first_buy,long-exit-profit,1.7546799999999734,1.7641857142857174,1.7920919999999985,1.41192092,0.022992104166917857,1,1.6882359999999985,1.6997000000000007,0,1.715979999999971
2564,BAKE/USDT:USDT,2021-07-17 02:15:00+00:00,first_buy,long-exit-profit,1.9010999999999758,1.9154714285714307,1.9516359999999977,1.322772,0.02180924570772618,1,1.922847999999998,1.8575000000000021,0,1.8583599999999756
2562,BAKE/USDT:USDT,2021-06-23 13:15:00+00:00,first_buy,long-exit-profit,2.486519999999974,2.4750857142857114,2.276011999999997,2.69372638,0.04449992963208822,0,2.4018959999999976,2.5037142857142825,0,2.527639999999974
2569,BAKE/USDT:USDT,2021-08-06 13:00:00+00:00,first_buy,long-exit-profit,2.224059999999971,2.226071428571428,2.1461240000000017,1.2210993,0.0204234333607808,0,2.157164000000002,2.2312999999999996,0,2.2306999999999713
2637,BAKE/USDT:USDT,2022-04-21 20:45:00+00:00,first_buy,long-exit-profit,0.8920399999999866,0.8968000000000221,0.9316640000000055,1.41025372,0.02307803618727989,1,0.8924960000000055,0.876500000000022,0,0.8780399999999867
2578,BAKE/USDT:USDT,2021-08-16 10:45:00+00:00,first_buy,long-exit-profit,2.748859999999971,2.7413428571428584,2.7070680000000054,1.85034161,0.03034724397868243,0,2.7221960000000065,2.8192857142857184,0,2.8307199999999666
2581,BAKE/USDT:USDT,2021-09-07 15:15:00+00:00,first_buy,long-exit-profit,2.2915799999999633,2.3932285714285797,2.5963000000000074,6.6430912,0.10938826456522537,1,2.5722640000000077,2.314614285714294,1,2.1858799999999636
2596,BAKE/USDT:USDT,2021-10-18 03:00:00+00:00,first_buy,long-exit-profit,2.022239999999973,2.026500000000012,1.9951840000000076,1.52343284,0.025242754790448473,0,2.007240000000008,2.040314285714297,0,2.043859999999973
2595,BAKE/USDT:USDT,2021-10-18 00:00:00+00:00,first_buy,long-exit-profit,1.9848399999999722,1.981157142857154,1.981172000000008,1.3159173,0.021972667056154995,0,1.9804600000000079,1.999028571428583,0,2.0055799999999726
2594,BAKE/USDT:USDT,2021-10-17 20:30:00+00:00,first_buy,long-exit-profit,1.9740799999999719,1.9885285714285834,2.0113640000000075,1.4405792,0.023466280653862186,1,1.9916160000000078,1.9395428571428688,0,1.9460199999999723
2593,BAKE/USDT:USDT,2021-10-15 19:15:00+00:00,first_buy,long-exit-profit,2.1201799999999684,2.1136142857142963,2.097528000000008,1.23074664,0.020668043780965876,0,2.117092000000008,2.1177285714285814,0,2.1244799999999686
2592,BAKE/USDT:USDT,2021-10-15 09:00:00+00:00,first_buy,long-exit-profit,2.070239999999967,2.0838714285714395,2.108764000000008,1.6712352,0.028019286889194903,1,2.0628880000000076,2.074700000000011,0,2.0759199999999676
2591,BAKE/USDT:USDT,2021-10-14 04:00:00+00:00,first_buy,long-exit-profit,2.071379999999967,2.0468142857142952,1.958368000000009,2.03126,0.033107595921666275,0,1.986300000000009,2.1223571428571524,0,2.169399999999967
2579,BAKE/USDT:USDT,2021-08-22 15:00:00+00:00,first_buy,long-exit-profit,3.078059999999966,3.0643714285714334,3.0900480000000066,1.564058,0.025986154611753333,0,3.0832640000000073,3.0755857142857193,0,3.076459999999966
2590,BAKE/USDT:USDT,2021-10-10 00:30:00+00:00,first_buy,long-exit-profit,1.9601799999999663,1.9597000000000082,1.9529880000000093,1.40822996,0.023145504927686075,0,1.9323320000000086,1.9821428571428665,0,1.9938399999999668
2588,BAKE/USDT:USDT,2021-10-08 05:45:00+00:00,first_buy,long-exit-profit,1.9757599999999684,1.974942857142866,1.9810680000000085,1.51080655,0.02537060434942432,0,1.9929720000000082,2.0078571428571523,0,2.011239999999968
2586,BAKE/USDT:USDT,2021-09-09 14:30:00+00:00,first_buy,long-exit-profit,2.0853799999999634,2.081514285714296,2.0934440000000074,1.85970071,0.030561753240393407,0,2.0951360000000068,2.119085714285725,0,2.1235199999999645
2585,BAKE/USDT:USDT,2021-09-08 05:45:00+00:00,first_buy,long-exit-profit,2.098739999999963,2.0991285714285794,2.1111480000000085,1.86110547,0.03095400673566255,1,2.057332000000008,2.086242857142867,0,2.0956799999999633
2584,BAKE/USDT:USDT,2021-09-08 03:30:00+00:00,first_buy,long-exit-profit,2.136899999999963,2.1448428571428657,2.1016760000000083,1.3660943,0.02272314841122181,0,2.110720000000008,2.0982000000000083,0,2.0985199999999633
2583,BAKE/USDT:USDT,2021-09-07 18:00:00+00:00,first_buy,long-exit-profit,2.2196599999999638,2.2334285714285795,2.3950960000000077,1.24238798,0.0207628800473564,1,2.0904640000000083,2.1352000000000086,0,2.149679999999963
2582,BAKE/USDT:USDT,2021-09-07 16:15:00+00:00,first_buy,long-exit-profit,2.1420999999999637,2.177642857142865,2.5222720000000076,1.3544307,0.022366324205117385,1,2.4897560000000074,2.1780285714285794,0,2.2498199999999633
2589,BAKE/USDT:USDT,2021-10-08 11:45:00+00:00,first_buy,long-exit-profit,2.015479999999969,2.0141571428571523,1.9986760000000081,1.481882,0.024735197968280675,0,1.9898480000000085,2.008200000000009,0,2.009159999999968
