,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),ema-26 (exit),sma-25 (exit),open (exit),long-large-rl (exit),short-bid-rl (exit),long-small-rl (exit),high (exit),long-bid-rl (exit),short-small-rl (exit),volume (exit),sma-05 (exit),mean-grad-hist (exit),short_kdj (exit),long_jcrosk (exit),low (exit),short-large-rl (exit),ema-12 (exit),sma-07 (exit),close (exit),sma-compare (exit)
1162,BAKE/USDT:USDT,2024-04-03 21:15:00+00:00,second_buy,roi,0.3745,0.37460000000000004,0.376595273611053,0.37912021078802544,0.37120000000000003,1,0.37310000000000004,24009.0,0,False,0.37488000000003796,0.37584285714286914,0.379876000000001,0.26408751,0.032937142875530234,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.36151345842854915,0.3611560000000009,0.36010000000000003,go_short,go_long,do_nothing,0.36010000000000003,go_long,go_short,0.0,0.3619200000000384,1,False,0,0.36010000000000003,go_short,0.3622640333360801,0.3622000000000117,0.36010000000000003,0
1161,BAKE/USDT:USDT,2024-04-02 22:30:00+00:00,second_buy,roi,0.3824,0.3824,0.382390260377446,0.3838696666136464,0.382,0,0.382,4968.0,0,False,0.3807200000000379,0.3812714285714406,0.383604000000001,0.21035746,0.026326170014368815,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.3772307779039717,0.38046400000000097,0.3735,go_short,go_long,do_nothing,0.3735,go_long,go_short,0.0,0.37600000000003797,1,False,0,0.3735,go_short,0.3796018276510675,0.37665714285715485,0.3735,1
1157,BAKE/USDT:USDT,2024-02-20 21:45:00+00:00,second_buy,roi,0.38930000000000003,0.38970000000000005,0.3880545334142196,0.3892241371500141,0.3886,1,0.3891,727.0,0,False,0.3895000000000405,0.38974285714286777,0.3853520000000012,0.22653246,0.0278157085472902,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.3780802113368557,0.3787120000000014,0.3783,go_short,go_long,do_nothing,0.3783,go_long,go_short,0.0,0.3784200000000403,1,False,1,0.3783,go_short,0.3773429130406923,0.3782142857142964,0.3783,0
1121,BAKE/USDT:USDT,2023-06-08 09:30:00+00:00,second_buy,roi,0.11380000000000001,0.1139,0.11234698795961762,0.11220010836199498,0.1136,0,0.1136,130653.0,0,False,0.11248000000004074,0.11240000000001235,0.11198799999999969,0.39421884,0.04596974132166696,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.11113721790696951,0.11160399999999956,0.1105,go_short,go_long,do_nothing,0.1105,go_long,go_short,0.0,0.11068000000004055,1,False,0,0.1105,go_short,0.1119066657671449,0.11097142857144092,0.1105,1
1120,BAKE/USDT:USDT,2023-06-05 16:00:00+00:00,second_buy,roi,0.1265,0.1265,0.12905722647595316,0.13091048583314088,0.11950000000000001,1,0.12090000000000001,3430784.0,0,False,0.1276000000000407,0.12877142857144103,0.1314519999999996,0.60611738,0.07088130267159487,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.11193972035559002,0.11207199999999967,0.11220000000000001,go_short,go_long,do_nothing,0.11220000000000001,go_long,go_short,0.0,0.11192000000004076,0,False,0,0.11220000000000001,go_short,0.11200825225238684,0.11177142857144093,0.11220000000000001,0
1119,BAKE/USDT:USDT,2023-06-05 12:30:00+00:00,second_buy,roi,0.1326,0.1326,0.1330633937887241,0.13355163993352642,0.132,1,0.1326,248323.0,0,False,0.1329200000000407,0.13294285714286963,0.13347199999999962,0.73844957,0.08648648672072451,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1305403585624901,0.1319399999999996,0.1279,go_short,go_long,do_nothing,0.1279,go_long,go_short,0.0,0.1297600000000407,1,False,0,0.1279,go_short,0.13171132469979216,0.13030000000001246,0.1279,1
1092,BAKE/USDT:USDT,2023-02-04 12:45:00+00:00,second_buy,roi,0.2214,0.2518,0.21711848099825135,0.21260357424443788,0.2209,0,0.24960000000000002,8974455.0,0,False,0.22020000000004006,0.21718571428572983,0.2103560000000004,0.40526464,0.04620980242471823,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.23692938510381145,0.2365720000000003,0.2381,go_short,go_long,do_nothing,0.2381,go_long,go_short,0.0,0.23796000000004,1,False,0,0.2381,go_short,0.23691571417849422,0.2373571428571583,0.2381,0
1090,BAKE/USDT:USDT,2023-01-18 20:00:00+00:00,second_buy,roi,0.1522,0.1522,0.15407938216898648,0.1565350873740956,0.1522,0,0.1522,13.0,0,False,0.15268000000004017,0.1529285714285868,0.15760400000000066,0.29306446,0.03291325513547736,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.15027577068963352,0.15112000000000056,0.15,go_short,go_long,do_nothing,0.15,go_long,go_short,0.0,0.1500000000000402,1,False,1,0.15,go_short,0.1507028845437736,0.14982857142858674,0.15,0
1089,BAKE/USDT:USDT,2023-01-18 16:00:00+00:00,second_buy,roi,0.16110000000000002,0.16110000000000002,0.1630759638564682,0.1632843908690061,0.1505,1,0.15660000000000002,324982.0,1,False,0.16336000000004014,0.16382857142858673,0.1625800000000008,0.23278928,0.02615131095335437,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.15442108801789312,0.15801600000000066,0.153,go_short,go_long,do_nothing,0.153,go_long,go_short,0.0,0.15278000000004016,0,False,0,0.153,go_short,0.15688189436402325,0.15341428571430105,0.153,1
1088,BAKE/USDT:USDT,2023-01-16 15:15:00+00:00,second_buy,roi,0.1646,0.1655,0.1672891703651131,0.1682469958099593,0.1592,1,0.1592,167276.0,0,False,0.16688000000004025,0.1674285714285866,0.16811600000000104,0.23167248,0.026026026026026022,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1642534118303715,0.1628080000000008,0.1651,go_short,go_long,do_nothing,0.1651,go_long,go_short,0.0,0.16504000000004015,1,False,0,0.1651,go_short,0.16381914213852658,0.16507142857144386,0.1651,0
1087,BAKE/USDT:USDT,2023-01-13 21:45:00+00:00,second_buy,roi,0.1653,0.16690000000000002,0.16145720379836984,0.16021480915573347,0.1651,0,0.1651,207072.0,0,False,0.16288000000004021,0.16174285714287243,0.1600480000000004,0.2326688,0.02602602602602603,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.16875992861331549,0.16841200000000103,0.1688,go_short,go_long,do_nothing,0.1688,go_long,go_short,0.0,0.16880000000004025,1,False,0,0.1688,go_short,0.16897075547475604,0.1688000000000152,0.1688,0
1085,BAKE/USDT:USDT,2022-12-25 14:45:00+00:00,second_buy,roi,0.1275,0.1275,0.12839301793550273,0.1287592856592283,0.124,1,0.1267,367908.0,0,False,0.1283800000000399,0.1285000000000158,0.12874800000000058,0.2757674,0.030525378902259342,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1246596490342792,0.1261520000000002,0.1222,go_short,go_long,do_nothing,0.1222,go_long,go_short,0.0,0.12366000000003989,1,False,0,0.1222,go_short,0.12563681834038687,0.12441428571430145,0.1222,1
1084,BAKE/USDT:USDT,2022-12-25 01:00:00+00:00,second_buy,roi,0.1305,0.1313,0.1326627164382841,0.13316605508910995,0.1305,1,0.1313,124188.0,0,False,0.13218000000003977,0.13250000000001572,0.13338400000000056,0.24398868,0.026997294324027,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1287008393783214,0.12887200000000057,0.1288,go_short,go_long,do_nothing,0.1288,go_long,go_short,0.0,0.1288000000000399,1,False,0,0.1288,go_short,0.12892402851196658,0.1287142857143015,0.1288,0
1083,BAKE/USDT:USDT,2022-12-19 22:45:00+00:00,second_buy,roi,0.1373,0.1373,0.14050010826361906,0.14208848156432022,0.135,1,0.135,3759.0,0,False,0.13956000000003962,0.14022857142858727,0.14246000000000056,0.234819,0.026026026026026022,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.13291048306342665,0.13349200000000055,0.1322,go_short,go_long,do_nothing,0.1322,go_long,go_short,0.0,0.13258000000003978,1,False,0,0.1322,go_short,0.13331533949623875,0.13278571428573,0.1322,1
1082,BAKE/USDT:USDT,2022-12-17 02:30:00+00:00,second_buy,roi,0.14250000000000002,0.1427,0.14482640113693895,0.1481126865895806,0.14100000000000001,0,0.14100000000000001,455000.0,0,False,0.14332000000003955,0.14388571428573035,0.14903200000000053,0.37468536,0.04129007055836324,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.14150012794791342,0.14289200000000055,0.1395,go_short,go_long,do_nothing,0.1395,go_long,go_short,0.0,0.14094000000003964,1,False,0,0.1395,go_short,0.14265556008946584,0.14121428571430156,0.1395,1
1081,BAKE/USDT:USDT,2022-12-16 22:45:00+00:00,second_buy,roi,0.1549,0.1549,0.1551723408140797,0.15643801348899153,0.138,1,0.147,1728979.0,0,False,0.15388000000003954,0.15491428571430185,0.15654000000000048,0.23571756,0.026026026026026022,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.14552211043456423,0.14969200000000055,0.1439,go_short,go_long,do_nothing,0.1439,go_long,go_short,0.0,0.14424000000003953,0,False,0,0.1439,go_short,0.14868170151674706,0.1444571428571589,0.1439,1
1080,BAKE/USDT:USDT,2022-11-14 04:30:00+00:00,second_buy,roi,0.158,0.158,0.16007096438743695,0.16446678890770744,0.15710000000000002,0,0.1579,51861.0,0,False,0.15894000000004033,0.15901428571430218,0.16448399999999969,0.2360605,0.026026026026026022,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1566582209620942,0.1569640000000005,0.1572,go_short,go_long,do_nothing,0.1572,go_long,go_short,0.0,0.15598000000003953,1,False,0,0.1572,go_short,0.15719305456811086,0.15641428571430185,0.1572,1
1079,BAKE/USDT:USDT,2022-11-14 00:30:00+00:00,second_buy,roi,0.1695,0.1695,0.17308847869736488,0.1766800362842298,0.15940000000000001,1,0.164,75454.0,0,False,0.1708000000000403,0.17180000000001652,0.17739599999999953,0.25309151,0.027917619020605005,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.16069580976427145,0.16590799999999967,0.1592,go_short,go_long,do_nothing,0.1592,go_long,go_short,0.0,0.15920000000004034,0,False,0,0.1592,go_short,0.16545550258194996,0.1589285714285879,0.1592,0
1078,BAKE/USDT:USDT,2022-11-10 00:15:00+00:00,second_buy,roi,0.1655,0.1655,0.1634021620983516,0.1680019019372765,0.1655,0,0.1655,50000.0,0,False,0.1619000000000404,0.16142857142858805,0.16835199999999936,0.235092,0.026026026026026022,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.17474092936961302,0.17831199999999953,0.17250000000000001,go_short,go_long,do_nothing,0.17250000000000001,go_long,go_short,0.0,0.17240000000004033,1,False,0,0.17250000000000001,go_short,0.17769443918696817,0.1735000000000165,0.17250000000000001,1
1077,BAKE/USDT:USDT,2022-11-09 20:30:00+00:00,second_buy,roi,0.17650000000000002,0.17650000000000002,0.17851729736449565,0.18044799585747798,0.17650000000000002,1,0.17650000000000002,3484.0,1,False,0.1787600000000404,0.1777428571428737,0.18098799999999954,0.36861552,0.040882988251409305,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1630207370253246,0.1689679999999994,0.161,go_short,go_long,do_nothing,0.161,go_long,go_short,0.0,0.1609200000000404,0,False,0,0.161,go_short,0.1682020540922586,0.16095714285715945,0.161,1
1076,BAKE/USDT:USDT,2022-11-09 15:45:00+00:00,second_buy,roi,0.1918,0.1918,0.1859162586852388,0.18662365798712843,0.1792,1,0.1792,17474.0,1,False,0.18664000000004038,0.1862000000000166,0.18437999999999966,0.31685784,0.03516992169474439,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.17888407870349485,0.18133199999999955,0.1804,go_short,go_long,do_nothing,0.1804,go_long,go_short,0.0,0.1786800000000404,0,False,0,0.1804,go_short,0.18076383552607622,0.17742857142858798,0.1804,0
1075,BAKE/USDT:USDT,2022-11-09 09:15:00+00:00,second_buy,roi,0.1893,0.1893,0.1917556773443072,0.19499717083436346,0.1847,1,0.1847,42287.0,0,False,0.1882800000000403,0.19025714285715953,0.19472399999999954,0.23434736,0.02602602602602603,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1871373966280095,0.18466799999999967,0.19190000000000002,go_short,go_long,do_nothing,0.19190000000000002,go_long,go_short,0.0,0.18782000000004037,0,False,0,0.19190000000000002,go_short,0.1872175506260987,0.18705714285715946,0.19190000000000002,0
973,BAKE/USDT:USDT,2021-08-28 21:45:00+00:00,second_buy,roi,2.7720000000000002,2.773,2.766368456557801,2.7716450151425653,2.7720000000000002,0,2.773,2.0,0,False,2.7644000000000144,2.7651428571428647,2.7720400000000036,0.3922176,0.04413334197506859,1,do_nothing,go_short,go_short,go_short,go_long,go_long,2.6493351674830485,2.6745199999999976,2.6390000000000002,go_short,go_long,do_nothing,2.6390000000000002,go_long,go_short,0.0,2.6322000000000165,0,False,0,2.6390000000000002,go_short,2.6712691900343373,2.6297142857142966,2.6390000000000002,0
1073,BAKE/USDT:USDT,2022-11-08 18:15:00+00:00,second_buy,roi,0.2223,0.2223,0.2322061014803244,0.23291762426082518,0.21230000000000002,1,0.21230000000000002,6127.0,0,False,0.23204000000004044,0.23447142857144523,0.23213599999999934,0.507507,0.05638972305638972,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.20435841342205377,0.2140479999999995,0.202,go_short,go_long,do_nothing,0.202,go_long,go_short,0.0,0.20288000000004042,0,False,0,0.202,go_short,0.21121980551314143,0.20304285714287376,0.202,1
1072,BAKE/USDT:USDT,2022-11-08 04:15:00+00:00,second_buy,roi,0.24,0.24,0.24645988113236117,0.24944820414885838,0.2278,1,0.2295,29876.0,0,False,0.2426200000000403,0.24578571428573093,0.24994799999999975,0.38773314,0.04319138726355221,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.2358253926585652,0.23287999999999937,0.2353,go_short,go_long,do_nothing,0.2353,go_long,go_short,0.0,0.23798000000004044,1,False,0,0.2353,go_short,0.2345670342016912,0.23830000000001667,0.2353,0
1093,BAKE/USDT:USDT,2023-02-05 22:45:00+00:00,second_buy,roi,0.23670000000000002,0.2374,0.23689409508784046,0.2368997353504576,0.23670000000000002,1,0.23670000000000002,377271.0,0,False,0.23766000000004003,0.23760000000001544,0.23652800000000032,0.25809275,0.02964016648227174,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.2338457703730242,0.23717200000000038,0.23,go_short,go_long,do_nothing,0.23,go_long,go_short,0.0,0.23140000000004024,1,False,0,0.23,go_short,0.23687187743175633,0.23278571428572967,0.23,1
1094,BAKE/USDT:USDT,2023-02-08 16:15:00+00:00,second_buy,roi,0.22990000000000002,0.23,0.23268488262332818,0.23608877539977438,0.22460000000000002,1,0.2263,426034.0,0,False,0.22966000000004025,0.2314142857143011,0.23650400000000038,0.244032,0.02816007685418929,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.22160160925528524,0.22314800000000015,0.22110000000000002,go_short,go_long,do_nothing,0.22110000000000002,go_long,go_short,0.0,0.2210000000000401,1,False,0,0.22110000000000002,go_short,0.2222449011547921,0.22124285714287256,0.22110000000000002,1
1095,BAKE/USDT:USDT,2023-02-09 19:15:00+00:00,second_buy,roi,0.2185,0.21910000000000002,0.2210475155237029,0.2219304640322149,0.2169,1,0.218,94871.0,0,False,0.22040000000004012,0.22054285714287253,0.22285600000000017,0.42886092,0.04950062499397056,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.21256562173585877,0.21559600000000018,0.2119,go_short,go_long,do_nothing,0.2119,go_long,go_short,0.0,0.21176000000004008,1,False,0,0.2119,go_short,0.21508902800645097,0.21162857142858676,0.2119,0
1097,BAKE/USDT:USDT,2023-02-24 16:15:00+00:00,second_buy,roi,0.2886,0.3386,0.28904483135327746,0.28480992486751966,0.27640000000000003,0,0.32680000000000003,9992119.0,0,False,0.2936600000000392,0.29045714285715807,0.282808,1.87044102,0.22073309951172543,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.2537301761007728,0.25272400000000006,0.2541,go_short,go_long,do_nothing,0.2541,go_long,go_short,0.0,0.2540000000000392,1,False,0,0.2541,go_short,0.2522978904055565,0.25417142857144365,0.2541,0
1118,BAKE/USDT:USDT,2023-06-05 02:00:00+00:00,second_buy,roi,0.1365,0.1366,0.13707059013962694,0.13778951766391434,0.1364,0,0.1364,80481.0,0,False,0.13608000000004064,0.13637142857144105,0.13829999999999962,0.23321382,0.027351439030271145,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.13328802348322422,0.13366399999999964,0.133,go_short,go_long,do_nothing,0.133,go_long,go_short,0.0,0.13298000000004068,0,False,0,0.133,go_short,0.13385407568933444,0.13301428571429819,0.133,1
1117,BAKE/USDT:USDT,2023-06-01 06:30:00+00:00,second_buy,roi,0.1406,0.1406,0.14068469737808037,0.14135018907194608,0.1398,1,0.1398,256.0,1,False,0.14032000000004047,0.1404142857142981,0.14162799999999962,0.2256148,0.02643952907246975,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1376655796669875,0.13859199999999958,0.136,go_short,go_long,do_nothing,0.136,go_long,go_short,0.0,0.13688000000004064,1,False,0,0.136,go_short,0.13821695207544485,0.13730000000001247,0.136,1
1116,BAKE/USDT:USDT,2023-05-12 04:15:00+00:00,second_buy,roi,0.1422,0.1423,0.14340131219539706,0.14414373392102942,0.1422,0,0.1423,18225.0,1,False,0.1428600000000404,0.14282857142858632,0.1445079999999998,0.22965979,0.026660367124712064,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.14084555144682226,0.14176799999999962,0.1405,go_short,go_long,do_nothing,0.1405,go_long,go_short,0.0,0.14044000000004045,0,False,0,0.1405,go_short,0.14147420419770176,0.14057142857144095,0.1405,1
1115,BAKE/USDT:USDT,2023-05-08 20:00:00+00:00,second_buy,roi,0.1481,0.1481,0.15038834264484996,0.1531994137499478,0.14780000000000001,0,0.14780000000000001,1530.0,0,False,0.14810000000004023,0.14848571428572915,0.15447999999999987,0.25512376,0.02959630759254111,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.14384018248932182,0.14470399999999983,0.14300000000000002,go_short,go_long,do_nothing,0.14300000000000002,go_long,go_short,0.0,0.1431200000000404,0,False,0,0.14300000000000002,go_short,0.1445060937451278,0.1434000000000149,0.14300000000000002,1
1114,BAKE/USDT:USDT,2023-05-08 04:00:00+00:00,second_buy,roi,0.1572,0.15760000000000002,0.15904002009403462,0.1611892736574161,0.1572,0,0.15760000000000002,337.0,0,False,0.1577400000000401,0.1577857142857293,0.16201199999999985,0.50918595,0.059232773382519574,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.15137875956181523,0.15543999999999986,0.148,go_short,go_long,do_nothing,0.148,go_long,go_short,0.0,0.1487200000000402,0,False,0,0.148,go_short,0.15408187619793912,0.14924285714287203,0.148,1
1113,BAKE/USDT:USDT,2023-05-06 15:15:00+00:00,second_buy,roi,0.164,0.164,0.16572978486241946,0.16743917711658587,0.1627,1,0.1627,37924.0,1,False,0.16414000000004023,0.16481428571430104,0.16788000000000028,0.25284613,0.029406788472553683,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.15961126773464338,0.16267599999999988,0.15760000000000002,go_short,go_long,do_nothing,0.15760000000000002,go_long,go_short,0.0,0.15786000000004008,0,False,1,0.15760000000000002,go_short,0.16178652879401012,0.157800000000015,0.15760000000000002,0
1112,BAKE/USDT:USDT,2023-05-03 14:00:00+00:00,second_buy,roi,0.1681,0.1681,0.16824416374022583,0.16924330853869718,0.1681,0,0.1681,474.0,0,False,0.16706000000004023,0.16745714285715824,0.16978000000000035,0.22377472,0.02602602602602603,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1662806548374048,0.1681640000000003,0.1645,go_short,go_long,do_nothing,0.1645,go_long,go_short,0.0,0.16494000000004022,1,False,0,0.1645,go_short,0.16781831128591274,0.16535714285715816,0.1645,1
1111,BAKE/USDT:USDT,2023-04-23 19:00:00+00:00,second_buy,roi,0.17400000000000002,0.17400000000000002,0.1748655275587841,0.17664582519625238,0.1713,1,0.1716,6857.0,0,False,0.17360000000004003,0.1746285714285867,0.17708400000000016,0.22263384,0.026026026026026022,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1688536647162105,0.17014800000000033,0.1668,go_short,go_long,do_nothing,0.1668,go_long,go_short,0.0,0.16774000000004025,1,False,0,0.1668,go_short,0.1697565594858993,0.16834285714287253,0.1668,1
1110,BAKE/USDT:USDT,2023-04-21 22:15:00+00:00,second_buy,roi,0.179,0.179,0.18077244615325863,0.18349159476653565,0.1789,0,0.1789,6660.0,1,False,0.17954000000004022,0.1795571428571582,0.18400000000000027,0.22739567,0.026562616277540817,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.17576094344987203,0.1776760000000002,0.1738,go_short,go_long,do_nothing,0.1738,go_long,go_short,0.0,0.17540000000004005,1,False,0,0.1738,go_short,0.17730945050890878,0.17537142857144386,0.1738,0
1070,BAKE/USDT:USDT,2022-10-31 14:00:00+00:00,second_buy,roi,0.2506,0.2506,0.2508981011019292,0.2506901506936506,0.2336,1,0.245,1439517.0,0,False,0.2514000000000404,0.251028571428588,0.2505239999999993,0.2798184,0.030985718228516583,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.2415599100819135,0.2410599999999993,0.24130000000000001,go_short,go_long,do_nothing,0.24130000000000001,go_long,go_short,0.0,0.2410600000000404,1,False,0,0.24130000000000001,go_short,0.24136054407426824,0.24204285714287374,0.24130000000000001,0
1109,BAKE/USDT:USDT,2023-04-21 17:30:00+00:00,second_buy,roi,0.18730000000000002,0.18730000000000002,0.18921363955662318,0.19042642733749807,0.1865,1,0.1869,4425.0,0,False,0.1882600000000402,0.1884428571428726,0.1903400000000001,0.3083943,0.03608265653233533,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1816733765580084,0.18530400000000022,0.1797,go_short,go_long,do_nothing,0.1797,go_long,go_short,0.0,0.17970000000004022,0,False,0,0.1797,go_short,0.18455096702654214,0.1799857142857296,0.1797,1
1107,BAKE/USDT:USDT,2023-04-05 18:15:00+00:00,second_buy,roi,0.2005,0.2005,0.20136976838795306,0.2027591591628174,0.2005,1,0.2005,702.0,0,False,0.20122000000004014,0.20101428571430086,0.20268400000000017,0.22332882,0.026068089099604855,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.19519276362961752,0.196924,0.1948,go_short,go_long,do_nothing,0.1948,go_long,go_short,0.0,0.1948000000000402,0,False,0,0.1948,go_short,0.19679016289934165,0.19480000000001543,0.1948,0
1106,BAKE/USDT:USDT,2023-04-05 05:30:00+00:00,second_buy,roi,0.2078,0.2121,0.20816813856684227,0.20706308041515642,0.2078,0,0.2112,186439.0,0,False,0.20876000000004016,0.20875714285715813,0.20658000000000018,0.32672556,0.03807807807807808,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.2015148004757361,0.2031520000000002,0.2016,go_short,go_long,do_nothing,0.2016,go_long,go_short,0.0,0.20100000000004012,0,False,0,0.2016,go_short,0.2030470832475102,0.20081428571430088,0.2016,0
1104,BAKE/USDT:USDT,2023-03-10 04:45:00+00:00,second_buy,roi,0.1607,0.1612,0.16141195071746706,0.1624416294497149,0.1602,1,0.1612,74891.0,0,False,0.16162000000003995,0.1617000000000151,0.160824,0.22352954,0.026026026026026022,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.1600688043803067,0.16171599999999997,0.1563,go_short,go_long,do_nothing,0.1563,go_long,go_short,0.0,0.15866000000003996,1,False,0,0.1563,go_short,0.16128832360586437,0.15951428571430082,0.1563,1
1103,BAKE/USDT:USDT,2023-03-09 06:15:00+00:00,second_buy,roi,0.17880000000000001,0.17880000000000001,0.1787768261804659,0.17839255561409562,0.17880000000000001,1,0.17880000000000001,146.0,0,False,0.17922000000003996,0.1791857142857296,0.1776560000000001,0.84589484,0.09864552052052052,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.16145048721155197,0.16080399999999997,0.1613,go_short,go_long,do_nothing,0.1613,go_long,go_short,0.0,0.16180000000003997,1,False,0,0.1613,go_short,0.1625409598056921,0.16164285714287227,0.1613,0
1102,BAKE/USDT:USDT,2023-03-06 05:45:00+00:00,second_buy,roi,0.18660000000000002,0.18660000000000002,0.18665871923470254,0.18750452655011687,0.18660000000000002,0,0.18660000000000002,898.0,0,False,0.18636000000003974,0.18677142857144388,0.18711600000000014,0.3281778,0.03827139036142251,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.17871308780577466,0.17741600000000013,0.1791,go_short,go_long,do_nothing,0.1791,go_long,go_short,0.0,0.17928000000003994,1,False,1,0.1791,go_short,0.17830075686828112,0.17917142857144389,0.1791,0
1101,BAKE/USDT:USDT,2023-03-02 16:15:00+00:00,second_buy,roi,0.217,0.217,0.21678934564322896,0.21730072187151325,0.2164,1,0.2164,172802.0,1,False,0.21676000000003967,0.21664285714287246,0.21710000000000007,1.18188968,0.13862985792810353,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.18675474008813822,0.18728800000000015,0.1862,go_short,go_long,do_nothing,0.1862,go_long,go_short,0.0,0.18692000000003975,1,False,0,0.1862,go_short,0.1876870397680563,0.18691428571430105,0.1862,0
1100,BAKE/USDT:USDT,2023-03-01 19:45:00+00:00,second_buy,roi,0.23670000000000002,0.23670000000000002,0.2363675698649501,0.23689866683596264,0.2235,1,0.2328,2434846.0,0,False,0.23600000000003957,0.23638571428572952,0.23690000000000008,0.55601968,0.06520019589667055,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.21686013576017968,0.21713600000000008,0.21680000000000002,go_short,go_long,do_nothing,0.21680000000000002,go_long,go_short,0.0,0.21680000000003968,0,False,0,0.21680000000000002,go_short,0.2173727796212343,0.21652857142858675,0.21680000000000002,0
1099,BAKE/USDT:USDT,2023-02-28 07:45:00+00:00,second_buy,roi,0.2452,0.2456,0.24684447306045412,0.24777507083005315,0.2449,1,0.245,35600.0,0,False,0.24596000000003934,0.2463428571428722,0.248484,0.22212684,0.026026026026026022,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.23701621893130467,0.23705600000000007,0.2371,go_short,go_long,do_nothing,0.2371,go_long,go_short,0.0,0.23692000000003954,1,False,0,0.2371,go_short,0.23722656018283966,0.2370857142857295,0.2371,0
1098,BAKE/USDT:USDT,2023-02-26 07:15:00+00:00,second_buy,roi,0.25420000000000004,0.25470000000000004,0.2537870720852693,0.2524313800051449,0.2541,1,0.2541,23552.0,0,False,0.2540400000000392,0.25422857142858646,0.2530280000000001,0.22917011,0.026852493519160185,0,do_nothing,go_short,go_short,go_short,go_long,go_long,0.2475685254048217,0.24878000000000003,0.2462,go_short,go_long,do_nothing,0.2462,go_long,go_short,0.0,0.24686000000003938,1,False,0,0.2462,go_short,0.24829611002546792,0.24712857142858652,0.2462,1
1108,BAKE/USDT:USDT,2023-04-20 20:30:00+00:00,second_buy,roi,0.1943,0.1943,0.19505541537890714,0.19660570638827932,0.1943,0,0.1943,100.0,0,False,0.1947000000000402,0.19472857142858685,0.196604,0.2339524,0.027392807114886376,1,do_nothing,go_short,go_short,go_short,go_long,go_long,0.19004460263403541,0.1907800000000001,0.18860000000000002,go_short,go_long,do_nothing,0.18860000000000002,go_long,go_short,0.0,0.18898000000004023,1,False,0,0.18860000000000002,go_short,0.19105940283417433,0.18978571428572968,0.18860000000000002,1
