,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,mean-grad-hist (exit),high (exit),long_jcrosk (exit),sma-05 (exit),long-small-rl (exit),short_kdj (exit),close (exit),ema-26 (exit),long-large-rl (exit),sma-07 (exit),sma-25 (exit),short-large-rl (exit),long-bid-rl (exit),short-bid-rl (exit),volume (exit),ema-12 (exit),short-small-rl (exit),sma-compare (exit),low (exit),open (exit)
512,IOTA/USDT:USDT,2024-11-23 07:45:00+00:00,first_buy,force_exit,0.23,0.23390000000000002,0.2199479717916885,0.21364928040363212,0.2262,0,0.2272,19124399.5,0,False,0.22443999999999176,0.22209999999997532,0.21286000000000463,11.08603633,0.18053862429302572,0,do_nothing,go_long,go_short,go_short,go_long,go_long,2024-11-29 20:15:00+00:00,0,0.2702,0,0.26747999999999184,do_nothing,False,0.2697,0.2649681618233316,go_short,0.26652857142854686,0.26117200000000457,go_short,go_long,go_long,5396266.7,0.25962981819204073,go_long,0,0.26830000000000004,0.2692
386,CRV/USDT:USDT,2024-11-22 22:45:00+00:00,first_buy,force_exit,0.458,0.465,0.4490695203652129,0.4436461007151933,0.455,0,0.464,6171475.0,0,False,0.45459999999998396,0.4507142857143184,0.44447999999999505,9.36113677,0.15247434085801373,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-11-29 20:15:00+00:00,1,0.539,0,0.5363999999999851,go_short,False,0.538,0.5330420792704192,do_nothing,0.5354285714286037,0.5252799999999945,do_nothing,go_long,go_long,1704592.3,0.5256158671028616,do_nothing,0,0.536,0.537
142,BAKE/USDT:USDT,2024-08-11 02:00:00+00:00,first_buy,force_exit,0.32680000000000003,0.34700000000000003,0.3172593421796221,0.31417324034666017,0.3206,1,0.322,15287428.0,1,False,0.32111999999998636,0.31942857142859077,0.31276400000000665,-1.49636855,-0.024426439587635032,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-11-29 20:15:00+00:00,0,0.32320000000000004,0,0.32157999999998466,do_nothing,False,0.323,0.3222875777122668,go_long,0.32165714285716396,0.3242960000000068,go_long,go_long,go_long,241578.0,0.32295847053493926,do_nothing,1,0.32180000000000003,0.3226
478,NEAR/USDT:USDT,2024-08-24 19:15:00+00:00,first_buy,force_exit,5.141,5.197,5.0850119745328035,5.028747432007814,5.128,0,5.182,523887.0,0,False,5.110999999999858,5.100142857142897,5.017719999999972,18.26256474,0.32000281373687434,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-11-29 20:15:00+00:00,0,6.983,0,6.8983999999998415,go_long,False,6.982,6.894001497613801,do_nothing,6.886000000000062,6.886079999999971,do_nothing,go_long,go_long,521204.0,6.888418091135194,do_nothing,0,6.941,6.953
225,EOS/USDT:USDT,2024-11-22 18:00:00+00:00,second_buy,force_exit,0.719,0.73,0.7084369449519167,0.7014345902886079,0.718,1,0.723,7420017.8,1,False,0.7172000000000367,0.7154285714285564,0.6983599999999899,-18.42793337,-0.30093053502327577,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,1,0.9470000000000001,0,0.9324000000000364,go_long,False,0.9390000000000001,0.9212513659077926,go_long,0.9304285714285567,0.89755999999999,go_long,do_nothing,do_nothing,3246353.1,0.8995429216686637,go_short,0,0.936,0.9400000000000001
195,SXP/USDT:USDT,2024-11-11 18:45:00+00:00,first_buy,force_exit,0.365,0.3655,0.3463806398874688,0.3400150008335957,0.3476,1,0.3513,20738954.0,0,False,0.3529399999999875,0.35017142857138683,0.33869599999999195,11.48269522,0.1870197064805603,0,do_nothing,go_short,do_nothing,do_nothing,go_long,go_long,2024-11-29 20:15:00+00:00,0,0.4212,0,0.41819999999998736,do_nothing,False,0.4207,0.41662671410870894,do_nothing,0.4174857142856717,0.4142999999999916,do_nothing,go_long,go_long,859760.5,0.4136375974387787,go_short,0,0.4194,0.42110000000000003
296,XRP/USDT:USDT,2024-11-22 02:00:00+00:00,first_buy,force_exit,1.3719999999999999,1.3751,1.2914445863185535,1.2466910314236639,1.3451,0,1.3522,121470885.5,1,False,1.3296999999999868,1.3120285714285882,1.232467999999996,17.15113169,0.279717456472825,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2024-11-29 20:15:00+00:00,0,1.7443,0,1.7290599999999874,go_short,False,1.7397,1.7181598147953028,go_short,1.722942857142874,1.7138919999999942,go_short,go_long,go_long,22939623.3,1.705280657905886,do_nothing,0,1.7186,1.7269999999999999
328,ADA/USDT:USDT,2024-11-20 09:15:00+00:00,second_buy,force_exit,0.8158000000000001,0.8402000000000001,0.8027379726095215,0.7898044426234293,0.809,0,0.8347,93158572.0,0,False,0.8123000000000091,0.8053428571428594,0.7878279999999931,-15.93679128,-0.26183889294886603,0,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,0,1.0561,0,1.0497800000000068,go_short,False,1.0556,1.0511785234867421,do_nothing,1.0487857142857178,1.0592279999999934,do_nothing,do_nothing,do_nothing,6778285.0,1.0550862252251993,go_short,0,1.0487,1.0515
72,OGN/USDT:USDT,2024-11-23 14:00:00+00:00,first_buy,force_exit,0.1177,0.11800000000000001,0.11576120780426298,0.11471104201384764,0.11720000000000001,0,0.1173,960898.0,1,False,0.11684000000001174,0.11642857142857155,0.11454400000000035,7.06811713,0.1150985783364398,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2024-11-29 20:15:00+00:00,0,0.13140000000000002,0,0.1306800000000119,go_short,False,0.13140000000000002,0.13077408972797447,do_nothing,0.13065714285714303,0.13109600000000032,do_nothing,go_long,go_long,249905.0,0.13067396417235586,go_long,0,0.1312,0.1313
105,OP/USDT:USDT,2024-11-22 12:45:00+00:00,second_buy,force_exit,2.2763,2.3546,2.1550891760756112,2.120518169341867,2.2493,0,2.2875,25240182.0,0,False,2.1797400000000335,2.1578285714286243,2.1089000000000064,-2.6574707,-0.043391743427629574,0,do_nothing,go_short,go_long,go_long,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,0,2.391,0,2.3758400000000295,do_nothing,False,2.3903,2.3760527774868545,go_long,2.373528571428628,2.3781440000000065,go_long,do_nothing,do_nothing,556705.8,2.3731390863041915,go_short,0,2.3794,2.3819
413,APE/USDT:USDT,2024-11-24 01:15:00+00:00,first_buy,force_exit,1.3238,1.3334000000000001,1.3099087688229833,1.2994852070895648,1.3083,1,1.3228,3030528.0,0,False,1.318199999999983,1.3154285714285507,1.2953200000000262,4.21122268,0.06914407066467575,0,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-11-29 20:15:00+00:00,0,1.4226,0,1.4144399999999846,do_nothing,False,1.4215,1.4102955928273362,do_nothing,1.4136714285714098,1.4075960000000245,do_nothing,go_long,go_long,589891.0,1.4028990468888591,do_nothing,0,1.4171,1.4207
432,LEVER/USDT:USDT,2024-08-22 23:45:00+00:00,second_buy,force_exit,0.0021291,0.0021455,0.002096211964267449,0.0020644203253822302,0.0021279,1,0.0021291,75775043.0,1,False,0.0021225800000000327,0.002119785714285737,0.00205633600000001,-5.3693457,-0.08760963072335254,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,2024-11-29 20:15:00+00:00,0,0.0023723,0,0.0023546600000000167,go_short,False,0.0023707,0.002360633143982166,go_short,0.002356042857142883,0.002367184000000015,go_short,do_nothing,do_nothing,23061163.0,0.0023608275019622285,go_short,1,0.0023585,0.0023607
259,ALGO/USDT:USDT,2024-11-29 15:15:00+00:00,first_buy,force_exit,0.3921,0.40130000000000005,0.3807504872824941,0.36987170506500133,0.392,0,0.3975,37142778.7,0,False,0.3893199999999844,0.38477142857143026,0.3674720000000197,3.06817835,0.049986500665916866,0,do_nothing,go_short,go_short,go_short,go_long,go_long,2024-11-29 20:15:00+00:00,0,0.42350000000000004,0,0.4138799999999844,do_nothing,False,0.418,0.4089119278216176,go_short,0.41200000000000186,0.3998880000000199,go_short,go_long,go_long,24383003.0,0.39836445055204983,go_short,0,0.4166,0.4234
85,LDO/USDT:USDT,2024-11-25 16:15:00+00:00,first_buy,force_exit,1.7501,1.7808000000000002,1.6541332662278183,1.615975276319139,1.7206000000000001,0,1.7405,9733686.0,0,False,1.684680000000025,1.6538857142857435,1.6127440000000024,0.33510296,0.005494488442230039,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-11-29 20:15:00+00:00,0,1.7577,0,1.7412000000000245,go_short,False,1.7568000000000001,1.7415643695564982,go_long,1.741600000000029,1.7385000000000042,go_long,go_long,go_long,279231.0,1.7371344832486588,go_long,0,1.746,1.7486000000000002
34,STMX/USDT:USDT,2024-11-19 08:00:00+00:00,first_buy,force_exit,0.00816,0.008490000000000001,0.007056685393173298,0.006767482864018393,0.008010000000000001,0,0.00826,2409056385.0,0,False,0.007368000000001188,0.0071071428571423045,0.006642799999999989,-2.13703477,-0.03480047503865512,0,go_short,go_long,go_short,go_short,go_long,go_long,2024-11-29 20:15:00+00:00,0,0.008,0,0.0079680000000012,go_short,False,0.00799,0.007933737917747695,go_short,0.007951428571428026,0.007891999999999993,go_short,go_long,go_long,9662234.0,0.007889072844397107,go_long,0,0.007970000000000001,0.008
274,XRP/USDT:USDT,2021-02-12 03:00:00+00:00,first_buy,long-exit-profit,0.5660000000000001,0.5736,0.5399347187136068,0.5329513644719795,0.555,0,0.5669000000000001,98456194.0,0,False,0.5465399999999958,0.5414285714285717,0.5285199999999992,25.33561772,0.4125599828618928,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-04-05 20:45:00+00:00,0,0.8768,0,0.8470399999999936,go_short,False,0.8712000000000001,0.8363399896428277,go_short,0.8414142857142869,0.8077639999999983,go_short,go_long,go_long,124999329.2,0.8072622703795661,do_nothing,0,0.8492000000000001,0.8496
275,XRP/USDT:USDT,2021-04-05 21:00:00+00:00,first_buy,long-exit-profit,0.8714000000000001,0.9125000000000001,0.8446569143131619,0.8134206207218204,0.8635,0,0.8904000000000001,238214225.6,0,False,0.8599799999999936,0.8507428571428584,0.8141319999999982,26.00203815,0.42341763340349126,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-04-10 15:15:00+00:00,0,1.2949,0,1.254139999999993,go_short,False,1.2903,1.236974208588652,go_short,1.2524714285714296,1.1995719999999985,go_short,go_long,go_long,145795722.3,1.2024784586219952,do_nothing,0,1.2387000000000001,1.2482
286,XRP/USDT:USDT,2022-01-22 10:15:00+00:00,first_buy,long-exit-profit,0.5732,0.5782,0.5940784988520711,0.608969397108401,0.5468000000000001,1,0.5643,90924298.9,0,False,0.5846999999999907,0.5900000000000117,0.613220000000002,24.57308797,0.4005058164175948,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2022-02-07 18:15:00+00:00,0,0.8005,0,0.7847599999999921,go_short,False,0.7934,0.7818098579112268,go_short,0.7832142857142942,0.7754360000000008,go_short,go_long,go_long,37324076.9,0.7751301704612278,do_nothing,0,0.787,0.7876000000000001
273,XRP/USDT:USDT,2021-02-01 17:00:00+00:00,first_buy,long-exit-profit,0.4176,0.4188,0.43817119234429097,0.49198483167901874,0.3824,0,0.3881,189759471.5,0,False,0.41583999999999655,0.4153285714285717,0.5222919999999994,24.2244712,0.3945550533307072,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-02-12 02:45:00+00:00,0,0.5684,0,0.5394199999999958,go_short,False,0.5661,0.5350319402978989,go_short,0.5351714285714289,0.5271279999999992,go_short,go_long,go_long,112604094.1,0.5302354736297379,do_nothing,0,0.537,0.5388000000000001
271,XRP/USDT:USDT,2021-01-30 16:45:00+00:00,first_buy,long-exit-profit,0.4756,0.497,0.38600588886117876,0.35633489914278127,0.42110000000000003,0,0.43220000000000003,991686990.4,0,False,0.412759999999997,0.39638571428571484,0.3477279999999993,27.30053152,0.4448057198042152,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-02-01 08:00:00+00:00,0,0.6346,0,0.592599999999997,go_short,False,0.6287,0.5839288821158889,go_short,0.5902142857142864,0.5560839999999991,go_short,go_long,go_long,312778552.7,0.559338037042868,do_nothing,0,0.5865,0.5879
279,XRP/USDT:USDT,2021-05-23 12:30:00+00:00,first_buy,long-exit-profit,0.7806000000000001,0.7883,0.790586875062023,0.8207176731395242,0.7324,1,0.7379,109933068.5,0,False,0.7802999999999896,0.784285714285713,0.8241680000000031,24.5092731,0.3992445238813118,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-05-25 00:30:00+00:00,0,1.0475,0,0.9930199999999895,go_short,False,1.0348,0.9659678910778147,go_short,0.9749142857142844,0.929016000000003,go_short,go_long,go_long,51149814.1,0.9355225152013256,do_nothing,0,1.0151,1.0209
281,XRP/USDT:USDT,2021-06-21 22:00:00+00:00,first_buy,long-exit-profit,0.6491,0.652,0.6576839668593356,0.6640944293172583,0.6215,1,0.6226,94982794.0,0,False,0.6534599999999872,0.6596714285714275,0.6636080000000034,24.22455187,0.3946174877985314,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-08-11 02:15:00+00:00,1,0.8812000000000001,0,0.8744999999999866,go_short,False,0.8785000000000001,0.8682448585897954,go_short,0.8739285714285716,0.8575720000000046,go_short,go_long,go_long,13809716.4,0.8582352606257118,do_nothing,0,0.8735,0.8743000000000001
282,XRP/USDT:USDT,2021-08-11 02:30:00+00:00,first_buy,long-exit-profit,0.8784000000000001,0.8831,0.8688071880375192,0.8592474635423257,0.8703000000000001,1,0.8719,17977070.5,1,False,0.8746799999999866,0.8735000000000002,0.8590920000000045,24.27555982,0.395651825463308,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-08-14 15:00:00+00:00,0,1.2292,1,1.197839999999988,go_short,False,1.2227999999999999,1.178188438413,go_short,1.1845857142857141,1.1575240000000049,go_short,go_long,go_long,82483554.8,1.161086475226346,do_nothing,0,1.2067,1.2145000000000001
284,XRP/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,long-exit-profit,0.7595000000000001,0.7746000000000001,0.8333778282741592,0.8730445507812331,0.5764,1,0.6426000000000001,209312531.4,0,False,0.8022999999999877,0.8278000000000113,0.8868800000000013,27.41468543,0.4468149366071691,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-12-09 10:00:00+00:00,0,0.934,0,0.8681799999999871,go_short,False,0.9308000000000001,0.8660076383773825,go_short,0.8636571428571533,0.8561520000000019,go_short,go_long,go_long,199920084.8,0.8599221115181609,do_nothing,0,0.8729,0.8774000000000001
270,XRP/USDT:USDT,2021-01-07 04:15:00+00:00,first_buy,long-exit-profit,0.27790000000000004,0.2934,0.26704562860649417,0.2600960554708653,0.2755,0,0.2892,210515280.0,0,False,0.2718999999999978,0.2686142857142856,0.2581319999999991,35.80676031,0.5832942957234855,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-01-30 16:30:00+00:00,0,0.52,1,0.398719999999997,go_short,False,0.47540000000000004,0.3776069595632113,go_short,0.3842714285714291,0.34271999999999936,go_short,go_long,go_long,1050226181.0,0.35026569107420374,do_nothing,0,0.4152,0.41540000000000005
276,XRP/USDT:USDT,2021-04-10 15:30:00+00:00,first_buy,long-exit-profit,1.2904,1.308,1.2433935611134748,1.2081244987240696,1.2746,0,1.2787,172480356.3,0,False,1.2613799999999928,1.2573000000000012,1.2037159999999987,24.55167926,0.4003824415895658,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-04-13 16:30:00+00:00,0,1.83,0,1.7778399999999945,go_short,False,1.8203,1.7495701711031968,go_short,1.7622428571428586,1.7128199999999985,go_short,go_long,go_long,152141019.3,1.7081857223479875,do_nothing,0,1.7567,1.7854
291,XRP/USDT:USDT,2023-03-29 10:00:00+00:00,first_buy,long-exit-profit,0.5819,0.5828,0.5661087466486291,0.5540602492612567,0.5727,1,0.5738,143464169.7,0,False,0.5740799999999927,0.5723142857142899,0.5512879999999958,29.14244016,0.47454555081118827,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2023-07-13 18:30:00+00:00,0,0.965,1,0.7555599999999915,go_short,False,0.8528,0.6846801778866597,go_short,0.7172428571428604,0.5704079999999953,go_short,go_long,go_long,1431821159.6,0.6063712548245186,do_nothing,0,0.8016000000000001,0.8017000000000001
290,XRP/USDT:USDT,2022-09-20 15:45:00+00:00,first_buy,long-exit-profit,0.41250000000000003,0.4166,0.3949458044532072,0.38833748659255374,0.4092,0,0.4121,222545290.9,0,False,0.4030199999999951,0.39720000000000677,0.3856639999999965,24.58414886,0.4005120193242008,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2023-03-29 09:45:00+00:00,1,0.5856,0,0.5725799999999928,go_short,False,0.5818,0.5647103369483798,go_short,0.5727428571428613,0.5497399999999958,go_short,go_long,go_long,153851701.2,0.5524810692021573,do_nothing,0,0.5733,0.5735
347,CRV/USDT:USDT,2021-01-30 18:15:00+00:00,first_buy,long-exit-profit,2.566,2.5700000000000003,2.4460149174548365,2.3209720390987663,2.495,1,2.507,837922.0,0,False,2.5244000000000004,2.5254285714285736,2.2813999999999997,24.98472037,0.40803390848886417,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2021-02-06 01:00:00+00:00,0,3.6029999999999998,0,3.436600000000001,go_short,False,3.593,3.360809527764123,do_nothing,3.38785714285714,3.2580799999999965,do_nothing,go_long,go_long,1014903.8,3.298660692122393,do_nothing,0,3.452,3.452
346,CRV/USDT:USDT,2021-01-21 16:30:00+00:00,first_buy,long-exit-profit,1.891,1.905,1.7957134578714835,1.7265525205005388,1.828,1,1.837,2138135.8,0,False,1.8136000000000032,1.8115714285714328,1.7043600000000012,24.3129578,0.397054688834765,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2021-01-30 18:00:00+00:00,1,2.596,0,2.5354000000000005,go_short,False,2.567,2.434926720628443,do_nothing,2.512000000000002,2.26144,do_nothing,go_long,go_long,833026.1,2.3060898022266674,do_nothing,0,2.523,2.524
345,CRV/USDT:USDT,2021-01-17 01:45:00+00:00,first_buy,long-exit-profit,1.33,1.362,1.1775451303287985,1.1515868711918198,1.292,0,1.328,5034369.4,0,False,1.2156000000000016,1.1747142857142878,1.1380400000000008,25.31621383,0.4127991281930848,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2021-01-21 16:15:00+00:00,0,1.895,0,1.8096000000000032,go_short,False,1.891,1.7882068138481169,do_nothing,1.8075714285714326,1.6905200000000011,do_nothing,go_long,go_long,4466205.2,1.7177167221405818,do_nothing,0,1.72,1.77
344,CRV/USDT:USDT,2021-01-15 05:45:00+00:00,first_buy,long-exit-profit,0.926,0.935,0.8672736219534949,0.8362861684389769,0.911,0,0.916,2891053.8,0,False,0.8916000000000018,0.8727142857142879,0.8414400000000006,27.42338727,0.4470596027232407,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2021-01-17 01:30:00+00:00,0,1.33,0,1.1662000000000015,go_short,False,1.33,1.1501896994794891,do_nothing,1.1432857142857167,1.1300800000000009,do_nothing,go_long,go_long,4977523.4,1.1374738208871653,do_nothing,0,1.168,1.169
343,CRV/USDT:USDT,2021-01-01 01:15:00+00:00,first_buy,long-exit-profit,0.642,0.648,0.6232980966985296,0.6107700913950757,0.635,0,0.636,1340400.8,0,False,0.6254000000000033,0.6251428571428587,0.609879999999999,26.56071167,0.4327842828053233,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2021-01-15 05:30:00+00:00,0,0.9410000000000001,0,0.8732000000000018,go_short,False,0.928,0.858414280490494,do_nothing,0.8594285714285735,0.8343200000000006,do_nothing,go_long,go_long,4828492.1,0.829909061914095,do_nothing,0,0.895,0.898
342,CRV/USDT:USDT,2020-12-23 11:15:00+00:00,first_buy,long-exit-profit,0.499,0.5,0.506340714344087,0.5160073346500875,0.448,1,0.467,7636377.7,0,False,0.5022000000000039,0.5064285714285736,0.5151199999999984,24.20425989,0.39429014653244016,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2021-01-01 01:00:00+00:00,0,0.648,0,0.6232000000000032,go_short,False,0.642,0.6209886597346259,do_nothing,0.6241428571428588,0.607679999999999,do_nothing,go_long,go_long,3543488.2,0.6087516987066817,do_nothing,0,0.617,0.617
340,CRV/USDT:USDT,2020-11-26 03:15:00+00:00,first_buy,long-exit-profit,0.614,0.616,0.6289146989871087,0.6531401576156141,0.557,1,0.5760000000000001,7311515.6,0,False,0.6128000000000029,0.6224285714285721,0.6565199999999982,24.7102045,0.4024113031595425,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2020-12-02 23:00:00+00:00,0,0.807,0,0.7792000000000038,go_short,False,0.807,0.7784884517914836,do_nothing,0.7768571428571435,0.7726399999999982,do_nothing,go_long,go_long,2369368.5,0.7736678605982714,do_nothing,0,0.775,0.776
338,CRV/USDT:USDT,2020-11-13 23:45:00+00:00,first_buy,long-exit-profit,0.687,0.6960000000000001,0.6641833556054083,0.650197901205529,0.676,0,0.6890000000000001,2774312.0,0,False,0.6744000000000036,0.6688571428571437,0.6497199999999999,24.29989617,0.395877766987664,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2020-11-20 10:45:00+00:00,0,0.9500000000000001,0,0.9214000000000038,go_short,False,0.9440000000000001,0.9029444523094917,do_nothing,0.9164285714285727,0.8655199999999991,do_nothing,go_long,go_long,2307725.2,0.8757372363634855,do_nothing,0,0.927,0.927
337,CRV/USDT:USDT,2020-11-07 01:15:00+00:00,first_buy,long-exit-profit,0.47200000000000003,0.503,0.453407173827641,0.4416559610691593,0.47200000000000003,0,0.499,6600201.8,0,False,0.46360000000000534,0.45485714285714324,0.4382400000000002,25.22315655,0.41085995048750507,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2020-11-13 23:30:00+00:00,0,0.687,0,0.6676000000000035,go_short,False,0.686,0.6596712384427552,do_nothing,0.6648571428571436,0.6471999999999999,do_nothing,go_long,go_long,3051841.3,0.6470937333019713,do_nothing,0,0.668,0.671
336,CRV/USDT:USDT,2020-11-04 14:30:00+00:00,first_buy,long-exit-profit,0.339,0.34,0.34206007424640633,0.3474481627661769,0.332,1,0.333,1296040.8,1,False,0.3398000000000057,0.34014285714285747,0.34852000000000033,25.8819576,0.42153067560233687,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2020-11-07 01:00:00+00:00,0,0.47500000000000003,0,0.4510000000000053,go_short,False,0.47300000000000003,0.44511756906903027,do_nothing,0.4457142857142861,0.4351200000000002,do_nothing,go_long,go_long,3030423.5,0.437068437954692,do_nothing,0,0.448,0.448
334,CRV/USDT:USDT,2020-10-20 02:00:00+00:00,first_buy,long-exit-profit,0.41300000000000003,0.41300000000000003,0.4115486040571463,0.4159064920961571,0.394,1,0.399,2572214.1,0,False,0.410800000000007,0.41157142857142986,0.41508000000000067,24.26204047,0.39519144501437536,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2020-10-27 23:00:00+00:00,0,0.555,0,0.5276000000000053,go_short,False,0.547,0.5293167334832292,do_nothing,0.5271428571428576,0.5189600000000006,do_nothing,go_long,go_long,3323793.3,0.5168699785551412,do_nothing,0,0.537,0.544
295,XRP/USDT:USDT,2024-11-16 05:15:00+00:00,first_buy,long-exit-profit,0.9492,0.9811000000000001,0.9197932463689308,0.9059303160635205,0.9445,0,0.9582,173058213.1,1,False,0.9342399999999875,0.9269571428571597,0.8995639999999958,26.11565189,0.42538809492839413,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2024-11-22 01:45:00+00:00,0,1.3774,0,1.3117999999999868,go_short,False,1.3719999999999999,1.2803981474673813,go_short,1.3025142857143026,1.2255719999999959,go_short,go_long,go_long,138407998.9,1.238250313937557,do_nothing,0,1.3093,1.3204
294,XRP/USDT:USDT,2023-10-31 11:15:00+00:00,first_buy,long-exit-profit,0.6011000000000001,0.6267,0.5831881442527987,0.5785336428790312,0.6011000000000001,0,0.6089,294361094.8,1,False,0.5878799999999862,0.5841142857142951,0.5755039999999944,24.60959876,0.4010202848499033,0,go_short,do_nothing,go_short,go_short,go_long,go_long,2024-11-16 05:00:00+00:00,0,0.9501000000000001,0,0.9242799999999877,go_short,False,0.9492,0.9128102002541909,go_short,0.9174428571428741,0.8971959999999958,go_short,go_long,go_long,86994257.7,0.9017487413486022,do_nothing,0,0.9308000000000001,0.9329000000000001
293,XRP/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,0.5578000000000001,0.5603,0.5474825304351236,0.5632417096295965,0.4082,1,0.4227,307001138.1,0,False,0.5365199999999892,0.5472142857142904,0.5682999999999927,24.98846186,0.4070106625051479,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2023-10-31 11:00:00+00:00,0,0.6012000000000001,0,0.5810799999999862,go_short,False,0.6012000000000001,0.5785132613896712,go_short,0.5788428571428665,0.5740799999999944,go_short,go_long,go_long,146567791.9,0.5761043343093537,do_nothing,0,0.5779000000000001,0.5782
269,XRP/USDT:USDT,2020-12-29 11:45:00+00:00,first_buy,long-exit-profit,0.19890000000000002,0.2011,0.21163797375018656,0.21915170159498903,0.1875,1,0.1966,455211629.9,0,False,0.2055399999999982,0.2099571428571419,0.22103999999999913,24.25355462,0.3950055640553723,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2021-01-07 04:00:00+00:00,0,0.28,0,0.26633999999999786,go_short,False,0.27790000000000004,0.2630175610804022,go_short,0.26398571428571416,0.25647199999999903,go_short,go_long,go_long,87818870.7,0.2577677399085345,do_nothing,0,0.2649,0.2682
289,XRP/USDT:USDT,2022-06-18 20:15:00+00:00,first_buy,long-exit-profit,0.2953,0.2972,0.2991922173451623,0.30204892218693763,0.2868,1,0.29460000000000003,57067016.1,0,False,0.296939999999995,0.2978428571428669,0.30296799999999957,24.8343923,0.40448832617083025,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2022-09-20 15:30:00+00:00,0,0.4156,0,0.39743999999999513,go_short,False,0.41250000000000003,0.39182685980833576,go_short,0.39271428571429245,0.38449999999999646,go_short,go_long,go_long,383054198.0,0.386436485519958,do_nothing,0,0.4026,0.4037
267,XRP/USDT:USDT,2020-12-23 22:15:00+00:00,first_buy,long-exit-profit,0.2594,0.2651,0.2753950364362009,0.2954187786045889,0.21730000000000002,1,0.22290000000000001,459449121.5,0,False,0.2585599999999984,0.2641571428571413,0.29929199999999906,28.84555076,0.4697148567333485,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2020-12-24 23:00:00+00:00,0,0.329,0,0.29141999999999835,go_short,False,0.3261,0.28128082073111094,go_short,0.28469999999999834,0.266435999999999,go_short,go_long,go_long,308645581.4,0.272671731471007,do_nothing,0,0.2897,0.2902
261,XRP/USDT:USDT,2020-03-12 23:30:00+00:00,first_buy,long-exit-profit,0.14930000000000002,0.1524,0.15378031564337494,0.15761450146663375,0.12710000000000002,1,0.14070000000000002,31183630.7,0,False,0.1516800000000006,0.1535571428571433,0.159248,24.64100241,0.40127648168032737,1,go_short,do_nothing,go_short,go_short,go_long,go_long,2020-07-08 16:30:00+00:00,0,0.20350000000000001,0,0.2003400000000008,go_short,False,0.20270000000000002,0.20003985331391003,go_short,0.1999857142857148,0.19968400000000044,go_short,go_long,go_long,16332953.6,0.1994703817787873,do_nothing,0,0.201,0.20140000000000002
