,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),exit_reason,action
30,529.3,529.5,531.9966584024178,534.601063641825,521.8,1,523.3,1401.753,534.0160000000093,0,0,531.0400000000049,532.228571428575,25.65088551,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
31,746.0,749.0,715.1994183847767,705.8350908932879,719.2,0,726.3,1721.73,706.6040000000097,1,0,722.8200000000057,718.2285714285752,25.7048851,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
32,1068.1,1075.7,1006.725576755144,985.5013551519526,1015.1,0,1021.0,16447.519,982.7280000000076,1,0,1016.9199999999964,1012.028571428573,24.19186887,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
33,1449.6,1451.9,1432.145175522132,1425.045016877238,1442.2,0,1446.4,3033.108,1421.2880000000064,0,0,1440.1000000000065,1435.699999999993,24.07591821,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
34,2093.7,2098.9,2066.6821778874114,2055.3745469700007,2079.9,0,2089.7,608.339,2052.632000000004,1,0,2082.2599999999925,2072.057142857136,25.07147597,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
35,1166.6,1168.9,1172.7966992297254,1176.4813914584336,1157.5,1,1164.0,1147.491,1177.9839999999938,0,0,1170.0800000000006,1172.6428571428332,24.37457267,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
36,5.164,5.228,5.202597097461705,5.189269035014004,5.1370000000000005,0,5.222,73337.3,5.188839999999995,0,0,5.176399999999994,5.18471428571428,24.96041311,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
37,7.536,7.571,7.303137947571419,7.160060903322927,7.412,1,7.429,542603.8,7.13708,1,0,7.409399999999998,7.367714285714285,25.7817998,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
38,10.812,10.945,10.412870297273184,10.260425920936468,10.569,0,10.585,609286.7,10.282839999999991,0,0,10.497600000000002,10.439428571428587,24.36047384,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
39,15.055,15.2,14.54184770835398,14.311403201623229,14.613,0,14.649,378714.5,14.432520000000006,0,0,14.667800000000003,14.56700000000002,27.70239174,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
40,22.292,22.482,20.30448487655691,19.528138613634127,21.7,0,22.12,873621.2,19.19939999999998,0,0,21.202799999999936,20.61628571428576,24.78940805,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
41,7.064,7.12,7.479670653398359,7.8875399529319,6.707,1,6.791,365035.6,7.904599999999997,0,0,7.306199999999825,7.411571428571485,25.58115763,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
42,751.4,759.4,785.9808824529426,810.4106692140161,727.3,1,751.9,1590.247,811.2760000000126,0,0,769.8800000000119,774.9142857142855,23.98301075,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
43,2.17,2.192,2.1350178026951623,2.115141050846398,2.1585,0,2.1804,30953046.0,2.1212800000000005,0,0,2.1476400000000124,2.137342857142861,24.20784962,first_buy,go_short,do_nothing,go_short,go_short,long-exit-profit,go_long
44,1.4979,1.5439,1.475833742008932,1.4480232173448004,1.4978,0,1.5287000000000002,25778151.0,1.4558920000000026,0,0,1.4935600000000109,1.4846857142857228,24.6310527,first_buy,go_short,do_nothing,go_short,go_short,long-exit-profit,go_long
45,1.1161,1.1283,1.1525556404586097,1.1991479013087345,1.05,1,1.0641,46869454.0,1.1953680000000029,0,0,1.1276200000000114,1.1454714285714365,24.65993743,first_buy,go_short,do_nothing,go_short,go_short,long-exit-profit,go_long
46,0.1981,0.1984,0.1934721998636108,0.1908548250855261,0.1935,1,0.1939,13196229.3,0.1905760000000118,1,0,0.1957599999999915,0.194557142857145,24.67892419,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
47,0.1164,0.1166,0.1151327690678914,0.1145012508745282,0.1152,0,0.1161,5071143.9,0.1142800000000099,0,0,0.1155199999999928,0.115357142857144,24.22160939,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
48,0.2727,0.2796,0.2620816873721145,0.255183315079208,0.2725,0,0.2776,34765165.8,0.253092000000012,0,0,0.2676599999999919,0.2651571428571452,24.90350467,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
49,0.1003,0.1005,0.0984848383431063,0.1003660832950868,0.0816,1,0.0823,72343411.6,0.1009360000000099,0,0,0.0971399999999934,0.0985142857142869,24.56644567,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
50,1.7533,1.825,1.6782787446284673,1.612944778419296,1.7271,0,1.7695,25177518.8,1.6117680000000008,0,0,1.7106200000000018,1.6999571428571514,25.18502244,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
51,15.0507,15.0507,14.99869446876536,14.967226779966282,14.6643,1,14.7693,121209.0,14.920008000000006,0,0,14.99593999999999,15.03492857142856,23.33486431,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
52,21.5586,21.6236,21.244684572074096,20.89665909127825,21.4225,1,21.432,91867.0,20.89078400000001,1,0,21.43329999999996,21.36417142857137,16.92932605,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
53,30.7971,30.976,29.577302004320146,28.62749309973571,30.4593,1,30.6369,284460.0,28.41951999999998,1,0,30.41015999999994,30.242085714285587,25.24560463,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
54,35.826,38.298,41.70177211090604,45.11358786332563,25.228,1,31.506,1055064.0,46.24800000000007,0,0,39.283399999999965,40.301000000000165,16.007903,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
55,28.892,28.899,29.452461653043784,30.190565985463355,28.001,1,28.333,291176.0,30.24112000000006,1,0,29.15319999999997,29.18600000000019,23.31009091,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
56,25.076,25.431,26.07172625989059,26.586642024808857,24.5,1,24.776,469949.0,26.872560000000178,0,0,25.68279999999992,25.92657142857164,19.82839119,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
57,34.715,34.95,34.37523114681006,34.08713711256165,34.682,0,34.876,186642.0,34.072280000000184,0,0,34.55039999999994,34.4614285714288,14.07610604,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
58,49.603,49.716,48.28195840252858,47.43045586519068,48.883,0,49.094,357608.0,47.38436000000028,0,0,48.7988000000002,48.72871428571465,19.58518875,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
59,68.885,68.892,67.0748089274752,65.54373718363598,67.396,1,67.707,619967.0,65.16060000000023,0,0,67.71580000000016,67.58957142857183,27.55849684,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
60,0.1423,0.1423,0.1436205646832649,0.1451216547399349,0.1362,1,0.1396,25719770.9,0.1458440000000121,0,0,0.1421399999999905,0.1428428571428595,24.1735083,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
61,26.22,27.06,27.426130003513883,28.11491299804145,26.0,0,27.03,2236075.0,28.069200000000247,0,0,27.007999999997303,27.144285714286088,21.51258752,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
62,8.656,8.715,8.938932852936098,9.136894410611127,8.511,1,8.517,4005549.0,9.221440000000335,0,0,8.704799999997263,8.825857142856876,25.80583742,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
63,1.2456,1.2465,1.202117817330932,1.18881208675713,1.2282,0,1.2285,1985462.4,1.1841080000000035,1,0,1.2131200000000035,1.2032142857142911,24.81321571,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
64,12.067,12.067,10.393489992006456,10.166754447171352,10.85,0,11.016,11402112.0,10.053600000000332,0,0,10.59639999999727,10.41842857142828,22.00541415,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
65,14.957,14.98,14.403423268295938,14.096700740027488,14.739,1,14.789,1312138.0,13.953440000000324,0,0,14.799999999997263,14.623714285713984,24.40570024,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
66,16.403,16.406,16.19134818637156,16.714517910579257,12.6,1,13.92,8987151.0,16.82308000000045,0,0,15.896999999997234,16.060714285713935,22.86225101,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
67,19.671,19.812,18.93814326570564,18.760728361673817,19.41,0,19.734,1690308.0,18.699720000000436,0,0,19.27979999999719,19.03685714285681,28.70251064,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
68,17.58,17.679,17.864289591265678,18.019706444418603,17.32,1,17.519,2386125.0,18.09348000000052,0,0,17.69999999999728,17.78942857142829,20.99673494,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
69,24.494,24.56,24.205958969081383,24.04147442248877,24.256,0,24.329,1055397.0,24.0700800000005,1,0,24.29139999999729,24.226714285713985,20.55530993,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
70,34.624,35.106,33.50240454052627,33.12148666602591,34.5,0,34.93,1290341.0,32.92904000000046,0,0,34.01339999999736,33.634714285714,14.07969751,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
71,9.638,9.638,9.19572867025204,8.918739207646032,9.464,0,9.563,221179.1,8.906119999999998,0,0,9.330199999999822,9.273142857142917,24.71323278,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
72,70.2,71.35,69.37378689263937,68.51739797016448,70.085,0,70.837,1210580.0,68.7222800000004,0,0,69.80359999999702,69.56942857142835,29.2963099,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
73,1.2286,1.24982,1.2532007126483973,1.2687071508126535,1.22273,0,1.23958,15558768.0,1.2791595999999985,0,0,1.2309240000000008,1.2377671428571406,24.08633392,first_buy,go_short,do_nothing,go_short,go_short,long-exit-profit,go_long
74,0.9602,0.9916,1.0620310786951035,1.1253513748531054,0.7831,1,0.8719,9874509.6,1.1423720000000053,0,0,1.013999999999999,1.032814285714294,24.89430512,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
75,1.307,1.4104,1.5337378629036629,1.6357256017869537,1.0051,1,1.2385,135294656.0,1.6700840000000026,0,0,1.4593800000000114,1.4836000000000082,26.36768167,first_buy,go_short,do_nothing,go_short,go_short,long-exit-profit,go_long
76,10.453,10.7,12.306780517982224,13.84764186932353,9.67,1,9.713,8541772.0,14.451440000000346,0,0,11.123799999997251,11.764285714285483,28.979358,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
77,49.219,49.8,47.94273832216941,47.481936342523504,48.635,0,49.634,2387619.0,47.51956000000041,0,0,48.1759999999973,47.90528571428548,19.6692805,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
78,9.976,10.427,9.508832185350602,9.179143923205164,9.921,0,10.399,1550776.3,9.055319999999968,0,0,9.782399999999829,9.624857142857191,25.0731417,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
79,7.075,7.081,6.923164601287105,6.794397737371255,6.992,1,6.999,85160.5,6.772439999999984,0,0,7.012199999999848,7.004000000000048,25.35219859,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
80,0.927,0.929,0.9535297083842484,0.9842006671407656,0.903,1,0.907,2340152.0,0.9851600000001344,0,0,0.9411999999997916,0.9477142857144006,24.35328563,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
81,3.064,3.064,3.156954112326148,3.237504455731432,2.9130000000000003,1,2.943,2335509.0,3.253000000000128,0,0,3.100199999999778,3.140571428571545,23.24362304,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
82,6.343,6.422,6.408807962211918,6.595105079995629,5.391,1,5.643,3617859.0,6.640320000000096,1,0,6.260599999999831,6.349285714285862,22.42056283,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
83,11.262,11.263,11.038902070710918,10.840554558400148,11.156,1,11.176,170801.0,10.81452000000004,1,0,11.149799999999791,11.135428571428704,22.07936948,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
84,8.125,8.173,8.267676920454331,8.429178429511305,7.915,1,7.924,398229.0,8.433200000000035,0,0,8.173799999999769,8.207857142857252,22.17824773,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
85,9.507,9.583,10.056804078671766,10.434303414839215,8.874,1,9.123,1509933.0,10.545400000000022,0,0,9.715599999999778,9.884142857142978,21.91565445,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
86,1.272,1.275,1.2340029803337542,1.2227619436100756,1.239,0,1.259,1219875.0,1.2233600000001357,0,0,1.2439999999997924,1.234000000000114,23.98490676,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
87,14.811,15.606,16.002049616270757,17.59187833454856,5.829,1,7.281,6198546.0,18.329520000000027,0,0,14.863799999999792,15.490571428571554,72.898496,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
88,0.10069,0.10205,0.0981017783763056,0.0963762882386438,0.10037,0,0.10155,7323652.0,0.0958112000000017,0,0,0.0993979999999929,0.0987957142857194,24.68176584,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
89,0.07657,0.07684,0.0783295467509733,0.0797628417692238,0.06506,1,0.07154,28576649.0,0.0806644000000018,0,0,0.0769339999999934,0.0777371428571478,24.70537613,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
90,0.082,0.08218,0.0830899870371523,0.0838351161666557,0.08105,1,0.0817,3165224.0,0.0837424000000019,0,0,0.0826819999999932,0.0829242857142909,24.46662673,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
91,0.18656,0.18732,0.1894169418194078,0.1934336607234135,0.13761,1,0.16477,97665535.0,0.1944476000000018,0,0,0.1873339999999935,0.1900857142857175,24.48321811,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
92,0.18218,0.18534,0.1753229476734787,0.165612708670886,0.18,1,0.18488,109539977.0,0.1645260000000021,0,0,0.1802379999999936,0.1793585714285744,24.65783714,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
93,0.13302,0.1347,0.124808532612644,0.1192133069941924,0.12918,0,0.12941,71980133.0,0.1196044000000021,1,0,0.1279659999999935,0.1266485714285744,24.99226233,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
94,12.9033,12.9601,14.308069686105116,15.066760397809244,8.2916,1,11.4146,4186398.0,15.42226800000004,0,0,13.707899999999842,14.102142857142956,23.10160989,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
95,0.08776,0.09487,0.0852372005826446,0.083043037988449,0.0875,0,0.09396,310454099.0,0.0834292000000022,0,0,0.0865359999999933,0.0851557142857174,25.22952132,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
96,0.7115,0.7116,0.6930939692504848,0.7159383624522822,0.4596,1,0.538,32864927.0,0.7256280000001286,0,0,0.6776999999997766,0.6899714285715456,24.56283737,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
97,1.1429,1.1593,0.9820752801379484,0.918785048777121,1.0852,0,1.1303,36589439.0,0.8972440000001276,0,0,1.0343599999997777,0.9972571428572636,24.22556013,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
98,5359.0,5472.0,5573.651554117267,5706.79605189006,5170.0,1,5369.0,342.911,5761.840000000009,0,0,5498.199999999977,5534.142857142824,23.9676836,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
99,10013.0,10137.0,9820.902183794164,9729.195903481655,9928.0,0,9948.0,931.937,9722.720000000008,0,0,9911.399999999976,9876.28571428568,25.10157076,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
100,6987.0,7076.0,6888.872901534542,6815.792520867914,6965.0,0,6991.0,283.799,6804.800000000009,1,0,6945.7999999999765,6908.714285714253,22.45180827,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
101,5669.0,5669.0,5614.365440120968,5735.95054341138,4766.0,1,4972.0,1215.744,5786.5600000000095,0,0,5532.999999999976,5588.428571428538,23.58559801,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
102,9350.0,9785.0,8352.608372668577,7922.859977276683,9166.0,0,9490.0,2147.5,7725.720000000009,0,0,8906.599999999977,8572.142857142824,23.30958338,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
103,6578.0,6650.0,5981.563262004268,5753.754216028359,6428.0,0,6509.0,1673.725,5643.800000000009,0,0,6198.599999999977,6072.714285714253,25.42330523,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
104,0.7583000000000001,0.7846000000000001,0.7360305818750986,0.7174113450649846,0.7563000000000001,0,0.7685000000000001,10299042.0,0.7077280000001285,1,0,0.7530799999997767,0.7476714285715481,28.45338568,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
105,4683.0,4711.0,4808.381664227467,4884.154367208772,4539.0,1,4544.0,178.746,4931.5600000000095,0,0,4741.999999999976,4800.8571428571095,26.37002434,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
106,23599.0,23847.0,24809.188771311,25977.50533258576,17375.0,1,18470.0,488.448,26395.08000000001,0,0,23967.599999999977,24646.28571428568,22.55080513,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
107,38080.4,38621.0,40332.22110089204,42354.10541014371,35861.6,1,35932.9,157.661,42421.863999999965,1,0,38994.779999999904,39595.71428571428,14.68656668,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
108,50978.3,52884.2,55705.41719696832,59571.02303659259,30466.7,1,41330.8,468.457,60683.05599999999,0,0,53143.539999999884,54161.79999999998,19.691568,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
109,51632.2,51981.5,50194.28207798668,49392.13995982643,51072.9,0,51512.9,162.21,49694.71600000001,0,0,50856.69999999981,50345.371428571285,22.72581001,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
110,33921.7,34022.4,34172.14020565094,34153.37779953549,33746.0,0,33936.6,19.159,34321.06799999998,0,0,34036.12000000001,34158.67142857144,13.3853423,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
111,0.6656000000000001,0.6687000000000001,0.691809834291277,0.7138801171308102,0.6522,1,0.6529,3299471.0,0.7206160000001286,0,0,0.6803999999997739,0.6859000000001191,24.26615882,first_buy,go_short,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
112,26120.0,26300.0,25274.47133145136,25079.21626260139,25854.0,0,26056.0,547.643,25143.80000000001,0,0,25454.799999999977,25262.571428571395,22.34439758,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
113,5.044,5.142,5.224150452462091,5.35704176076622,4.921,0,5.074,479369.5,5.399039999999993,0,0,5.131799999999838,5.1571428571429125,24.25499723,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
114,0.05859,0.05906,0.0596808378663389,0.0601828278022978,0.05817,1,0.05905,9438100.0,0.0603104000000022,0,0,0.0593479999999941,0.0595571428571457,25.54869087,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
115,0.20537,0.20554,0.2046098975566047,0.2085831095909673,0.19613,1,0.19688,4958978.0,0.2088476000000021,1,0,0.2034439999999958,0.2042042857142871,25.0789517,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
116,6.269,6.279,7.05094919743644,7.510100841983808,5.136,1,5.468,11705394.0,7.471280000000037,1,0,6.724599999999986,6.916714285714219,26.84453343,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
117,16.995,17.351,16.533266531504747,16.073396317297952,16.8,1,16.921,5490538.0,16.109320000000015,1,0,16.790199999999977,16.693714285714258,20.57417211,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
118,12.319,12.4,11.552422432962974,10.919402617570986,11.983,0,12.182,3742605.0,11.024080000000003,0,0,11.811200000000005,11.679714285714288,24.00155242,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
