,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,2.301,2.301,2.303023149097982,2.303433982057167,2.298,1,2.298,696.0,2.2990399999997684,0,0,2.3054000000000934,2.3058571428573957,-0.0775148,second_buy,go_short,go_short,go_short,go_short,go_short,go_short,force_exit,go_short
1,0.854,0.8729,0.887390728677425,0.910979719920509,0.8466,0,0.8664000000000001,101635.0,0.9164120000000218,0,0,0.8708399999999898,0.8777428571428533,-1.25912245,second_buy,go_short,go_short,go_long,go_long,go_short,go_short,force_exit,go_short
2,0.011881,0.011963,0.0118651572195459,0.0117664044431623,0.011881,0,0.011963,42.0,0.01188896,0,0,0.0119052,0.0118605714285714,-3.91440817,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
3,1.6497000000000002,1.6498,1.6361123123930446,1.634731407523081,1.6398,1,1.6398,1937.0,1.6333839999999915,0,0,1.639200000000025,1.6369000000000125,-1.6763358,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,force_exit,go_long
4,0.07403,0.07409,0.0736904888841838,0.0732334697848368,0.07398,0,0.07406,76.0,0.0735795999999985,0,0,0.0739339999999984,0.0737542857142865,-3.68475912,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
5,0.09261,0.09268,0.0927723819833603,0.0926028947482707,0.0918,1,0.09222,432.0,0.0925428000000003,0,0,0.0928039999999998,0.0929157142857155,-3.46953222,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,force_exit,go_long
6,9.142,9.332,8.813055390645516,8.587464036679485,9.13,0,9.281,33240.0,8.487720000000113,0,0,8.98740000000033,8.938714285714473,-2.92130819,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,go_long
7,20.995,20.995,20.98989573577833,20.943477580519456,20.988,0,20.988,865.0,21.11308000000013,0,0,20.912800000000004,20.88957142857143,-2.29046887,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,go_long
8,0.0042039999999999,0.0042169999999999,0.0040997990887838,0.0040653861093378,0.004174,1,0.004175,7521.0,0.0040472,1,0,0.0041504000000003,0.0041162857142865,-0.58683968,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
9,0.037007,0.037007,0.0371501332780409,0.0372916730473575,0.036953,1,0.036978,3114.0,0.0372687600000012,0,0,0.0370765999999998,0.0371437142857138,-3.97880048,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,go_long
