,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),profit_abs,enter_reason,exit_reason,action,nlp-exit-short (entry),grads-ratio (entry)
480,BLUR/USDT:USDT,2024-02-28 00:15:00+00:00,0.7312000000000001,0.7317,0.7318026253237686,0.7318482905982908,0.7258,0,0.7275,546752.0,0.7321680000000002,0,0,go_short,0.7307400000000001,0.731585714285714,go_short,go_short,go_short,6.72755805,second_buy,trailing_stop_loss,go_short,go_short,0.4105263157894643
481,BIGTIME/USDT:USDT,2024-05-11 11:30:00+00:00,0.1657,0.1671,0.1680521419765236,0.1685933122096715,0.165,1,0.167,833405.0,0.1687399999999995,0,0,go_short,0.1674400000000005,0.1679714285714273,go_short,go_short,go_short,48.0674225,first_buy,trailing_stop_loss,go_short,go_short,-0.3801169590643097
482,BIGTIME/USDT:USDT,2024-04-13 20:15:00+00:00,0.1744,0.1767,0.1856237154979995,0.1941185201014,0.1398,1,0.1576,32062683.0,0.1971279999999999,0,0,go_short,0.1805800000000011,0.1845428571428561,go_short,go_short,go_short,8.8531563,first_buy,trailing_stop_loss,go_short,go_short,-0.3801169590643097
483,BIGTIME/USDT:USDT,2024-02-28 00:15:00+00:00,0.4495,0.4501,0.4359049218549015,0.4284482905982906,0.438,0,0.4391,1627077.0,0.429144,1,0,go_short,0.4412399999999999,0.4386428571428571,go_short,go_short,go_short,-52.11345864,first_buy,trailing_stop_loss,do_nothing,go_short,-0.3801169590643097
484,BICO/USDT:USDT,2024-05-17 00:45:00+00:00,0.492,0.4982,0.4820770916040122,0.477421802524001,0.4887,0,0.4892,748892.8,0.4762199999999977,0,0,go_short,0.4862600000000007,0.4845428571428565,go_short,go_short,go_short,-42.14467948,second_buy,trailing_stop_loss,do_nothing,go_short,0.7172641749300793
485,BICO/USDT:USDT,2024-04-15 06:45:00+00:00,0.5690000000000001,0.5773,0.550336267352388,0.5446182056535688,0.5666,0,0.5750000000000001,220957.4,0.5406879999999976,0,0,go_short,0.5580000000000012,0.552899999999999,go_short,go_short,go_short,33.42245154,second_buy,trailing_stop_loss,go_short,go_short,0.7172641749300793
486,BICO/USDT:USDT,2024-04-07 14:30:00+00:00,0.8073,0.8303,0.7973567766844968,0.7877329194974518,0.8063,0,0.8182,2016750.3,0.7804719999999982,0,0,go_short,0.8031800000000002,0.8000857142857126,go_short,go_short,go_short,68.18078574,second_buy,trailing_stop_loss,go_short,go_short,0.7172641749300793
487,BICO/USDT:USDT,2024-04-03 15:45:00+00:00,0.7869,0.8066,0.7685171848485081,0.7591377399675875,0.7736000000000001,0,0.8,1111556.2,0.7540919999999978,0,0,go_short,0.7819600000000009,0.7750571428571416,go_short,go_short,go_short,-5.38160652,second_buy,trailing_stop_loss,do_nothing,go_short,0.7172641749300793
488,BICO/USDT:USDT,2024-03-28 15:45:00+00:00,0.5829,0.6172000000000001,0.5728951789640021,0.5661372621760916,0.5817,0,0.6154000000000001,1666031.8,0.5645759999999987,0,0,go_short,0.5776000000000012,0.5728142857142838,go_short,go_short,go_short,-66.06804826,second_buy,trailing_stop_loss,do_nothing,go_short,0.7172641749300793
489,BICO/USDT:USDT,2024-03-13 07:30:00+00:00,0.6713,0.7065,0.6711971856312967,0.6681724169228974,0.6675,0,0.6887,671973.8,0.6698759999999987,0,0,go_short,0.6722600000000007,0.671357142857142,go_short,go_short,go_short,24.9829468,second_buy,trailing_stop_loss,go_short,go_short,0.7172641749300793
490,BICO/USDT:USDT,2024-03-06 01:45:00+00:00,0.5291,0.5483,0.5129428836350125,0.5025571723384522,0.5284,0,0.5383,868533.4,0.4894640000000002,0,0,go_short,0.5269400000000006,0.5216571428571427,go_short,go_short,go_short,-63.88618292,second_buy,trailing_stop_loss,do_nothing,go_short,0.7172641749300793
491,BLUR/USDT:USDT,2024-03-09 12:45:00+00:00,0.7106,0.7182000000000001,0.7085048948690106,0.702829598247997,0.7099000000000001,0,0.7163,1392113.0,0.7024760000000001,0,0,go_short,0.7108800000000002,0.7102857142857145,go_short,go_short,go_short,87.9660027,second_buy,trailing_stop_loss,go_short,go_short,0.4105263157894643
492,CETUS/USDT:USDT,2024-04-14 06:45:00+00:00,0.11293,0.1144,0.111384993504299,0.1097915862311632,0.11241,0,0.11434,104939.0,0.1090135999999998,0,0,go_short,0.1126820000000003,0.1124342857142856,go_short,go_short,go_short,-44.08788526,second_buy,trailing_stop_loss,do_nothing,go_short,0.1332052513608754
