,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,0.0189289999999999,0.018972,0.0190763443318008,0.0190167960317068,0.018764,1,0.018829,1295060.0,0.0189989199999999,0,0,0.0190850000000002,0.0191872857142855,-3.56175587,second_buy,go_short,go_short,go_short,go_short,go_short,go_short,force_exit,do_nothing
1,0.5607,0.5648000000000001,0.5414349103112314,0.531349844489242,0.5571,0,0.558,79383.2,0.5316399999999892,0,0,0.5497600000000012,0.545014285714317,-6.19525556,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,force_exit,do_nothing
2,3.8743,3.899,3.7579951954636575,3.68675554707878,3.8363,0,3.8577,4222870.0,3.698552000000016,0,0,3.802540000000023,3.7741571428571694,-29.7050048,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,do_nothing
3,0.17284,0.17587,0.1679840942283881,0.1639874831730608,0.17176,0,0.17526,174966.0,0.1643640000000007,0,0,0.1702699999999999,0.1688500000000024,-57.42616324,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,do_nothing
4,0.00172,0.001736,0.0017594011389297,0.0017779011624854,0.0017189999999999,1,0.0017339999999999,3601300.0,0.0017822,0,0,0.0017437999999999,0.0017499999999999,-2.1276971,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,force_exit,do_nothing
5,0.0043219999999999,0.0044389999999999,0.0047224153407791,0.0048739159656461,0.003927,1,0.004429,205728736.0,0.0049121199999997,0,0,0.0045960000000006,0.0046527142857139,-24.05276003,second_buy,go_short,go_short,go_short,go_short,go_short,go_short,force_exit,do_nothing
6,2912.21,2921.18,2793.957010788436,2745.5102458781757,2871.33,0,2883.19,57630.07,2741.4059999999927,0,0,2839.801999999955,2803.871428571428,-17.92827124,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,do_nothing
7,4.971,4.971,4.910215511756187,4.870396681033751,4.948,1,4.955,23367.5,4.849840000000141,0,0,4.942799999999417,4.93457142857149,-12.46808441,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,force_exit,do_nothing
8,0.657,0.6575000000000001,0.6706507656131241,0.6847998018203664,0.6427,0,0.649,131189.7,0.6905799999999924,0,0,0.6576800000000015,0.6600571428571398,-20.3535736,second_buy,go_short,go_short,go_short,go_short,go_short,go_short,force_exit,do_nothing
9,0.005253,0.0052559999999999,0.0050333086144558,0.0049705202459513,0.005155,0,0.00521,26837410.0,0.00494488,0,0,0.005082,0.0050521428571427,-18.42325792,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,force_exit,do_nothing
10,0.06361,0.06475,0.061186851781629,0.0595713523316729,0.06338,0,0.06354,17150860.0,0.0598880000000001,0,0,0.0619900000000015,0.0615171428571418,-66.59638259,first_buy,go_long,go_short,go_long,go_long,go_long,go_long,force_exit,do_nothing
11,3.584,3.643,3.7147418715523215,3.887428049156349,3.584,0,3.627,30246.8,3.906639999999984,0,0,3.6335999999992112,3.663571428570362,-47.37950355,second_buy,go_long,go_short,go_short,go_short,go_short,go_short,force_exit,do_nothing
12,0.003698,0.003748,0.0040237009814014,0.0041869153044253,0.0032159999999999,1,0.003629,140460790.0,0.00422592,0,0,0.0039034,0.0039590000000001,-21.04565112,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,force_exit,do_nothing
13,0.04142,0.04217,0.0405425868054107,0.0399569116181585,0.04127,0,0.04213,2730730.0,0.0397975999999999,0,0,0.0408699999999991,0.0406628571428568,-25.7703975,first_buy,go_long,do_nothing,go_long,go_long,go_long,go_long,force_exit,do_nothing
14,0.8498,0.8524,0.8638895171482617,0.8733064617923997,0.8355,1,0.839,901394.3,0.873912000000091,0,0,0.8566399999998884,0.8598142857142849,-32.17846369,first_buy,go_short,do_nothing,go_long,go_long,go_long,go_long,force_exit,do_nothing
15,0.01701,0.01706,0.0186534686964703,0.0201459473678062,0.01639,0,0.01668,17549386.0,0.0204380000000002,1,0,0.0171779999999997,0.0179942857142867,-49.30074943,second_buy,go_short,go_short,go_long,go_long,go_short,go_short,force_exit,do_nothing
16,0.0035009999999999,0.0035139999999999,0.0036061475939434,0.0036808768526487,0.00347,1,0.003482,3860000.0,0.00370372,0,0,0.0035336000000002,0.0035679999999998,-73.80127201,second_buy,go_short,go_short,go_long,go_long,go_short,go_short,force_exit,do_nothing
17,0.001762,0.0017859999999999,0.0017373915759182,0.0017121546758393,0.001758,0,0.001774,9951340.0,0.00171548,0,0,0.0017514,0.0017478571428571,-50.22431496,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,force_exit,do_nothing
18,0.12823,0.13144,0.1267086342356392,0.12461370170811,0.12783,0,0.1308,2311386.0,0.1249111999999997,0,0,0.1273120000000021,0.1267714285714286,5.31406898,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
19,0.12724,0.12742,0.1222268936563623,0.1196047955416241,0.1251,0,0.12562,2870324.0,0.1193103999999997,0,0,0.1240600000000021,0.1228357142857143,4.15987757,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
20,0.1225,0.12509,0.1205863225448365,0.1184742655197504,0.12241,0,0.12425,2304549.0,0.1183675999999997,0,0,0.121398000000002,0.1209657142857143,4.91288694,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
21,0.12209,0.12313,0.1175854071435867,0.1157405198723284,0.11959,0,0.12001,1778437.0,0.1147695999999997,0,0,0.118774000000002,0.1180871428571428,4.17358893,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
22,0.11755,0.11982,0.1147142996181681,0.113375272531807,0.11732,0,0.11823,1488269.0,0.1130223999999996,0,0,0.116188000000002,0.1157014285714286,6.80081044,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
23,0.11539,0.11551,0.111933550533687,0.1111933230608931,0.11423,0,0.11469,843763.0,0.1113451999999996,0,0,0.112914000000002,0.1119542857142857,5.10310992,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
24,0.11004,0.11347,0.1084959911457701,0.1047136551031266,0.11,0,0.11268,3341620.0,0.1048707999999996,0,0,0.109872000000002,0.1095828571428571,4.86070707,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
