,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,0.2581,0.2638,0.2483953810252652,0.2428431063113993,0.2579,0,0.2604,21963571.4,0.2417280000000021,0,0,0.2533799999999875,0.2502285714285548,-2.26784145,second_buy,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,force_exit,go_short
1,1.0312,1.0356,0.9779996626107504,0.9575263317689364,1.0043,0,1.0079,4740795.0,0.9544840000001188,0,0,0.9924999999998264,0.990614285714372,10.09412556,first_buy,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,force_exit,go_long
2,8.852,8.938,8.380225025215909,8.11443896290711,8.714,0,8.882,5038632.2,8.051519999999684,0,0,8.549600000000328,8.456142857143233,-1.1885518,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
3,0.15519,0.15569,0.1371318980229139,0.1275488746170944,0.1465,1,0.14895,61203207.0,0.1241060000000014,1,0,0.1447439999999928,0.142034285714291,-0.41362968,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
4,84.42,84.78,81.36691324910117,79.22383202547844,83.44,1,83.91,93896.078,78.14200000000127,0,0,83.2639999999986,82.54000000000306,12.62559832,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
5,71.737,72.35,73.6099419962337,74.6118049586223,71.402,1,71.442,46278.4,75.20623999999957,0,0,72.6974000000031,73.0515714285724,1.69952233,first_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_long
6,6915.0,6917.0,6048.900406313662,5827.76424337847,6405.0,0,6534.0,1479.157,5770.760000000009,1,0,6219.799999999954,6093.571428571396,10.2639265,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
7,0.4183,0.4242,0.4072595510619117,0.3967936065962138,0.4169,0,0.4235,27743555.9,0.3979840000000125,0,0,0.4115399999999943,0.4101000000000018,-0.8892892,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
8,1.1424,1.1496,1.1086265334258287,1.0974811088276186,1.1161,0,1.1315,43240869.0,1.0908399999999971,0,0,1.121900000000004,1.115257142857148,-4.37746698,first_buy,go_short,do_nothing,go_short,go_short,go_long,go_long,force_exit,go_long
9,1.3008,1.3062,1.207647801645216,1.1849593445909288,1.2268,1,1.2286,24364181.0,1.1812000000000262,1,0,1.2284599999999837,1.2137142857142644,8.79373229,first_buy,go_long,go_short,go_short,go_short,go_long,go_long,force_exit,go_long
10,28.04,28.371,26.97674510684701,26.179521371375667,27.661,1,28.033,131339.4,25.86760000000008,0,0,27.650200000000307,27.34285714285701,4.39639496,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
11,1913.4,1932.8,1851.399985345204,1818.8912630206496,1888.4,0,1922.6,3018.964,1811.131999999996,0,0,1873.8000000000025,1859.6285714285489,-3.58375406,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
12,0.2908,0.3101,0.2919420339122046,0.288667678533095,0.2907,1,0.294,30776065.0,0.2913760000000069,0,0,0.2926399999999863,0.2928714285714484,-5.21524978,second_buy,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,force_exit,go_short
13,3.846,3.852,3.6404787837078847,3.5422669385610512,3.71,1,3.734,402569.1,3.5056799999999213,0,0,3.7561999999996942,3.6920000000001063,1.16835313,first_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,force_exit,go_long
14,63.65,63.88,65.19520448740055,66.36533390260932,60.91,1,61.99,381402.596,66.74440000000142,0,0,64.02399999999815,64.69142857143211,20.30874532,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
15,3.0,3.002,2.836613321577009,2.782555850342004,2.857,1,2.866,1057978.5,2.763839999999925,0,0,2.8743999999996928,2.8701428571429584,20.68946312,first_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,long-exit-profit,go_long
16,0.08556,0.08563,0.0857842715263943,0.086192325227249,0.08345,1,0.08402,5700901.0,0.0864092000000014,0,0,0.0853819999999927,0.0856428571428625,21.43246232,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
17,0.08635,0.08639,0.0865790833651149,0.0885986536636917,0.08226,1,0.08359,19120330.0,0.0893520000000017,0,0,0.0855199999999933,0.0857757142857191,21.75377129,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
18,2.187,2.2,2.2212776906469336,2.2370131768287984,2.145,1,2.164,303704.5,2.239719999999923,0,0,2.2071999999996703,2.219571428571552,22.2330903,first_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,long-exit-profit,go_long
19,0.3091,0.3107,0.3082175939433413,0.3115686326242877,0.3048,1,0.305,2571222.5,0.3085600000000084,0,0,0.3067599999999971,0.3064142857142845,21.45799397,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
20,0.08898,0.08901,0.089033511364966,0.0894087317439003,0.08599,1,0.08786,8625357.0,0.089298800000002,0,0,0.0892699999999931,0.089080000000005,20.59042305,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
21,0.2001,0.2002,0.201135647102655,0.201832731196836,0.1996,1,0.1998,1381290.6,0.2015040000000096,0,0,0.2003599999999961,0.2009000000000017,20.07815371,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
22,0.18656,0.18732,0.1894169418194078,0.1934336607234135,0.13761,1,0.16477,97665535.0,0.1944476000000018,0,0,0.1873339999999935,0.1900857142857175,20.64415854,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
23,0.1164,0.1164,0.1152410155246107,0.1187428396957414,0.09,1,0.0964,108735504.0,0.1203000000000097,0,0,0.1126399999999966,0.1144000000000005,19.92718724,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
24,0.1003,0.1011,0.1014275362236711,0.1018113699586937,0.1,1,0.1004,10868930.1,0.1017160000000099,0,0,0.1010399999999962,0.101357142857143,19.9876846,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
25,2.596,2.668,2.584401805470125,2.5542458499034764,2.594,0,2.656,332407.2,2.54391999999994,0,0,2.604199999999697,2.5975714285715417,22.81807444,first_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,long-exit-profit,go_long
26,0.1804,0.1824,0.1781487992019851,0.1752892042123645,0.1803,0,0.1819,13759494.6,0.17494000000001,0,0,0.1796599999999954,0.1789999999999998,20.82272862,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
