,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),exit_reason,action
45,10.4,10.725,9.778194801932552,9.486728995329528,10.329,0,10.508,754029.5,9.449359999999992,0,0,10.003999999999996,9.831142857142869,23.34989497,first_buy,go_long,go_long,go_short,go_short,roi,go_long
46,5.164,5.228,5.202597097461705,5.189269035014004,5.1370000000000005,0,5.222,73337.3,5.188839999999995,0,0,5.176399999999994,5.18471428571428,23.28898621,first_buy,go_long,go_long,go_short,go_short,roi,go_long
47,0.6491,0.652,0.6576839668593356,0.6640944293172583,0.6215,1,0.6226,94982794.0,0.6636080000000045,0,0,0.6534599999999907,0.6596714285714275,23.32909822,first_buy,go_long,go_long,go_short,go_short,roi,go_long
48,2398.33,2468.09,2335.1107777554857,2282.1015654650446,2397.55,0,2437.75,132522.815,2282.5436000000027,1,0,2382.7660000000096,2356.83857142856,23.29129559,first_buy,go_long,go_long,go_short,go_short,roi,go_long
49,71.6,72.0,67.73270525476309,67.2853041253736,69.51,0,69.84,599806.106,67.05120000000133,0,0,68.14199999999866,67.5671428571459,23.37976529,first_buy,go_long,go_long,go_short,go_short,roi,go_long
50,2332.92,2381.0,2582.2032734423965,2754.388166558042,1400.73,1,2106.1,336730.287,2808.0244000000034,0,0,2448.7160000000067,2522.492857142854,24.15943932,first_buy,go_long,go_long,go_short,go_short,roi,go_long
51,73.696,89.0,71.54428918947004,68.38396884581375,71.513,0,77.052,1553792.76,67.5960800000003,1,0,73.23219999999964,72.19885714285682,23.01609668,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
52,65.472,69.0,61.821822377327386,63.8228255861373,65.12,0,67.798,674441.03,63.07748000000031,0,0,64.0209999999997,62.68099999999971,23.06201944,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
53,92.338,94.213,95.8764522028185,98.44833373777838,81.076,1,85.062,1612558.48,98.53244000000016,0,0,94.01499999999976,95.0195714285712,24.08261853,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
54,134.618,147.404,129.2363306752274,120.96743672367072,134.019,0,145.833,2949150.72,119.64512,0,0,133.1995999999999,132.86999999999975,24.59678605,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
55,45.369,49.2,42.58822600456845,40.613176884515575,44.425,0,47.634,1613480.22,39.99368000000007,1,0,44.70639999999994,43.33642857142855,24.27770327,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
56,0.7528,0.776,0.744821806369723,0.7232119075990779,0.7528,0,0.7637,18057023.0,0.7259440000000024,0,0,0.7509399999999997,0.7501142857143313,23.84449494,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
57,0.4488,0.462,0.4360691011402249,0.4196695949621818,0.4474,0,0.461,17136820.0,0.4137520000000023,0,0,0.446619999999999,0.446371428571474,23.90193346,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
58,60.694,63.0,60.40229609060073,59.8092457280538,60.124,0,62.737,1263894.66,59.76640000000021,0,0,60.78379999999966,60.44171428571439,23.90166001,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
59,0.6239,0.6245,0.6369759811671368,0.6607041670781978,0.5036,1,0.558,13979877.0,0.6690080000000026,0,0,0.6152399999999968,0.6254857142857605,24.59951441,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
60,1.0673,1.0731,1.0591755308715107,1.0588396132247226,1.0648,0,1.0702,2152767.0,1.0657280000000016,0,0,1.0594599999999976,1.0558857142857605,24.00286673,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
61,0.5082,0.5485,0.5068166321413698,0.4977161144902098,0.5025000000000001,0,0.5326000000000001,110152711.0,0.4954680000000007,0,0,0.5126799999999965,0.5106428571428975,22.89894896,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
62,0.4332,0.4342,0.4306024082625304,0.4288708815493321,0.4309,0,0.4313,1206536.0,0.4289280000000009,0,0,0.4306399999999984,0.4296571428571823,25.7551455,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
63,0.4962,0.4976,0.4992579487886281,0.5049314702413414,0.4925,1,0.4949,480399.0,0.5032680000000002,0,0,0.4969400000000014,0.4976571428571791,24.05164363,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
64,0.9232,0.927,0.918740833615984,0.9210716091374864,0.9187,0,0.9229,3545889.0,0.9260280000000009,0,0,0.9165000000000064,0.9166285714286156,23.56667488,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
65,0.9001,0.9009,0.9081557980620908,0.918735491658166,0.8847,1,0.8925000000000001,544309.0,0.923315999999998,0,0,0.9001200000000015,0.9051571428571876,23.97332898,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
66,1.4554,1.509,1.388002649631069,1.3658226742482746,1.4431,0,1.4618,11654852.0,1.3608759999999973,1,0,1.4102200000000074,1.393142857142894,23.81124175,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
67,0.7697,0.8097000000000001,0.7716835621410486,0.7591944136312573,0.7683,0,0.8091,12443908.0,0.7566920000000027,0,0,0.7834999999999932,0.7749571428571886,26.25206874,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
68,1794.51,1823.78,1891.992332887076,1963.6801626654203,1728.85,1,1746.62,229620.363,1979.7880000000036,0,0,1843.2500000000089,1873.3157142857035,24.02137553,first_buy,go_long,go_long,go_short,go_short,roi,go_long
69,42.447,43.311,43.56552663308817,44.08550171196402,42.291,0,43.278,147783.48,44.17527999999997,0,0,43.19419999999941,43.4088571428572,23.81495109,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
70,30.619,32.987,30.583945467690533,29.979847842869983,30.618,0,32.334,1510516.5,29.943399999999965,0,0,30.82899999999912,30.69228571428575,24.01847186,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
71,2322.19,2351.5,2307.3451266485813,2299.5166095060827,2322.0,0,2347.16,56207.03,2297.4311999999986,0,0,2311.922000000016,2306.647142857143,23.62009434,first_buy,go_long,go_long,go_short,go_short,roi,go_long
72,1565.12,1578.0,1567.1482734260312,1556.287762392359,1547.63,1,1576.71,50271.071,1551.675599999999,0,0,1567.3420000000042,1569.4971428571432,22.59912428,first_buy,go_long,go_long,go_short,go_short,roi,go_long
73,54.08,54.36,54.73404378187138,56.37678143871405,49.23,1,51.08,515541.993,56.018400000001485,0,0,54.18599999999847,54.462857142860415,23.26700597,first_buy,go_long,go_long,go_short,go_short,roi,go_long
74,73.33,73.37,71.41842685158083,72.95899653410632,55.0,1,57.31,2059521.502,73.37960000000174,0,0,70.36800000000049,71.49142857143151,22.75361538,first_buy,go_long,go_long,go_short,go_short,roi,go_long
75,77.77,77.77,77.49256398885468,77.64898622176669,77.3,0,77.53,77370.292,77.69240000000127,0,0,77.31200000000096,77.42000000000215,20.85897151,first_buy,go_long,go_long,go_short,go_short,roi,go_long
76,59.25,59.72,62.08910630348412,63.550454559864896,54.12,1,55.49,468545.328,64.31720000000125,0,0,59.94800000000115,61.08571428571655,23.95480188,first_buy,go_long,go_long,go_short,go_short,roi,go_long
77,50.91,51.1,50.945962608962695,50.85369079545975,50.87,0,51.03,9142.932,51.01560000000121,0,0,50.86000000000127,50.87857142857364,22.97045056,first_buy,go_long,go_long,go_short,go_short,roi,go_long
78,49.962,51.409,48.2502431850838,47.287803155426296,49.859,0,50.518,1645361.66,46.73027999999993,0,0,48.96519999999926,48.77014285714285,24.2238647,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
79,43.43,43.49,44.04786142290539,44.51835232946502,42.55,1,42.66,96364.982,44.705200000001184,0,0,43.71800000000129,43.894285714287854,24.02274671,first_buy,go_long,go_long,go_short,go_short,roi,go_long
80,114.12,114.64,117.32308791591694,120.76773698678493,111.06,1,112.47,224215.942,122.0428000000011,0,0,114.99600000000028,116.32428571428716,23.5706232,first_buy,go_long,go_long,go_short,go_short,roi,go_long
81,179.09,180.21,221.1816834848659,242.08936258146983,138.62,1,157.0,213374.312,250.47560000000067,0,0,202.74599999999933,213.91428571428733,24.48155218,first_buy,go_long,go_long,go_short,go_short,roi,go_long
82,260.07,263.81,254.96300922777945,252.92431771474483,257.5,0,262.53,131521.123,254.3800000000001,0,0,255.7440000000003,254.2571428571436,22.15953816,first_buy,go_long,go_long,go_short,go_short,roi,go_long
83,175.33,176.52,175.68335421845438,174.7081985163344,173.66,1,176.26,36661.848,174.26240000000013,0,0,175.51600000000025,175.76714285714294,22.20288159,first_buy,go_long,go_long,go_short,go_short,roi,go_long
84,34.048,34.8,32.29570203615849,31.52219094252457,33.273,0,33.574,1474965.4,31.275079999999857,1,0,32.823599999998784,32.53300000000042,26.13285917,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
85,20.173,20.279,20.481174591300373,20.709941084268756,19.954,1,20.0,235803.24,20.82444000000006,0,0,20.286199999998956,20.377428571428812,24.46667791,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
86,35.931,36.655,34.56500247893286,34.03026008183027,35.669,0,36.268,3934992.38,33.897400000000026,0,0,35.08539999999903,34.69628571428582,21.86012685,second_buy,go_short,go_short,do_nothing,do_nothing,roi,go_short
87,156.99,159.48,155.4270495730839,153.58107927650184,156.54,0,158.56,103851.579,153.33200000000113,0,0,156.2860000000005,155.8871428571443,22.77443137,first_buy,go_long,go_long,go_short,go_short,roi,go_long
88,2.821,2.823,2.8032377940543896,2.795852691590983,2.8040000000000003,1,2.806,48768.2,2.797319999999932,1,0,2.808999999999684,2.807142857142945,22.78641203,first_buy,go_long,go_long,go_short,go_short,roi,go_long
89,15.748,15.783,16.04813980270651,16.2681692747862,15.2,1,15.502,7107786.0,16.463520000000035,0,0,15.85620000000002,15.95571428571424,18.30157225,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
90,15.772,17.298,13.83635093751145,12.53449298394684,15.459,0,15.832,23724160.0,12.349800000000007,1,0,14.887400000000005,14.510142857142862,18.52982142,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
91,0.1388,0.1388,0.1407760297619957,0.1416888627986689,0.1362,1,0.1365,1232092.0,0.1417240000000028,0,0,0.1397999999999977,0.1407285714285665,23.2135591,first_buy,go_long,go_short,go_short,go_short,roi,go_long
92,0.1844,0.1866,0.1967013081120348,0.2056230429136221,0.1524,1,0.1689,18099446.0,0.2092320000000031,0,0,0.1902399999999966,0.1948857142857089,23.88081912,first_buy,go_long,go_short,go_short,go_short,roi,go_long
93,0.3205,0.3284,0.3036556029438631,0.2956180085558507,0.3168,0,0.322,29033277.0,0.2919840000000036,0,0,0.3123599999999965,0.3083285714285673,22.81295575,first_buy,go_long,go_short,go_short,go_short,roi,go_long
94,0.2279,0.2338,0.223643959968982,0.2214914466409359,0.2272,0,0.2317,6772402.0,0.2205480000000034,0,0,0.2257199999999962,0.2244428571428524,23.76946008,first_buy,go_long,go_short,go_short,go_short,roi,go_long
95,0.1617,0.1618,0.1626727331729144,0.1636611051884337,0.1606,0,0.161,2791472.0,0.1641800000000028,0,0,0.1617799999999954,0.1622999999999959,22.59622566,first_buy,go_long,go_short,go_short,go_short,roi,go_long
96,0.2024,0.2195,0.1916742637023141,0.1870697308561337,0.2013,0,0.2104,156510216.0,0.186000000000003,0,0,0.195579999999995,0.1926571428571386,24.28574823,first_buy,go_long,go_short,go_short,go_short,roi,go_long
97,0.1535,0.1545,0.1558825031355513,0.1546344154902816,0.1533,0,0.1536,2732931.0,0.1601040000000035,0,0,0.1545199999999949,0.1547571428571403,22.65175879,first_buy,go_long,go_short,go_short,go_short,roi,go_long
98,4.941,4.974,4.983765661296894,5.016342818654221,4.91,1,4.945,485523.4,5.018440000000001,0,0,4.982000000000005,4.986857142857152,24.0727614,first_buy,go_long,go_long,go_short,go_short,roi,go_long
99,0.1291,0.1304,0.1316813644789813,0.1350492200315065,0.116,1,0.1167,7251206.0,0.1362920000000036,0,0,0.1275199999999958,0.1293571428571401,25.05287751,first_buy,go_long,go_short,go_short,go_short,roi,go_long
100,0.5487000000000001,0.5494,0.5618698949367094,0.5718695039111351,0.5385,1,0.5426,1013436.0,0.5760960000000028,0,0,0.5521999999999977,0.5556571428571411,24.16668449,first_buy,go_long,go_short,go_short,go_short,roi,go_long
101,1.0902,1.1672,1.0283259131815232,0.9802692841786924,1.0834,0,1.12,16288709.0,0.9662040000000004,0,0,1.078919999999997,1.0485142857142862,23.71937599,first_buy,go_long,go_short,go_short,go_short,roi,go_long
102,0.8236,0.8255,0.8263919846240149,0.8271809116809117,0.8216,0,0.8255,241401.0,0.8250320000000001,0,0,0.8271799999999999,0.8284142857142858,22.95840499,first_buy,go_long,go_short,go_short,go_short,roi,go_long
103,0.09875,0.10121,0.0974748289901793,0.0959623912977354,0.09849,0,0.10069,6840665.0,0.0954640000000017,0,0,0.098569999999993,0.0980657142857194,22.22985243,first_buy,go_long,go_short,go_short,go_short,roi,go_long
104,0.07657,0.07684,0.0783295467509733,0.0797628417692238,0.06506,1,0.07154,28576649.0,0.0806644000000018,0,0,0.0769339999999934,0.0777371428571478,24.02669653,first_buy,go_long,go_short,go_short,go_short,roi,go_long
105,0.082,0.08218,0.0830899870371523,0.0838351161666557,0.08105,1,0.0817,3165224.0,0.0837424000000019,0,0,0.0826819999999932,0.0829242857142909,23.74941422,first_buy,go_long,go_short,go_short,go_short,roi,go_long
106,0.18656,0.18732,0.1894169418194078,0.1934336607234135,0.13761,1,0.16477,97665535.0,0.1944476000000018,0,0,0.1873339999999935,0.1900857142857175,23.93095807,first_buy,go_long,go_short,go_short,go_short,roi,go_long
107,0.1751,0.1751,0.1766738622097598,0.1821723366051992,0.154,1,0.1583,4717025.0,0.1809800000000035,0,0,0.172159999999996,0.1747142857142843,24.0760053,first_buy,go_long,go_short,go_short,go_short,roi,go_long
108,0.13972,0.145,0.1387672379214105,0.1367469450737612,0.1396,0,0.1439,77100701.0,0.1373832000000021,0,0,0.1399239999999935,0.1386314285714315,24.92370886,first_buy,go_long,go_short,go_short,go_short,roi,go_long
109,6.964,6.983,6.947472848403773,6.990621173537856,6.89,0,6.963,558922.5,7.072559999999995,0,0,6.943000000000007,6.952428571428584,24.15096948,first_buy,go_long,go_long,go_short,go_short,roi,go_long
110,12.767,13.6,12.447010647557386,12.153466901243917,11.61,0,12.317,17002004.9,12.47120000000001,0,0,12.46820000000001,12.451142857142871,23.74095544,first_buy,go_long,go_long,go_short,go_short,roi,go_long
111,0.5154,0.5198,0.5108824262091927,0.5048658610623388,0.5147,0,0.5196000000000001,3344573.7,0.5042880000000016,0,0,0.5141199999999676,0.5125428571428329,24.25997927,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
112,0.6297,0.6309,0.6310332099377692,0.6361329974716332,0.5927,1,0.6174000000000001,1742032.6,0.6326840000000039,0,0,0.6292799999999682,0.6314857142856906,24.49918847,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
113,1.0798,1.0811,1.1006228149005668,1.1517944407146936,0.864,1,0.9537,3993503.5,1.1662480000000068,1,0,1.0605399999999718,1.073814285714264,24.22831143,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
114,1.3042,1.3679,1.285949085563883,1.264864746499438,1.3018,0,1.3191,2522768.2,1.2630079999999984,0,0,1.298519999999972,1.2939285714285595,24.24220916,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
115,1.5291,1.61,1.377470753685932,1.353957901062374,1.5112,0,1.5751,15455170.9,1.3451199999999996,0,0,1.4033599999999735,1.37325714285713,24.62488312,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
116,1.118,1.127,1.138138725645497,1.154062282732874,1.113,1,1.12,551872.8,1.1598799999999985,0,0,1.1269999999999856,1.1275714285714165,25.06167663,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
117,1.875,1.884,1.8914468968596236,1.914567022623871,1.819,1,1.843,1119836.7,1.920640000000003,0,0,1.8722000000000016,1.8818571428571391,24.39262012,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
118,8.907,9.78,8.801120678993339,8.596458460911116,8.827,0,9.453,6004308.4,8.485479999999999,1,0,8.997000000000009,8.90557142857144,23.77218584,first_buy,go_long,go_long,go_short,go_short,roi,go_long
119,2.955,2.973,2.928367016460512,2.93562445649091,2.923,0,2.972,286457.9,2.9585600000000003,0,0,2.9256,2.9054285714285712,24.42121269,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
120,0.9103,0.9476,0.8770587188024976,0.8579736860344048,0.9055,0,0.9335,9345923.0,0.8487840000000016,1,0,0.8976800000000115,0.8859285714285614,24.21855065,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
121,1.0522,1.0524,1.039326512429187,1.0494196891287753,0.8804000000000001,1,0.95,5936309.0,1.0563919999999976,0,0,1.0303000000000075,1.037499999999995,26.94032307,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
122,1.4901,1.5,1.4619481837602906,1.4185166134854696,1.4745,0,1.4969,3665371.0,1.4402999999999997,0,0,1.48246,1.471328571428575,22.82319876,second_buy,go_long,go_short,do_nothing,do_nothing,roi,go_short
