,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),profit_abs,enter_reason,exit_reason,action,nlp-exit-short (entry)
10,92.47,92.56,89.84814458608368,89.35043139663594,91.01,0,91.12,14806.1,88.78320000000042,1,0,go_long,90.72400000000506,90.11571428571662,go_long,go_long,go_long,0.454104,first_buy,long-exit-profit,go_long,go_long
11,93.17,93.29,91.092617261569,90.43892961868652,91.69,1,91.83,19888.4,90.2064000000004,0,0,go_long,91.93200000000505,91.6728571428595,go_long,go_long,go_long,0.25002756,first_buy,long-exit-profit,go_long,go_long
12,92.34,92.46,90.44127732807443,90.01307594781485,91.05,0,91.13,14937.1,89.95160000000041,0,0,go_long,91.03800000000504,90.47428571428806,go_long,go_long,go_long,1.101408,first_buy,long-exit-profit,go_long,go_long
13,92.17,92.55,90.45770532378046,89.30147537661269,91.32,1,91.5,13655.8,88.95920000000025,0,0,go_long,91.64800000000513,91.17142857143092,go_long,go_long,go_long,0.39935643,first_buy,long-exit-profit,go_long,go_long
14,91.01,91.43,87.59694731479459,84.43652329852542,89.01,1,90.21,20307.6,83.66960000000022,0,0,go_long,90.3280000000051,89.31142857143085,go_long,go_long,go_long,0.32409521,first_buy,long-exit-profit,go_long,go_long
15,87.7,88.32,84.00836379782565,84.2282113384727,85.63,1,85.86,45149.1,82.50240000000024,1,0,go_long,85.2260000000052,84.28857142857376,go_long,go_long,go_long,0.87909399,first_buy,long-exit-profit,go_long,go_long
16,87.03,87.05,87.80030298724243,90.60282135806142,84.73,0,85.92,30209.1,89.56840000000022,1,0,go_long,86.92800000000517,86.49000000000235,go_long,go_long,go_long,1.1273969,first_buy,long-exit-profit,go_long,go_long
17,88.12,89.29,89.87098800523871,92.9645892011614,85.34,1,86.15,29486.5,92.8880000000002,0,0,go_long,87.86400000000518,88.6614285714309,go_long,go_long,go_long,0.62062,first_buy,long-exit-profit,go_long,go_long
18,91.93,92.07,98.6899531273593,101.07821904963347,79.02,1,83.76,199572.7,101.2492000000002,0,0,go_long,95.95200000000516,98.00428571428807,go_long,go_long,go_long,1.316371,first_buy,long-exit-profit,go_long,go_long
19,158.86,159.99,157.21907762746324,155.0159078085868,157.67,0,159.44,24284.6,155.3072000000002,0,0,go_long,157.738000000005,157.5928571428593,go_long,go_long,go_long,0.34608169,first_buy,long-exit-profit,go_long,go_long
20,106.25,106.5,105.13396412421751,104.57871840477002,103.42,1,103.6,55687.4,104.86800000000036,1,0,go_long,105.2240000000052,105.19285714285968,go_long,go_long,go_long,0.59629875,first_buy,long-exit-profit,go_long,go_long
21,105.21,105.39,105.50035249343829,104.54266340144314,104.14,1,104.36,16433.0,105.05280000000036,0,0,go_long,105.3940000000052,105.59000000000256,go_long,go_long,go_long,0.480085,first_buy,long-exit-profit,go_long,go_long
22,103.48,103.51,104.03972434930576,104.41132555662628,101.72,1,102.34,25054.5,105.03880000000036,0,0,go_long,103.27000000000524,103.54428571428824,go_long,go_long,go_long,0.2373,first_buy,long-exit-profit,go_long,go_long
23,103.87,104.08,104.09881542598394,103.94918100437818,101.45,1,102.46,33137.0,104.03400000000036,0,0,go_long,104.23400000000528,104.28571428571676,go_long,go_long,go_long,0.50053383,first_buy,long-exit-profit,go_long,go_long
24,64.65,64.92,65.40322533956156,66.84085589299154,63.03,1,63.34,57623.5,66.25600000000036,0,0,go_long,64.9460000000051,65.46571428571667,go_long,go_long,go_long,0.794133,first_buy,long-exit-profit,go_long,go_long
25,65.47,65.51,66.9781751032009,69.19985230489425,64.48,0,64.64,53526.9,69.99760000000033,0,0,go_long,65.64000000000509,65.7928571428595,go_long,go_long,go_long,0.827721,first_buy,long-exit-profit,go_long,go_long
26,66.43,66.88,68.00873831835641,70.17485266670295,65.15,0,65.34,33500.3,71.04040000000032,0,0,go_long,66.11200000000511,66.62714285714523,go_long,go_long,go_long,0.826443,first_buy,long-exit-profit,go_long,go_long
27,66.46,67.36,69.32313905742224,71.25340192247769,65.56,1,65.93,78872.0,72.0512000000003,0,0,go_long,67.6400000000051,68.22714285714522,go_long,go_long,go_long,0.312894,first_buy,long-exit-profit,go_long,go_long
28,104.61,104.98,105.1074712012376,105.30044233344836,104.04,1,104.17,8969.2,105.3684000000003,0,0,go_long,104.88600000000532,105.09000000000232,go_long,go_long,go_long,0.36533,first_buy,long-exit-profit,go_long,go_long
29,105.37,105.99,106.2827086943622,106.589894200135,105.0,1,105.13,9658.7,107.0644000000004,0,0,go_long,105.59800000000516,106.10857142857375,go_long,go_long,go_long,0.22454,first_buy,long-exit-profit,go_long,go_long
30,105.96,106.49,105.72327201008378,105.78333128402956,105.73,0,106.17,6431.7,105.50640000000034,0,0,go_long,105.88000000000518,105.70285714285951,go_long,go_long,go_long,0.24347,first_buy,long-exit-profit,go_long,go_long
31,106.46,106.69,106.67355378127294,106.48688663016355,106.3,1,106.59,8003.6,106.60480000000034,0,0,go_long,106.79200000000512,106.85714285714528,go_long,go_long,go_long,0.29365581,first_buy,long-exit-profit,go_long,go_long
32,107.56,107.66,106.50318159613828,106.17098017995696,105.93,1,106.18,12506.4,105.71480000000037,1,0,go_long,106.86000000000512,106.84000000000242,go_long,go_long,go_long,0.30339,first_buy,long-exit-profit,go_long,go_long
33,157.0,157.89,154.84709978511253,152.0260775840139,156.99,1,157.82,9307.5,150.56920000000022,0,0,go_long,156.66800000000504,156.26285714285927,go_long,go_long,go_long,0.213993,first_buy,long-exit-profit,go_long,go_long
34,107.05,107.44,106.17614299346396,105.92084095441024,106.68,1,106.79,11465.2,105.58960000000036,0,0,go_long,106.69000000000514,106.51428571428816,go_long,go_long,go_long,0.27282,first_buy,long-exit-profit,go_long,go_long
35,107.41,107.74,109.68853431525648,111.85878927053766,104.74,1,104.78,60869.7,112.99840000000036,0,0,go_long,108.6620000000052,109.061428571431,go_long,go_long,go_long,0.529615,first_buy,long-exit-profit,go_long,go_long
36,120.97,121.07,118.81596964919456,118.50624197372208,114.14,1,114.69,124911.0,118.32960000000035,1,0,go_long,118.56400000000528,118.92714285714533,go_long,go_long,go_long,0.399775,first_buy,long-exit-profit,go_long,go_long
37,119.27,119.79,119.27197794895469,118.51599283393747,117.85,1,118.46,31241.2,117.98080000000034,0,0,go_long,120.30400000000527,120.45000000000243,go_long,go_long,go_long,0.705755,first_buy,long-exit-profit,go_long,go_long
38,118.03,119.48,118.33666722915552,117.58218919400126,117.83,1,119.0,23583.7,117.60520000000034,1,0,go_long,118.68400000000524,118.39428571428812,go_long,go_long,go_long,0.304697,first_buy,long-exit-profit,go_long,go_long
39,116.04,116.15,116.97469971011635,115.94343164059896,115.21,1,115.72,18926.8,117.00880000000032,0,0,go_long,116.81400000000528,116.831428571431,go_long,go_long,go_long,0.75338,first_buy,long-exit-profit,go_long,go_long
40,103.16,103.43,101.9653809138154,100.74444965609686,101.68,1,101.97,18334.0,100.74360000000036,1,0,go_long,102.52800000000528,102.51142857143104,go_long,go_long,go_long,0.279258,first_buy,long-exit-profit,go_long,go_long
41,102.94,103.07,101.73991218541158,100.4421180788714,102.45,1,102.46,8175.0,100.55400000000036,0,0,go_long,102.48200000000529,102.29142857143104,go_long,go_long,go_long,0.252195,first_buy,long-exit-profit,go_long,go_long
42,103.23,103.45,102.96785861621208,101.99546742049785,101.8,1,101.97,19471.7,101.50760000000032,0,0,go_long,103.10200000000523,103.31000000000242,go_long,go_long,go_long,0.47315761,first_buy,long-exit-profit,go_long,go_long
43,103.99,104.74,100.8577999078,99.82097812844356,102.38,1,102.51,49299.3,98.62840000000033,0,0,go_long,102.89400000000526,102.51571428571673,go_long,go_long,go_long,0.2880879,first_buy,long-exit-profit,go_long,go_long
44,107.27,107.27,106.34736961481188,107.26224394321984,105.93,1,106.3,14200.0,106.3392000000004,1,0,go_long,107.0160000000052,106.69571428571672,go_long,go_long,go_long,0.25663491,first_buy,long-exit-profit,go_long,go_long
45,155.24,155.5,152.73170527713947,150.2259854779544,154.75,1,155.44,5847.4,148.67600000000022,0,0,go_long,155.25800000000504,155.1585714285736,go_long,go_long,go_long,0.287355,first_buy,long-exit-profit,go_long,go_long
46,155.46,155.68,155.03989360534104,155.72709677227,153.74,1,153.78,9389.8,156.18240000000029,1,0,go_long,155.03800000000493,154.9271428571448,go_long,go_long,go_long,0.29921423,first_buy,long-exit-profit,go_long,go_long
47,156.55,156.55,156.73190750064762,157.10438412416016,154.1,1,154.5,18085.0,156.95160000000033,0,0,go_long,156.2140000000049,156.5700000000019,go_long,go_long,go_long,0.39415144,first_buy,long-exit-profit,go_long,go_long
48,163.44,165.6,162.1949952703456,161.1287088193077,163.13,0,164.72,32712.1,161.81480000000087,0,0,go_long,162.31400000000556,162.1085714285723,go_long,go_long,go_long,0.35146753,first_buy,long-exit-profit,go_long,go_long
49,161.16,162.38,161.59152516229287,160.4988906842446,160.94,0,162.04,14007.2,161.64560000000083,0,0,go_long,161.28000000000557,161.68428571428657,go_long,go_long,go_long,0.31902982,first_buy,long-exit-profit,go_long,go_long
50,159.48,162.61,155.30205888820302,153.48308901983236,158.95,0,161.11,70679.7,151.89720000000088,1,0,go_long,157.41800000000552,156.07000000000082,go_long,go_long,go_long,0.421821,first_buy,long-exit-profit,go_long,go_long
51,155.72,157.85,153.29444588517617,152.34437103273248,155.2,0,157.57,53813.7,151.1656000000009,0,0,go_long,154.3800000000055,153.93714285714367,go_long,go_long,go_long,0.471879,first_buy,long-exit-profit,go_long,go_long
52,153.23,154.0,151.6273990114416,151.4459898009763,152.4,0,153.28,25447.7,150.86560000000088,0,0,go_long,152.11400000000552,151.92428571428653,go_long,go_long,go_long,0.8623308,first_buy,long-exit-profit,go_long,go_long
53,148.41,148.75,150.0490884856255,151.2875196429747,147.91,0,148.61,11561.6,152.30680000000086,1,0,go_long,148.4600000000055,148.8400000000008,go_long,go_long,go_long,0.744248,first_buy,long-exit-profit,go_long,go_long
54,155.07,155.12,153.92317969306956,151.80332568552333,152.21,1,152.87,41335.8,151.5344000000009,0,0,go_long,154.89000000000556,154.87857142857214,go_long,go_long,go_long,0.329284,first_buy,long-exit-profit,go_long,go_long
55,146.26,148.42,143.77719569038106,141.96598366022403,145.8,0,146.76,80166.5,141.3508000000009,0,0,go_long,144.82600000000556,144.46571428571494,go_long,go_long,go_long,0.57217869,first_buy,long-exit-profit,go_long,go_long
56,142.83,143.42,142.28357545587318,140.91365608858814,142.34,1,143.39,16488.0,140.28600000000088,1,0,go_long,143.09200000000558,142.9828571428578,go_long,go_long,go_long,0.476704,first_buy,long-exit-profit,go_long,go_long
57,170.63,170.89,169.45267047810677,167.00019669395658,168.97,1,169.49,17152.7,167.02760000000072,0,0,go_long,170.2940000000058,170.51428571428656,go_long,go_long,go_long,0.59958142,first_buy,long-exit-profit,go_long,go_long
58,142.47,143.81,140.54871939049752,139.4095027874666,142.1,0,142.43,26302.9,138.7372000000009,0,0,go_long,141.7460000000056,141.63000000000062,go_long,go_long,go_long,0.261688,first_buy,long-exit-profit,go_long,go_long
59,140.56,142.0,139.6247188325859,136.9558630699201,140.3,1,141.5,25517.2,137.3908000000008,0,0,go_long,140.47400000000553,140.32428571428636,go_long,go_long,go_long,0.41106353,first_buy,long-exit-profit,go_long,go_long
60,136.49,138.72,131.336267271209,128.75604695435985,135.53,0,137.99,92340.3,127.68440000000082,0,0,go_long,133.33600000000555,132.3785714285721,go_long,go_long,go_long,0.704784,first_buy,long-exit-profit,go_long,go_long
61,132.99,133.71,134.80909576632737,136.03833727220783,132.0,0,133.42,9298.4,136.67400000000083,0,0,go_long,133.85600000000565,134.16857142857185,go_long,go_long,go_long,0.98693625,first_buy,long-exit-profit,go_long,go_long
62,137.54,137.54,138.0719553045753,138.36923425182098,135.51,1,136.01,29654.3,137.9968000000008,0,0,go_long,137.90000000000563,138.28857142857183,go_long,go_long,go_long,0.286788,first_buy,long-exit-profit,go_long,go_long
63,137.25,137.42,138.49852662676142,139.33647115885307,136.51,1,137.23,5788.3,139.00520000000074,0,0,go_long,137.77200000000568,138.1871428571433,go_long,go_long,go_long,0.253844,first_buy,long-exit-profit,go_long,go_long
64,138.85,139.4,141.00441969814733,141.77488895341608,135.91,1,137.29,30623.6,141.89880000000076,0,0,go_long,139.83200000000565,140.9200000000004,go_long,go_long,go_long,0.237836,first_buy,long-exit-profit,go_long,go_long
65,147.79,148.97,145.0877848214522,142.9425282935018,147.3,0,148.86,12370.7,142.2920000000008,0,0,go_long,146.85600000000562,146.2300000000004,go_long,go_long,go_long,0.41060411,first_buy,long-exit-profit,go_long,go_long
66,145.7,147.83,143.78045979194562,142.0410610015405,145.67,0,146.88,18311.2,141.6820000000008,0,0,go_long,145.3860000000056,145.07000000000036,go_long,go_long,go_long,0.246132,first_buy,long-exit-profit,go_long,go_long
67,145.2,145.56,141.45485838356092,140.43405085004093,142.8,0,143.33,18106.7,140.6240000000008,0,0,go_long,142.01200000000557,141.42000000000036,go_long,go_long,go_long,0.584596,first_buy,long-exit-profit,go_long,go_long
68,141.62,142.0,139.42666904652373,138.67032341540514,140.01,1,140.38,26952.2,138.2644000000009,1,0,go_long,140.48800000000557,139.6671428571435,go_long,go_long,go_long,0.451108,first_buy,long-exit-profit,go_long,go_long
69,63.72,64.26,64.61682882428605,66.1448525797893,62.43,1,62.47,33819.2,65.50360000000035,0,0,go_long,63.71000000000508,64.27714285714525,go_long,go_long,go_long,1.020402,first_buy,long-exit-profit,go_long,go_long
70,171.85,171.96,169.29417665463978,168.09860947737323,170.59,1,171.17,14233.1,167.28800000000075,0,0,go_long,170.6340000000058,170.38857142857236,go_long,go_long,go_long,0.256938,first_buy,long-exit-profit,go_long,go_long
71,170.04,170.09,170.91377822819666,170.84880660807045,169.01,1,169.58,14401.2,171.3300000000007,0,0,go_long,170.37600000000583,170.48428571428673,go_long,go_long,go_long,0.73097552,first_buy,long-exit-profit,go_long,go_long
72,154.48,154.5,154.36768029511828,155.24535321633252,153.58,1,153.6,6737.2,154.9700000000003,1,0,go_long,154.41200000000487,154.28857142857325,go_long,go_long,go_long,0.405342,first_buy,long-exit-profit,go_long,go_long
73,153.73,154.26,154.89564960527625,156.28588836201064,151.12,1,152.32,42237.2,156.49480000000037,0,0,go_long,154.0680000000049,154.49714285714472,go_long,go_long,go_long,0.4056,first_buy,long-exit-profit,go_long,go_long
74,243.59,244.84,242.59178377169155,243.149619140723,242.01,0,242.63,11494.9,243.3564000000008,0,0,go_long,242.6600000000053,242.4700000000007,go_long,go_long,go_long,0.436398,first_buy,long-exit-profit,go_long,go_long
75,243.81,243.81,242.4064437472768,243.36279357190696,239.86,0,240.19,16030.6,244.88080000000076,0,0,go_long,241.14200000000528,241.3614285714293,go_long,go_long,go_long,0.323496,first_buy,long-exit-profit,go_long,go_long
76,241.94,243.32,243.89087840657697,244.37453513149347,240.94,1,241.89,20277.3,245.7132000000008,0,0,go_long,243.0600000000053,243.76857142857216,go_long,go_long,go_long,0.288862,first_buy,long-exit-profit,go_long,go_long
77,243.91,247.61,245.78014387639703,245.51467460460023,243.9,0,247.04,14677.1,244.93680000000063,0,0,go_long,245.4040000000055,245.82571428571524,go_long,go_long,go_long,0.43825705,first_buy,long-exit-profit,go_long,go_long
78,244.19,245.52,245.0587289623717,245.84095617099496,243.4,0,245.36,10241.7,245.65840000000065,0,0,go_long,244.92200000000557,244.7957142857152,go_long,go_long,go_long,0.2965723,first_buy,long-exit-profit,go_long,go_long
79,245.79,247.77,247.7787693623276,248.7716338442424,244.01,0,244.68,25407.1,252.57360000000077,0,0,go_long,245.22400000000547,245.90857142857243,go_long,go_long,go_long,1.0980452,first_buy,long-exit-profit,go_long,go_long
80,234.83,236.02,235.00929217976864,233.1704750826541,234.05,1,234.79,25172.7,235.30720000000068,0,0,go_long,234.51600000000576,235.13714285714383,go_long,go_long,go_long,0.26907579,first_buy,long-exit-profit,go_long,go_long
81,170.69,170.8,170.22589411523646,169.1324676464822,167.1,1,169.46,39728.7,168.42080000000075,0,0,go_long,170.9160000000058,171.02571428571528,go_long,go_long,go_long,0.335892,first_buy,long-exit-profit,go_long,go_long
82,221.09,222.36,217.85078091109065,215.3970498503209,215.2,1,215.54,63261.1,215.3420000000008,1,0,go_long,219.2040000000057,220.07714285714377,go_long,go_long,go_long,0.645068,first_buy,long-exit-profit,go_long,go_long
83,216.5,218.47,208.3434598219577,201.512754969244,215.36,0,216.31,109904.1,200.56880000000075,0,0,go_long,211.09200000000584,209.2500000000009,go_long,go_long,go_long,1.17171224,first_buy,long-exit-profit,go_long,go_long
84,206.66,207.26,203.00795103288232,196.15070497006263,204.5,1,205.0,54776.9,193.7404000000007,0,0,go_long,206.75600000000583,206.68428571428672,go_long,go_long,go_long,0.41791974,first_buy,long-exit-profit,go_long,go_long
85,182.9,184.34,181.97171471272463,180.5141618498294,182.25,0,183.12,21288.8,180.81640000000075,0,0,go_long,182.7620000000058,182.3585714285724,go_long,go_long,go_long,2.887092,first_buy,long-exit-profit,go_long,go_long
86,180.25,182.75,179.8104691168587,178.07647309679285,180.01,1,181.48,13145.3,177.42360000000073,0,0,go_long,180.89400000000583,180.7571428571438,go_long,go_long,go_long,0.325671,first_buy,long-exit-profit,go_long,go_long
87,181.03,181.03,178.41578214233883,176.7587781113736,179.74,1,179.77,8635.6,176.15720000000078,1,0,go_long,179.54600000000582,179.18857142857232,go_long,go_long,go_long,0.36025137,first_buy,long-exit-profit,go_long,go_long
88,177.97,178.9,176.17331735345124,174.6223255536585,177.52,1,177.84,13975.8,174.1888000000009,0,0,go_long,177.6180000000058,177.0114285714294,go_long,go_long,go_long,0.88366663,first_buy,long-exit-profit,go_long,go_long
89,174.19,174.96,172.51958445027384,171.7540851721609,173.48,0,174.41,14833.6,171.64840000000086,0,0,go_long,173.16000000000574,172.98142857142938,go_long,go_long,go_long,0.42365638,first_buy,long-exit-profit,go_long,go_long
90,171.42,171.87,171.16195771766877,170.60116232935806,171.11,1,171.83,3841.6,170.71560000000068,0,0,go_long,171.4700000000057,171.38000000000076,go_long,go_long,go_long,0.35844,first_buy,long-exit-profit,go_long,go_long
91,170.37,171.03,169.9775289003069,168.79943293982896,170.18,1,170.84,4651.5,168.87720000000067,0,0,go_long,170.97600000000577,170.715714285715,go_long,go_long,go_long,0.21605015,first_buy,long-exit-profit,go_long,go_long
92,221.73,221.97,216.87506957186392,214.0866442995313,217.74,0,219.39,81808.8,214.41880000000077,1,0,go_long,219.15600000000575,217.52142857142948,go_long,go_long,go_long,0.251904,first_buy,long-exit-profit,go_long,go_long
93,63.37,63.62,63.878405196469735,65.35749018043433,61.45,1,61.9,68997.4,64.89120000000034,1,0,go_long,63.08000000000508,63.35285714285952,go_long,go_long,go_long,0.52855369,first_buy,long-exit-profit,go_long,go_long
94,62.36,63.05,60.121676193548616,59.13902499374651,61.09,1,61.63,78686.1,58.30920000000034,1,0,go_long,61.65600000000505,60.8028571428595,go_long,go_long,go_long,0.725229,first_buy,long-exit-profit,go_long,go_long
95,62.56,63.26,60.97044225166295,59.86104884301781,61.29,1,61.47,52109.5,58.68120000000032,1,0,go_long,61.816000000005054,62.00000000000235,go_long,go_long,go_long,0.55467,first_buy,long-exit-profit,go_long,go_long
96,61.18,61.38,61.67762232028967,61.46371635359775,60.18,1,60.49,29840.5,61.63760000000027,0,0,go_long,61.50000000000556,61.6557142857179,go_long,go_long,go_long,0.38857,first_buy,long-exit-profit,go_long,go_long
97,61.65,61.94,60.86234222071027,60.34966085679923,61.3,1,61.35,15809.9,60.27960000000028,0,0,go_long,61.72800000000556,61.28714285714646,go_long,go_long,go_long,0.32685,first_buy,long-exit-profit,go_long,go_long
98,60.81,60.81,60.1571964244604,59.67311844679127,60.11,1,60.38,18842.3,59.50520000000025,1,0,go_long,60.62200000000553,60.50714285714646,go_long,go_long,go_long,1.30783,first_buy,long-exit-profit,go_long,go_long
99,59.16,59.22,59.12941575570263,58.85560561113748,58.7,1,58.8,6947.0,58.88040000000026,0,0,go_long,59.18600000000552,59.214285714289325,go_long,go_long,go_long,0.43185,first_buy,long-exit-profit,go_long,go_long
100,59.06,59.48,58.26417571476255,57.98273409593261,58.66,1,58.77,17695.9,57.78080000000026,1,0,go_long,58.72000000000553,58.41285714286075,go_long,go_long,go_long,0.36194,first_buy,long-exit-profit,go_long,go_long
101,57.6,57.95,58.13484906584191,58.04084969430222,57.29,0,57.95,7653.7,58.36400000000029,0,0,go_long,57.85000000000556,57.912857142860766,go_long,go_long,go_long,0.507702,first_buy,long-exit-profit,go_long,go_long
102,55.35,55.57,56.04206056094869,56.53926363369977,54.96,1,55.24,10176.2,56.68520000000026,1,0,go_long,55.70600000000557,55.85571428571789,go_long,go_long,go_long,0.471878,first_buy,long-exit-profit,go_long,go_long
103,56.74,56.93,56.34205152727544,56.74746110234741,53.33,1,54.61,61791.6,56.81200000000026,0,0,go_long,56.08200000000557,56.202857142860736,go_long,go_long,go_long,0.693044,first_buy,long-exit-profit,go_long,go_long
104,60.13,60.25,59.80054739117421,60.64455343147373,59.44,1,59.87,8714.8,60.33000000000026,1,0,go_long,60.30800000000551,59.9771428571464,go_long,go_long,go_long,0.25992,first_buy,long-exit-profit,go_long,go_long
105,59.15,59.15,59.30849833791912,59.795347531836576,58.31,1,58.51,25342.3,59.85920000000027,0,0,go_long,59.1220000000056,59.19285714286074,go_long,go_long,go_long,0.35774381,first_buy,long-exit-profit,go_long,go_long
106,59.09,61.24,62.79357346659164,64.16886329450816,58.69,1,58.88,46026.1,64.01320000000027,0,0,go_long,61.78800000000551,62.70142857143212,go_long,go_long,go_long,0.41702364,first_buy,long-exit-profit,go_long,go_long
107,86.62,87.27,87.17565239648025,87.32066169939935,86.35,0,87.09,24775.6,87.57120000000033,0,0,go_long,87.02200000000535,86.9942857142892,go_long,go_long,go_long,0.29953049,first_buy,long-exit-profit,go_long,go_long
108,87.59,87.62,87.78195711386348,87.61160240849681,86.89,0,87.04,13022.9,88.48320000000034,1,0,go_long,87.46400000000536,87.5385714285749,go_long,go_long,go_long,0.255752,first_buy,long-exit-profit,go_long,go_long
109,83.63,83.69,83.37157825628002,83.09233374776683,83.43,1,83.49,5958.8,82.98480000000036,1,0,go_long,83.56600000000536,83.50000000000342,go_long,go_long,go_long,0.2420873,first_buy,long-exit-profit,go_long,go_long
110,82.89,83.02,83.05775640484856,82.91443321318124,82.86,1,82.94,4531.2,82.94440000000027,0,0,go_long,83.06400000000544,83.10285714286053,go_long,go_long,go_long,0.40604662,first_buy,long-exit-profit,go_long,go_long
111,82.43,82.83,82.51447424048162,82.20209321291647,82.36,1,82.79,7556.6,81.9516000000002,0,0,go_long,82.69200000000545,82.84142857143192,go_long,go_long,go_long,0.25155013,first_buy,long-exit-profit,go_long,go_long
112,83.44,83.56,83.58131045514946,83.62119175632444,82.63,1,82.88,44596.5,83.79880000000017,0,0,go_long,83.3960000000055,83.55571428571764,go_long,go_long,go_long,0.36833866,first_buy,long-exit-profit,go_long,go_long
113,79.27,79.37,79.06557536573942,78.88244800743959,79.17,0,79.27,7191.0,79.08760000000018,0,0,go_long,79.03600000000554,79.03285714286048,go_long,go_long,go_long,0.28450395,first_buy,long-exit-profit,go_long,go_long
114,77.35,77.76,77.18512760627581,76.74866770535439,77.33,1,77.55,10785.9,76.6948000000002,0,0,go_long,77.32200000000559,77.28571428571765,go_long,go_long,go_long,0.31101,first_buy,long-exit-profit,go_long,go_long
115,74.39,75.7,74.40714366086355,74.20184797240688,74.36,0,75.7,46837.6,74.14320000000016,0,0,go_long,74.50600000000554,74.3885714285748,go_long,go_long,go_long,0.24855512,first_buy,long-exit-profit,go_long,go_long
116,88.47,88.49,87.8483235181858,87.55248734397584,87.48,1,87.82,37924.4,87.28440000000037,0,0,go_long,88.24200000000535,88.10714285714637,go_long,go_long,go_long,0.31885401,first_buy,long-exit-profit,go_long,go_long
117,68.4,68.4,68.70163097192072,69.2573031606584,67.67,1,67.94,15486.3,69.11240000000018,0,0,go_long,68.42600000000547,68.67000000000341,go_long,go_long,go_long,0.30404096,first_buy,long-exit-profit,go_long,go_long
118,58.21,58.47,58.363076379150826,58.30316126969318,57.66,1,57.87,10386.2,58.34360000000026,0,0,go_long,58.34000000000556,58.44714285714643,go_long,go_long,go_long,0.40372,first_buy,long-exit-profit,go_long,go_long
119,56.64,56.88,56.57061060135607,56.91978395181311,55.58,1,56.07,27694.5,56.81200000000026,1,0,go_long,56.69000000000553,56.69714285714643,go_long,go_long,go_long,0.35739,first_buy,long-exit-profit,go_long,go_long
120,75.76,76.81,77.4459062073124,76.48690324479227,74.63,1,75.2,49200.5,76.29160000000023,0,0,go_long,77.79600000000525,78.22857142857484,go_long,go_long,go_long,1.046592,first_buy,long-exit-profit,go_long,go_long
121,71.69,73.6,70.7196198252575,69.75889620149277,71.57,0,72.83,43617.1,69.44240000000023,0,0,go_long,71.62400000000521,71.2271428571463,go_long,go_long,go_long,1.17248491,first_buy,long-exit-profit,go_long,go_long
