,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,0.02633,0.02639,0.0271602878753324,0.0277470964420691,0.02584,1,0.02605,6312.0,0.0279504,0,0,0.0267699999999996,0.0269900000000001,0.86884065,second_buy,go_long,do_nothing,go_long,go_long,go_short,go_short,force_exit,go_short
1,8.673,8.673,8.680113152960912,8.697682771057956,8.58,1,8.619,105167.0,8.698439999999943,0,0,8.66699999999979,8.674571428571307,0.36010898,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,go_long
2,317.78,329.38,309.97128480509286,303.59982222306445,316.9,0,326.29,243992.0,303.0571999999966,1,0,315.4059999999956,312.58428571428374,0.71534917,second_buy,do_nothing,do_nothing,go_long,go_long,go_short,go_short,force_exit,go_short
3,6.515,6.672,6.309578200912579,6.145847064784109,6.515,0,6.657,238326.0,6.075399999999933,0,0,6.442599999999738,6.395285714285665,2.84369477,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
4,5.142,5.142,5.240602258172879,5.311062855329677,4.542,1,4.842,1371717.0,5.361079999999928,0,0,5.173799999999749,5.220285714285663,3.14786899,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
5,12.121,12.322,11.088369009258209,10.648271254764978,11.797,0,11.926,706994.0,10.452919999999953,0,0,11.64119999999983,11.31771428571436,2.75244678,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
6,8.8,8.8,8.606818492469763,8.543769542044211,8.644,1,8.648,25136.0,8.517279999999982,1,0,8.67639999999991,8.642000000000042,3.05929218,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
7,6.471,6.557,6.3453969579000296,6.2799215792325045,6.465,0,6.548,311663.0,6.250239999999983,0,0,6.405199999999894,6.366428571428619,3.01356427,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
8,6.133,6.133,5.993651958028627,6.117229221797653,4.878,1,4.905,1361504.0,6.163439999999995,0,0,5.906399999999892,5.993571428571429,3.03734623,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
9,6.961,6.961,6.854909835061861,7.067125531487044,5.327,1,5.801,2860221.0,7.149960000000002,0,0,6.719799999999911,6.801714285714259,3.01200313,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
