,open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-25,long_jcrosk,short_kdj,sma-compare,is_short,nlpreds,reward
49,20.915,20.972,21.32899184105472,21.664193172232565,20.6,1,20.662,5093.7,21.653080000000017,1,0,1,0,go_short,-4.19680088
50,21.416,21.471,21.66461487796694,21.795635979656005,20.862,1,21.112,10885.1,21.91744,0,0,1,0,go_short,-4.37336409
51,20.219,20.233,20.520972856552294,20.76176014269266,19.779,1,19.796,9737.3,20.706959999999995,0,0,1,0,go_short,-4.25648937
52,18.948,19.043,19.36921980211001,19.68496238994281,18.342,1,18.444,31288.2,19.724199999999996,0,0,1,0,go_short,-5.15830292
53,17.274,17.278,17.388555806420836,17.532463498243626,17.144,1,17.158,3440.6,17.47896,0,0,1,0,go_short,-4.33236496
54,15.931,15.935,16.128311531003778,16.447993816725976,15.57,1,15.723,10354.3,16.5578,0,0,1,0,go_short,-4.39213145
55,26.567,26.575,27.89949521124609,28.95141694236692,24.8,1,25.06,17738.8,29.21748000000002,1,0,1,0,go_short,-6.391119
56,4.904,4.904,4.955948437955381,5.019923445982083,4.866,0,4.878,26169.31,5.045040000000004,0,0,1,0,go_short,-4.0135014
57,29.244,29.275,29.64190225509358,30.13299381672285,28.076,1,28.23,17739.3,29.974160000000012,0,0,1,0,go_short,-4.15465874
58,7.628,7.632,7.689985347614434,7.746318941030604,7.487,1,7.491,211850.91,7.754280000000001,0,0,1,0,go_short,-4.54836999
59,5.014,5.029,5.153810999678671,5.266717301596725,4.97,0,4.995,85776.24,5.312960000000008,0,0,1,0,go_short,-4.16669208
60,3.847,3.85,3.8683223894612384,3.92746523002509,3.798,0,3.804,60718.25,3.921720000000006,0,0,1,0,go_short,-4.10539292
61,4.114,4.114,4.155958118247524,4.254672464132715,4.01,1,4.025,95666.45,4.24744000000001,0,0,1,0,go_short,-4.5298904
62,4.494,4.501,4.526365582707848,4.582357252270994,4.327,1,4.36,235953.21,4.60416000000001,1,0,1,0,go_short,-4.42645051
63,4.716,4.758,4.783715016143308,4.850472396304417,4.633,1,4.658,123303.78,4.88176000000001,0,0,1,0,go_short,-4.00406724
64,5.13,5.178,5.19259158119889,5.251504830933516,4.777,1,4.87,876640.1,5.27712000000001,0,0,1,0,go_short,-6.25166454
65,4.77,4.791,4.859281461796135,4.923411352359431,4.689,1,4.717,142615.1,4.918160000000013,0,0,1,0,go_short,-4.28662798
66,4.584,4.61,4.674534768081766,4.75053223788496,4.458,1,4.463,138368.67,4.787240000000012,0,0,1,0,go_short,-4.69084683
67,4.863,4.876,4.944889352289086,5.033185096405484,4.772,1,4.782,91189.99,5.035280000000011,0,0,1,0,go_short,-4.01938017
68,5.231,5.271,5.2955821540848325,5.380870291990183,5.144,1,5.149,95267.27,5.41988000000001,0,0,1,0,go_short,-4.77533772
69,5.553,5.557,5.504375894129632,5.607423790311829,4.961,1,4.961,564109.32,5.615360000000009,0,0,1,0,go_short,-8.01811155
70,5.899,5.979,6.068219001870019,6.179058262886192,5.471,1,5.641,566243.0,6.197880000000001,0,0,1,0,go_short,-5.54738761
71,6.366,6.376,6.458613253607015,6.526813979346887,6.276,1,6.297,114443.06,6.577720000000004,1,0,1,0,go_short,-4.51297055
72,6.865,6.891,7.009050061981996,7.100748865269295,6.455,1,6.596,426482.63,7.138040000000006,0,0,1,0,go_short,-4.07689603
73,7.033,7.034,7.131592438049072,7.233691954438548,6.896,1,6.959,285969.54,7.234040000000005,0,0,1,0,go_short,-4.38436131
74,31.39,31.778,33.352874679474205,34.014455647709354,28.919,1,28.977,31165.1,34.61476000000001,0,0,1,0,go_short,-7.54647115
75,18.996,19.007,19.24092259979993,19.34378335916559,18.071,1,18.49,154179.82,19.440359999999977,0,0,1,0,go_short,-4.86971494
76,17.713,17.722,18.450567128053574,18.92318543854912,15.805,1,16.068,487158.78,19.213439999999977,0,0,1,0,go_short,-7.53530575
77,24.198,24.23,24.75539372249841,25.046949812654884,23.52,1,23.607,281721.9,25.18143999999996,0,0,1,0,go_short,-4.2030858
78,9.793,9.813,9.886745277111876,9.988368519593784,9.221,1,9.46,110656.73,10.019399999999976,0,0,1,0,go_short,-5.97702011
79,11.287,11.301,11.350703953583448,11.491150980958418,11.094,1,11.106,23590.73,11.535719999999992,1,0,1,0,go_short,-4.31731937
80,11.881,11.885,12.468383011012374,12.63958890214194,11.412,1,11.467,99078.59,12.761040000000005,0,0,1,0,go_short,-5.34104545
81,9.876,9.876,9.935271437585364,10.025697735749748,9.727,1,9.749,22262.98,10.047839999999995,0,0,1,0,go_short,-4.32422793
82,9.42,9.424,9.487314726582694,9.594739193011243,9.366,1,9.381,3873.13,9.609439999999989,0,0,1,0,go_short,-4.0211397
83,10.99,11.061,11.009876874638117,11.084101714675636,10.721,1,10.751,54852.34,11.111520000000002,0,0,1,0,go_short,-4.25181458
84,13.832,13.836,13.871456201034196,13.990955578596784,13.555,1,13.615,45889.65,14.018799999999976,1,0,1,0,go_short,-4.16037082
85,7.32,7.351,7.430324982939264,7.487954284990114,7.265,1,7.298,12505.72,7.492639999999986,0,0,1,0,go_short,-4.04102575
86,7.433,7.449,7.488071691017925,7.584927437057306,7.415,1,7.418,815.98,7.567999999999989,0,0,1,0,go_short,-4.11276401
87,6.351,6.351,6.357443851211902,6.392262044454473,6.135,1,6.194,32263.0,6.409559999999995,0,0,1,0,go_short,-4.57460764
88,6.07,6.099,6.208756854951437,6.394724694938434,5.817,1,5.842,27077.24,6.477319999999993,0,0,1,0,go_short,-5.0010193
89,5.1,5.105,5.170176339906867,5.343009432479194,4.94,1,5.0,18681.89,5.370279999999989,1,0,1,0,go_short,-4.13898088
90,5.57,5.57,5.697770015135312,5.794119020188046,5.221,1,5.344,16315.76,5.811799999999988,0,0,1,0,go_short,-4.8076032
91,5.796,5.803,5.83002082712703,5.877742777304003,5.748,1,5.748,978.07,5.887199999999988,1,0,1,0,go_short,-4.10856023
92,6.9030000000000005,6.9030000000000005,7.009308300432044,7.072464515411991,6.804,1,6.856,25503.4,7.107199999999993,0,0,1,0,go_short,-4.38912112
93,14.838,14.87,14.95208566761515,15.048885346167085,14.798,0,14.845,14177.71,15.096119999999967,0,0,1,0,go_short,-4.03867325
94,16.029,16.088,16.0927232308747,16.17215189202804,15.919,1,15.953,16755.47,16.18855999999996,1,0,1,0,go_short,-4.01523354
95,17.784,17.967,18.211059569599115,18.43481494529614,17.25,1,17.273,68968.11,18.509519999999963,0,0,1,0,go_short,-4.5978407
96,16.57,16.584,17.175365309332665,17.74873860300957,15.858,1,16.366,79287.57,17.577920000000034,0,0,1,0,go_short,-4.13544881
97,18.88,19.003,19.35509704680678,19.762973389298416,17.969,1,18.378,154334.08,19.77404000000003,0,0,1,0,go_short,-5.21345086
98,16.994,16.994,17.07717973550924,17.178099534581534,16.816,1,16.834,17232.94,17.153720000000035,0,0,1,0,go_short,-4.24589228
99,18.252,18.376,18.62789174829747,18.702325844522555,17.943,1,18.051,56224.31,18.72000000000003,0,0,1,0,go_short,-4.5079437
100,19.689,19.694,19.85871033067052,20.040299379195524,19.404,0,19.539,33159.7,20.13408000000002,1,0,1,0,go_short,-4.2362171
101,20.867,21.045,21.33245845833341,22.095290245744177,20.2,1,20.264,94254.45,22.377920000000007,1,0,1,0,go_short,-4.37244992
102,22.97,22.986,23.214614650335434,23.518486500011804,21.916,1,22.115,107037.49,23.73528000000001,0,0,1,0,go_short,-4.81406718
103,20.296,20.42,20.842737371223578,21.12849096796808,20.224,1,20.277,19014.23,21.331920000000014,0,0,1,0,go_short,-4.01929644
104,16.964,17.075,17.402389692623217,17.847291478931812,16.458,1,16.565,49425.59,17.971560000000007,0,0,1,0,go_short,-4.93391851
105,17.905,17.91,17.91529479480094,18.02684097545156,17.278,1,17.456,33475.07,17.98136000000001,0,0,1,0,go_short,-4.39778909
106,18.638,18.775,18.81743758935073,19.09925786908174,18.45,1,18.49,23503.54,19.082840000000008,1,0,1,0,go_short,-4.13040604
107,20.286,20.356,20.62097692843767,20.836357847996798,19.55,1,20.002,82392.49,20.85104,0,0,1,0,go_short,-4.71344966
108,16.964,16.975,17.05280887827277,17.319485242764138,16.295,1,16.446,69428.17,17.433439999999965,1,0,0,0,go_short,-5.22981123
109,17.81,17.893,17.928281012584584,18.08746995999319,17.71,0,17.729,18082.5,18.09479999999996,1,0,1,0,go_short,-4.03878652
110,16.943,16.962,17.04225385456601,17.270102160512614,16.688,1,16.711,19151.87,17.24791999999996,0,0,0,0,go_short,-4.09682767
111,5.689,5.704,6.001638614968351,6.06468901983016,5.383,1,5.384,24614.66,6.162959999999985,0,0,1,0,go_short,-6.0094908
112,5.784,5.861,5.628168808511717,5.677811573162503,5.616,1,5.627,20762.75,5.538799999999986,0,0,0,0,go_short,-4.22724186
113,5.333,5.351,5.45029157301658,5.819045139042888,4.491,1,4.546,47572.37,5.928079999999983,0,0,1,0,go_short,-11.44685983
114,6.102,6.218,6.243555106817276,6.387558051313253,5.356,1,5.785,30144.28,6.439999999999983,0,0,1,0,go_short,-4.25180108
115,18.842,18.848,18.94622638909567,19.051980030533883,18.031,1,18.238,323353.82,19.093039999999984,0,0,1,0,go_short,-4.04525555
116,19.561,19.571,19.90923403507976,20.15629215310541,19.001,1,19.074,186330.22,20.180799999999977,0,0,1,0,go_short,-5.24847721
117,20.678,20.786,20.988418733385597,21.037941097333764,20.352,1,20.47,161817.46,21.29207999999996,0,0,1,0,go_short,-4.29211059
118,18.261,18.417,18.56997147938361,18.939187666946623,17.947,1,18.065,73566.96,18.991439999999947,0,0,1,0,go_short,-4.242373
119,17.12,17.156,17.877083019172417,18.38777391810195,16.69,1,16.909,164349.65,18.53815999999997,0,0,1,0,go_short,-4.30215894
120,18.453,18.457,18.87908442084044,19.148056245068148,18.106,1,18.164,80305.31,19.35991999999997,0,0,1,0,go_short,-4.58921544
121,19.65,19.785,20.036769816632862,20.287271981237318,19.152,1,19.152,78636.42,20.51551999999996,0,0,1,0,go_short,-5.26538873
122,19.646,19.661,19.94333764146439,19.71255766552117,18.724,1,18.929,239478.33,19.875959999999964,0,0,1,0,go_short,-4.10471152
123,20.667,20.991,20.445595246146816,19.71410321740149,20.013,1,20.057,175042.51,19.336079999999964,0,0,0,0,go_short,-5.2078376
124,17.986,18.13,18.81135575221332,19.47628785763848,17.284,1,17.361,260300.49,19.70519999999997,0,0,1,0,go_short,-5.03531154
125,20.124,20.126,20.489912949440125,20.701824906650597,19.124,1,19.212,179069.73,21.03279999999997,0,0,1,0,go_short,-4.17857196
126,18.653,18.985,19.095739439294537,19.6048096069214,17.5,1,17.666,421695.93,19.72159999999997,0,0,1,0,go_short,-6.87067062
127,19.795,20.035,20.3097880364731,20.572284183169725,19.0,1,19.466,326744.27,20.62007999999997,0,0,1,0,go_short,-4.60787314
128,21.021,21.217,21.246583418150298,21.42363627128331,20.921,1,20.95,46341.91,21.324999999999967,0,0,1,0,go_short,-4.10867791
129,22.7,22.701,22.966301479618515,23.153678463564788,22.1,1,22.395,170717.24,23.233879999999957,0,0,1,0,go_short,-4.15509018
130,19.763,19.821,20.04813496045839,19.996316679820787,19.39,1,19.471,160052.16,20.02275999999998,0,0,0,0,go_short,-4.08495985
131,13.636,13.667,13.871937788681963,14.088080931784711,13.316,1,13.422,25266.4,14.18456,1,0,1,0,go_short,-3.95298923
132,20.475,20.483,20.77077154386973,20.86669302005192,19.89,1,19.931,222622.06,20.89508,0,0,1,0,go_short,-4.52406355
133,20.03,20.188,20.38045416812084,20.574776457180377,19.917,1,19.934,54962.74,20.69592000000002,0,0,1,0,go_short,-4.0055054
134,6.508,6.523,7.203507561354239,7.758268663204237,5.822,1,6.005,20358.44,7.914759999999984,0,0,1,0,go_short,-6.7771522
135,6.899,7.242,7.744046665886749,8.112503174262335,6.409,1,6.703,38618.44,8.183839999999982,0,0,1,0,go_short,-9.36825901
136,8.084,8.09,8.176846374870914,8.372312062656356,8.002,1,8.022,9099.36,8.360959999999983,0,0,1,0,go_short,-4.30959839
137,8.793,8.796,8.90742831805815,9.055660026983425,8.561,1,8.579,8042.46,9.145799999999983,1,0,1,0,go_short,-4.93431909
138,9.31,9.361,9.45957002540984,9.552533410302098,9.22,1,9.222,6061.31,9.555439999999988,0,0,1,0,go_short,-4.26449655
139,10.054,10.054,10.040923563560527,10.151892555446125,9.781,1,9.857,7930.68,10.135759999999983,1,0,1,0,go_short,-4.22517402
140,10.756,10.825,10.94370120929558,11.073857445805643,10.64,1,10.68,9824.0,11.126079999999996,0,0,1,0,go_short,-4.01710367
141,11.611,11.611,11.639770060950353,11.728119028194824,11.363,1,11.433,10323.33,11.68532,0,0,1,0,go_short,-4.3828101
142,11.277,11.315,11.279320501880765,11.426261998254803,10.905,1,10.95,7514.46,11.471120000000006,1,0,1,0,go_short,-4.12099296
143,11.891,11.899,12.132164047239009,12.340841279518326,11.628,1,11.643,10646.3,12.39276,1,0,1,0,go_short,-4.02824877
144,12.471,12.484,12.539626001334048,12.604448610790492,12.4,1,12.405,1185.12,12.579320000000004,0,0,1,0,go_short,-4.07816445
145,13.561,13.561,13.620047848151405,13.70231460924924,13.45,1,13.451,4689.76,13.755759999999988,1,0,1,0,go_short,-4.12018978
146,20.27,20.405,21.138372354864803,22.38426300620217,19.201,0,19.476,274289.38,22.790360000000057,1,0,0,0,go_short,-4.78855341
147,17.509,17.697,17.614637514506416,17.651946131013883,16.953,1,17.024,115235.02,17.65132000000004,0,0,0,0,go_short,-4.02305729
148,18.77,18.897,18.91654431741808,19.06858734102724,18.713,1,18.736,24211.01,19.11224000000005,1,0,1,0,go_short,-4.03137098
149,21.767,21.767,21.811580409515177,21.96587090411666,21.245,1,21.436,180717.83,22.02408000000001,0,0,1,0,go_short,-4.10107868
150,15.387,15.588,16.03019169767319,16.567948546327077,15.172,1,15.213,25143.3,16.740679999999994,0,0,1,0,go_short,-4.57781479
151,13.51,13.51,13.498131140419115,13.587060483594348,13.33,1,13.348,1861.6,13.572079999999987,0,0,0,0,go_short,-3.91848155
152,16.586,16.586,16.630235635937094,16.74029510238419,16.26,1,16.268,15418.38,16.784080000000028,1,0,1,0,go_short,-4.06959015
153,23.425,23.439,23.71017206729576,23.844405524760912,23.208,1,23.348,8626.5,23.829320000000063,0,0,1,0,go_short,-4.00364081
154,22.268,22.278,22.377806732381195,22.530592669709204,21.978,1,22.009,7724.6,22.53224000000005,0,0,1,0,go_short,-3.99501653
155,20.27,20.3,20.505029475489312,20.83649976815921,19.702,1,19.71,26394.5,20.846120000000063,0,0,1,0,go_short,-4.32551759
156,16.921,16.975,17.166361277486505,17.52651147903491,16.722,1,16.723,10867.6,17.499080000000063,0,0,1,0,go_short,-4.1855772
157,15.019,15.257,15.312534459491689,15.57909127254467,14.46,1,14.692,37588.4,15.68532000000006,0,0,1,0,go_short,-5.21653284
158,16.269,16.278,16.532847519110728,16.740839707179017,16.033,1,16.057,12776.7,16.79932000000007,0,0,1,0,go_short,-4.50086905
159,22.797,22.917,23.16570421249678,23.397984035563763,22.701,1,22.703,2818.3,23.36448000000006,0,0,1,0,go_short,-4.00423954
160,16.14,16.169,16.193376535936498,16.433840880454245,15.773,1,15.823,17071.4,16.412400000000073,1,0,1,0,go_short,-4.30884246
161,20.842,20.88,20.855463823639987,21.10115729201993,20.576,0,20.58,4889.1,21.16128000000009,1,0,1,0,go_short,-3.97852246
162,18.478,18.488,18.632245033332968,18.761139604512547,18.35,0,18.38,7317.6,18.8505600000001,0,0,1,0,go_short,-4.13792767
163,16.045,16.048,16.13688970053653,16.254267257928014,15.869,1,15.881,15838.3,16.193720000000116,0,0,1,0,go_short,-4.14214528
164,19.88,19.894,20.311831995062636,20.616239861134265,19.415,1,19.583,23857.8,20.80436000000013,0,0,1,0,go_short,-4.5346633
165,24.177,24.267,24.533922475761283,24.827527800065624,23.91,1,23.998,26315.6,24.905320000000096,0,0,1,0,go_short,-3.91497084
166,32.281,32.446,32.70865977844676,32.944906844355984,32.022,1,32.094,27095.4,33.01684000000013,0,0,1,0,go_short,-3.92276877
167,22.965,22.968,23.058193481554195,23.373811311125205,22.365,1,22.468,36510.8,23.36408000000009,0,0,1,0,go_short,-4.67017491
168,25.842,26.027,26.635769261611728,27.102788688848243,25.56,1,25.635,16067.8,26.93940000000008,0,0,1,0,go_short,-4.22660178
169,28.176,28.206,28.32764332294422,28.48596012655268,27.625,1,27.693,6078.7,28.50100000000009,0,0,1,0,go_short,-4.26165204
170,26.98,27.033,27.26565838815853,27.58599707153759,26.53,1,26.655,9357.7,27.58176000000006,0,0,1,0,go_short,-4.48376329
171,60.026,60.474,61.28639721548927,61.8511407645571,58.479,1,58.811,15344.5,61.79004000000005,0,0,1,0,go_short,-4.1680638
172,56.168,56.353,56.911242103541184,57.58021878442431,55.803,0,55.906,5977.9,57.9852000000001,1,0,1,0,go_short,-4.03247558
173,50.849,50.955,51.494344190457625,52.30150729351903,49.588,1,49.651,12541.1,52.54396000000009,0,0,1,0,go_short,-4.90493982
174,46.206,46.417,47.455474869614754,48.58907564811248,45.61,0,45.977,12465.8,49.11452000000009,0,0,1,0,go_short,-4.06747526
175,41.74,41.858,42.76712483900968,43.70194156304219,40.616,1,40.858,18447.7,43.4718400000001,0,0,1,0,go_short,-4.07694568
176,38.519,38.529,39.77980079156247,41.67716602576122,34.692,1,34.705,42302.2,42.083480000000094,1,0,1,0,go_short,-5.7210795
177,35.522,36.069,36.43048195661691,36.90524854091914,34.695,1,34.803,24826.2,37.41528000000008,0,0,1,0,go_short,-5.07936591
178,33.175,33.374,34.37893127957709,35.33849782754515,30.589,1,30.899,38309.6,35.41860000000008,0,0,1,0,go_short,-5.50104885
179,39.684,39.733,39.3942477727424,38.94928512441038,36.98,1,37.119,33881.8,39.00124000000008,0,0,0,0,go_short,-4.08489561
180,37.132,37.266,36.77910111322649,37.08989087287081,33.854,1,34.426,39477.2,37.147160000000085,1,0,0,0,go_short,-6.19954678
181,32.963,32.993,32.9872602906194,33.91501582991803,31.606,1,31.69,7371.1,33.97468000000008,1,0,1,0,go_short,-4.41132774
182,28.463,28.463,28.84290809316912,29.33858650238322,27.737,1,28.048,11134.2,29.50660000000007,0,0,1,0,go_short,-4.58124589
183,24.913,25.151,25.57861847874426,26.487876690482928,23.568,1,23.601,25006.1,26.462920000000064,0,0,1,0,go_short,-6.8358852
184,31.628,31.628,31.83250911702097,32.20591838169683,30.68,1,30.808,8383.2,32.55048000000008,0,0,1,0,go_short,-4.21192984
185,29.441,29.477,30.176647153617065,30.677227073110732,28.899,1,29.224,14219.1,30.785360000000072,1,0,1,0,go_short,-4.09201913
186,31.864,31.932,32.25056892794515,32.42777782673103,31.062,1,31.264,90695.1,32.48396000000013,0,0,0,0,go_short,-4.04912935
187,61.526,62.336,63.32302418752072,64.18624975218272,60.823,1,61.11,11642.5,64.45888000000001,0,0,1,0,go_short,-4.06096042
188,29.075,29.118,29.37438819436352,30.352984760747365,22.981,1,23.936,251680.9,30.48104000000013,0,0,1,0,go_short,-10.8695895
189,79.13,79.16,79.9375112924769,80.53258422067987,76.11,1,77.18,96505.16,80.84560000000008,0,0,1,0,go_short,-4.82913917
190,38.02,38.02,39.011993017874495,39.382266895466174,36.92,1,37.11,49904.101,39.58040000000008,0,0,1,0,go_short,-5.13904986
191,40.13,40.15,40.137256870175705,40.31076205399668,39.2,1,39.32,60464.544,40.38480000000031,0,0,1,0,go_short,-4.21574142
192,48.52,48.58,49.11372178895585,49.41752423033928,46.47,1,47.4,96530.913,49.77680000000026,0,0,1,0,go_short,-4.18606828
193,45.78,45.79,46.13379931064931,46.94982628358795,39.0,1,40.83,419061.093,47.27000000000024,0,0,1,0,go_short,-9.09221718
194,44.59,44.59,44.737564833946536,45.29363014300949,41.97,1,41.97,82326.719,45.487600000000135,0,0,1,0,go_short,-7.23509498
195,41.49,41.5,41.74316432107745,42.08552946927061,38.94,1,39.99,187219.927,42.18960000000018,0,0,1,0,go_short,-4.87742147
196,37.07,37.23,38.21539552676284,39.29249758761769,35.11,1,35.11,49518.411,39.81560000000013,0,0,1,0,do_nothing,-5.83156621
197,43.08,43.13,43.13632118418413,43.216605390139335,42.13,1,42.59,82937.972,43.26040000000026,0,0,1,0,go_short,-4.19513361
198,55.82,55.84,56.025816835730986,56.688440453019766,53.5,1,54.21,89750.7,56.90480000000037,0,0,1,0,go_short,-5.02009517
199,53.19,53.26,53.54777380644525,53.99154573970331,51.85,1,52.0,110335.438,54.15320000000037,0,0,1,0,go_short,-4.22876057
200,63.88,63.89,64.87640903319755,65.55846185963932,62.3,1,62.79,116000.086,65.81480000000036,1,0,1,0,go_short,-4.65373941
201,59.61,59.62,59.88524136275407,60.25574405105971,59.09,1,59.13,14811.939,60.30160000000039,0,0,1,0,go_short,-4.17424139
202,56.11,56.22,56.594043840611626,57.06160390667542,55.49,1,55.66,51212.825,57.20960000000039,0,0,1,0,go_short,-4.07321453
