,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),exit_reason,action
56,3.145,3.174,3.13239394103923,3.1168086625139964,3.144,0,3.168,1136321.6,3.116599999999956,0,0,3.1450000000000125,3.138571428571567,-21.40380388,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
57,24.951,25.2,24.942618650439044,24.82594871794872,24.945,0,25.133,23514.44,24.7538,0,0,25.010999999999992,25.064428571428568,-24.78270427,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
58,219.05,219.25,218.84558697542116,220.15118233618227,218.14,0,218.19,985.569,219.59839999999997,0,0,218.188,217.87428571428575,-31.97330942,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
59,354.76,359.34,352.8235489485887,351.2569199459063,352.3,0,357.31,1408.534,349.9079999999996,0,0,353.7360000000005,353.16142857143006,-24.09736161,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
60,0.2813,0.2814,0.2798092596729618,0.2788245486977783,0.277,1,0.2789,2106700.0,0.2789320000000054,1,0,0.2806799999999847,0.2805142857143079,-24.25799013,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
61,57.32,57.43,57.23116751676735,57.0670819431324,56.85,1,57.21,10514.641,57.0443999999986,0,0,57.3360000000003,57.338571428570326,-26.87069816,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
62,251.59,251.64,250.77768135238043,251.2386665940612,250.09,1,250.36,11730.034,250.85200000000043,0,0,250.8979999999996,251.0642857142864,-20.92871048,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
63,0.2317,0.2333,0.2300158188104866,0.2280972762780255,0.2313,0,0.2329,552367.8,0.227164000000001,0,0,0.2314799999999995,0.2307857142857133,-23.34464085,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
64,162.75,162.88,161.6744434507352,160.52805188357772,161.17,1,162.01,25331.709,159.9128000000003,0,0,162.1539999999995,162.06,-17.57640521,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
65,115.14,116.48,115.52034548037484,115.59548656383409,114.21,0,116.34,67992.972,115.17240000000034,0,0,115.1739999999996,115.32571428571376,-23.14767014,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
66,84.65,87.76,84.32086500618972,83.76648097634622,84.5,0,86.58,326710.993,83.60960000000034,1,0,84.85399999999967,84.57999999999949,-22.37222597,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
67,62.34,62.76,61.4694251283431,60.69976354292874,61.96,1,62.64,9060.092,60.2164,0,0,62.10400000000017,61.96285714285722,-11.90633928,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
68,45.23,45.23,45.17015094750767,45.15915954415954,44.93,0,44.99,3224.06,45.146800000000006,0,0,45.194,45.225714285714325,-23.87897055,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
69,0.3208,0.3258,0.3190714945757379,0.3175032809282999,0.3204,0,0.3239,793260.5,0.3165280000000009,0,0,0.3217199999999997,0.320157142857143,-16.73708407,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
70,0.4687,0.4688,0.4671413790921659,0.46619687059351,0.4623,1,0.4643,940484.5,0.4665359999999887,1,0,0.4677999999999896,0.4677428571428111,-25.28591142,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
71,3.6612,3.675,3.688123622835549,3.691657339372592,3.623,1,3.6461,648852.1,3.69501199999999,0,0,3.674179999999987,3.6890285714285618,-23.35024807,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
72,2.2406,2.265,2.2467550611013176,2.2364669318940464,2.2332,0,2.2568,465791.2,2.231047999999997,0,0,2.24391999999999,2.2454571428571417,-23.4601662,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
73,2.7241,2.8693,2.604047626002341,2.5652883331404377,2.7217,0,2.855,1227638.3,2.542776000000001,0,0,2.66764,2.606642857142862,-23.52955063,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
74,2.0691,2.1397,1.9439132551549496,1.897745837001108,2.0346,0,2.0423,2451565.7,1.8864199999999989,1,0,1.9832999999999985,1.9576000000000016,-19.7508119,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
75,1.5459,1.5463,1.5242404760053931,1.5372498575498572,1.503,0,1.5122,238818.4,1.532188,0,0,1.5177599999999998,1.513857142857143,-23.82983234,second_buy,go_long,go_long,go_long,go_long,stop_loss,do_nothing
76,0.17348,0.17425,0.1732499794110746,0.1732398635100531,0.17323,0,0.17394,2267035.0,0.1735856000000002,0,0,0.1735340000000014,0.1731857142857153,11.46703511,second_buy,go_long,go_long,go_long,go_long,trailing_stop_loss,do_nothing
77,486.76,489.65,483.53531037186,480.4183971099357,483.0,0,489.39,1414.408,479.5679999999997,0,0,482.9680000000006,483.5257142857153,-2.58064854,second_buy,go_long,go_long,go_long,go_long,trailing_stop_loss,do_nothing
78,0.08778,0.08949,0.0871809999564766,0.0867302885661552,0.08774,0,0.08849,9543054.0,0.0866939999999999,1,0,0.0875400000000001,0.0872985714285715,13.57763249,second_buy,go_long,go_long,go_long,go_long,trailing_stop_loss,do_nothing
79,0.2155,0.2162,0.2157508470753018,0.2157989165046509,0.2155,0,0.2159,33782.9,0.2160160000000011,0,0,0.2154800000000001,0.2156999999999989,-4.94486964,second_buy,go_long,go_long,go_long,go_long,trailing_stop_loss,do_nothing
80,0.3422,0.3426,0.341604690633684,0.3437679487179487,0.3349,0,0.3363,421768.7,0.343384,1,0,0.3405000000000001,0.3407000000000001,-9.18417775,second_buy,go_long,go_long,go_long,go_long,trailing_stop_loss,do_nothing
81,0.5515300000000001,0.55286,0.554446730156049,0.5553940876815137,0.5460200000000001,1,0.5462,8322019.0,0.5569800000000001,0,0,0.5552680000000019,0.5564242857142846,13.790008,second_buy,go_long,go_long,go_long,go_long,trailing_stop_loss,do_nothing
