,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),profit_abs,enter_reason,exit_reason,action,nlp-exit-short (entry)
103,0.311,0.3118,0.3103952178319437,0.309848025989052,0.2239,0,0.3107,122779.0,0.3096559999999932,0,0,go_short,0.3106999999999935,0.3105571428571447,go_short,go_short,go_short,-1.984398,second_buy,trailing_stop_loss,go_short,go_short
104,0.3875,0.3981,0.3807873511788767,0.3759798639682933,0.3875,0,0.3968,58196.0,0.3748759999999925,0,0,go_short,0.3858999999999938,0.3828142857142893,go_short,go_short,go_short,2.298428,second_buy,trailing_stop_loss,go_short,go_short
105,0.3283,0.3329,0.3252888340268984,0.3249051805323334,0.3283,0,0.3302,4694.0,0.3246759999999919,0,0,go_short,0.324819999999994,0.32494285714286,go_short,go_short,go_short,-1.220426,second_buy,trailing_stop_loss,go_short,go_short
106,0.3685,0.3703,0.3644080239350278,0.3604711970932377,0.3657,1,0.366,3921.0,0.3587199999999925,1,0,go_short,0.3673199999999936,0.3664428571428625,go_short,go_short,go_short,0.68403,second_buy,trailing_stop_loss,go_short,go_short
107,0.3317,0.3421,0.3250762466066428,0.3214992874224913,0.3315,0,0.3416,8928.0,0.3204719999999926,0,0,go_short,0.3284399999999937,0.3256428571428626,go_short,go_short,go_short,-0.580234,second_buy,trailing_stop_loss,go_short,go_short
108,0.4689,0.4822,0.4614098040113973,0.4469437957476013,0.4663,0,0.4783,8972.0,0.4432999999999921,0,0,go_short,0.4686999999999953,0.4680571428571488,go_short,go_short,go_short,1.420853,second_buy,trailing_stop_loss,go_short,go_short
109,0.6424000000000001,0.6614,0.6308103999223346,0.620738142087857,0.6417,0,0.6614,7926.0,0.6198319999999926,0,0,go_short,0.6386799999999954,0.6334285714285767,go_short,go_short,go_short,1.827603,second_buy,trailing_stop_loss,go_short,go_short
110,0.8769,0.8782000000000001,0.8698164249179298,0.8641251342315862,0.874,0,0.8782000000000001,920.0,0.8638239999999938,0,0,go_short,0.8729399999999956,0.8717142857142888,go_short,go_short,go_short,2.221659,second_buy,trailing_stop_loss,go_short,go_short
111,0.8343,0.854,0.825310915641324,0.8165623510506904,0.8343,0,0.8448,10312.0,0.813295999999995,0,0,go_short,0.8313999999999957,0.8298000000000032,go_short,go_short,go_short,-0.336235,second_buy,trailing_stop_loss,go_short,go_short
112,1.0422,1.0422,1.0748588049997176,1.1006399422469348,1.0193,1,1.0239,279.0,1.1149199999999946,1,0,go_short,1.0405999999999946,1.0612428571428618,go_short,go_short,go_short,1.666329,second_buy,trailing_stop_loss,go_short,go_short
