,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,0.2613,0.2678,0.2614040527949525,0.2571320178591372,0.2613,0,0.2654,2204.0,0.2576319999999972,0,0,0.2608799999999987,0.260428571428574,-1.65403385,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
1,9.674e-06,9.91e-06,9.750264407870103e-06,9.84417595193376e-06,9.616e-06,0,9.792e-06,45591.0,9.83060000000018e-06,0,0,9.71579999999919e-06,9.726000000000355e-06,-0.4910041,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
2,11.407,11.407,11.191010499044715,11.072858890944763,11.342,1,11.359,18501.0,10.973239999999937,1,0,11.298799999999748,11.268999999999954,-1.87085713,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
3,0.009073,0.009097,0.0090423596009897,0.0090329893194056,0.009073,0,0.009097,931.0,0.00903436,0,0,0.0090484,0.0090439999999999,-0.19835825,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
4,0.0081739999999999,0.008329,0.0081979508134944,0.0081658109841274,0.008173,1,0.00825,1186.0,0.0081437999999999,1,0,0.0082346,0.0082211428571428,-1.31426195,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
5,6.901,6.907,6.891339639720702,6.908523590709078,6.897,0,6.897,843.0,6.914080000000093,0,0,6.874400000000378,6.872000000000213,-0.44311171,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
6,0.39536,0.39595,0.3928508460503251,0.393254632139672,0.39536,0,0.3955,145.0,0.3929323999999981,0,0,0.3923840000000039,0.392781428571429,-1.80291205,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
7,0.3482,0.3482,0.3449129390201816,0.3443285418090842,0.3482,0,0.3482,153.0,0.3441080000000111,0,0,0.3461200000000705,0.345285714285763,-2.01045036,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
8,0.06783,0.06783,0.068163740862019,0.0679472588109477,0.06783,1,0.06783,442.0,0.0680120000000003,0,0,0.0679739999999999,0.0682685714285726,-0.95851379,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
9,17.63,17.715,17.973937686228222,18.401417103946933,16.685,1,17.0,154310.0,18.369959999999917,0,0,17.756199999999005,17.881428571428263,-0.69613648,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
10,407.63,408.81,417.6059576471899,427.3494565366998,398.01,1,398.43,129583.0,431.825600000002,0,0,407.8660000000001,410.9514285714491,1.09158583,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
11,1.126,1.1349,1.1059084240494512,1.0986788063286423,1.1242,0,1.1343,67572.0,1.0937160000000237,0,0,1.113239999999988,1.1084999999999974,-1.4449519,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
12,0.4195,0.4198,0.4187232738064468,0.4183871201428935,0.4182,1,0.4182,477.0,0.4186319999999916,1,0,0.4194599999999935,0.4191857142857131,-1.07415603,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
13,0.3111,0.3111,0.3081427800321767,0.3073300110915391,0.3111,0,0.3111,29.0,0.3061479999999975,0,0,0.3086999999999946,0.3087999999999956,-1.8205857,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
14,0.2561,0.2561,0.2560202304345133,0.2573811955938146,0.2459,1,0.2492,1136.0,0.2578840000000061,1,0,0.2554200000000083,0.2558714285714237,-0.9986061,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
15,2.809,2.811,2.8233672825719736,2.8348467387694414,2.719,1,2.723,11005.0,2.842040000000208,0,0,2.815599999999973,2.827428571428624,-0.751264,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
16,0.2709,0.2712,0.2707488463665322,0.2720634924441729,0.2644,1,0.2659,752548.0,0.2728520000000014,0,0,0.2701000000000386,0.2705571428571561,-1.09048745,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
17,0.4082,0.4082,0.406865449887813,0.406872114076817,0.4082,0,0.4082,2.0,0.4064119999999958,0,0,0.4064399999999895,0.4067714285714198,-1.96294753,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
