,sma-05 (entry),sma-07 (entry),sma-25 (entry),sma-compare (entry),is_short,action,imit-action,nlpreds,reward
3356,0.3167280000000009,0.3176285714285705,0.3163396000000004,0,1,do_nothing,go_short,do_nothing,0.30120578
3357,0.3185640000000008,0.3201914285714277,0.3242556000000001,1,1,do_nothing,go_short,do_nothing,0.24525312
3358,0.3430100000000008,0.3444571428571418,0.3432852000000007,0,1,do_nothing,go_short,do_nothing,0.83434764
3359,0.3353880000000008,0.336272857142856,0.3372800000000006,1,1,do_nothing,go_short,do_nothing,2.1362887
3360,26.35099999999996,26.578142857142808,27.27468000000005,1,1,do_nothing,go_short,do_nothing,3.60981881
3361,0.4058700000000012,0.4066999999999988,0.4207800000000002,1,1,do_nothing,do_nothing,do_nothing,2.33375472
3362,27.70419999999996,27.608857142857094,27.828840000000056,0,1,do_nothing,go_short,do_nothing,2.6228268
3363,28.43739999999995,28.488571428571383,28.647600000000047,1,1,do_nothing,go_short,do_nothing,2.10617297
3364,0.2898520000000009,0.288981428571428,0.2907148000000003,0,1,do_nothing,go_short,do_nothing,0.29592352
3365,0.5581580000000018,0.5550257142857136,0.525886,0,1,do_nothing,go_short,do_nothing,0.36933087
3366,0.284958000000001,0.2841128571428574,0.2838460000000007,0,1,do_nothing,go_short,do_nothing,0.93128517
3367,0.298616000000001,0.2977842857142861,0.2973712000000006,0,1,do_nothing,go_short,do_nothing,1.45943805
3368,0.318596000000001,0.3163128571428568,0.3125348000000004,0,1,do_nothing,go_short,do_nothing,6.28189256
3369,19.028399999999923,19.128999999999973,19.781560000000056,1,1,do_nothing,go_short,do_nothing,0.24435502
3370,19.92639999999993,20.106999999999967,20.41284000000005,1,1,do_nothing,go_short,do_nothing,2.1095655
3371,0.371002000000001,0.3699171428571426,0.3572288000000007,0,1,do_nothing,go_short,do_nothing,2.1471765
3372,20.261999999999937,20.34342857142854,21.07720000000005,1,1,do_nothing,go_short,do_nothing,2.12530003
3373,0.349060000000001,0.3488499999999997,0.3595328000000007,0,1,do_nothing,go_short,do_nothing,2.1453285
3374,0.345124000000001,0.3409399999999998,0.3412076000000006,0,1,do_nothing,go_short,do_nothing,2.23652409
3375,0.3340680000000008,0.335485714285714,0.3389228000000007,1,1,do_nothing,go_short,do_nothing,0.56095699
3376,0.3222440000000009,0.3235899999999999,0.3240580000000008,1,1,do_nothing,go_short,do_nothing,2.81519045
3377,21.13599999999994,21.19028571428569,21.67980000000005,1,1,do_nothing,go_short,do_nothing,2.122162
3378,21.99759999999993,22.04885714285712,22.715400000000056,1,1,do_nothing,go_short,do_nothing,0.25093625
3379,0.2863600000000009,0.2885285714285719,0.2949264000000006,1,1,do_nothing,go_short,do_nothing,2.2134768
3380,22.781999999999936,22.770428571428543,23.32752000000005,0,1,do_nothing,go_short,do_nothing,2.0748
3381,0.2850160000000009,0.2863757142857142,0.2930920000000007,1,1,do_nothing,go_short,do_nothing,0.33872213
3382,0.2839000000000009,0.2855557142857141,0.2927448000000007,1,1,do_nothing,go_short,do_nothing,0.49852967
3383,0.2904620000000009,0.2886285714285718,0.2937628000000006,0,1,do_nothing,go_short,do_nothing,0.24465648
3384,0.2886800000000009,0.2894685714285718,0.2868852000000006,0,1,do_nothing,go_short,do_nothing,3.32536948
3385,0.2729720000000009,0.2741728571428575,0.2820940000000006,1,1,do_nothing,go_short,do_nothing,2.84081874
3386,23.145999999999948,23.184142857142835,23.684400000000032,1,1,do_nothing,go_short,do_nothing,0.2444195
3387,0.2553700000000009,0.2540585714285718,0.2649192000000006,0,1,do_nothing,go_short,do_nothing,0.2599444
3388,0.2543400000000009,0.2562371428571432,0.2519008000000007,0,1,do_nothing,go_short,do_nothing,6.98270914
3389,0.238022000000001,0.2402657142857147,0.2500444000000007,1,1,do_nothing,go_short,do_nothing,3.72832906
3390,23.88879999999996,23.91414285714283,24.20448000000004,1,1,do_nothing,go_short,do_nothing,2.09977612
3391,0.306064000000001,0.306331428571429,0.3057896000000006,0,1,do_nothing,go_short,do_nothing,2.1461951
3392,0.2802320000000009,0.2850771428571428,0.3068232000000007,1,1,do_nothing,go_short,do_nothing,2.1373065
3393,20.254199999999944,20.162999999999936,20.48992000000008,0,1,do_nothing,go_short,do_nothing,0.13854342
3394,0.5639100000000017,0.5667328571428559,0.5720323999999998,1,1,do_nothing,do_nothing,do_nothing,0.35065608
3395,0.5405940000000019,0.54273857142857,0.5492627999999999,1,1,do_nothing,go_short,do_nothing,0.84234993
3396,0.3979960000000002,0.3976799999999986,0.4001627999999999,0,1,do_nothing,do_nothing,do_nothing,0.30624073
3397,22.781999999999897,22.763999999999943,22.741400000000063,0,1,do_nothing,go_short,do_nothing,0.24108082
3398,0.4087100000000002,0.4068328571428557,0.4026632000000003,0,1,do_nothing,do_nothing,do_nothing,0.4169704
3399,0.402366,0.4021271428571413,0.4036583999999997,0,1,do_nothing,do_nothing,do_nothing,0.29399506
3400,0.3974160000000001,0.3992014285714273,0.4106667999999999,1,1,do_nothing,do_nothing,do_nothing,0.30694106
