,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,5.467,5.493,5.36167229346678,5.302168639800526,5.421,0,5.445,114315.8,5.273440000000067,1,0,5.407999999999987,5.390857142857143,5.6675384,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
1,0.3268,0.347,0.3172593421796221,0.3141732403466601,0.3206,1,0.322,15287428.0,0.3127640000000066,1,0,0.3211199999999863,0.3194285714285907,-1.49636855,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,do_nothing
2,5.608,5.65,5.401639596937231,5.303738544305246,5.585,0,5.629,877884.0,5.283480000000134,0,0,5.48120000000003,5.4292857142856965,1.68605399,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
3,2.4056,2.4348,2.2957200455356874,2.274708874113236,2.3295,0,2.365,11257811.4,2.284188000000006,0,0,2.312200000000032,2.2854428571429115,0.43543201,first_buy,do_nothing,go_short,go_long,go_long,go_long,go_long,force_exit,go_long
4,0.3583,0.3709,0.3508859488290227,0.3461635876624653,0.358,0,0.3634,41255327.3,0.3436920000000195,0,0,0.3559799999999843,0.3531571428571446,-9.3652772,second_buy,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,force_exit,do_nothing
5,11.7936,11.8869,11.380820294762636,11.194732686288615,11.5702,0,11.746,1109650.8,11.070431999999968,1,0,11.552400000000102,11.47392857142861,6.50192993,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
6,2.6825,2.8573,2.4417805998023105,2.3820491411368505,2.6757,0,2.7656,11115929.0,2.342491999999989,1,0,2.508680000000171,2.447714285714358,20.98287706,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
7,1.361,1.361,1.3803925361628742,1.4063528138567074,1.175,1,1.236,7846646.1,1.4169199999999558,1,0,1.358600000000018,1.3761428571429877,17.57492538,first_buy,do_nothing,go_short,go_long,go_long,go_long,go_long,force_exit,go_long
8,3.069,3.129,3.014732384481635,2.9764823383554893,3.068,0,3.091,578928.5,2.9700799999999146,0,0,3.0403999999996287,3.023428571428684,14.0099283,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
9,3492.02,3502.07,3396.804895887588,3367.1013548262063,3432.68,1,3435.02,350625.056,3356.706799999986,1,0,3425.567999999972,3405.265714285676,-2.88548994,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,do_nothing
10,1.3762,1.3954,1.357584184465674,1.34109004644226,1.3745,0,1.3816,169718.7,1.3412640000000138,1,0,1.367579999999967,1.364385714285724,5.92291471,first_buy,go_long,go_short,go_long,go_long,go_long,go_long,force_exit,go_long
11,0.14569,0.156,0.1349831522088983,0.1258367845864619,0.14442,0,0.15519,78109032.0,0.1224808000000014,0,0,0.1418619999999928,0.1386057142857196,-2.85688421,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,do_nothing
12,1.7587000000000002,1.7647,1.7416855094843176,1.7303803180547397,1.7456,1,1.7457,132392.5,1.737400000000008,0,0,1.7466400000000248,1.7431571428571642,12.16278199,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
13,7.172,7.198,6.874230508188353,6.6777236656990295,7.076,1,7.159,1488948.1,6.610519999999739,0,0,7.0412000000001935,6.990857142857452,13.18095705,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,go_long
14,103.9,105.11,101.35894675696032,98.62684911574794,103.58,0,105.07,177736.23,98.00600000000176,0,0,102.65999999999806,102.15285714286031,-2.1051135,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,do_nothing
15,1.7501,1.7808000000000002,1.6541332662278183,1.615975276319139,1.7206,0,1.7405,9733686.0,1.6127440000000024,0,0,1.684680000000025,1.6538857142857435,0.33510296,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
16,0.886,0.921,0.8662576190426913,0.8493132967708727,0.885,0,0.899,21479671.2,0.85107999999999,0,0,0.8728000000000364,0.8701428571428431,2.44804094,first_buy,go_long,go_short,go_long,go_long,go_long,go_long,force_exit,go_long
17,22.5418,22.65,21.97531894169353,21.559112385748005,22.4032,0,22.6201,158065.0,21.54660400000001,0,0,22.29827999999996,22.142199999999924,17.96557308,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
18,15.7027,15.7598,14.441017435164872,13.91372829558971,15.05,0,15.2459,585903.0,13.504207999999998,1,0,15.075199999999995,14.664385714285702,25.01503122,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
19,11.1367,11.3313,10.563884615858184,10.118718136277003,11.02,1,11.0725,404288.0,10.011415999999995,0,0,10.889019999999997,10.832299999999991,22.52527566,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
20,7.6008,7.6491,7.272447103241037,7.043836920208668,7.4877,1,7.5769,206267.0,6.939503999999995,0,0,7.440560000000008,7.387785714285711,24.84858637,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
21,158.58,159.13,155.60134963876334,153.80174007083502,156.16,0,156.56,97896.751,153.6220000000014,1,0,156.62799999999987,156.10142857142992,24.67962188,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
22,5.3131,5.3664,5.055642695980348,4.926258953239393,5.2493,0,5.2789,408421.0,4.936463999999994,1,0,5.142480000000013,5.080699999999993,23.92678131,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
23,148.0,148.08,146.61829631659472,142.35257834757832,146.8,0,147.38,2693.24,141.84359999999998,0,0,147.926,147.84857142857143,24.57606756,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
24,2.423,2.4476,2.303443341590389,2.2455528077024693,2.3616,0,2.4097,686736.0,2.243119999999996,0,0,2.3529600000000244,2.3208714285714143,25.49886738,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
25,1.8048,1.8072,1.682365338094815,1.6534358154290818,1.7235,0,1.7284000000000002,778928.0,1.6407519999999949,0,0,1.7030000000000272,1.693114285714272,24.84015768,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
26,1.261,1.2666,1.2861747301411723,1.3001118485227292,1.2471,1,1.2513,274069.0,1.2947959999999952,0,0,1.280640000000027,1.2866857142857009,28.9107593,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
27,6.741,6.774,6.649320219433631,6.583099550662406,6.699,0,6.742,646187.1,6.564039999999976,0,0,6.705199999999903,6.687142857142852,24.77396871,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
28,9.668,9.723,9.31173533194555,9.115065037713537,9.474,0,9.668,1589430.4,9.03175999999999,0,0,9.411599999999895,9.369857142857152,24.43133105,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
29,5.095,5.108,5.184680163434562,5.310507654896545,4.874,1,4.941,193449.0,5.322839999999967,0,0,5.093000000000158,5.141142857142938,23.36485228,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
30,5.8100000000000005,5.85,5.975034456959548,6.082970852051727,5.573,1,5.645,1372652.8,6.141079999999977,0,0,5.840400000000053,5.913428571428617,25.54644363,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
31,32.478,32.9442,31.01635264739329,29.99364642898452,31.92,0,32.7712,388842.0,29.808403999999985,0,0,31.491759999999942,31.09574285714272,13.07630744,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
32,3.325,3.7727,3.1268387883397506,2.85781745005274,3.2879,0,3.709,5128388.0,2.749811999999997,0,0,3.2759600000000284,3.243028571428558,23.36488824,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
33,35.826,38.298,41.70177211090604,45.11358786332563,25.228,1,31.506,1055064.0,46.24800000000007,0,0,39.283399999999965,40.301000000000165,16.007903,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
34,28.892,28.899,29.452461653043784,30.190565985463355,28.001,1,28.333,291176.0,30.24112000000006,1,0,29.15319999999997,29.18600000000019,23.31009091,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
35,12.067,12.067,10.393489992006456,10.166754447171352,10.85,0,11.016,11402112.0,10.053600000000332,0,0,10.59639999999727,10.41842857142828,22.00541415,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
36,8.656,8.715,8.938932852936098,9.136894410611127,8.511,1,8.517,4005549.0,9.221440000000335,0,0,8.704799999997263,8.825857142856876,25.80583742,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
37,6.4091000000000005,6.4156,6.001957027603993,5.69145355793519,6.25,1,6.3542,7280307.6,5.5276359999999904,0,0,6.324599999999966,6.238828571428547,24.62850326,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
38,10.453,10.7,12.306780517982224,13.84764186932353,9.67,1,9.713,8541772.0,14.451440000000346,0,0,11.123799999997251,11.764285714285483,28.979358,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
39,8.9476,9.3,8.486125883899133,8.304229476411004,8.9035,0,9.04,11662944.3,8.246159999999986,1,0,8.648239999999975,8.549214285714257,24.03951733,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
40,12.6523,12.89,12.420009260256723,12.062405891197518,12.464,1,12.5131,4334153.2,12.01761199999998,1,0,12.54361999999998,12.518028571428545,26.85399775,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
41,28.41,28.67,29.30833401668934,30.24739047357374,27.58,1,28.31,2083020.0,30.486400000000238,0,0,28.789999999997303,28.940000000000367,23.25993864,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,long-exit-profit,go_long
