,open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-25,long_jcrosk,short_kdj,sma-compare,is_short,nlpreds,reward
0,0.09399,0.094,0.0937983619272384,0.0943434223222699,0.09365,0,0.09376,2000111.0,0.0940800000000011,0,0,0,1,go_short,4.25709098
1,2.403,2.403,2.387888528565297,2.4120671180632627,2.388,1,2.388,17529.3,2.387359999999904,0,0,0,0,go_short,-4.63241001
2,4.168,4.168,4.160650820473896,4.189702503421709,4.15,1,4.15,133574.9,4.171839999999744,0,0,1,0,go_short,-4.8909836
3,0.5985,0.5986,0.598122235395875,0.6016588995430545,0.5964,0,0.5966,4953211.3,0.6020119999999958,0,0,0,1,go_short,5.20973855
4,1.3811,1.3819,1.3775473817053874,1.3927502940030627,1.3745,1,1.3751,24196.0,1.380112000000009,0,0,0,1,go_short,8.07914997
5,0.2337,0.2338,0.2335237010682335,0.2359354423702712,0.2326,1,0.2326,209033.0,0.2342480000000067,0,0,1,1,go_short,11.27527111
6,42.68,42.68,42.65481876969892,43.05456841987115,42.56,1,42.57,1007.358,42.75839999999831,0,0,0,0,go_short,-0.45262032
7,0.1248,0.125,0.1245621751143994,0.1253821611953444,0.1244,0,0.1247,1271399.9,0.1247400000000193,0,0,0,1,go_short,6.98921513
8,0.675,0.6751,0.6744349272515603,0.681335080896696,0.6671,1,0.6679,4230576.0,0.6783040000000115,1,0,0,1,go_short,-1.61876665
9,0.00584,0.00587,0.0058262868883357,0.0058811420285168,0.00583,0,0.00584,27020363.0,0.0058455999999999,0,0,0,1,go_short,4.72034761
10,0.6848000000000001,0.6848000000000001,0.6876092107784944,0.6995381732972885,0.6796,1,0.6803,653132.0,0.6949600000000271,1,0,1,1,go_short,9.69893392
11,63.46,63.46,63.31042479373546,63.69200232944438,63.34,0,63.36,7561.502,63.44360000000177,0,0,0,0,go_short,-3.46614045
12,11.061,11.061,11.030792085351994,11.12429384499612,11.006,0,11.008,75911.59,11.073199999999908,0,0,0,1,go_short,-0.23861655
13,0.0164239999999999,0.0164589999999999,0.0163067803380871,0.0164359672477333,0.016377,0,0.016397,181669599.0,0.0162993600000001,0,0,0,1,go_short,8.7240494
14,2452.28,2453.83,2455.314044659892,2474.3326505453347,2446.85,0,2446.85,12964.279,2472.161199999989,0,0,1,0,go_short,-3.67813479
15,25.328,25.328,25.277537458628505,25.483424620428533,25.219,1,25.219,1949.5,25.348080000001588,1,0,1,0,go_long,-2.16956796
16,3.792,3.798,3.752691877861793,3.7661812456651824,3.779,0,3.779,19340.8,3.7398800000000665,0,0,0,0,go_long,-1.83942667
17,0.906,0.906,0.9070694693917652,0.9197467066311014,0.899,1,0.899,586780.5,0.9151599999999592,0,0,1,1,go_long,5.71642319
18,0.8108000000000001,0.8124,0.8053727623872803,0.8144035995002809,0.8064,0,0.8064,84460.4,0.8066880000000141,0,0,0,1,go_short,7.36836187
19,0.1231,0.1235,0.1224545256978951,0.123540251740232,0.1229,0,0.1233,328815.0,0.1224400000000026,0,0,0,1,go_short,7.04299731
20,0.0019366,0.0019376999999999,0.0019315686657832,0.00195418477536,0.0019302,0,0.0019318,16258201.0,0.001938472,0,0,0,1,go_short,8.41620278
21,0.9472,0.9477,0.946892198657433,0.9551769907036276,0.9437,0,0.9446,34288.0,0.9499800000000126,0,0,1,1,go_short,3.19613905
22,14.341,14.342,14.317296378084343,14.49120734307491,14.278,1,14.278,1574.6,14.375640000000026,0,0,1,0,go_short,-4.95528438
23,2.351,2.367,2.3434127125696453,2.3329711406870626,2.3425,0,2.3502,283419.0,2.333011999999992,0,0,0,1,go_short,0.62798918
24,0.10198,0.10198,0.1014563520475272,0.1027555973701227,0.10102,1,0.10103,1213966.0,0.1015388000000014,1,0,0,1,go_short,-0.9874022
25,318.41,318.41,317.7591322571895,319.9769377867795,317.42,0,317.42,1053.108,319.060000000002,0,0,0,0,go_short,-3.99247067
26,0.04068,0.04068,0.0405749661359143,0.0408970553554959,0.04053,0,0.04055,1160923.0,0.0407547999999996,0,0,0,1,go_short,3.33221461
27,548.51,548.51,547.2525680964719,549.5559346446465,546.97,1,546.98,4160.38,547.8403999999919,0,0,0,0,go_long,-3.63147588
28,18.457,18.457,18.380172643313067,18.47744631863798,18.382,1,18.395,30166.82,18.407079999999887,0,0,0,0,go_long,-5.09250755
29,0.3077,0.3078,0.3067090662953738,0.3097752546806716,0.3063,0,0.3063,236998.5,0.3075680000000108,0,0,0,1,go_long,1.26092665
30,6.902,6.902,6.903418993519771,6.97547184771825,6.859,1,6.863,45915.0,6.9547199999999885,0,0,1,0,go_short,-4.44409662
31,0.2294,0.2297,0.2287501541923954,0.2308782257595714,0.2289,0,0.2292,472058.9,0.2293999999999921,0,0,0,1,go_short,12.32192403
32,1.667,1.6676000000000002,1.6613898120499762,1.6746994152093082,1.6609,0,1.6622,320225.1,1.6642000000000037,0,0,1,1,go_short,6.13104079
33,0.081,0.081,0.0809911548304255,0.0819041196941587,0.0807,1,0.0807,449472.0,0.0813120000000004,0,0,1,1,go_short,6.34733343
34,2.165,2.165,2.1663926686511155,2.1722861644464326,2.15,1,2.15,30349.8,2.180080000000112,0,0,1,1,go_short,-4.79381875
35,20.806,20.807,20.759589541491767,21.03275427988353,20.655,1,20.678,35008.5,20.825000000000134,1,0,0,0,go_short,-5.6318267
36,1.1375,1.1375,1.1387999914069953,1.1549842897187017,1.1317,0,1.1321,146916.0,1.1515400000000031,0,0,0,1,go_short,1.06813311
37,61.44,61.44,61.267359827771664,61.85319776351095,61.083,1,61.084,4331.6,61.40807999999973,1,0,0,0,go_short,-8.57361683
38,0.3779,0.3779,0.3768178498713397,0.3814889635046148,0.3757,0,0.3762,120914.0,0.3793440000000022,0,0,0,1,go_short,1.64165441
39,0.475,0.476,0.4755111781841403,0.4794806276923744,0.473,0,0.474,1040952.7,0.4778399999999893,0,0,1,1,go_short,4.04797216
40,12.331,12.331,12.282593048877418,12.449824027279512,12.229,1,12.229,10521.8,12.344839999999682,0,0,0,0,go_short,-7.58241047
41,0.353,0.353,0.3515980647647634,0.3543919258971752,0.3517,0,0.3518,2469440.0,0.3529479999999932,0,0,0,1,go_short,5.79037695
42,0.259,0.26,0.2588225661549819,0.2613301316544213,0.258,0,0.258,3626121.8,0.2605599999999943,0,0,0,1,go_short,11.06080194
43,1488.7,1489.8,1487.1816944387715,1497.6321752914246,1483.9,0,1483.9,210.793,1494.923999999995,0,0,1,0,go_short,-2.87194283
44,46.951,47.282,47.7690039194916,49.4621461286819,46.117,1,46.663,72748.7,49.05447999999973,1,0,1,0,go_long,-22.43399854
45,296.79,298.91,306.16084267826045,316.7921156731953,293.51,1,298.31,1996.283,316.6035999999987,0,0,1,0,go_long,-24.04403306
46,541.32,541.62,562.9655653779934,584.3168439110193,514.55,1,523.19,6326.393,590.9615999999987,1,0,1,0,go_long,-24.82094806
47,1.1007,1.5375,2.403350644769807,2.834442244651797,1.1007,1,1.3,3550263.7,3.019448000000001,0,0,1,1,go_long,-24.20991339
48,3.5158,3.5163,3.52182160638901,3.534797097707665,3.4687,1,3.4837,539973.0,3.5268399999999804,0,0,1,0,go_short,-21.98564181
49,11.773,11.842,12.048795207854823,12.353684673299137,11.591,1,11.595,186974.0,12.373400000000029,0,0,1,0,go_short,-22.56511027
50,237.7,246.98,254.0303073151864,263.5936013092875,237.0,1,241.49,325649.29,262.7079999999994,0,0,1,0,go_short,-22.71381077
51,426.04,428.23,428.8317832775523,436.1536210318561,419.0,1,421.14,81687.93,431.1631999999992,0,0,1,0,go_long,-23.90422702
52,0.4878,0.4949,0.482449229717076,0.4759016076870221,0.4861,0,0.4928,798191.3,0.4761560000000009,0,0,0,1,go_long,-22.58295899
53,30.597,30.929,32.570092456329085,34.35846840867682,28.54,1,28.914,7817.9,33.93395999999999,0,0,1,0,go_short,-23.78995784
54,0.2642,0.297,0.4408652311711404,0.5024649606613502,0.214,1,0.25,93708803.0,0.5270724000000008,0,0,1,1,go_short,-24.23523736
55,14.404,14.418,14.71108545264146,14.956376815520771,14.312,1,14.325,3231.3,15.06152000000012,0,0,1,0,go_short,-23.89611212
56,11.177,11.23,11.268315889007908,11.449730461317593,11.12,1,11.185,332205.9,11.50504,0,0,1,0,go_short,-24.03648892
57,1.3,1.815,2.28474285326676,2.745402078381294,1.14,0,1.6324,2487300.5,2.950436000000002,0,0,1,1,go_short,-24.24800576
58,22.46,23.25,24.331903654229816,25.92644241458099,19.51,1,19.75,6614334.0,26.62320000000035,0,0,1,0,go_short,-12.32025714
59,4.447,4.452,4.478331298737657,4.512604925008111,4.419,1,4.43,44033.6,4.515239999999812,0,0,1,0,go_short,-23.73208836
60,5.1370000000000005,5.141,5.193793695335638,5.256398914733502,5.04,1,5.05,29482.7,5.277759999999817,0,0,1,0,go_short,-24.13507128
61,43.569,43.819,44.00251427562337,45.02693339824362,42.633,1,42.636,11509.3,45.14195999999995,0,0,1,0,go_long,-24.10423567
62,0.13531,0.14965,0.1213394023560722,0.1116598711394147,0.13445,0,0.14731,488043817.0,0.107178800000001,0,0,0,1,go_short,-24.23268687
63,45.96,46.22,46.31738548868848,46.29030502746179,45.81,1,45.97,31212.395,46.16119999999852,0,0,0,0,go_long,-22.79981073
64,1969.7,1976.5,2031.58691770836,2133.557365611872,1873.5,1,1901.6,1313.277,2138.188000000006,0,0,1,0,go_long,-23.54196813
65,16.529,16.854,16.830179954548804,17.095461601922636,16.363,1,16.399,20869.3,17.12267999999985,0,0,1,0,go_long,-23.91263315
66,3708.4,3708.4,3775.210922098432,3940.892445522352,3271.0,1,3288.1,1504.807,3981.2120000000064,1,0,1,0,go_long,-23.55211012
67,41.779,41.818,43.5555488583435,46.20219489239168,35.465,1,35.895,776171.0,47.00628000000006,1,0,1,0,go_long,-17.7408761
68,21.793,21.96,22.642542906623348,23.622212598364168,20.3,1,20.542,775900.0,23.664960000000065,0,0,1,0,go_long,-12.21961999
69,34.74,34.81,35.08289274863724,35.38428166426372,34.02,1,34.18,17309.044,35.59239999999863,0,0,1,0,go_long,-24.1348187
70,7.52,7.533,7.515593860099157,7.608543603111994,7.362999999999999,1,7.413,25919.7,7.624599999999852,1,0,0,0,go_long,-23.88853781
71,2.5907,2.5995,2.468737304983168,2.443660539893387,2.525,0,2.5555,1760412.1,2.422832000000005,0,0,0,1,go_short,-22.3686481
72,26.748,26.762,27.911095087123595,29.15463116991266,25.691,1,26.247,427692.0,29.39708000000012,0,0,1,0,go_short,-14.92495335
73,65.54,66.28,67.90495688622681,69.53121555281025,63.91,1,64.34,20404.142,69.28239999999853,0,0,1,0,go_long,-24.26010124
74,148.14,148.8,148.50796793064563,149.86439356900866,142.03,1,142.91,13731.251,150.50079999999843,0,0,0,0,go_long,-24.37850475
75,14.72,14.885,15.105473952220144,15.9745457509277,13.879,1,13.97,674116.0,16.03692000000013,0,0,1,0,go_long,-17.45605082
76,225.74,226.99,237.29156049488216,244.4279655153556,207.41,1,210.54,36078.454,246.4847999999985,0,0,1,0,go_long,-24.46908506
77,8.693,8.7,9.298834787046047,10.15854404509599,7.568,1,7.716,315915.64,10.44348,0,0,1,0,go_long,-24.17372705
78,318.79,320.87,323.01372165157505,327.6270950701128,317.43,1,318.17,2500.836,328.24959999999874,0,0,1,0,go_long,-24.30528057
79,13.84,13.84,13.991080626662956,14.528007739930866,11.81,1,11.922,357727.4,14.633800000000004,0,0,1,0,go_short,-24.22145878
80,84.95,85.22,86.15737873791191,90.1186007422716,82.71,0,83.97,43657.4,90.60160000000133,0,0,1,0,go_long,-20.3162298
81,42.84,43.15,43.10813282964793,43.76270602791005,41.25,1,41.31,86238.7,43.88240000000137,0,0,1,0,go_long,-23.80920516
82,10.62,10.68,11.069197503006688,11.335651775844262,10.28,1,10.33,87690.0,11.44400000000022,0,0,1,0,go_long,-23.87208654
83,60.9,61.05,61.98858285854204,63.8714600786878,58.08,1,58.19,108736.3,63.86040000000049,1,0,1,0,go_long,-22.47630887
84,70.06,70.99,71.51198465300574,74.7760346746896,66.1,1,66.19,57778.2,75.62840000000037,1,0,1,0,go_long,-21.16746348
85,116.22,116.77,118.8828228636821,120.45118634722196,115.51,1,116.01,20775.2,120.46160000000032,0,0,1,0,go_long,-22.6852676
86,67.59,67.72,68.9669994149978,71.11011490778807,66.72,0,67.38,167484.474,71.48720000000144,0,0,1,0,go_long,-24.26592956
87,12.33,12.33,12.49640215264986,12.63390423612879,12.1,1,12.13,22118.4,12.66240000000026,0,0,1,0,go_long,-23.7677144
88,281.62,284.86,285.7518948180358,295.2916243014524,273.17,1,273.61,12722.3,293.42680000000166,0,0,1,0,go_long,-16.85307069
89,546.64,546.68,558.7322231066379,577.5424139432263,480.0,1,481.98,61373.1,588.0336000000016,1,0,1,0,go_long,-20.57973117
90,395.6,395.862,398.8568842068852,412.4704480407301,316.114,1,334.341,105779.2,418.8506800000008,0,0,1,0,go_long,-17.84279607
91,239.35,239.38,242.52582238795324,254.4370325150264,193.82,1,194.35,440767.998,258.31000000000097,1,0,1,0,go_long,-25.70806255
92,170.775,170.776,171.53715377928404,173.0289130089848,165.3,1,168.639,106094.5,173.30963999999986,0,0,1,0,go_long,-21.7051926
93,4.983,5.055,5.104072548906367,5.244568179285338,4.914,1,4.917,201012.2,5.271399999999992,0,0,1,0,go_long,-24.26498026
94,7.471,7.56,7.6048834994707875,7.975263149166452,7.018,1,7.067,328590.5,7.975919999999998,0,0,1,0,go_short,-23.42891563
95,1.013,1.022,1.093347026160297,1.1932612790063863,1.005,0,1.005,24380.9,1.2346400000000015,0,0,1,0,go_short,-24.13504219
96,13.782,13.808,14.367504433432254,14.938042427624344,13.353,1,13.543,228099.4,15.057799999999988,0,0,1,0,go_short,-23.76918455
97,57.112,57.648,58.22412023923243,59.97678896965136,56.36,1,56.38,25454.8,60.65171999999989,0,0,1,0,go_short,-21.19813216
98,1.5073,1.5473,1.3709203809144608,1.3104463410892242,1.4835,0,1.5079,17810602.0,1.308380000000006,0,0,0,1,go_short,-24.06703029
99,56.6,57.07,56.65696998678007,56.9184579905352,56.12,1,56.74,21051.4,56.92200000000041,0,0,1,0,go_long,-21.04762945
100,41.41,41.41,41.51023618300544,43.02061131227489,35.4,1,35.49,211601.48,43.319600000000094,0,0,1,0,go_short,-24.25956245
101,13.06,13.06,13.076302555817724,13.295433722097352,11.65,1,12.03,150061.8,13.216400000000313,0,0,1,0,go_short,-23.40717886
102,15.083,15.083,15.429173884099775,16.432594893777456,12.153,1,12.292,617132.0,16.595040000000036,1,0,1,0,go_short,-22.86910213
103,11.543,11.668,11.696420863234586,11.93050965857804,11.408,1,11.42,37891.8,12.040959999999718,0,0,0,0,go_short,-23.69484897
104,8.358,8.366,8.599664198258315,8.762712879425811,8.166,1,8.24,1331137.0,8.80272,0,0,1,0,go_short,-19.97300984
105,149.76,150.84,150.8073790241934,152.9579642049562,147.73,1,147.87,7629.8,153.89600000000138,1,0,1,0,go_long,-19.05526055
106,77.73,79.99,82.6811815665629,85.16059549143564,75.8,1,77.13,23244.4,86.67960000000018,0,0,1,0,go_long,-19.78071829
107,300.63,304.61,316.09859147135825,325.9264328605984,269.78,1,278.17,75270.0,331.1528000000011,0,0,1,0,go_long,-14.11980224
108,66.61,66.61,69.36265205495158,73.84716069781533,55.47,1,55.76,49366.0,75.10920000000016,1,0,1,0,go_long,-23.5021136
109,30.73,31.2,31.724225940385995,32.64349791188772,30.35,1,30.36,11133.8,32.965200000000166,0,0,1,0,go_long,-23.06857396
110,88.38,88.46,89.46500456210215,91.7451580881104,81.15,1,83.81,163064.0,92.3652,0,0,1,0,go_long,-20.51703014
111,5.761,5.791,5.807552741195115,5.848485620642885,5.649,1,5.717,282723.0,5.8075600000000085,0,0,1,0,go_short,-20.99325088
112,57.39,57.47,59.66265484205119,62.47173645512957,55.72,0,56.18,7752.7,63.09520000000037,1,0,1,0,go_long,-21.12457033
113,6.43,6.432,6.575916182058677,6.752481126137827,6.235,1,6.277,827316.0,6.788440000000123,1,0,1,0,go_short,-23.99789697
114,112.43,112.447,117.50700884489744,122.77784899886784,107.639,1,110.365,21051.9,123.50776000000027,0,0,1,0,go_long,-19.32251709
115,194.835,195.148,198.97034782936925,205.35093845994984,153.491,1,168.091,61841.9,208.56760000000008,0,0,1,0,go_long,-23.06493
116,40.62,40.96,43.41562685998391,45.00490521906692,35.81,1,37.06,93526.5,45.52240000000012,0,0,1,0,go_long,-23.89319823
117,0.4867,0.6211,0.671020182905475,0.7998482085123803,0.4323,0,0.5542,237556.0,0.8548680000000057,0,0,1,1,go_long,-24.2379396
118,8.122,8.136,8.186167147349943,8.248825644135275,7.995,1,8.061,10390.4,8.268480000000016,0,0,0,0,go_short,-23.68114834
119,3.3401,3.5,3.306850570185968,3.2322928169562477,3.2941000000000003,0,3.4532,476216.0,3.2293239999999988,0,0,0,1,go_short,-23.83869865
120,12.292,13.21,14.754993286545965,16.03366193868283,8.4,1,11.047,1101539.0,16.33804000000004,0,0,1,0,go_short,-21.793765
121,9.304,9.365,9.472931005171478,9.772957793405558,9.145,1,9.222,57965.7,9.706519999999667,1,0,1,0,go_short,-23.85605251
122,53.31,53.72,53.721255019981726,54.61631079700202,52.9,1,52.91,7167.914,54.88399999999849,0,0,0,0,go_long,-24.39988051
123,13.852,14.284,14.498300514276348,15.019311392975018,13.38,1,13.517,2260348.0,15.18448000000003,0,0,1,0,go_long,-23.74801974
124,16.721,16.742,16.723770972068074,16.810061318346932,16.685,0,16.685,1865.6,16.82232,0,0,1,0,go_long,-23.74173513
125,68.844,68.865,72.15462262186828,75.05422109547176,66.358,1,67.297,96425.38,75.75648000000037,0,0,1,0,go_long,-23.99706862
126,3.905,3.994,4.210152375596343,4.383709348133217,3.793,1,3.81,1072607.6,4.433200000000011,0,0,1,0,go_long,-25.46876375
127,10.544,10.544,10.548602353697916,10.734205213720545,9.649,1,9.683,3869707.6,10.704159999999872,1,0,1,0,go_short,-23.64177592
128,838.8,838.81,861.6904460662741,908.2291385438916,695.85,1,697.21,65673.343,920.0367999999992,1,0,1,0,go_short,-25.19543832
129,304.12,306.6,310.8187980553915,314.66690389129127,301.23,1,302.18,17664.275,316.2139999999999,0,0,1,0,go_long,-24.96359535
130,235.01,235.04,235.04545817203183,242.1461737162436,204.43,1,205.3,76828.285,243.62319999999983,0,0,1,0,go_long,-24.21685659
131,56766.7,56766.7,58318.98396005346,61030.24087952,50919.3,1,50919.3,171.924,61569.73199999991,1,0,1,0,go_long,-28.56577121
132,0.8813000000000001,0.93,0.8462619862731422,0.82669905284607,0.8763000000000001,0,0.9096,28928901.0,0.8217280000000019,0,0,0,1,go_long,-23.83998863
133,0.7775000000000001,1.1144,1.2289410506770275,1.4163108005511018,0.7698,1,0.8445,617816.2,1.4935240000000043,0,0,1,1,go_short,-24.24996816
134,2.3627,2.5403,2.318503129475181,2.404828192135922,2.3627,0,2.5068,207893.0,2.366019999999993,0,0,0,1,go_short,-24.55659818
135,18.13,18.17,18.63348802853457,19.189218999860337,17.516,1,17.686,384285.32,19.440639999999917,0,0,1,0,go_long,-24.17606649
136,2652.42,2652.43,2729.6670513369013,2844.0457174733,2421.0,1,2424.45,336331.106,2866.4627999999952,1,0,1,0,go_long,-24.50723816
137,13.702,13.904,14.014522549112828,14.781092233056846,13.056,1,13.161,241353.0,14.763320000000029,0,0,1,0,go_long,-15.85053594
138,2424.4,2556.01,2668.767504977378,2806.2512198826853,1960.0,1,2333.82,579046.335,2841.687199999995,0,0,1,0,go_long,-23.93505426
139,27.851,27.851,29.033399192637585,30.865579767126626,23.5,1,23.735,350246.0,31.400360000000024,1,0,1,0,go_short,-13.31426033
140,1117.79,1133.66,1149.7227051667594,1180.489977230369,1080.0,0,1092.56,270540.218,1194.9519999999925,0,0,1,0,go_long,-23.79483776
141,28145.3,28691.4,28510.050881263724,29861.205068229392,26794.0,1,26963.9,173.603,29694.05999999989,0,0,1,0,go_long,-16.21524044
142,35.021,35.876,36.356462350009416,37.52490455013733,33.736,1,34.179,684557.84,37.838400000000185,0,0,1,0,go_long,-24.07454012
143,462.9,654.99,752.4313899472967,841.2959645251389,433.0,1,634.46,34227.33,877.382799999999,0,0,1,0,go_long,-24.09613
144,4.0891,4.14,4.651619861702398,4.898348098773029,3.0543,1,3.6553,1367726.0,4.989584000000002,0,0,1,0,go_short,-23.90625418
145,0.005545,0.00899,0.0096878230077415,0.0111417132280025,0.005,0,0.0083749999999999,360351205.0,0.0117222399999999,0,0,1,1,go_short,-24.25337533
146,64.538,64.543,67.51756283018949,71.80758717110622,53.151,1,53.32,1538913.43,72.97336000000028,1,0,1,0,go_short,-24.24600178
147,31.206,31.623,32.211431221325924,33.01531172110532,30.069,1,30.183,774692.5,33.07428000000009,1,0,1,0,go_short,-26.56737256
148,35.399,35.399,35.763632171403735,36.61594728713397,30.549,1,30.721,1732756.2,36.80536000000004,1,0,1,0,go_short,-24.32491169
149,16.026,16.188,16.80764850242233,17.64774503760867,15.02,1,15.234,1994046.6,17.690520000000046,0,0,1,0,go_short,-23.70898091
150,2272.15,2285.21,2343.4676177301712,2382.520814594588,2248.0,1,2251.47,122363.438,2396.011599999994,0,0,1,0,go_long,-23.40368054
151,6.323,6.326,6.326928762602234,6.435762695418313,5.965,1,6.109,10247.52,6.475919999999983,0,0,0,0,go_long,-24.18835973
152,166.92,167.0,169.0982354578696,173.4804998880872,161.21,1,163.07,224758.432,173.81439999999986,0,0,1,0,go_long,-24.86536857
153,14.811,15.606,16.002049616270757,17.59187833454856,5.829,1,7.281,6198546.0,18.32952000000001,0,0,1,1,go_short,-23.0144912
154,18.434,18.48,18.933093930271085,19.48819094297942,17.001,1,17.205,319113.77,19.408320000000128,0,0,1,0,go_long,-24.2721093
155,1.513,1.517,1.5608969170680889,1.615792838886682,1.479,1,1.482,588587.2,1.636400000000009,0,0,1,0,go_short,-24.03988209
156,28.859,28.882,29.56782457816559,30.31943137381389,28.012,1,28.184,216997.0,30.50916,1,0,1,0,go_long,-23.84950646
157,23.283,23.983,23.58522383272579,23.473810286339837,23.217,0,23.901,768378.37,23.50988000000005,0,0,0,1,go_long,-24.05750527
158,1.497,1.498,1.5690448381642492,1.7193742273203998,1.294,1,1.315,221288.81,1.762439999999992,0,0,1,0,go_long,-24.18942784
159,2.441,2.441,2.4967194226253597,2.587704487681286,2.325,1,2.367,357056.19,2.6023199999999918,0,0,1,0,go_short,-24.41859884
160,95.73,98.44,105.12636889559552,115.0172520502574,85.92,1,86.67,182384.615,117.40639999999996,0,0,1,0,go_short,-24.18402601
161,5.553,5.557,5.504375894129632,5.607423790311829,4.961,1,4.961,564109.32,5.615360000000009,0,0,1,0,go_short,-24.42003275
162,16.928,16.928,17.422124889411027,18.49960820789579,13.9,1,13.987,410116.73,18.76300000000013,1,0,1,0,go_long,-24.17871848
163,4.404,4.406,4.375777495633277,4.471636251242687,4.144,1,4.193,198293.78,4.472199999999977,0,0,1,0,go_short,-24.11626465
164,49.71,49.96,50.07524162196643,50.148338963214925,49.68,1,49.83,11619.334,50.13680000000036,0,0,1,0,go_long,-0.44073862
165,0.2501,0.2532,0.2486170869550128,0.2458167238862474,0.2486,0,0.2527,1301020.0,0.2449600000000001,0,0,0,1,go_short,-6.39167557
166,112.43,113.32,114.16993957638924,115.04422376394952,112.22,1,112.32,49832.039,115.69760000000036,0,0,1,0,go_long,15.03031284
167,159.26,160.35,163.05385096321135,165.99885224983078,153.15,1,153.85,239916.396,167.26600000000042,0,0,1,0,go_long,13.04607149
168,2596.3,2596.3,2601.1252145301733,2608.394666894982,2579.26,1,2581.61,77337.916,2612.0087999999887,1,0,1,0,go_long,1.74989168
169,0.3269,0.3355,0.3030040824346425,0.2918221084412074,0.3267,0,0.333,7142825.5,0.2858800000000003,0,0,0,1,go_long,-19.5466038
170,194.89,195.37,197.5293321376623,198.6689752155092,192.64,1,193.54,106508.561,199.02160000000043,0,0,1,0,go_long,0.12170428
171,2557.04,2561.65,2570.296552989057,2581.2195741926907,2521.11,1,2543.92,110488.647,2576.9779999999896,0,0,1,0,go_long,-14.41223848
172,185.39,186.99,188.64630003997016,189.2685557058272,183.0,1,184.51,69350.786,190.68840000000029,1,0,1,0,go_long,13.54605012
173,86.73,87.17,87.59995972095766,88.33378473742913,86.36,0,86.76,25098.67,88.65200000000036,0,0,1,0,go_long,30.25346372
174,247.85,247.95,249.2216445129796,250.2354534042161,246.0,1,247.1,15754.491,250.0123999999999,1,0,1,0,go_long,20.07558761
175,121.11,121.43,121.93367543788472,123.1239812422695,120.4,0,120.5,27946.071,123.41120000000129,0,0,1,0,go_long,-15.93523383
176,3454.61,3455.24,3457.706498652564,3470.4400546915995,3420.1,1,3421.65,67152.416,3479.801599999985,1,0,1,0,go_long,-3.40320072
177,59.08,59.09,59.60705821293087,59.63924507100838,58.81,1,58.87,40881.217,60.09800000000151,0,0,1,0,go_long,4.29090734
178,59.3,59.53,59.34499821770947,59.49621900505624,59.21,1,59.47,16431.18,59.5652000000015,0,0,1,0,go_long,-10.04934901
179,2046.41,2047.42,2047.080739761772,2050.9921316260497,2030.0,1,2037.31,72951.243,2050.433599999989,0,0,1,0,go_long,5.51767991
180,2336.33,2337.4,2351.796717210847,2362.063632097056,2298.01,1,2309.86,256343.256,2367.903199999988,0,0,1,0,go_long,-1.40339599
181,109.55,109.72,109.4809547051064,109.85883765892709,108.5,1,108.63,20557.074,109.64240000000132,0,0,1,0,go_long,-1.40092001
182,107.09,108.16,108.23807368725804,107.76673723780873,106.67,1,107.95,44326.03,107.61560000000128,0,0,0,0,go_long,-8.05260728
183,3492.02,3502.07,3396.804895887588,3367.1013548262063,3432.68,1,3435.02,350625.056,3356.706799999986,1,0,0,0,go_long,24.23817912
184,134.48,134.54,135.69522779402922,136.6054734678263,133.03,1,133.93,57755.268,136.47480000000118,0,0,1,0,go_long,-3.49360628
185,147.39,147.7,147.51809825205677,147.97757948594943,145.7,1,145.76,27728.056,148.336000000001,0,0,1,0,go_long,-4.32529
186,189.3,189.49,192.2350290084756,195.50863842968565,185.55,1,186.1,124643.513,196.0244000000013,0,0,1,0,go_long,-21.96812345
187,229.3,230.14,227.32575674418263,225.6582020800614,226.69,0,227.55,95163.765,226.71040000000147,1,0,0,0,go_long,15.97334598
188,178.17,178.29,179.01805140809074,179.33256209841392,177.35,1,177.55,9326.704,179.32040000000157,0,0,1,0,go_long,-8.52544702
189,210.75,212.58,213.9158394716759,216.1938857111351,209.87,1,210.7,47702.177,217.2108000000018,1,0,1,0,go_long,13.07372936
190,163.4,164.66,166.28772238224445,168.03920987287466,162.85,1,163.13,58336.745,168.57200000000154,0,0,1,0,go_long,19.88362274
191,3485.14,3487.0,3488.050828645212,3491.224978881448,3442.7,1,3444.28,66146.503,3496.856399999985,0,0,1,0,go_long,-2.62916359
192,165.01,165.25,166.32765351274898,167.78107580390346,164.52,0,164.77,17081.636,168.08080000000115,0,0,1,0,go_long,-5.5563899
193,2936.69,2939.0,2971.0234733948114,2996.108264528865,2910.05,1,2921.19,75979.186,3007.7167999999865,1,0,1,0,go_long,-10.48483884
194,3558.42,3558.91,3569.951458274902,3594.5108960342327,3550.0,1,3551.28,13803.45,3598.5187999999853,1,0,1,0,go_long,11.54549452
195,289.98,291.81,292.3999542169948,291.9943231772874,287.0,1,288.48,68999.116,293.00200000000035,0,0,1,0,go_long,9.51055741
196,226.12,226.84,226.82957117329832,230.5669952299907,220.3,1,220.46,92764.782,232.38160000000045,1,0,0,0,go_long,-1.30256497
197,0.335,0.3357,0.3339380581441729,0.3329913691739331,0.3317,1,0.332,1360337.6,0.333091999999999,1,0,0,1,go_long,5.27001468
198,45.24,45.27,45.35907815650384,45.63708219880627,45.11,0,45.24,6178.612,45.72560000000014,0,0,1,0,go_long,-1.33693619
