,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,0.2613,0.2678,0.2614040527949525,0.2571320178591372,0.2613,0,0.2654,2204.0,0.2576319999999972,0,0,0.2608799999999987,0.260428571428574,-3.96968124,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
1,58.46,58.5,58.64675557742019,58.62744144072815,58.45,1,58.48,3075.0,58.56999999999695,0,0,58.54800000000201,58.62714285713954,-0.47672102,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
2,727.75,728.45,726.2154333942077,722.8571239294846,721.55,1,724.6,259602.0,721.6580000000021,0,0,729.2000000000077,729.9285714285658,-0.91778964,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
3,0.2311,0.2311,0.232357785664166,0.233925965088916,0.2274,1,0.2278,72691.0,0.2340240000000018,0,0,0.2313999999999934,0.231814285714281,-0.15420288,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
4,0.009625,0.009625,0.0097009873620043,0.0097191102649926,0.0095249999999999,1,0.009607,6070.0,0.00971456,0,0,0.009695,0.0097012857142856,-1.8426818,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
5,0.14872,0.14872,0.1491411315924349,0.1496301743182753,0.14727,1,0.1474,1422.0,0.1496823999999982,0,0,0.1488160000000122,0.1489185714285679,-2.161582,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
6,0.2943,0.2943,0.2973906382410902,0.2997640117392776,0.2909,1,0.2909,32931.0,0.2987000000000103,0,0,0.2969400000000704,0.2972000000000487,-1.22932459,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
7,0.5367000000000001,0.5388000000000001,0.544019089426026,0.5468424871258912,0.5272,1,0.528,8529.0,0.5467679999999929,0,0,0.542859999999989,0.5434999999999964,-0.00530003,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
8,1.0339e-05,1.0834e-05,1.0358708197482055e-05,1.037004393001576e-05,1.0257e-05,0,1.0575e-05,300799.0,1.0398040000000177e-05,0,0,1.0343599999999187e-05,1.034142857142893e-05,-2.71505716,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
9,0.02476,0.02478,0.0249063523965071,0.0250767461941361,0.0244,1,0.0245,3325.0,0.0250276,0,0,0.0248459999999996,0.0248657142857145,-1.29858525,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
10,431.68,432.56,433.4226290092099,435.8536193037135,425.99,1,426.51,138439.0,436.48400000000254,0,0,431.837999999999,433.1557142857396,1.45476232,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
11,2.89,2.912,2.856273366213061,2.8395958106529227,2.89,0,2.912,477.0,2.831800000000209,0,0,2.876199999999973,2.8634285714286256,-3.2736164,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
12,0.2649,0.266,0.2689413315409118,0.2710958263371971,0.2549,1,0.259,2127364.0,0.2721400000000014,0,0,0.2677000000000386,0.2687571428571561,-2.07816856,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
13,0.023208,0.023261,0.0231667000259398,0.023106206797446,0.023187,1,0.023257,393.0,0.0230913600000012,0,0,0.0232305999999998,0.0232457142857137,0.44970415,second_buy,go_long,go_long,do_nothing,do_nothing,go_long,go_long,force_exit,go_short
14,0.2563,0.2573,0.259619823451732,0.2627102836015876,0.255,1,0.2559,1519.0,0.2619879999999974,0,0,0.2577799999999944,0.2577999999999961,-0.514864,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
15,6.142,6.145,6.16005649257472,6.179161499401466,6.034,1,6.076,181627.0,6.168400000000273,0,0,6.145400000000354,6.15971428571518,0.39962739,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
16,0.2093,0.2093,0.2100778565430186,0.211621927280952,0.1997,1,0.2025,463.0,0.2121039999999993,0,0,0.208920000000002,0.2097000000000044,-2.5482765,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
17,0.16379,0.16379,0.1647729352685913,0.1659154738246644,0.15514,1,0.15906,38856.0,0.166333200000003,0,0,0.164066000000015,0.1647999999999925,-2.20685759,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
