,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,5970.0,6989.0,5960.7004801888725,5771.265382848748,5969.0,0,6916.0,1871.439,5726.880000000009,0,0,6071.999999999954,5986.999999999966,6.08845822,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
1,0.00816,0.00849,0.0070566853931732,0.0067674828640183,0.00801,0,0.00826,2409056385.0,0.0066427999999999,0,0,0.0073680000000011,0.0071071428571423,-2.13703477,first_buy,go_short,go_long,do_nothing,do_nothing,go_long,go_long,force_exit,go_long
2,14.981,14.997,14.649420715106643,14.479190438931012,14.638,1,14.676,94413.99,14.47876000000029,1,0,14.74380000000044,14.719428571427905,3.44264327,first_buy,go_long,go_long,do_nothing,do_nothing,go_long,go_long,force_exit,go_long
3,5.377,5.454,5.305617715027987,5.244531899863415,5.37,0,5.376,2507983.4,5.235040000000505,0,0,5.334199999998142,5.326571428571769,-7.66191788,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,force_exit,go_short
4,71.737,72.35,73.6099419962337,74.6118049586223,71.402,1,71.442,46278.4,75.20623999999957,0,0,72.6974000000031,73.0515714285724,1.69952233,first_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_long
5,1.6304,1.65,1.5796469048672412,1.5391749956653205,1.6153,0,1.6382,1230023.6,1.5295680000000145,0,0,1.6071999999999649,1.595171428571437,-4.57563223,first_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,force_exit,go_long
6,0.04338,0.0435,0.0422433468301317,0.0412934268775155,0.04302,1,0.04324,11989006.0,0.0409867999999996,0,0,0.0428779999999991,0.04272,6.40322229,first_buy,go_short,go_long,do_nothing,do_nothing,go_long,go_long,force_exit,go_long
7,28.04,28.371,26.97674510684701,26.179521371375667,27.661,1,28.033,131339.4,25.86760000000008,0,0,27.650200000000307,27.34285714285701,4.39639496,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
8,2.237,2.252,2.206333376028065,2.182875479466564,2.231,0,2.242,153123.3,2.181000000000185,1,0,2.219399999999822,2.2128571428572816,14.20962756,first_buy,go_short,go_long,do_nothing,do_nothing,go_long,go_long,force_exit,go_long
9,3.458,3.46,3.4073004780561864,3.363317363357925,3.437,1,3.443,57079.1,3.35287999999992,0,0,3.435199999999692,3.43128571428582,6.43493364,first_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,force_exit,go_long
10,84.42,84.78,81.36691324910117,79.22383202547844,83.44,1,83.91,93896.078,78.14200000000127,0,0,83.2639999999986,82.54000000000306,12.62559832,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
11,34.384,35.1,33.59784728624314,32.58620541610477,34.3,1,34.774,87435.1,32.22960000000172,0,0,34.22280000000372,34.085000000001294,-13.47125794,second_buy,go_short,go_short,do_nothing,do_nothing,go_short,go_short,force_exit,go_short
12,27.47,27.48,27.500301226038506,27.652873802041498,26.9,1,27.1,1050694.0,27.68240000000026,1,0,27.449999999997107,27.488571428571223,19.39416713,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
13,12.988,13.108,13.61069180917126,14.758648378489283,11.51,1,11.515,10263054.0,15.289440000000273,0,0,12.90699999999725,13.030999999999835,20.17043,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
14,40.55,41.02,42.5700012266836,44.75516364431198,39.06,0,39.1,1132192.0,45.48640000000015,0,0,41.50199999999752,41.80714285714314,13.14859494,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
15,11.134,11.183,11.241491398019766,11.355431647397754,10.93,1,10.995,1062468.0,11.372600000000263,0,0,11.19299999999726,11.214285714285555,18.72175512,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
16,10.858,10.86,10.894876992825662,10.938957725841204,10.664,1,10.702,1127893.0,10.974360000000264,0,0,10.844999999997263,10.863999999999807,17.42413606,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
17,13.819,13.834,13.562023879313074,13.373885106569343,13.576,1,13.641,2217677.0,13.36820000000026,0,0,13.670799999997266,13.621571428571192,19.07371668,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
18,28.41,28.67,29.30833401668934,30.24739047357374,27.58,1,28.31,2083020.0,30.486400000000163,0,0,28.789999999997303,28.94000000000043,18.44652396,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
19,18.16,18.485,17.447507993393238,17.147293038513176,18.072,0,18.294,1651087.0,17.01632000000028,0,0,17.722199999997265,17.547571428571192,18.90439505,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
20,18.086,18.086,18.13482102672244,18.249295964761,17.65,1,17.89,2500169.0,18.27868000000019,0,0,18.05499999999724,18.077142857142725,17.62464691,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
21,16.403,16.406,16.19134818637156,16.714517910579257,12.6,1,13.92,8987151.0,16.823080000000374,0,0,15.896999999997234,16.060714285714,18.29765782,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,long-exit-profit,go_long
