,open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-25,long_jcrosk,short_kdj,sma-05,sma-07,sma-compare,is_short,action,imit-action,nlpreds,reward
0,0.1214,0.1219,0.1249777670278148,0.127335581220359,0.1057,1,0.1145,34767922.0,0.1287560000000044,0,0,0.1227599999999903,0.124171428571405,1,0,go_long,go_short,do_nothing,3.210385
1,2059.8,2073.4,2110.752141024032,2150.463313913096,1668.0,1,1909.4,8385.83,2166.031999999996,0,0,2075.520000000012,2102.9285714285475,1,0,do_nothing,go_short,do_nothing,-14.31568444
2,0.619,0.62,0.6203486340153538,0.623607586191451,0.595,1,0.614,14101780.1,0.6221599999999892,0,0,0.6184000000000378,0.6198571428571263,1,0,do_nothing,go_short,do_nothing,-14.89313442
3,25.472,25.545,26.18227634923704,26.57209391178685,22.588,1,23.994,146083.4,26.84468000000154,0,0,25.781200000003235,26.06400000000179,1,0,go_long,go_short,do_nothing,2.11578158
4,0.6107,0.615,0.6043052920219991,0.596998756505443,0.6084,1,0.6139,37845617.3,0.5946559999999952,0,0,0.6085799999999846,0.6067571428571608,0,1,go_short,go_short,go_short,2.28714386
5,3.846,3.848,3.852517467379121,3.866434243318881,3.78,1,3.825,791844.96,3.880280000000474,0,0,3.838599999999746,3.842999999999574,1,0,go_long,go_short,go_long,9.50016143
6,58.52,59.79,61.66444938956376,63.593125695846176,56.42,1,58.16,663986.539,64.22480000000185,0,0,60.54599999999768,61.09142857143198,1,1,do_nothing,go_short,go_short,-4.76270974
7,0.1459,0.1464,0.1431992622409953,0.1422503067375585,0.1454,0,0.1461,928398.0,0.1419680000000031,1,0,0.1439599999999983,0.1433571428571379,0,0,do_nothing,go_short,do_nothing,-10.00151293
8,0.3268,0.347,0.3172593421796221,0.3141732403466601,0.3206,1,0.322,15287428.0,0.3127640000000066,1,0,0.3211199999999863,0.3194285714285907,0,0,do_nothing,go_short,do_nothing,-17.55505147
9,0.00674,0.00707,0.0066202711684522,0.0065212333490065,0.00673,0,0.00693,376600837.0,0.0064755999999999,0,0,0.0067080000000011,0.0066557142857137,0,1,go_short,go_long,do_nothing,9.56035383
10,3.952,3.995,3.841454954336995,3.793515152865254,3.878,1,3.885,1827950.7,3.791800000000064,1,0,3.878600000000009,3.858428571428552,0,0,do_nothing,go_short,do_nothing,-1.70814252
11,3334.13,3334.13,3297.55099294844,3279.946730739029,3312.14,0,3327.14,92987.507,3273.3207999999863,0,0,3314.2059999999706,3308.8657142856746,0,0,do_nothing,go_short,do_nothing,-20.50314005
12,1.3462,1.3478,1.364913549484573,1.394533006994455,1.3017,0,1.3173,227181.8,1.4076320000000022,0,0,1.3430600000000217,1.350271428571449,1,0,go_long,go_short,do_nothing,2.77935043
13,7.499,7.515,7.4558742935434354,7.435400190787091,7.453,0,7.493,180627.0,7.436719999999988,0,0,7.462800000000077,7.458428571428942,0,0,do_nothing,go_short,do_nothing,-5.21018773
14,1.6844,1.6844,1.6920212706592228,1.699535057523185,1.5954000000000002,1,1.6618,8041631.5,1.6975599999999964,0,0,1.6905400000000324,1.6918714285714669,1,0,do_nothing,go_short,do_nothing,-1.21548905
15,5.183,5.206,5.101163978450834,5.040692066673902,5.164,0,5.19,541750.0,5.028639999999973,0,0,5.140599999999858,5.115285714285754,0,1,go_short,go_short,do_nothing,4.19015878
16,1.361,1.361,1.3803925361628742,1.4063528138567074,1.175,1,1.236,7846646.1,1.4169199999999558,1,0,1.358600000000018,1.3761428571429877,1,0,do_nothing,go_short,do_nothing,-18.18889959
17,1.2733,1.2844,1.2995882278556383,1.3140388752238985,1.2604,1,1.2729,906591.0,1.3224400000000065,0,0,1.2819600000000275,1.287442857142877,1,1,go_short,go_short,do_nothing,7.20114034
18,0.1423,0.1423,0.1436205646832649,0.1451216547399349,0.1362,1,0.1396,25719770.9,0.1458440000000195,0,0,0.1421399999999834,0.1428428571428584,1,0,do_nothing,go_short,do_nothing,-7.69303886
19,0.278,0.286,0.2743192948037484,0.268844687999332,0.277,0,0.285,25282189.8,0.2694799999999935,0,0,0.2773999999999764,0.2755714285714596,0,1,go_short,go_short,do_nothing,6.3319452
20,54.16,54.31,53.58353998718673,53.07603787413889,54.01,0,54.26,5126.334,53.03199999999834,0,0,53.84199999999991,53.668571428568384,0,0,do_nothing,go_short,do_nothing,-13.53738572
21,5.608,5.65,5.401639596937231,5.303738544305246,5.585,0,5.629,877884.0,5.283480000000134,0,0,5.48120000000003,5.4292857142856965,0,0,do_nothing,go_short,do_nothing,-10.75402303
22,0.1053,0.11057,0.1032682250986259,0.1017984155624927,0.10496,0,0.10815,42033436.0,0.1008480000000015,1,0,0.104805999999993,0.1041228571428626,0,1,go_short,go_short,do_nothing,4.21881772
23,0.7572,0.7685000000000001,0.7437792529384555,0.73496312933452,0.7539,0,0.7608,3327753.0,0.7352880000000266,0,0,0.7503799999999756,0.7459142857142659,0,0,do_nothing,go_short,do_nothing,-6.58418306
24,10.723,10.754,10.640275398488864,10.552896315711042,10.716,1,10.752,17265.01,10.532720000000284,0,0,10.70520000000043,10.69371428571345,0,0,do_nothing,go_short,do_nothing,-5.9878096
25,10.871,10.888,11.055486453679508,11.240084408451702,10.68,1,10.774,996364.04,11.314719999999966,0,0,10.926000000000364,10.96657142857106,1,0,go_long,go_short,do_nothing,0.88519448
26,25.923,26.183,27.09250730280045,27.833980860084505,22.254,1,24.47,2053076.45,28.077839999999828,0,0,26.656799999998725,27.024857142857588,1,0,do_nothing,go_short,do_nothing,-17.35036368
27,0.4231,0.4238,0.4192268680826688,0.4181025115485686,0.4212,0,0.4228,292096.0,0.4178440000000026,1,0,0.4207199999999946,0.4196857142857574,0,0,do_nothing,go_short,do_nothing,-6.17142292
28,0.4506,0.4548,0.4688049196021783,0.4817379059553512,0.3953,1,0.4259,179382731.0,0.4864759999999948,0,0,0.4610800000000083,0.46712857142857,1,0,do_nothing,go_short,do_nothing,-12.72763081
29,1.0552,1.07,1.0079966284257935,0.9847012826010892,1.0428,0,1.062,7086013.9,0.9774800000000146,0,0,1.030659999999972,1.0170857142857186,0,1,go_short,go_short,do_nothing,14.61494044
30,95.73,98.44,105.12636889559552,115.0172520502574,85.92,1,86.67,182384.615,117.40639999999996,0,0,100.06600000000024,101.79000000000124,1,0,go_long,go_short,go_short,812.22940186
31,1.884,1.922,2.0410801266402068,2.1154993557736783,1.661,1,1.761,1461056.5,2.140599999999992,0,0,1.9820000000000104,2.035571428571412,1,0,go_long,go_short,go_long,29.2984412
32,0.1113,0.1135,0.1282155166091614,0.1359953179350656,0.1063,1,0.1085,442774.1,0.1394560000000005,0,0,0.1215200000000012,0.1262142857142857,1,0,go_long,go_short,go_long,60.39025348
33,5.242,5.25,5.688492455098013,5.929653304707957,4.471,1,4.782,829734.32,6.012759999999975,0,0,5.506399999999999,5.646857142857117,1,0,go_long,go_short,go_long,45.73143926
34,0.232,0.2335,0.2337841292221462,0.2357933048433048,0.2317,0,0.2322,285979.2,0.235764,0,0,0.2312399999999999,0.2325571428571428,1,0,go_long,go_short,go_long,170.26737363
35,5.333,5.351,5.45029157301658,5.819045139042888,4.491,1,4.546,47572.37,5.928079999999983,0,0,5.220599999999988,5.280428571428577,1,0,go_long,go_short,go_long,345.65167156
36,2.29,2.29,2.288612148761703,2.2878750062645667,2.271,1,2.272,11616.49,2.289799999999987,0,0,2.288799999999985,2.2894285714285627,1,0,go_long,go_short,go_long,361.67962224
37,1.308,1.319,1.5038071707543648,1.6768279882596295,1.136,1,1.145,306423.07,1.725439999999992,0,0,1.403199999999989,1.4428571428571346,1,0,go_long,go_short,go_long,61.1170447
38,0.2155,0.2162,0.2157508470753018,0.2157989165046509,0.2155,0,0.2159,33782.9,0.2160160000000011,0,0,0.2154800000000001,0.2156999999999989,1,0,go_long,go_short,go_long,213.45748702
39,0.0183,0.01904,0.0220446055557872,0.0243248271983244,0.01752,0,0.01902,17969853.0,0.02504,0,0,0.020596,0.0212657142857144,1,0,go_long,go_long,go_long,3566.08358014
40,134.8,135.46,139.43584047226994,141.6854456697776,129.49,1,132.02,9492.827,142.48399999999995,0,0,137.73600000000008,139.01000000000084,1,0,go_long,go_short,go_long,163.7711706
41,1.777,1.784,1.89905260296943,2.0862920360518955,1.605,1,1.631,1375919.51,2.1259600000000005,0,0,1.7912000000000097,1.8127142857142784,1,0,go_long,go_short,go_long,777.37241487
42,3.0501,3.4402,3.126159853174547,3.092874897255564,3.025,0,3.415,8281901.7,3.0859880000000017,0,0,3.133980000000002,3.1225571428571426,0,1,go_short,go_short,go_long,24.39963573
43,1.2666,1.6868,1.2255899279470193,1.1842940487766422,1.26,0,1.3884,31276072.7,1.168852000000001,0,0,1.2598999999999874,1.2353142857142774,0,1,go_short,go_short,go_short,31.37060599
44,2.338,2.447,2.281483886469315,2.246820943968085,2.335,0,2.421,8159041.0,2.234760000000003,0,0,2.3117999999999554,2.290142857142891,0,1,go_short,go_short,go_short,24.38192061
45,2.8200000000000003,2.842,2.894800793365914,2.9383867191928155,2.746,1,2.838,7221475.0,2.93484000000002,0,0,2.873599999999957,2.8881428571428978,1,1,go_short,go_short,go_short,23.4230677
46,2.609,2.7051,2.7856004572317627,2.917834724369845,2.6023,0,2.7034,183285.0,2.9603040000000025,0,0,2.6866400000000006,2.7039285714285493,1,1,go_short,go_short,go_short,23.72653753
47,4.712,4.758,4.652845465964707,4.616711521907748,4.71,0,4.739,1699208.0,4.61916000000004,0,0,4.673799999999959,4.656142857142931,0,1,go_short,go_short,go_short,23.17429304
48,5.588,5.66,5.535384469376609,5.444376783053002,5.581,0,5.636,1049081.0,5.445840000000033,0,0,5.592399999999967,5.577857142857205,0,1,go_short,go_short,go_short,22.36296124
49,1.8693,2.0162,1.6922230361534605,1.6468403409273231,1.8617,0,1.9615,9698842.3,1.6254360000000023,0,0,1.7295599999999829,1.691985714285708,0,1,go_short,go_short,go_short,24.29183544
50,1.1046,1.106,1.1349329126122112,1.1686435230401775,1.0832,1,1.0908,470486.5,1.1590400000000138,0,0,1.118519999999966,1.127628571428575,1,1,go_short,go_short,go_short,25.55868104
51,11.7059,12.1609,11.475519678283533,11.059516792408813,11.6971,1,12.0098,2653330.0,10.854351999999972,0,0,11.771200000000013,11.745157142857083,0,1,go_short,go_short,go_short,23.81384739
52,8.952,9.48,9.652898604575372,9.954535156054686,8.825,0,9.472,4717499.0,9.977800000000038,0,0,9.364199999999968,9.49814285714291,1,1,go_short,go_short,go_short,22.46124156
53,2.0392,2.0583,2.09721811903326,2.1169496816589017,2.0182,1,2.0332,742344.0,2.128183999999997,0,0,2.074579999999992,2.0874857142857124,1,1,go_short,go_short,go_short,24.06092149
54,13.304,13.633,13.267873562763192,13.204286738807076,13.272,0,13.38,1858888.0,13.185280000000052,0,0,13.316999999999975,13.294999999999945,0,1,go_short,go_short,go_short,22.1527002
55,1.7011,1.7457,1.6765152287667802,1.666215666328302,1.6903,0,1.7017,1409025.2,1.6609640000000134,0,0,1.6894599999999766,1.6838571428571458,0,1,go_short,go_short,go_short,24.69590845
56,15.8544,16.29,15.913858549473035,15.791409556735196,15.848,0,16.2491,1943122.0,15.851776000000024,0,0,15.932199999999996,15.92501428571422,0,1,go_short,go_short,go_short,19.58484063
57,4.124,4.3746,4.082481344770485,4.247999019215433,4.119,0,4.3169,308990.0,4.197980000000001,0,0,4.152860000000001,4.116014285714263,0,1,go_short,go_short,go_short,23.89816811
58,0.30409,0.48278,0.3264680554626231,0.312955585471158,0.30314,0,0.46412,114960649.0,0.3089132000000012,0,0,0.3340919999999985,0.3241057142857143,0,1,go_short,go_short,go_short,26.75125683
59,5.6874,5.7899,5.479616266208243,5.354324437607754,5.623,0,5.719,484928.0,5.3963360000000025,0,0,5.562080000000021,5.479114285714296,0,1,go_short,go_short,go_short,22.50452772
60,0.19435,0.2033,0.1853799280939173,0.1781859491864608,0.19418,0,0.20205,3261408.0,0.178133200000001,1,0,0.1909039999999985,0.1872957142857135,0,1,go_short,go_short,go_short,24.71409504
61,0.66085,0.6678000000000001,0.6293970526905057,0.6177296395804165,0.64753,0,0.6559600000000001,35876064.0,0.6182008000000013,0,0,0.6370299999999993,0.6296185714285719,0,1,go_short,go_short,go_short,24.25619116
62,0.25024,0.25668,0.2324090622207886,0.2547567857720339,0.24,0,0.25668,2160165.0,0.262483600000001,0,0,0.2365919999999979,0.2227757142857137,0,1,go_short,go_short,go_short,24.30271819
63,0.41837,0.4312,0.452607225480285,0.4614499261496819,0.417,1,0.43092,10584536.0,0.4630348000000021,0,0,0.4448439999999978,0.4514900000000008,1,1,go_short,go_short,go_short,24.55456631
64,0.22086,0.22414,0.2182540035000285,0.2138647346994751,0.22064,1,0.2219,3164884.0,0.2126164000000021,1,0,0.2201879999999945,0.2199857142857164,0,1,go_short,go_short,go_short,24.75076083
65,0.12369,0.12567,0.1232578317131367,0.1228239385598011,0.12335,0,0.12567,2267550.0,0.1231380000000021,0,0,0.1231659999999944,0.1230128571428593,0,1,go_short,go_short,go_short,24.87697458
66,0.09665,0.09889,0.0957385923958493,0.0944134236397738,0.09626,0,0.09864,17023007.0,0.0940652000000019,0,0,0.0965559999999947,0.0964185714285744,0,1,go_short,go_short,go_short,25.27696558
67,0.061,0.06158,0.0647785515999497,0.0658702291767853,0.05855,1,0.06149,25243593.0,0.0663568000000022,0,0,0.0635959999999941,0.0645257142857171,1,1,go_short,go_short,go_short,25.73177946
68,0.42497,0.4375,0.4211790087417668,0.4164574311669783,0.42483,0,0.43234,3053794.0,0.4171496000000009,0,0,0.4258299999999974,0.4240314285714278,0,1,go_short,go_short,go_short,28.31190597
69,0.44017,0.45783,0.443675331464238,0.4371575498575498,0.4378,0,0.44655,2480597.0,0.4385768,0,0,0.4416479999999998,0.4435342857142857,0,1,go_short,go_short,go_short,26.36139692
70,6.0321,6.7848,5.967276449787391,5.86135287097655,6.0188,0,6.6964,1306983.0,5.811932000000002,0,0,6.064600000000007,5.98659999999998,0,1,go_short,go_short,go_short,27.08154839
71,0.19802,0.24382,0.1926797931734281,0.1807629320095321,0.19766,0,0.22684,387191622.0,0.1801940000000022,0,0,0.1991819999999936,0.195660000000003,0,1,go_short,go_short,go_short,24.30105585
72,0.12454,0.13,0.1214939107493834,0.1200763710150987,0.12416,0,0.1298,17190992.0,0.1190108000000018,0,0,0.1230959999999933,0.121992857142862,0,1,go_short,go_short,go_short,24.31427177
73,344.25,348.8,337.6789516801364,333.6272288243599,342.32,1,344.86,131436.96,332.7152000000005,1,0,343.0759999999993,340.037142857144,0,1,go_short,go_short,go_short,27.88095015
74,3.973,4.107,3.7941897294279374,3.675030683845336,3.962,1,3.998,8125032.0,3.634119999999997,0,0,3.9251999999999407,3.874857142857183,0,1,go_short,go_short,go_short,23.87151343
75,194.04,205.58,232.85108048211427,248.89651158798745,149.01,1,179.64,806610.633,254.82760000000096,0,0,219.78999999999868,226.15714285714435,1,1,go_short,go_short,go_short,24.14065284
76,215.21,217.97,211.79535419183435,206.86609964575857,214.83,0,217.04,177667.692,206.6648000000017,0,0,214.4520000000004,214.0457142857152,0,1,go_short,go_short,go_short,25.12246794
77,0.871,0.9346,0.8560659360255686,0.8451764430409969,0.8653000000000001,0,0.9214,9126108.7,0.840384000000013,0,0,0.8636999999999716,0.8572857142857175,0,1,go_short,go_short,go_short,25.28391668
78,137.72,151.33,165.73844528449592,174.9863151781105,136.17,1,146.27,508617.197,178.23000000000116,0,0,156.46400000000114,163.29857142857264,1,1,go_short,go_short,go_short,24.11841692
79,90.42,90.63,90.97210268103748,91.57607029477192,89.92,1,90.34,40246.385,91.3600000000014,0,0,90.73000000000052,90.87142857143031,1,1,go_short,go_short,go_short,24.21934988
80,100.54,109.64,99.45134748751292,98.72915103259226,100.08,0,107.94,2090288.457,99.3912000000019,0,0,99.93399999999994,99.06571428571692,0,1,go_short,go_short,go_short,29.18856603
81,86.39,88.61,85.68325320150497,85.08264473445311,86.12,0,88.33,296183.255,84.90280000000175,0,0,86.07999999999888,85.77285714286032,0,1,go_short,go_short,go_short,24.45693634
82,0.14361,0.14389,0.1457317355859398,0.1478720178942523,0.14162,1,0.1433,6134717.0,0.1485320000000016,0,0,0.1447259999999935,0.1448614285714324,1,1,go_short,go_short,go_short,24.32104561
83,0.331,0.339,0.3280875631728759,0.3245514160252491,0.331,0,0.337,25230606.1,0.3243999999999935,0,0,0.3303999999999712,0.3292857142857444,0,1,go_short,go_short,go_short,24.13432535
84,14.835,14.934,14.6582299810591,14.528305018058656,14.816,1,14.816,330993.0,14.538400000000056,0,0,14.734399999999962,14.720714285714298,0,1,go_short,go_short,go_short,23.45039346
85,0.454,0.463,0.5330273580906801,0.5605539224308785,0.449,1,0.451,21044399.4,0.5714799999999933,0,0,0.5067999999999759,0.5195714285714578,1,1,go_short,go_short,go_short,28.7918827
86,0.00921,0.00944,0.0088108511523337,0.0082646069175367,0.0092,1,0.00931,1328522383.0,0.00805,0,0,0.0091460000000011,0.0091042857142851,0,1,go_short,go_long,go_short,24.98076503
87,1.166,1.18,1.13254882148262,1.10123099825405,1.152,1,1.16,5539691.8,1.0913600000000012,1,0,1.1541999999999946,1.14742857142859,0,1,go_short,go_short,go_short,24.11472851
