,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,0.2604,0.2719,0.2519345531752244,0.2449584317698141,0.2604,0,0.2714,42803563.6,0.2433400000000021,0,0,0.2579199999999875,0.2545142857142691,0.3071566,second_buy,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,force_exit,go_short
1,1.0785,1.1575,1.0365537143781751,1.0067262987659198,1.0767,0,1.1218,130450154.0,1.0007799999999976,0,0,1.0541400000000052,1.0391571428571478,-3.87828747,first_buy,go_short,do_nothing,go_short,go_short,go_long,go_long,force_exit,do_nothing
2,1.1951,1.2413,1.0982730997747212,1.0464464905821438,1.1726,0,1.2191,9721665.0,1.0353960000001188,0,0,1.1494599999998265,1.1125571428572287,-2.14757076,first_buy,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,force_exit,do_nothing
3,105.06,105.15,101.62680110204332,98.95819362569254,102.56,1,103.1,132666.172,98.48000000000133,0,0,102.9419999999985,102.51428571428904,-0.9751213,first_buy,go_long,go_long,go_short,go_short,do_nothing,do_nothing,force_exit,do_nothing
4,30.552,30.65,29.64852030215669,29.01818975893755,29.722,1,29.902,365240.7,28.84812000000008,1,0,30.077200000000357,30.02928571428557,0.5643465,first_buy,go_long,go_long,go_short,go_short,go_long,go_long,force_exit,go_long
5,1.6767,1.7195,1.6223614157388702,1.569472911002928,1.6617000000000002,0,1.7195,790268.3,1.5556560000000144,0,0,1.6644799999999649,1.6446142857142938,-7.22051688,first_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,force_exit,do_nothing
6,1.3008,1.3062,1.207647801645216,1.1849593445909288,1.2268,1,1.2286,24364181.0,1.1812000000000262,1,0,1.2284599999999837,1.2137142857142644,8.79373229,first_buy,go_long,go_short,go_short,go_short,go_short,go_short,force_exit,go_long
7,0.374,0.3818,0.3625073635242792,0.3547949175991428,0.3716,0,0.3733,48722453.7,0.3514600000000121,0,0,0.3678199999999944,0.3661714285714303,7.23061298,first_buy,go_long,go_long,go_short,go_short,do_nothing,do_nothing,force_exit,go_long
8,3.769,3.834,3.583015821872996,3.5014025571376104,3.738,0,3.773,869635.6,3.470359999999921,1,0,3.6527999999996954,3.610714285714393,0.53788933,first_buy,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,force_exit,go_long
9,1977.2,1980.5,1896.893664312456,1849.2269056900705,1950.8,0,1973.4,2341.623,1835.7319999999957,0,0,1946.4800000000027,1917.1999999999773,-5.15702576,first_buy,go_long,go_long,go_short,go_short,do_nothing,do_nothing,force_exit,do_nothing
