,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,0.0082259999999999,0.008227,0.0081537502894154,0.0082653389404669,0.0081079999999999,0,0.008145,2950.0,0.0082556,1,0,0.0081930000000001,0.0081257142857142,-0.6467403,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
1,19.361,19.849,19.233613623785587,19.095593921573723,19.361,0,19.775,36000.0,19.051439999999907,0,0,19.39839999999894,19.294999999999664,1.60468371,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
2,509.57,511.39,515.3292022197716,518.1783709563541,470.01,1,493.86,588984.0,518.1836000000026,0,0,512.9759999999999,516.1871428571673,-0.41413768,first_buy,go_long,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
3,2.377,2.377,2.4373020968279926,2.4485472819842764,2.377,1,2.377,1262.0,2.4465200000002087,0,0,2.4297999999999726,2.433571428571479,-0.416108,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
4,0.0229,0.02294,0.0227070439133118,0.0227867840876876,0.0228,0,0.02293,822.0,0.0227668,0,0,0.0227359999999996,0.0226628571428573,-0.0770454,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
5,0.05821,0.05821,0.0583105305037597,0.0586230791996337,0.05819,0,0.05819,583.0,0.0586580000000002,0,0,0.0579959999999999,0.0580800000000012,-0.34041,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
6,6.513,6.514,6.48731350250852,6.493624650593134,6.49,0,6.497,350.0,6.488400000000033,0,0,6.48360000000026,6.483857142857247,0.00187241,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
7,8.954000000000001e-06,8.98e-06,8.976771278280218e-06,9.005628727154025e-06,8.954000000000001e-06,0,8.98e-06,155.0,8.986720000000177e-06,0,0,8.959599999999182e-06,8.97442857142892e-06,-0.3406816,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
8,0.0039829999999999,0.00402,0.0039812358240115,0.0039909462110655,0.0039829999999999,0,0.00402,6114.0,0.00398784,0,0,0.0039782000000003,0.0039768571428579,0.14277765,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
9,0.04586,0.04586,0.0465831080417096,0.047072104213129,0.04584,1,0.04584,286.0,0.0471551999999985,0,0,0.0463719999999984,0.0463971428571437,-0.14080212,second_buy,go_short,go_short,go_short,go_short,go_long,go_long,force_exit,go_short
