,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
0,79547.9,80089.7,79342.7556605131,78951.69686198597,79547.9,0,79785.7,4846375.0,79176.5239999998,0,0,79480.06000000032,79457.41428571481,-1.37653811,second_buy,go_short,go_short,go_long,go_long,go_short,go_short,force_exit,go_short
1,10.617,10.622,10.462810539891544,10.31937447932639,10.401,1,10.41,10663.0,10.341040000000104,0,0,10.526400000000333,10.522428571428746,-4.01590558,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,go_long
2,0.04724,0.04725,0.0468570508881563,0.0465798374272373,0.04722,0,0.04722,117.0,0.0465643999999985,0,0,0.0469819999999984,0.046932857142858,-0.1782864,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
3,15.754,15.754,15.615895282354366,15.562308041226771,15.754,1,15.754,160.0,15.482440000000087,0,0,15.657199999999914,15.664571428571444,-0.22434276,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,go_long
4,0.004517,0.004521,0.004492541937571,0.0045151323773158,0.004471,0,0.004521,1582.0,0.0044938,0,0,0.0044902000000003,0.0044878571428579,-1.36773718,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
5,0.007069,0.0071509999999999,0.006918008499239,0.0069042273587339,0.007069,0,0.007083,134.0,0.0068598399999999,1,0,0.0069554,0.0069357142857142,-0.11672275,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
6,1.3988,1.4001,1.4168414234411482,1.4410295589839968,1.3787,1,1.3811,14042.0,1.4418639999999925,0,0,1.40418000000003,1.4123000000000137,-0.1436239,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,force_exit,go_long
7,0.06806,0.06816,0.0680584429164075,0.0679345780074713,0.06806,0,0.06811,842.0,0.0680296000000003,0,0,0.067856,0.0678600000000012,-1.03785122,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,force_exit,go_long
8,0.009979,0.01004,0.0098853092250178,0.0098137366551075,0.00994,1,0.0100039999999999,338.0,0.0097696,0,0,0.0099808,0.0099969999999999,-1.154519,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
9,9.479e-06,9.528e-06,9.540706193791069e-06,9.604866872582833e-06,9.387e-06,0,9.513e-06,67546.0,9.603360000000175e-06,0,0,9.50959999999919e-06,9.52071428571464e-06,-0.22542198,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,force_exit,go_long
10,0.027756,0.027847,0.027864898522729,0.0277884985331081,0.027756,1,0.027818,2141.0,0.0278846400000012,1,0,0.0278579999999997,0.0278575714285708,-1.84275367,first_buy,do_nothing,do_nothing,go_long,go_long,go_long,go_long,force_exit,go_long
11,0.7884,0.8099000000000001,0.8345232207346333,0.8578468525755081,0.784,0,0.8019000000000001,439363.0,0.8683080000000218,0,0,0.8138799999999901,0.8197285714285674,-1.89825285,second_buy,go_short,go_short,go_long,go_long,go_short,go_short,force_exit,go_short
12,0.05865,0.05865,0.0549282162275118,0.0532738705922561,0.05604,1,0.0565,1088187.0,0.052889199999999,0,0,0.0569399999999992,0.0557214285714287,3.88212031,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
13,0.07708,0.07712,0.0708104544803775,0.0689634386174065,0.07551,0,0.0763,628604.0,0.068445999999999,0,0,0.0727779999999994,0.0714100000000002,3.2333509,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
14,0.05714,0.05715,0.0574079840225431,0.0576541848166735,0.05714,0,0.05715,1626.0,0.0577863999999992,0,0,0.057149999999999,0.0572157142857152,3.39400257,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
15,0.08187,0.08299,0.0821705771401055,0.0818868686108703,0.08156,0,0.08299,4236.0,0.081959999999999,0,0,0.0819999999999987,0.0821000000000009,4.2827868,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
16,0.03477,0.03477,0.0346523529759669,0.034645440154381,0.03477,0,0.03477,4.0,0.0346623999999986,0,0,0.0346099999999987,0.0346100000000005,3.3268326,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
17,0.04146,0.04161,0.0413802856066878,0.0413179170018508,0.04146,0,0.04154,48.0,0.0413911999999985,0,0,0.0413659999999986,0.0414157142857149,3.45143727,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
18,0.04906,0.04983,0.0504779060351167,0.0546414789471093,0.04517,1,0.0455,14894.0,0.0544855999999998,0,0,0.0487600000000007,0.0496300000000009,3.036294,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
19,0.06473,0.06474,0.0643498565368202,0.0638106396467901,0.06473,1,0.06473,2288.0,0.0636660000000001,0,0,0.0645740000000004,0.0645900000000014,3.514074,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
20,0.04191,0.04191,0.0418729625485356,0.041906898023179,0.04191,0,0.04191,350.0,0.0420591999999999,0,0,0.0417380000000011,0.041770000000001,3.23565104,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
21,0.08166,0.08166,0.0812393982727519,0.0812843313621862,0.08151,0,0.08151,2056.0,0.0811120000000002,0,0,0.0811020000000009,0.08124142857143,5.687541,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
22,0.19805,0.20447,0.1997078439844202,0.1964710573998333,0.18516,1,0.2,841.0,0.1960184,0,0,0.1988600000000001,0.2002685714285714,2.8532728,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
23,0.0441,0.04418,0.044296473642746,0.0442236253546013,0.0441,0,0.04414,2284.0,0.044299199999999,0,0,0.0440619999999992,0.0442028571428573,3.35970414,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
24,0.0072429999999999,0.008,0.0070308528721156,0.0066809039972187,0.0072029999999999,0,0.008,8977.0,0.00676272,0,0,0.0071942,0.007047,2.631366,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
25,0.005411,0.005411,0.0054265073553379,0.0053908582200408,0.005411,1,0.005411,2.0,0.0054004,0,0,0.0054318,0.0054277142857143,1.78940145,first_buy,do_nothing,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
26,0.1776,0.17861,0.1766126028452552,0.1731745868945869,0.17596,0,0.17703,6428.0,0.1747556,1,0,0.179586,0.1784585714285715,3.149109,first_buy,go_short,go_long,go_long,go_long,go_long,go_long,long-exit-profit,go_long
27,0.12883,0.13258,0.0902791935396336,0.0835030546483075,0.12289,0,0.12568,777276.0,0.0797540000000001,0,0,0.0961020000000009,0.0903271428571442,3.26224663,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
28,1.413,1.4133,1.407541003293384,1.4162650538214598,1.4097,0,1.4097,13.0,1.4097639999999916,0,0,1.403320000000014,1.4039142857142777,3.27366716,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
29,2.731,2.7312000000000003,2.6192922026398544,2.4895544729165704,2.6455,1,2.664,127483.0,2.443668000000001,1,0,2.683080000000002,2.675114285714287,2.63267935,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
30,2.0423,2.055,1.9825910497066863,1.903849605042204,0.2666,1,2.0381,612057.0,1.9193480000000007,1,0,2.0280400000000034,2.0097142857142867,3.40523677,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
31,1.2462,1.2681,1.1517594698525078,1.1155026852079883,1.2237,0,1.2324,207141.0,1.0987000000000002,1,0,1.192940000000003,1.166657142857145,3.54204647,first_buy,go_short,go_short,go_long,go_long,go_long,go_long,long-exit-profit,go_long
