,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action,nlp-exit-short (entry)
52,1.127,1.132,1.1254092261563982,1.1251928157622848,1.126,1,1.131,1134337.4,1.121400000000015,0,0,go_short,1.1278000000000343,1.127142857142774,go_short,go_short,go_short,0.05525089,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
53,1.118,1.118,1.118140133625537,1.1203107195918154,1.106,1,1.108,5861771.3,1.1215600000000152,0,0,go_short,1.1164000000000354,1.1169999999999176,go_short,go_short,go_short,3.22607332,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
54,1.038,1.04,1.037583717279556,1.0382145457794236,1.036,1,1.037,900780.5,1.0370400000000155,0,0,go_short,1.038400000000036,1.038285714285632,go_short,go_short,go_short,1.82874925,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
55,1.009,1.01,1.0082738749836988,1.0085325159179606,1.006,1,1.009,508186.9,1.0072400000000163,0,0,go_short,1.0088000000000357,1.0084285714284895,go_short,go_short,go_short,0.01870094,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
56,1.175,1.182,1.1776175027508171,1.1803080223174405,1.174,1,1.177,1490127.7,1.1796000000000166,0,0,go_short,1.176800000000035,1.176428571428495,go_short,go_short,go_short,2.29744349,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
57,0.936,0.939,0.9361232218788188,0.9258066266072316,0.935,1,0.939,1060776.3,0.9204800000000176,0,0,go_short,0.9404000000000394,0.9434285714284965,go_short,go_short,go_short,0.03900257,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
58,0.937,0.939,0.9364079504434236,0.935808171929606,0.934,1,0.935,532359.1,0.9357600000000172,1,0,go_short,0.9374000000000396,0.9369999999999248,go_short,go_short,go_short,1.41911996,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
59,1.13,1.134,1.1408651408746378,1.148270011353485,1.113,1,1.116,8417477.8,1.1475200000000156,0,0,go_short,1.1308000000000331,1.1384285714284843,go_short,go_short,go_short,0.05069682,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
60,4.9350000000000005,4.958,4.956075514364762,4.954931637985378,4.924,1,4.95,532490.8,4.968640000000019,0,0,go_short,4.950200000000003,4.952428571428484,go_short,go_short,go_short,0.67775353,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
61,1.488,1.498,1.496002658729536,1.5066052273165182,1.485,0,1.491,3450225.0,1.507760000000015,0,0,go_short,1.4886000000000372,1.4887142857141966,go_short,go_short,go_short,1.03434669,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
62,1.775,1.787,1.7938140189654606,1.802311289409482,1.773,0,1.783,7371616.1,1.8196000000000128,0,0,go_short,1.7776000000000391,1.775571428571339,go_short,go_short,go_short,3.49216549,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
63,2.027,2.036,2.0275089964478075,2.0230562680824664,2.01,1,2.025,716570.9,2.0253200000000127,0,0,go_short,2.027000000000021,2.030428571428484,go_short,go_short,go_short,1.67220281,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
64,1.2,1.244,1.286506579987722,1.3370816670797974,1.195,0,1.229,5122601.7,1.3557600000000134,0,0,go_short,1.246600000000023,1.256999999999913,go_short,go_short,go_short,-0.11909697,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,do_nothing,go_short
65,1.259,1.263,1.266165053842765,1.2691055820575523,1.255,1,1.259,579570.5,1.263560000000012,0,0,go_short,1.2656000000000251,1.2674285714284876,go_short,go_short,go_short,0.00469345,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
66,1.243,1.246,1.238886740433325,1.2529317194699685,1.216,1,1.224,2339663.4,1.2499600000000108,1,0,go_short,1.2364000000000286,1.2359999999999125,go_short,go_short,go_short,0.04865563,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
67,1.313,1.314,1.3031854839429864,1.2891671773709432,1.305,1,1.306,524865.6,1.2848800000000085,0,0,go_short,1.3086000000000275,1.3097142857142003,go_short,go_short,go_short,2.82383278,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
68,1.239,1.244,1.2409035063535532,1.2440162095493168,1.235,1,1.237,863501.8,1.2439600000000086,1,0,go_short,1.239200000000027,1.2397142857142,go_short,go_short,go_short,5.34320532,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
69,0.974,0.982,0.997846578530326,1.0213995152233843,0.955,0,0.976,5677784.1,1.0289200000000085,0,0,go_short,0.984000000000028,0.9877142857142,go_short,go_short,go_short,3.25227115,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
70,1.659,1.665,1.6669297909807212,1.685808002321024,1.652,0,1.654,3705339.9,1.6884400000000137,0,0,go_short,1.6572000000000375,1.6551428571427675,go_short,go_short,go_short,4.82582098,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
71,0.92,0.92,0.9299847090477288,0.9306822089937908,0.913,1,0.914,772434.8,0.9300000000000084,0,0,go_short,0.925200000000028,0.9292857142856288,go_short,go_short,go_short,-0.04874174,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,do_nothing,go_short
72,1.037,1.072,1.0359750044315224,1.030841694784764,1.034,0,1.067,6476687.5,1.0315200000000089,0,0,go_short,1.0388000000000297,1.0359999999999148,go_short,go_short,go_short,1.98144138,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
73,1.03,1.031,1.0321255180056623,1.0351129946318038,1.026,0,1.027,552827.3,1.037320000000009,0,0,go_short,1.0286000000000284,1.029857142857058,go_short,go_short,go_short,4.79701471,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
74,0.942,0.945,0.9436966614565984,0.9496793454406346,0.941,0,0.943,164853.5,0.9489600000000086,0,0,go_short,0.9434000000000292,0.9427142857142004,go_short,go_short,go_short,-0.02491686,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,do_nothing,go_short
75,1.144,1.164,1.142077456841508,1.1226968233852657,1.142,0,1.162,4963445.6,1.1169600000000084,0,0,go_short,1.1494000000000335,1.153714285714199,go_short,go_short,go_short,0.02640859,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
76,1.153,1.155,1.172341522590668,1.188871199946396,1.147,0,1.151,2684918.1,1.1962400000000084,1,0,go_short,1.1568000000000338,1.1612857142856274,go_short,go_short,go_short,2.39030843,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
77,1.217,1.217,1.2244526949843535,1.2378781829930403,1.159,1,1.177,7879275.0,1.239560000000007,0,0,go_short,1.2138000000000353,1.216857142857057,go_short,go_short,go_short,-0.0586478,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,do_nothing,go_short
78,1.177,1.182,1.1792112508399886,1.1797280693874266,1.176,0,1.181,351830.6,1.178160000000007,0,0,go_short,1.1784000000000374,1.1782857142856276,go_short,go_short,go_short,0.04520002,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
79,0.934,0.935,0.9266416422988902,0.9298536986825624,0.883,1,0.896,8745306.7,0.9296400000000083,0,0,go_short,0.9254000000000294,0.9269999999999148,go_short,go_short,go_short,0.11734499,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
80,5.125,5.152,5.072215470178191,4.993084687840077,5.11,1,5.128,1256493.2,4.974200000000028,0,0,go_short,5.128,5.122285714285629,go_short,go_short,go_short,2.62864931,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
81,4.401,4.419,4.427320675144814,4.436945365169694,4.396,1,4.416,455956.2,4.431760000000022,0,0,go_short,4.418600000000018,4.422857142857067,go_short,go_short,go_short,0.58281553,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
82,4.428,4.428,4.417856714077679,4.4349268676043625,4.3870000000000005,1,4.402,1255657.2,4.42844000000002,1,0,go_short,4.430400000000018,4.413285714285641,go_short,go_short,go_short,0.19211068,second_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
83,35.973,36.395,35.77714819423071,35.206091455564604,35.925,1,36.265,152415.7,34.82515999999988,0,0,go_short,36.00779999999878,36.03742857142898,go_short,go_short,go_short,0.0845731,second_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
84,27.265,27.318,27.42453624370854,27.466292552528305,27.15,1,27.262,48525.11,27.581359999999886,0,0,go_short,27.33619999999879,27.37257142857188,go_short,go_short,go_short,4.68395602,second_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
85,25.504,25.553,25.44001987423228,25.35105999744509,25.431,0,25.542,42843.18,25.308279999999883,0,0,go_short,25.488399999998784,25.477142857143303,go_short,go_short,go_short,0.17815053,second_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
86,28.808,28.84,28.9241920022862,29.04294359812157,28.38,1,28.386,186316.63,29.121919999999896,1,0,go_short,28.771799999998656,28.88714285714324,go_short,go_short,go_short,2.90163623,second_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
87,25.491,25.583,25.44823872903453,25.545283933303693,25.473,0,25.56,34307.28,25.526039999999902,0,0,go_short,25.41379999999868,25.38500000000041,go_short,go_short,go_short,0.03141177,second_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
88,23.186,23.21,23.44707224964571,23.80329441266632,21.1,1,21.606,961707.92,23.950399999999885,1,0,go_short,23.13119999999867,23.349857142857527,go_short,go_short,go_short,0.05221505,second_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
89,23.396,23.431,23.39924213697583,23.382977853062787,23.34,0,23.428,26797.67,23.40119999999992,0,0,go_short,23.40079999999868,23.38585714285751,go_short,go_short,go_short,0.00419983,second_buy,go_short,go_short,do_nothing,do_nothing,go_long,go_long,roi,go_short,go_short
